tow,ecef_x,ecef_y,ecef_z,fix
187547.59999990463,-3961690.6405024957,3348995.4543332164,3698405.7932605124,0
187547.79999899864,-3961690.6220262465,3348995.4393988345,3698405.7893202235,0
187548.0,-3961690.6612121523,3348995.4356547752,3698405.796041465,0
187548.20000004768,-3961690.6615304784,3348995.427324615,3698405.8020910816,0
187548.39999890327,-3961690.675449855,3348995.4228009894,3698405.816757628,0
187548.59999990463,-3961690.674302583,3348995.400953596,3698405.8205173127,0
187548.79999899864,-3961690.6767109646,3348995.392910237,3698405.8217827855,0
187549.0,-3961690.680666195,3348995.421465484,3698405.806759665,0
187549.20000004768,-3961690.6890258314,3348995.413325969,3698405.8128129733,0
187549.39999890327,-3961690.6966440408,3348995.4050431,3698405.8166441806,0
187549.59999990463,-3961690.707227435,3348995.391362082,3698405.817956325,0
187549.79999899864,-3961690.7130452096,3348995.3730147253,3698405.816716007,0
187550.0,-3961690.700790635,3348995.4117496735,3698405.8227437367,0
187550.20000004768,-3961690.696198245,3348995.4063856653,3698405.820902934,0
187550.39999890327,-3961690.69334879,3348995.393481309,3698405.822191744,0
187550.59999990463,-3961690.7222455298,3348995.415844306,3698405.8561139754,0
187550.79999899864,-3961690.7619309546,3348995.4514968568,3698405.900169276,0
187551.0,-3961690.7251469675,3348995.4330941527,3698405.8442100137,0
187551.20000004768,-3961690.7727406463,3348995.4647727287,3698405.8880957477,0
187551.39999890327,-3961690.824329156,3348995.4882808886,3698405.9351252425,0
187551.59999990463,-3961690.8792234994,3348995.5086748493,3698405.987049823,0
187551.79999899864,-3961690.9163115188,3348995.519814243,3698406.0341718076,0
187552.0,-3961690.7024711277,3348995.4622797123,3698405.8880967023,0
187552.20000004768,-3961690.6912779156,3348995.485204006,3698405.9487413014,0
187552.39999890327,-3961690.689687889,3348995.531241498,3698406.047937208,0
187552.59999990463,-3961690.655792763,3348995.564898363,3698406.145663688,0
187552.79999899864,-3961690.607229095,3348995.6098770374,3698406.2806979646,0
187553.0,-3961690.2320801113,3348995.5816555554,3698406.28405131,0
187553.20000004768,-3961690.1297606747,3348995.6353538544,3698406.442716052,0
187553.39999890327,-3961690.062335558,3348995.7113157143,3698406.6359254657,0
187553.59999990463,-3961689.938917612,3348995.7802290255,3698406.812962399,0
187553.79999899864,-3961689.8054782506,3348995.8571826303,3698406.998665527,0
187554.0,-3961689.232959005,3348995.837121866,3698407.089673621,0
187554.20000004768,-3961689.0747088883,3348995.9151917207,3698407.2918615,0
187554.39999890327,-3961688.9454102134,3348995.9896846605,3698407.490505126,0
187554.59999990463,-3961688.8424534616,3348996.083356399,3698407.6888158936,0
187554.79999899864,-3961688.7473294227,3348996.1783357216,3698407.8780531436,0
187555.0,-3961688.2030379013,3348996.114754553,3698407.9374276134,0
187555.20000004768,-3961688.0581706967,3348996.185802014,3698408.1051533795,0
187555.39999890327,-3961687.914795354,3348996.247587627,3698408.258794071,0
187555.59999990463,-3961687.833688668,3348996.3210014342,3698408.431388649,0
187555.79999899864,-3961687.7721711616,3348996.4016974294,3698408.582505613,0
187556.0,-3961687.315042809,3348996.3620804334,3698408.6557848738,0
187556.20000004768,-3961687.222662336,3348996.414921347,3698408.770614064,0
187556.39999890327,-3961687.139970928,3348996.47864843,3698408.8878991604,0
187556.59999990463,-3961687.1334450953,3348996.519786445,3698409.019948179,0
187556.79999899864,-3961687.1072394536,3348996.578232959,3698409.103354002,0
187557.0,-3961686.7932365793,3348996.4474545834,3698409.3169400813,0
187557.20000004768,-3961686.719517067,3348996.494802153,3698409.420724466,0
187557.39999890327,-3961686.65297731,3348996.5402905797,3698409.5128903068,0
187557.59999990463,-3961686.5714906096,3348996.566058264,3698409.5766405487,0
187557.79999899864,-3961686.500933763,3348996.5921455882,3698409.620491967,0
187558.0,-3961686.3888334213,3348996.5216069133,3698409.688121219,0
187558.20000004768,-3961686.333410377,3348996.524597717,3698409.7136594565,0
187558.39999890327,-3961686.2964699776,3348996.5208918415,3698409.710570438,0
187558.59999990463,-3961686.2449576193,3348996.492917825,3698409.6725095273,0
187558.79999899864,-3961686.226884162,3348996.4868088975,3698409.667563025,0
187559.0,-3961686.3068940463,3348996.4713604054,3698409.763607482,0
187559.20000004768,-3961686.308077811,3348996.4718543743,3698409.761735399,0
187559.39999890327,-3961686.296156664,3348996.4653315367,3698409.749336284,0
187559.59999990463,-3961686.265599289,3348996.4482974526,3698409.72909068,0
187559.79999899864,-3961686.2393035507,3348996.4374804106,3698409.7117530694,0
187560.0,-3961686.2785593607,3348996.4096386265,3698409.8033889886,0
187560.20000004768,-3961686.273540867,3348996.4050618545,3698409.8024050603,0
187560.40000009537,-3961686.277721103,3348996.406022037,3698409.803806396,0
187560.59999990463,-3961686.284542507,3348996.406654507,3698409.805657006,0
187560.79999995232,-3961686.29162034,3348996.4113198896,3698409.809129286,0
187561.0,-3961686.2542485595,3348996.341496843,3698409.8356098775,0
187561.199999094,-3961686.234532881,3348996.3334615026,3698409.827288983,0
187561.39999890327,-3961686.207948224,3348996.322872302,3698409.815563378,0
187561.59999990463,-3961686.183364452,3348996.312021116,3698409.8021499035,0
187561.79999995232,-3961686.1697985353,3348996.305280357,3698409.791285198,0
187562.0,-3961686.2341697654,3348996.281405272,3698409.869812797,0
187562.20000004768,-3961686.2377093784,3348996.2812455026,3698409.869038529,0
187562.39999890327,-3961686.2447881545,3348996.2837643693,3698409.86728674,0
187562.59999990463,-3961686.2680663476,3348996.289556116,3698409.86523761,0
187562.79999899864,-3961686.2964273426,3348996.295284141,3698409.8669544733,0
187563.0,-3961686.1335000605,3348996.302352852,3698409.785929663,0
187563.20000004768,-3961686.15164953,3348996.313995486,3698409.7871498154,0
187563.39999890327,-3961686.19031783,3348996.3274091175,3698409.797517848,0
187563.59999990463,-3961686.2481165333,3348996.3467171285,3698409.8134846413,0
187563.79999899864,-3961686.316454378,3348996.3713175002,3698409.833795906,0
187564.0,-3961686.114612292,3348996.3013498024,3698409.765285971,0
187564.20000004768,-3961686.144857975,3348996.3141295905,3698409.7773554646,0
187564.40000009537,-3961686.1706232973,3348996.3289972483,3698409.7965645827,0
187564.59999895096,-3961686.1953854267,3348996.3502416876,3698409.827556726,0
187564.79999899864,-3961686.213777408,3348996.3782960796,3698409.868118052,0
187565.0,-3961685.996437582,3348996.3327001515,3698409.8331951727,0
187565.20000004768,-3961685.9692281433,3348996.352551925,3698409.8753660936,0
187565.40000009537,-3961685.944287803,3348996.371089185,3698409.916574543,0
187565.59999895096,-3961685.9415224562,3348996.3920009052,3698409.960962424,0
187565.79999899864,-3961685.958773807,3348996.4157592077,3698410.007133523,0
187566.0,-3961685.8547036885,3348996.3637726763,3698409.923469559,0
187566.20000004768,-3961685.83517684,3348996.367454668,3698409.9389927736,0
187566.40000009537,-3961685.814718517,3348996.3806183184,3698409.9634495513,0
187566.59999895096,-3961685.795844712,3348996.3969154297,3698409.9960012757,0
187566.79999899864,-3961685.745752471,3348996.409939942,3698410.034635185,0
187567.0,-3961685.634047285,3348996.409177882,3698410.066982545,0
187567.20000004768,-3961685.5654377504,3348996.421465086,3698410.11509968,0
187567.40000009537,-3961685.4942890704,3348996.438942691,3698410.174179078,0
187567.59999895096,-3961685.426547336,3348996.484858488,3698410.2466080897,0
187567.79999899864,-3961685.335767006,3348996.5125789274,3698410.319680334,0
187568.0,-3961685.160080939,3348996.53238515,3698410.4077152633,0
187568.199999094,-3961685.0407102657,3348996.556848325,3698410.495225443,0
187568.40000009537,-3961684.931363051,3348996.5985369384,3698410.5884508574,0
187568.59999895096,-3961684.7639648654,3348996.59401984,3698410.6471314244,0
187568.79999995232,-3961684.640892573,3348996.661946625,3698410.7919860464,0
187569.0,-3961684.443828999,3348996.7186871115,3698410.9260118725,0
187569.199999094,-3961684.3019034937,3348996.769930245,3698411.060151818,0
187569.40000009537,-3961684.1524914727,3348996.82422454,3698411.2106153504,0
187569.59999895096,-3961683.9910558816,3348996.8814614005,3698411.3510185285,0
187569.79999995232,-3961683.814071172,3348996.9252040396,3698411.4877161738,0
187570.0,-3961683.539430134,3348996.9694471955,3698411.646638823,0
187570.199999094,-3961683.359287978,3348997.025668877,3698411.801422168,0
187570.40000009537,-3961683.1627884903,3348997.0844391612,3698411.9546597237,0
187570.59999895096,-3961682.9555952107,3348997.151370446,3698412.1182034113,0
187570.79999995232,-3961682.754536674,3348997.2164802975,3698412.279230848,0
187571.0,-3961682.537399919,3348997.1478758324,3698412.585984287,0
187571.199999094,-3961682.3479329273,3348997.207699143,3698412.7600868517,0
187571.40000009537,-3961682.146347353,3348997.271494533,3698412.9250453245,0
187571.59999895096,-3961681.934847656,3348997.3410534863,3698413.093012802,0
187571.79999995232,-3961681.743444349,3348997.405767161,3698413.2709228904,0
187572.0,-3961681.482632997,3348997.3523870734,3698413.462530492,0
187572.199999094,-3961681.303500851,3348997.4022643543,3698413.6053670677,0
187572.40000009537,-3961681.131147233,3348997.457339695,3698413.76170645,0
187572.59999895096,-3961680.9186811093,3348997.4903231007,3698413.9054135336,0
187572.79999995232,-3961680.707624451,3348997.540533918,3698414.0727221267,0
187573.0,-3961680.476615681,3348997.5136238937,3698414.310969705,0
187573.199999094,-3961680.291892599,3348997.553670978,3698414.4800640056,0
187573.40000009537,-3961680.0833200626,3348997.5909059043,3698414.6433722572,0
187573.59999895096,-3961679.882357729,3348997.620003763,3698414.843996154,0
187573.79999995232,-3961679.6954125166,3348997.645085776,3698415.038595319,0
187574.0,-3961679.5590462866,3348997.620244585,3698415.307947127,0
187574.199999094,-3961679.3563510915,3348997.6410799343,3698415.524020842,0
187574.40000009537,-3961679.1537757763,3348997.645352791,3698415.7579370723,0
187574.59999895096,-3961678.9778194777,3348997.638947612,3698416.020658213,0
187574.79999995232,-3961678.7731509428,3348997.5903139915,3698416.2877525203,0
187575.0,-3961678.4485658985,3348997.5062246127,3698416.565806774,0
187575.199999094,-3961678.2241173703,3348997.4559134315,3698416.8472623588,0
187575.40000009537,-3961677.976536209,3348997.3570665643,3698417.1467211884,0
187575.59999895096,-3961677.752081975,3348997.2536542807,3698417.476540284,0
187575.79999995232,-3961677.510719578,3348997.1349033825,3698417.8230245616,0
187576.0,-3961677.1438191067,3348997.02141978,3698418.438956802,0
187576.199999094,-3961676.928180017,3348996.8707742007,3698418.846634369,0
187576.39999890327,-3961676.710463039,3348996.6675621783,3698419.2407344454,0
187576.59999990463,-3961676.5133124916,3348996.462418465,3698419.6680489117,0
187576.79999995232,-3961676.33842995,3348996.189595924,3698420.087636081,0
187577.0,-3961675.9847057783,3348995.8885181267,3698420.530823929,0
187577.199999094,-3961675.837069558,3348995.6085546236,3698420.9568764865,0
187577.39999890327,-3961675.759752291,3348995.266793428,3698421.38249225,0
187577.59999990463,-3961675.6810043375,3348994.9245847994,3698421.7920362307,0
187577.79999995232,-3961675.611043276,3348994.532244659,3698422.180731275,0
187578.0,-3961675.2991556516,3348994.1649384173,3698422.59443149,0
187578.199999094,-3961675.1849135286,3348993.725438516,3698422.9805991305,0
187578.39999890327,-3961675.119601306,3348993.245666343,3698423.377852193,0
187578.59999990463,-3961675.0522415545,3348992.740433233,3698423.7809449285,0
187578.79999995232,-3961675.0069249445,3348992.203283511,3698424.170884684,0
187579.0,-3961675.0506987376,3348991.832358012,3698424.6337828506,0
187579.199999094,-3961675.0157344956,3348991.274561924,3698425.052688563,0
187579.39999890327,-3961674.9921689085,3348990.6842886093,3698425.503446243,0
187579.59999990463,-3961674.9771515434,3348990.0766809615,3698425.9674221925,0
187579.79999995232,-3961674.9464980834,3348989.421634117,3698426.424410281,0
187580.0,-3961675.0013442454,3348988.870575082,3698426.9653454632,0
187580.199999094,-3961674.991135344,3348988.212743608,3698427.448981485,0
187580.39999890327,-3961674.977279942,3348987.5454495777,3698427.960122957,0
187580.59999990463,-3961674.968934015,3348986.8852019855,3698428.4871745543,0
187580.79999995232,-3961674.975463863,3348986.216524803,3698429.007742752,0
187581.0,-3961675.1583666657,3348985.6617232617,3698429.7160300678,0
187581.199999094,-3961675.178432713,3348985.039602754,3698430.238314108,0
187581.39999890327,-3961675.204163007,3348984.404637329,3698430.7446569484,0
187581.59999990463,-3961675.231099215,3348983.7689543865,3698431.227973337,0
187581.79999995232,-3961675.258287729,3348983.138024134,3698431.7170666186,0
187582.0,-3961675.3705669213,3348982.4638495715,3698432.396816943,0
187582.199999094,-3961675.414741256,3348981.833397018,3698432.8728477666,0
187582.39999890327,-3961675.4628300173,3348981.1928977193,3698433.3316316907,0
187582.59999990463,-3961675.526889876,3348980.5598306744,3698433.767155551,0
187582.79999995232,-3961675.594971781,3348979.937548634,3698434.195506222,0
187583.0,-3961675.7959855422,3348979.395621092,3698434.7227650257,0
187583.199999094,-3961675.904400384,3348978.8306328105,3698435.142750091,0
187583.39999890327,-3961675.98715196,3348978.270312615,3698435.5207277928,0
187583.59999990463,-3961676.0729849795,3348977.732965639,3698435.859271788,0
187583.79999995232,-3961676.1434149914,3348977.2209295356,3698436.172814388,0
187584.0,-3961676.26686975,3348976.7632793076,3698436.5908305473,0
187584.199999094,-3961676.3408101266,3348976.2941537346,3698436.881684156,0
187584.39999890327,-3961676.403733503,3348975.8465911346,3698437.1394636696,0
187584.59999990463,-3961676.4295209344,3348975.4133163095,3698437.37137442,0
187584.79999995232,-3961676.476347632,3348975.015640146,3698437.597005963,0
187585.0,-3961676.688566223,3348974.686664879,3698438.003893912,0
187585.199999094,-3961676.7644650154,3348974.331808999,3698438.219753337,0
187585.39999890327,-3961676.817883845,3348974.002426019,3698438.413260686,0
187585.59999990463,-3961676.8544046585,3348973.7073065145,3698438.6047022915,0
187585.79999995232,-3961676.876480277,3348973.4115256406,3698438.7552889027,0
187586.0,-3961676.997053737,3348973.1924170465,3698439.006290222,0
187586.199999094,-3961677.0414041905,3348972.9526145994,3698439.162931604,0
187586.39999890327,-3961677.07278571,3348972.7308290717,3698439.296837518,0
187586.59999990463,-3961677.094134132,3348972.5201119026,3698439.400010062,0
187586.79999995232,-3961677.1114038383,3348972.3352415664,3698439.4974900936,0
187587.0,-3961677.1730911257,3348972.2019950133,3698439.6631468283,0
187587.199999094,-3961677.1931654117,3348972.055520806,3698439.7408182705,0
187587.39999890327,-3961677.2104704557,3348971.9307271764,3698439.8146860716,0
187587.59999990463,-3961677.2363212206,3348971.8331970237,3698439.8821866363,0
187587.79999995232,-3961677.2577326344,3348971.7497245884,3698439.9459513864,0
187588.0,-3961677.2751133703,3348971.656261323,3698440.016863317,0
187588.199999094,-3961677.3052985356,3348971.5764818457,3698440.0894810185,0
187588.39999890327,-3961677.3208579654,3348971.48135587,3698440.154614065,0
187588.59999990463,-3961677.340834037,3348971.388575474,3698440.2226293646,0
187588.79999995232,-3961677.350130234,3348971.2953688228,3698440.2782967594,0
187589.0,-3961677.3667923445,3348971.168601068,3698440.336693195,0
187589.199999094,-3961677.377412694,3348971.0825546896,3698440.3850411787,0
187589.39999890327,-3961677.3825621456,3348971.0079120817,3698440.421836261,0
187589.59999990463,-3961677.3880298603,3348970.93923772,3698440.455877869,0
187589.79999995232,-3961677.388931282,3348970.880871919,3698440.4787454577,0
187590.0,-3961677.4145419076,3348970.8499548193,3698440.541116071,0
187590.199999094,-3961677.418734112,3348970.813096663,3698440.560036135,0
187590.39999890327,-3961677.4251137814,3348970.7872397914,3698440.578688785,0
187590.59999990463,-3961677.421851304,3348970.7671846985,3698440.5844178484,0
187590.79999995232,-3961677.4254568904,3348970.763226536,3698440.5903627845,0
187591.0,-3961677.4250645484,3348970.755428769,3698440.6035058554,0
187591.199999094,-3961677.424184806,3348970.7568045133,3698440.6021496695,0
187591.39999890327,-3961677.422342516,3348970.756202454,3698440.599338372,0
187591.59999990463,-3961677.413601685,3348970.752376603,3698440.590768032,0
187591.79999995232,-3961677.4101770013,3348970.7497236887,3698440.586577032,0
187592.0,-3961677.41312915,3348970.737837909,3698440.6031781686,0
187592.20000004768,-3961677.408972733,3348970.734982667,3698440.598664437,0
187592.39999890327,-3961677.397874021,3348970.7288695155,3698440.5876466273,0
187592.59999990463,-3961677.391926868,3348970.7273446545,3698440.5809517433,0
187592.79999899864,-3961677.3881146424,3348970.727304789,3698440.578935313,0
187593.0,-3961677.395796642,3348970.7186746453,3698440.603526147,0
187593.20000004768,-3961677.3934046915,3348970.717745168,3698440.6012933026,0
187593.39999890327,-3961677.389393008,3348970.7159480914,3698440.5976804,0
187593.59999990463,-3961677.3893847186,3348970.715939688,3698440.598748835,0
187593.79999899864,-3961677.394416922,3348970.7191618434,3698440.603434186,0
187594.0,-3961677.380974627,3348970.702188646,3698440.6025135177,0
187594.20000004768,-3961677.376425884,3348970.700538497,3698440.5976724722,0
187594.39999890327,-3961677.370079576,3348970.6978863375,3698440.590842381,0
187594.59999990463,-3961677.3657909087,3348970.6976815322,3698440.5895423116,0
187594.79999899864,-3961677.360409784,3348970.6965640467,3698440.5826222273,0
187595.0,-3961677.363384359,3348970.6849827133,3698440.6040736763,0
187595.20000004768,-3961677.3617255935,3348970.684053254,3698440.603068128,0
187595.39999890327,-3961677.3570246906,3348970.682741244,3698440.5970936497,0
187595.59999990463,-3961677.3537781294,3348970.6806123964,3698440.593426298,0
187595.79999899864,-3961677.3526471993,3348970.6810618937,3698440.593934029,0
187596.0,-3961677.351238411,3348970.6694509783,3698440.6050390205,0
187596.20000004768,-3961677.353000507,3348970.6715111025,3698440.607315949,0
187596.39999890327,-3961677.35705908,3348970.673895249,3698440.6127392002,0
187596.59999990463,-3961677.3651565015,3348970.6797417244,3698440.6215903675,0
187596.79999899864,-3961677.367743068,3348970.683006743,3698440.6248158556,0
187597.0,-3961677.342499023,3348970.6591540347,3698440.608739263,0
187597.20000004768,-3961677.343490752,3348970.6607101876,3698440.610192704,0
187597.39999890327,-3961677.3495410667,3348970.66301558,3698440.6217072373,0
187597.59999990463,-3961677.3500304613,3348970.6661027144,3698440.6278530643,0
187597.79999899864,-3961677.351674294,3348970.6670567924,3698440.633726073,0
187598.0,-3961677.329832516,3348970.64770075,3698440.6134473444,0
187598.20000004768,-3961677.3304412467,3348970.6491397186,3698440.6150042634,0
187598.39999890327,-3961677.329156534,3348970.65031662,3698440.6154182535,0
187598.59999990463,-3961677.3356293077,3348970.653851867,3698440.6254059267,0
187598.79999899864,-3961677.338815032,3348970.657562522,3698440.633345109,0
187599.0,-3961677.317720393,3348970.6360173873,3698440.6154466127,0
187599.20000004768,-3961677.320683286,3348970.6381769925,3698440.620539404,0
187599.39999890327,-3961677.317964453,3348970.635998116,3698440.624522432,0
187599.59999990463,-3961677.314596499,3348970.634357189,3698440.6191206784,0
187599.79999899864,-3961677.309781082,3348970.63331419,3698440.613685585,0
187600.0,-3961677.305006517,3348970.6235842053,3698440.6150993216,0
187600.20000004768,-3961677.3013618747,3348970.620347946,3698440.6051735873,0
187600.39999890327,-3961677.2871588487,3348970.610767704,3698440.5795101468,0
187600.59999990463,-3961677.2780443868,3348970.6028381875,3698440.5585345305,0
187600.79999899864,-3961677.2730398756,3348970.600621018,3698440.550552319,0
187601.0,-3961677.2923982455,3348970.615796313,3698440.620806569,0
187601.20000004768,-3961677.3007259234,3348970.6227556267,3698440.632334003,0
187601.39999890327,-3961677.305697662,3348970.6268677074,3698440.63894339,0
187601.59999990463,-3961677.3050215384,3348970.6271808264,3698440.6395162977,0
187601.79999899864,-3961677.3105239756,3348970.631816147,3698440.6467944114,0
187602.0,-3961677.2797623305,3348970.6041570427,3698440.625442107,0
187602.20000004768,-3961677.277080556,3348970.603016913,3698440.619549621,0
187602.39999890327,-3961677.2664426123,3348970.5924768816,3698440.5982579677,0
187602.59999990463,-3961677.2524093683,3348970.573588246,3698440.574457649,0
187602.79999899864,-3961677.243971124,3348970.5570498835,3698440.56463692,0
187603.0,-3961677.2815597868,3348970.555406382,3698440.65826729,0
187603.20000004768,-3961677.286908475,3348970.5426208926,3698440.6735452223,0
187603.39999890327,-3961677.2860653535,3348970.5280153113,3698440.681599455,0
187603.59999990463,-3961677.288480936,3348970.514800242,3698440.6908250474,0
187603.79999899864,-3961677.2924051364,3348970.5046497346,3698440.7033722806,0
187604.0,-3961677.281908391,3348970.4775086725,3698440.7068464844,0
187604.20000004768,-3961677.281295085,3348970.46549472,3698440.7086050455,0
187604.39999890327,-3961677.281489309,3348970.4669446493,3698440.709360028,0
187604.59999990463,-3961677.2789344178,3348970.463043911,3698440.7066281373,0
187604.79999899864,-3961677.276682667,3348970.4609986297,3698440.704714733,0
187605.0,-3961677.272979605,3348970.4614902628,3698440.713155834,0
187605.20000004768,-3961677.2736807517,3348970.4623857727,3698440.713966979,0
187605.39999890327,-3961677.272031519,3348970.4618960842,3698440.7119855736,0
187605.59999990463,-3961677.265646224,3348970.4581699464,3698440.7062247167,0
187605.79999899864,-3961677.2649342064,3348970.459270655,3698440.706183321,0
187606.0,-3961677.2613736875,3348970.4532473194,3698440.710972653,0
187606.20000004768,-3961677.2630534857,3348970.4561671023,3698440.7117519914,0
187606.39999890327,-3961677.2647936726,3348970.4606228396,3698440.713476478,0
187606.59999990463,-3961677.2605305626,3348970.459780099,3698440.708178072,0
187606.79999899864,-3961677.2578071617,3348970.4618487027,3698440.7080581505,0
187607.0,-3961677.255494735,3348970.4481688137,3698440.714071213,0
187607.20000004768,-3961677.2515371777,3348970.448779408,3698440.7115892298,0
187607.39999890327,-3961677.245149565,3348970.4479431533,3698440.705380449,0
187607.59999990463,-3961677.240372476,3348970.4507295005,3698440.7025869284,0
187607.79999899864,-3961677.2366335043,3348970.448677146,3698440.7001106027,0
187608.0,-3961677.247147091,3348970.4404762164,3698440.71840088,0
187608.20000004768,-3961677.246567395,3348970.438834484,3698440.714158315,0
187608.39999890327,-3961677.2459790735,3348970.4368646713,3698440.71132745,0
187608.59999990463,-3961677.2447329364,3348970.435290521,3698440.7047320767,0
187608.79999899864,-3961677.248571355,3348970.4337373334,3698440.7025268152,0
187609.0,-3961677.2338026017,3348970.4302338464,3698440.7183728414,0
187609.20000004768,-3961677.2344097737,3348970.429670865,3698440.712134961,0
187609.39999890327,-3961677.233897224,3348970.427348313,3698440.7007906307,0
187609.59999990463,-3961677.2292356677,3348970.421732534,3698440.684377359,0
187609.79999899864,-3961677.234811326,3348970.4229847523,3698440.6783986874,0
187610.0,-3961677.227598493,3348970.423869737,3698440.7245526193,0
187610.20000004768,-3961677.2268119473,3348970.422711909,3698440.717995376,0
187610.39999890327,-3961677.222171942,3348970.42036096,3698440.7031502207,0
187610.59999990463,-3961677.216440551,3348970.4183827345,3698440.6894369707,0
187610.79999899864,-3961677.2178087397,3348970.4211785807,3698440.6881998214,0
187611.0,-3961677.2168069105,3348970.4156655287,3698440.722698062,0
187611.20000004768,-3961677.2096367734,3348970.412686556,3698440.7121980987,0
187611.39999890327,-3961677.204639541,3348970.4094135184,3698440.701723112,0
187611.59999990463,-3961677.201270201,3348970.4088574597,3698440.697235798,0
187611.79999899864,-3961677.1966540786,3348970.4092381992,3698440.692617572,0
187612.0,-3961677.2086995966,3348970.4070116375,3698440.725115229,0
187612.20000004768,-3961677.202255666,3348970.4059426743,3698440.717594249,0
187612.39999890327,-3961677.195654986,3348970.4054077645,3698440.7100954195,0
187612.59999990463,-3961677.191835813,3348970.4070911324,3698440.706578791,0
187612.79999899864,-3961677.1784089454,3348970.4023887278,3698440.6936602853,0
187613.0,-3961677.2020999505,3348970.4010085007,3698440.7261932036,0
187613.20000004768,-3961677.2014625766,3348970.403129279,3698440.725059654,0
187613.39999890327,-3961677.1924636723,3348970.401692323,3698440.7085963134,0
187613.59999990463,-3961677.1783045274,3348970.397717603,3698440.6894209348,0
187613.79999899864,-3961677.160840623,3348970.391641605,3698440.6665482745,0
187614.0,-3961677.194090899,3348970.3948835162,3698440.7269123103,0
187614.20000004768,-3961677.1884463127,3348970.3924901783,3698440.7126866314,0
187614.39999890327,-3961677.1806789907,3348970.388579471,3698440.6941341157,0
187614.59999990463,-3961677.177731074,3348970.3885734593,3698440.680583228,0
187614.79999899864,-3961677.174879975,3348970.385550358,3698440.6680573737,0
187615.0,-3961677.1825361876,3348970.3877178202,3698440.7273042547,0
187615.20000004768,-3961677.179985139,3348970.385355704,3698440.720127586,0
187615.39999890327,-3961677.1733729634,3348970.380020881,3698440.704852894,0
187615.59999990463,-3961677.168037253,3348970.375384991,3698440.6881687455,0
187615.79999899864,-3961677.1677714945,3348970.3737338698,3698440.67870143,0
187616.0,-3961677.1737746983,3348970.382056654,3698440.724607957,0
187616.20000004768,-3961677.16584311,3348970.376054571,3698440.7099408302,0
187616.39999890327,-3961677.1547512785,3348970.3680362203,3698440.689968809,0
187616.59999990463,-3961677.148415047,3348970.364307648,3698440.6769370204,0
187616.79999899864,-3961677.138648725,3348970.357990499,3698440.6604237626,0
187617.0,-3961677.1681037336,3348970.37371961,3698440.726996205,0
187617.20000004768,-3961677.167242049,3348970.3709297455,3698440.722838696,0
187617.39999890327,-3961677.1650620042,3348970.367370766,3698440.7190838936,0
187617.59999990463,-3961677.1701329085,3348970.3705817503,3698440.724912893,0
187617.79999899864,-3961677.1726344544,3348970.3695537373,3698440.726085055,0
187618.0,-3961677.1552378023,3348970.3667989764,3698440.7312007463,0
187618.20000004768,-3961677.1588545395,3348970.36880361,3698440.7354669063,0
187618.39999890327,-3961677.16118681,3348970.3688824386,3698440.737307499,0
187618.59999990463,-3961677.1626439434,3348970.3681296282,3698440.739946044,0
187618.79999899864,-3961677.1681626965,3348970.372670091,3698440.7448306913,0
187619.0,-3961677.1483875704,3348970.3597850925,3698440.732673905,0
187619.20000004768,-3961677.1470359466,3348970.360066771,3698440.7320315996,0
187619.39999890327,-3961677.148115139,3348970.3608278465,3698440.732899687,0
187619.59999990463,-3961677.1415663217,3348970.3586494443,3698440.7264836174,0
187619.79999899864,-3961677.1328224,3348970.3531485987,3698440.715473993,0
187620.0,-3961677.140829316,3348970.3551810663,3698440.72835495,0
187620.20000004768,-3961677.1421119133,3348970.357362553,3698440.7297640503,0
187620.40000009537,-3961677.140786568,3348970.356980065,3698440.728931985,0
187620.59999990463,-3961677.1364398873,3348970.35381697,3698440.725381952,0
187620.79999995232,-3961677.13951477,3348970.3526837085,3698440.7275621477,0
187621.0,-3961677.139379529,3348970.337421329,3698440.739513221,0
187621.199999094,-3961677.144361892,3348970.321819849,3698440.754268307,0
187621.39999890327,-3961677.1463771993,3348970.296034438,3698440.7700688234,0
187621.59999990463,-3961677.156053947,3348970.2646129164,3698440.7936446597,0
187621.79999995232,-3961677.1610505567,3348970.214742257,3698440.821054281,0
187622.0,-3961677.17459542,3348970.1433143984,3698440.8748314967,0
187622.20000004768,-3961677.1790191564,3348970.0740455454,3698440.9178767963,0
187622.39999890327,-3961677.1917093373,3348969.992732596,3698440.9708430693,0
187622.59999990463,-3961677.2055668323,3348969.884470947,3698441.041639216,0
187622.79999899864,-3961677.228583797,3348969.753421265,3698441.130325475,0
187623.0,-3961677.277431075,3348969.5477567813,3698441.2711503254,0
187623.20000004768,-3961677.304420905,3348969.348111843,3698441.388077968,0
187623.39999890327,-3961677.335015031,3348969.0977580096,3698441.540003441,0
187623.59999990463,-3961677.374753459,3348968.7931135553,3698441.7355770883,0
187623.79999899864,-3961677.4440884423,3348968.464600195,3698441.969220212,0
187624.0,-3961677.568165783,3348968.0521286135,3698442.2878116234,0
187624.20000004768,-3961677.636123682,3348967.653248999,3698442.5468158363,0
187624.40000009537,-3961677.698353263,3348967.20849694,3698442.8267204138,0
187624.59999895096,-3961677.774309194,3348966.7357514068,3698443.1252180943,0
187624.79999899864,-3961677.8648146032,3348966.229511978,3698443.455665943,0
187625.0,-3961678.017919451,3348965.714671413,3698443.9139417196,0
187625.20000004768,-3961678.130622476,3348965.1555530215,3698444.3020154764,0
