epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill
596,187589.2,0.8450805297111423,40,0.24624494394282825,0.24624494394282825,3,True,True,0,6,False,False
597,187589.4,0.7854940169180444,40,0.23115502985518824,0.23115502985518824,3,True,True,0,6,False,False
598,187589.6,0.7378063917827009,40,0.2357823235608741,0.2357823235608741,3,True,True,0,6,False,False
599,187589.8,0.7126720792205227,40,0.20038340525371626,0.20038340525371626,3,True,True,0,6,False,False
600,187590.0,0.7067477454779463,40,0.18329614435141225,0.18329614435141225,2,True,True,0,6,False,False
601,187590.2,0.7130710388344538,40,0.1789345174060327,0.1789345174060327,2,True,True,0,6,False,False
602,187590.4,0.7460572167576122,40,0.20832452177070915,0.20832452177070915,3,True,True,0,6,False,False
603,187590.6,0.8063948729097177,40,0.2390634430014384,0.2390634430014384,3,True,True,0,6,False,False
604,187590.8,0.8983713872494633,40,0.29463074187359983,0.29463074187359983,3,True,True,0,6,False,False
605,187591.0,1.0042537279350663,40,0.2903683875453944,0.2903683875453944,3,True,True,0,6,False,False
606,187591.2,1.1018227906826317,40,0.2635565248527721,0.2635565248527721,3,True,True,0,6,False,False
607,187591.4,1.1778661342675139,40,0.26772704404932884,0.26772704404932884,3,True,True,0,6,False,False
608,187591.6,1.2287041634571925,40,0.26918831458172915,0.26918831458172915,3,True,True,0,6,False,False
609,187591.8,1.2437769159326562,40,0.3232479902025784,0.3232479902025784,3,True,True,0,6,False,False
610,187592.0,1.224607250059133,40,0.3253338876353525,0.3253338876353525,3,True,True,0,6,False,False
611,187592.2,1.1911522640060874,40,0.2996811087054671,0.2996811087054671,3,True,True,0,6,False,False
612,187592.4,1.1518461138047495,40,0.2775491425288978,0.2775491425288978,3,True,True,0,6,False,False
613,187592.6,1.097820151388676,40,0.28632851635926543,0.28632851635926543,3,True,True,0,6,False,False
614,187592.8,1.0421726131533655,40,0.27606013910170846,0.27606013910170846,3,True,True,0,6,False,False
615,187593.0,0.9939780395347595,40,0.25259892321172406,0.25259892321172406,3,True,True,0,6,False,False
616,187593.2,0.949024764591165,40,0.23671862741254504,0.23671862741254504,3,True,True,0,6,False,False
617,187593.4,0.8969302239578578,40,0.2972832154259681,0.2972832154259681,3,True,True,0,6,False,False
618,187593.6,0.8521924794641315,40,0.31645107739927986,0.31645107739927986,3,True,True,0,6,False,False
619,187593.8,0.8159079340506461,40,0.30632815565897437,0.30632815565897437,3,True,True,0,6,False,False
620,187594.0,0.7884277855521086,40,0.31151940014443713,0.31151940014443713,3,True,True,0,6,False,False
621,187594.2,0.7677317862503226,40,0.32716146045285066,0.32716146045285066,3,True,True,0,6,False,False
622,187594.4,0.7678251066926527,40,0.3481186937479201,0.3481186937479201,3,True,True,0,6,False,False
623,187594.6,0.7804602490515289,40,0.3763421545815999,0.3763421545815999,3,True,True,0,6,False,False
624,187594.8,0.7918787278054047,40,0.3968362212595044,0.3968362212595044,3,True,True,0,6,False,False
625,187595.0,0.8103254537088516,40,0.41146081014564523,0.41146081014564523,3,True,True,0,6,False,False
626,187595.2,0.8375026439179113,40,0.3604056640514525,0.3604056640514525,3,True,True,0,6,False,False
627,187595.4,0.8793667738106378,40,0.37203287576592087,0.37203287576592087,3,True,True,0,6,False,False
628,187595.6,0.9309169714462963,40,0.4098538896598333,0.4098538896598333,3,True,True,0,6,False,False
629,187595.8,1.0031009354167928,40,0.44560871677386754,0.44560871677386754,3,True,True,0,6,False,False
630,187596.0,1.0950754483566907,40,0.4760006204893519,0.4760006204893519,3,True,True,0,6,False,False
631,187596.2,1.1943298958713133,40,0.5013457785921953,0.5013457785921953,3,True,True,0,6,False,False
632,187596.4,1.276438569620067,40,0.5254647555501653,0.5254647555501653,3,True,True,0,6,False,False
633,187596.6,1.3544113327545015,40,0.6090676028228303,0.6090676028228303,3,True,True,0,6,False,False
634,187596.8,1.4316806180400081,40,0.6161756540783241,0.6161756540783241,3,True,True,0,6,False,False
635,187597.0,1.5100033918512483,40,0.7250397937495777,0.7250397937495777,3,True,True,0,6,False,False
636,187597.2,1.5766576509233643,40,0.7557282856572952,0.7557282856572952,3,True,True,0,6,False,False
637,187597.4,1.6358642199421907,40,0.7335962802207667,0.7335962802207667,3,True,True,0,6,False,False
638,187597.6,1.6983841735379726,40,0.7402311604742172,0.7402311604742172,3,True,True,0,6,False,False
639,187597.8,1.7317454050583672,40,0.7621357266030612,0.7621357266030612,3,True,True,0,6,False,False
640,187598.0,1.7375689734606488,40,0.7940902541967961,0.7940902541967961,3,True,True,0,6,False,False
641,187598.2,1.7375433724433615,40,0.9129236165838789,0.9129236165838789,3,True,True,0,6,False,False
642,187598.4,1.7273184802258834,40,0.8377510459082766,0.8377510459082766,3,True,True,0,6,False,False
643,187598.6,1.7054954472872335,40,0.9144730267377424,0.9144730267377424,3,True,True,0,6,False,False
644,187598.8,1.6895219898467608,40,0.9521510870046809,0.9434224901105651,2,False,True,0,6,False,False
645,187599.0,1.670902405485634,40,0.9802355329871023,0.9441457060115981,2,False,True,0,6,False,False
646,187599.2,1.638958957471572,40,0.9813840149970361,0.9477698593773984,2,False,True,0,6,False,False
647,187599.4,1.6058174180684879,40,0.9487745908541618,0.9328450314260187,2,False,True,0,6,False,False
648,187599.6,1.5640261167996363,40,1.0224461797540056,0.9571557424672559,2,False,True,0,6,False,False
649,187599.8,1.5288169762077195,40,0.9339402063948087,0.9147498892382934,2,False,True,0,6,False,False
650,187600.0,1.4869824627047261,40,0.9010772311785112,0.8945344364190781,2,False,True,0,6,False,False
651,187600.2,1.448828179108201,40,0.8905402101694478,0.8905402101694478,2,False,True,0,6,False,False
652,187600.4,1.4170031987344613,40,0.9176262773146662,0.9176262773146662,2,False,True,0,6,False,False
653,187600.6,1.3924027297941939,40,0.9988986343776447,0.9757881020515273,2,False,True,0,6,False,False
654,187600.8,1.367353210263068,40,0.9245561445565641,0.8658339525259084,2,False,True,0,6,False,False
655,187601.0,1.3477625766256602,40,1.0001416010875104,0.916171931718905,2,False,True,0,6,False,False
656,187601.2,1.3346780061766566,40,0.986883183061195,0.9063342758409967,2,False,True,0,6,False,False
657,187601.4,1.3365428400283277,40,0.9520421292543867,0.9173755988012292,2,False,True,0,6,False,False
658,187601.6,1.3431964083680519,40,0.9800595248085151,0.9290279073049755,2,False,True,0,6,False,False
659,187601.8,1.3621873316949258,40,0.9206184071577643,0.9206184071577643,2,False,True,0,6,False,False
660,187602.0,1.3901902814870257,40,0.886954938535714,0.886954938535714,4,True,True,0,6,False,False
661,187602.2,1.4195177766808067,40,0.8862271257702304,0.8862271257702304,4,True,True,0,6,False,False
662,187602.4,1.4413763821401473,40,0.8390249327225021,0.8390249327225021,3,True,True,0,6,False,False
663,187602.6,1.450274725816003,40,0.8425110842501569,0.8425110842501569,3,True,True,0,6,False,False
664,187602.8,1.4251756365877628,40,0.7908798737999208,0.7792047584509931,2,False,True,0,6,False,False
665,187603.0,1.389571034932985,40,0.6679648617629761,0.6679648617629761,2,False,True,0,6,False,False
666,187603.2,1.3437897043182008,40,0.7536402936897936,0.7513684538104994,2,False,True,0,6,False,False
667,187603.4,1.290477440865562,40,0.8028995917638159,0.7693233604566121,2,False,True,0,6,False,False
668,187603.6,1.2313546347819768,40,0.7793390050719388,0.764935750137047,2,False,True,0,6,False,False
669,187603.8,1.175933605943353,40,0.8908343241676977,0.8277514850475305,2,False,True,0,6,False,False
670,187604.0,1.1163049614832705,40,0.9053028892125167,0.8259701173501331,2,False,True,0,6,False,False
671,187604.2,1.0608760773549735,40,0.8541082995429975,0.800214348180233,2,False,True,0,6,False,False
672,187604.4,1.0404820643473478,40,0.7664791747152624,0.7542612425917474,2,False,True,0,6,False,False
673,187604.6,1.0599811812309674,40,0.7224562442090019,0.7224562442090019,2,False,True,0,6,False,False
674,187604.8,1.0775587035740413,40,0.6995662762090121,0.6995662762090121,2,False,True,0,6,False,False
675,187605.0,1.093623896209916,40,0.7122768727738682,0.7122768727738682,2,False,True,0,6,False,False
676,187605.2,1.1119074706784753,40,0.6970727590792662,0.6970727590792662,3,True,True,0,6,False,False
677,187605.4,1.1157550472447748,40,0.6808874782561533,0.6808874782561533,3,True,True,0,6,False,False
678,187605.6,1.0909778172225215,40,0.6341884401957544,0.6341884401957544,3,True,True,0,6,False,False
679,187605.8,1.0608120151557945,40,0.6286563126850272,0.6286563126850272,3,True,True,0,6,False,False
680,187606.0,1.035488464429348,40,0.6672988775605645,0.6672988775605645,3,True,True,0,6,False,False
681,187606.2,1.0157930250330567,40,0.6314983390180916,0.6314983390180916,3,True,True,0,6,False,False
682,187606.4,1.0042015186727011,40,0.5105821668113726,0.5105821668113726,3,True,True,0,6,False,False
683,187606.6,1.0059299743495287,40,0.5049354068578147,0.5049354068578147,3,True,True,0,6,False,False
684,187606.8,1.0087832486754027,40,0.4904557494541623,0.4904557494541623,3,True,True,0,6,False,False
685,187607.0,1.0105691892824158,40,0.4314925627907304,0.4314925627907304,3,True,True,0,6,False,False
686,187607.2,1.0146385707539922,40,0.40541051945938933,0.40541051945938933,3,True,True,0,6,False,False
687,187607.4,1.0215668159154454,40,0.424886593570099,0.424886593570099,3,True,True,0,6,False,False
688,187607.6,1.0154239443584752,40,0.4536427415684093,0.4536427415684093,3,True,True,0,6,False,False
689,187607.8,1.006418343465771,40,0.44639635094591656,0.44639635094591656,3,True,True,0,6,False,False
690,187608.0,0.9977904483648278,40,0.4320355085730294,0.4320355085730294,3,True,True,0,6,False,False
691,187608.2,0.9941649683528762,40,0.4478963000147869,0.4478963000147869,3,True,True,0,6,False,False
692,187608.4,0.9882166067271184,40,0.5360381193901963,0.5360381193901963,3,True,True,0,6,False,False
693,187608.6,0.9734809687187541,40,0.5210098000888141,0.5210098000888141,3,True,True,0,6,False,False
694,187608.8,0.9610883214605993,40,0.4682542074004501,0.4682542074004501,3,True,True,0,6,False,False
695,187609.0,0.9428549856766337,40,0.4990042508885853,0.4990042508885853,3,True,True,0,6,False,False
696,187609.2,0.9342963786154678,40,0.4171913773179808,0.4171913773179808,3,True,True,0,6,False,False
697,187609.4,0.917325529180723,40,0.4675538831885178,0.4675538831885178,3,True,True,0,6,False,False
698,187609.6,0.9078283803044204,40,0.4237312186525198,0.4237312186525198,3,True,True,0,6,False,False
699,187609.8,0.8911407244786106,40,0.48261007583180915,0.48261007583180915,3,True,True,0,6,False,False
700,187610.0,0.8757920312245724,40,0.489166268821927,0.489166268821927,3,True,True,0,6,False,False
701,187610.2,0.864535132586018,40,0.4489508529764228,0.4489508529764228,3,True,True,0,6,False,False
702,187610.4,0.8612134266542641,40,0.4504946011273217,0.4504946011273217,3,True,True,0,6,False,False
703,187610.6,0.8487809772831494,40,0.44972178689363573,0.44972178689363573,3,True,True,0,6,False,False
704,187610.8,0.834445783655553,40,0.43337253137899084,0.43337253137899084,3,True,True,0,6,False,False
705,187611.0,0.8098587971845124,40,0.48142629590930525,0.48142629590930525,3,True,True,0,6,False,False
706,187611.2,0.80332043785782,40,0.47551443789734543,0.47551443789734543,3,True,True,0,6,False,False
707,187611.4,0.8101498266379242,40,0.46208074326916926,0.46208074326916926,3,True,True,0,6,False,False
708,187611.6,0.8190059081195893,40,0.4479549569301614,0.4479549569301614,3,True,True,0,6,False,False
709,187611.8,0.846194558667663,40,0.44707897224842996,0.44707897224842996,3,True,True,0,6,False,False
710,187612.0,0.8981790287411902,40,0.45966515566794536,0.45966515566794536,3,True,True,0,6,False,False
711,187612.2,0.9420734840952604,40,0.4810096737336992,0.4810096737336992,3,True,True,0,6,False,False
712,187612.4,0.9728879024724247,40,0.4893467333698718,0.4893467333698718,3,True,True,0,6,False,False
713,187612.6,0.9949567124761509,40,0.43196989219125903,0.43196989219125903,3,True,True,0,6,False,False
714,187612.8,1.0133016771052463,40,0.4303068342193697,0.4303068342193697,3,True,True,0,6,False,False
715,187613.0,1.0111207923767211,40,0.4192173254451017,0.4192173254451017,3,True,True,0,6,False,False
716,187613.2,1.01380578317118,40,0.3974727231028056,0.3974727231028056,3,True,True,0,6,False,False
717,187613.4,1.0336415908579883,40,0.3194889748783217,0.3194889748783217,3,True,True,0,6,False,False
718,187613.6,1.0742000388398723,40,0.3238433690451196,0.3238433690451196,3,True,True,0,6,False,False
719,187613.8,1.1211821161324909,40,0.34011211142359354,0.34011211142359354,3,True,True,0,6,False,False
720,187614.0,1.1729438238463885,40,0.3315634249414186,0.3315634249414186,3,True,True,0,6,False,False
721,187614.2,1.2198606108304513,40,0.33081686447460823,0.33081686447460823,3,True,True,0,6,False,False
722,187614.4,1.2545013542737269,40,0.3004552218240008,0.3004552218240008,3,True,True,0,6,False,False
723,187614.6,1.2828091099900958,40,0.32526171393318254,0.32526171393318254,3,True,True,0,6,False,False
724,187614.8,1.3016379902018076,40,0.40288423103967913,0.40288423103967913,3,True,True,0,6,False,False
725,187615.0,1.3113441748111037,40,0.41495650865007644,0.41495650865007644,3,True,True,0,6,False,False
726,187615.2,1.307923909890697,40,0.470486537262113,0.470486537262113,3,True,True,0,6,False,False
727,187615.4,1.2975461092179945,40,0.4664361196372447,0.4664361196372447,3,True,True,0,6,False,False
728,187615.6,1.271361939463982,40,0.5217833211830603,0.5217833211830603,3,True,True,0,6,False,False
729,187615.8,1.2491931892121362,40,0.4761007659172059,0.4761007659172059,3,True,True,0,6,False,False
730,187616.0,1.2250611558094444,40,0.47044445373714133,0.47044445373714133,3,True,True,0,6,False,False
731,187616.2,1.2029838660777399,40,0.4728377174110436,0.4728377174110436,3,True,True,0,6,False,False
732,187616.4,1.1776904961212658,40,0.48566773404828756,0.48566773404828756,3,True,True,0,6,False,False
733,187616.6,1.143424045542589,40,0.5383619366027421,0.5383619366027421,3,True,True,0,6,False,False
734,187616.8,1.1025097419539083,40,0.5954705012419308,0.5954705012419308,3,True,True,0,6,False,False
735,187617.0,1.0622762087622966,40,0.5454355692386462,0.5454355692386462,3,True,True,0,6,False,False
736,187617.2,1.0351922280996686,40,0.5219323841939855,0.5219323841939855,3,True,True,0,6,False,False
737,187617.4,1.0198278689865858,40,0.37783455158903867,0.37783455158903867,3,True,True,0,6,False,False
738,187617.6,1.0157149029146657,40,0.37691569639584527,0.37691569639584527,3,True,True,0,6,False,False
739,187617.8,1.030724597453282,40,0.4508161750037017,0.4508161750037017,3,True,True,0,6,False,False
740,187618.0,1.066488026114868,40,0.38411642108481187,0.38411642108481187,3,True,True,0,6,False,False
741,187618.2,1.0966332459017742,40,0.2837958602757678,0.2837958602757678,3,True,True,0,6,False,False
742,187618.4,1.1144809499914816,40,0.2929241391733844,0.2929241391733844,3,True,True,0,6,False,False
743,187618.6,1.1275475951871734,40,0.31814320411155333,0.31814320411155333,3,True,True,0,6,False,False
744,187618.8,1.1305056580070725,40,0.41823808799566564,0.41823808799566564,3,True,True,0,6,False,False
745,187619.0,1.1315261948539865,40,0.44368907609924263,0.44368907609924263,3,True,True,0,6,False,False
746,187619.2,1.1439028214023914,40,0.3733808775868112,0.3733808775868112,3,True,True,0,6,False,False
747,187619.4,1.1560179091675438,40,0.3407987381720753,0.3407987381720753,3,True,True,0,6,False,False
748,187619.6,1.1693194396099007,40,0.33213017008809764,0.33213017008809764,3,True,True,0,6,False,False
749,187619.8,1.1757047179456763,40,0.3329930954522744,0.3329930954522744,3,True,True,0,6,False,False
750,187620.0,1.1825475584074072,40,0.36054840229323476,0.36054840229323476,3,True,True,0,6,False,False
751,187620.2,1.1831850352994764,40,0.33889560612709846,0.33889560612709846,3,True,True,0,6,False,False
752,187620.4,1.1853310663373393,40,0.3342902626157247,0.3342902626157247,3,True,True,0,6,False,False
753,187620.6,1.1843530028960865,40,0.38564270986264165,0.38564270986264165,3,True,True,0,6,False,False
754,187620.8,1.191044288000398,40,0.39324792541080805,0.39324792541080805,3,True,True,0,6,False,False
755,187621.0,1.2050583724594977,40,0.36254216382454196,0.36254216382454196,3,True,True,0,6,False,False
756,187621.2,1.2270606118769445,40,0.3677880405448117,0.3677880405448117,3,True,True,0,6,False,False
757,187621.4,1.257744033300533,40,0.32086625185838974,0.32086625185838974,3,True,True,0,6,False,False
758,187621.6,1.3042693314812188,40,0.2960055245455508,0.2960055245455508,3,True,True,0,6,False,False
759,187621.8,1.3552816681925373,40,0.26465870927406765,0.26465870927406765,3,True,True,0,6,False,False
760,187622.0,1.404675801531204,40,0.2405024506553072,0.2405024506553072,3,True,True,0,6,False,False
761,187622.2,1.464178125887636,40,0.2748996390518184,0.2748996390518184,3,True,True,0,6,False,False
762,187622.4,1.5152989811877724,40,0.2554623256228913,0.2554623256228913,3,True,True,0,6,False,False
763,187622.6,1.5681504996064488,40,0.34671740757714037,0.34671740757714037,3,True,True,0,6,False,False
764,187622.8,1.6059073084393212,40,0.33668558375663915,0.33668558375663915,3,True,True,0,6,False,False
765,187623.0,1.6373223646877841,40,0.3868863037444224,0.3868863037444224,3,True,True,0,6,False,False
766,187623.2,1.659694517961049,40,0.34980123545642383,0.34980123545642383,3,True,True,0,6,False,False
767,187623.4,1.678597453750451,40,0.3162858262804774,0.3162858262804774,3,True,True,0,6,False,False
768,187623.6,1.6959983652598467,40,0.32047054860008845,0.32047054860008845,3,True,True,0,6,False,False
769,187623.8,1.7176500325503001,40,0.33395279533524724,0.33395279533524724,3,True,True,0,6,False,False
770,187624.0,1.7484641161421437,40,0.35261525002862076,0.35261525002862076,3,True,True,0,6,False,False
771,187624.2,1.774938329698714,40,0.41479333037157357,0.41479333037157357,3,True,True,0,6,False,False
772,187624.4,1.78943410639827,40,0.473380712562613,0.473380712562613,3,True,True,0,6,False,False
773,187624.6,1.7925589089253535,40,0.5502330409104068,0.5502330409104068,3,True,True,0,6,False,False
774,187624.8,1.7736950227025083,40,0.5696110048325151,0.5696110048325151,3,True,True,0,6,False,False
775,187625.0,1.7418868025002427,40,0.614322857659481,0.614322857659481,3,True,True,0,6,False,False
776,187625.2,1.707052522929781,40,0.6461247090321831,0.6461247090321831,3,True,True,0,6,False,False
777,187625.4,1.6725221992373165,40,0.633590850916587,0.633590850916587,3,True,True,0,6,False,False
778,187625.6,1.6543308701597383,40,0.6128981939786485,0.6128981939786485,3,True,True,0,6,False,False
779,187625.8,1.6382092950586293,40,0.5931399076640943,0.5931399076640943,3,True,True,0,6,False,False
780,187626.0,1.60899302771682,40,0.6227677014742841,0.6227677014742841,3,True,True,0,6,False,False
781,187626.2,1.5618589657201136,40,0.6420616355937727,0.6420616355937727,3,True,True,0,6,False,False
782,187626.4,1.5087257562010086,39,0.6871755545965338,0.6871755545965338,3,True,True,0,6,False,False
783,187626.6,1.4494764961215627,39,0.6260373480865611,0.6260373480865611,3,True,True,0,6,False,False
784,187626.8,1.389629057035421,38,0.6342446129171599,0.6342446129171599,3,True,True,0,6,False,False
785,187627.0,1.3380960094956778,37,0.5817450669248829,0.5817450669248829,3,True,True,0,6,False,False
786,187627.2,1.3264000823777335,36,0.5097576231956223,0.5097576231956223,3,True,True,0,6,False,False
787,187627.4,1.347757043458878,36,0.4608523768774042,0.4608523768774042,3,True,True,0,6,False,False
788,187627.6,1.3739531463082042,35,0.4497853012196144,0.4497853012196144,3,True,True,0,6,False,False
789,187627.8,1.4097175370158705,35,0.48496521539374876,0.48496521539374876,3,True,True,0,6,False,False
790,187628.0,1.4353033837882319,35,0.4685279205429896,0.4685279205429896,3,True,True,0,6,False,False
791,187628.2,1.4624157738228938,35,0.495810501077724,0.495810501077724,3,True,True,0,6,False,False
792,187628.4,1.4878992002500544,35,0.47236070070162217,0.47236070070162217,3,True,True,0,6,False,False
793,187628.6,1.5127221117562752,35,0.47241715578390986,0.47241715578390986,3,True,True,0,6,False,False
794,187628.8,1.5516582087631952,35,0.4326431697063286,0.4326431697063286,3,True,True,0,6,False,False
795,187629.0,1.593953883855335,35,0.34674527402507554,0.34674527402507554,3,True,True,0,6,False,False
796,187629.2,1.6410161232229372,35,0.3308250701192312,0.3308250701192312,3,True,True,0,6,False,False
797,187629.4,1.680504942009434,35,0.34807838072561476,0.34807838072561476,3,True,True,0,6,False,False
798,187629.6,1.7148693928520968,35,0.3733240243889327,0.3733240243889327,3,True,True,0,6,False,False
799,187629.8,1.7306774759060621,35,0.41830898020560187,0.41830898020560187,3,True,True,0,6,False,False
800,187630.0,1.7245810516670679,35,0.4658065887417672,0.4658065887417672,3,True,True,0,6,False,False
801,187630.2,1.7111454870735765,35,0.503782297621482,0.503782297621482,3,True,True,0,6,False,False
802,187630.4,1.6839502140259135,35,0.5121041189950667,0.5121041189950667,3,True,True,0,6,False,False
803,187630.6,1.661893280749341,35,0.46691435126735836,0.46691435126735836,3,True,True,0,6,False,False
804,187630.8,1.6762307755371422,35,0.5868647518290103,0.5868647518290103,3,True,True,0,6,False,False
805,187631.0,1.6825248440655638,34,0.5785252870559531,0.5785252870559531,3,True,True,0,6,False,False
806,187631.2,1.6858751563257908,33,0.6049439383753716,0.6049439383753716,3,True,True,0,6,False,False
807,187631.4,1.6818760911976336,32,0.6282028062224527,0.6282028062224527,3,True,True,0,6,False,False
808,187631.6,1.668434921309472,31,0.599129515957403,0.599129515957403,3,True,True,0,6,False,False
809,187631.8,1.7248161783299496,31,0.9709223034672718,0.9679138358840941,4,True,True,0,6,False,False
810,187632.0,1.8026570971126794,31,1.1262494506225214,1.1262494506225214,3,True,True,0,6,False,False
811,187632.2,1.8743859080547918,32,0.884363250071622,0.884363250071622,3,True,True,0,6,False,False
812,187632.4,1.9257932183939577,31,0.7146326058821836,0.7146326058821836,3,True,True,0,6,False,False
813,187632.6,1.9636368480022748,29,0.742084888832404,0.742084888832404,3,True,True,0,6,False,False
814,187632.8,2.0346110278692295,27,1.1001735308399323,1.038044520890617,2,False,True,0,6,False,False
815,187633.0,2.1049790761643785,26,1.1644262123589761,1.0617568894579594,2,False,True,0,6,False,False
816,187633.2,2.1727295374337245,23,1.2796706572703875,1.1591525352357714,2,False,True,0,6,False,False
817,187633.4,2.2591874239962753,20,1.8072843021726737,1.5517112995880955,2,False,True,0,6,False,False
818,187633.6,2.3622872582672154,17,0.37547997757792473,0.37547997757792473,2,False,True,0,6,False,False
819,187633.8,2.4861243951945076,12,inf,inf,2,False,False,0,6,False,False
820,187634.0,2.618864503281063,7,inf,inf,2,False,False,0,6,False,False
821,187634.2,2.7544735580205004,3,inf,inf,2,False,False,0,6,False,False
822,187634.4,2.912404243272749,1,inf,inf,3,True,False,0,6,False,False
823,187634.6,3.0727797607927365,0,inf,inf,3,True,False,0,6,False,False
824,187634.8,3.251648674895114,0,inf,inf,3,True,False,0,6,False,False
825,187635.0,3.4427051755778044,0,inf,inf,3,True,False,0,6,False,False
826,187635.2,3.635131505799277,1,4.076443187892437,2.6718835118402064,2,False,True,0,6,False,False
827,187635.4,3.7422080984268336,4,3.169519246915316,2.090456050546342,2,False,True,0,6,False,False
828,187635.6,3.7932276991906675,7,3.1438580964319125,2.109892884629842,2,False,True,0,6,False,False
829,187635.8,3.8064143482457933,11,2.8728585058667755,2.0983623085324816,2,False,True,0,6,False,False
830,187636.0,3.791134030934798,15,2.692358003566015,2.0173912531300355,2,False,True,0,6,False,False
831,187636.2,3.7656139468855514,18,2.5061059468182316,1.932186323979314,2,False,True,0,6,False,False
832,187636.4,3.747581174141408,19,2.4853693420262424,1.9356771524323588,2,False,True,0,6,False,False
833,187636.6,3.741871499108998,20,2.3559699772845684,1.9033656586028642,2,False,True,0,6,False,False
834,187636.8,3.750629986442477,20,2.2580147611420527,1.8516012608968677,2,False,True,0,6,False,False
835,187637.0,3.7919881569682583,20,2.0322916371458644,1.7031984571473533,2,False,True,0,6,False,False
836,187637.2,3.847658629735596,20,1.9349559590293688,1.5705837698247482,2,False,True,0,6,False,False
837,187637.4,3.9141915005501136,20,1.6638477344919975,1.4579487906861048,2,False,True,0,6,False,False
838,187637.6,3.975045360454805,21,1.385870615747403,1.252083099390812,2,False,True,0,6,False,False
839,187637.8,4.023220552272669,22,1.2538220851689938,1.1729248393167757,2,False,True,0,6,False,False
840,187638.0,4.068165326866885,23,1.245437878138276,1.1989310405518188,2,False,True,0,6,False,False
841,187638.2,4.085037846756493,24,1.260874713993727,1.2604933283336102,2,False,True,0,6,False,False
842,187638.4,4.047760830942718,25,1.343779513203549,1.343779513203549,2,False,True,0,6,False,False
843,187638.6,4.01343764548359,25,1.46749466467638,1.3604839412275294,4,True,True,0,6,False,False
844,187638.8,3.9613939446851734,25,1.2435645614335837,1.2435645614335837,3,True,True,0,6,False,False
845,187639.0,3.9118357162132877,24,1.1480914229569519,1.1480914229569519,3,True,True,0,6,False,False
846,187639.2,3.8802644389867513,24,1.0235166536694302,1.006919306986908,2,False,True,0,6,False,False
847,187639.4,3.842517668722141,24,1.1642309193796336,1.0898161275234703,2,False,True,0,6,False,False
848,187639.6,3.8018986902556877,24,1.3057616446922253,1.1334134705811156,2,False,True,0,6,False,False
849,187639.8,3.763578154585325,24,1.590382586812876,1.337575196916347,2,False,True,0,6,False,False
850,187640.0,3.7014202852056437,25,1.5009017284854616,1.303560529050795,2,False,True,0,6,False,False
851,187640.2,3.6226110386701866,25,1.443968019576978,1.27993679505459,2,False,True,0,6,False,False
852,187640.4,3.559656962413295,24,1.5903597391103046,1.439827821965076,2,False,True,0,6,False,False
853,187640.6,3.5261957324618454,22,1.2796338612160845,1.2718430768839233,2,False,True,0,6,False,False
854,187640.8,3.517088397324502,21,1.0651203135193619,0.9631150118198535,2,False,True,0,6,False,False
855,187641.0,3.478146796921701,21,1.042553288959766,1.0030972067562878,2,False,True,0,6,False,False
856,187641.2,3.3759550842105694,22,1.070585527347291,1.053425207623413,2,False,True,0,6,False,False
857,187641.4,3.3007794589450046,23,1.121834445857234,1.1137010679802875,3,True,True,0,6,False,False
858,187641.6,3.223544861989464,25,1.1911096768512022,1.1911096768512022,3,True,True,0,6,False,False
859,187641.8,3.1439578655798823,26,1.1128349105759876,1.1128349105759876,3,True,True,0,6,False,False
860,187642.0,3.090448620598814,25,1.2064129138650361,1.2064129138650361,3,True,True,0,6,False,False
861,187642.2,2.959226823782056,24,1.1442981753002341,1.1442981753002341,3,True,True,0,6,False,False
862,187642.4,2.819777470971501,24,1.1020312294539991,1.1020312294539991,3,True,True,0,6,False,False
863,187642.6,2.6668751256159973,25,1.3420301737320686,1.2438237582908236,2,False,True,0,6,False,False
864,187642.8,2.5612871977340372,26,1.1243898068395186,1.0345643305247307,2,False,True,0,6,False,False
865,187643.0,2.534816573015759,28,1.0648678845217472,0.9775477996837842,2,False,True,0,6,False,False
866,187643.2,2.5332821083478336,29,1.0417887611012748,0.9633894990172506,2,False,True,0,6,False,False
867,187643.4,2.5669686776171727,30,0.940004861124625,0.8829955490935286,2,False,True,0,6,False,False
868,187643.6,2.61494609909492,30,0.9103198195430132,0.8583672304870388,2,False,True,0,6,False,False
869,187643.8,2.674842749950532,30,0.8347067181850342,0.8347067181850342,2,False,True,0,6,False,False
870,187644.0,2.7093833504496954,29,0.8545620277933728,0.8545620277933728,3,True,True,0,6,False,False
871,187644.2,2.7098736051255985,30,2.383764592258487,1.4076513755858997,3,True,True,0,6,False,False
872,187644.4,2.7165846919542482,30,0.8550866520224287,0.8550866520224287,2,True,True,0,6,False,False
873,187644.6,2.7498618952849663,28,1.0588403294170496,1.0588403294170496,2,False,True,0,6,False,False
874,187644.8,2.7754290882626576,28,0.917957809611136,0.917957809611136,2,False,True,0,6,False,False
875,187645.0,2.7949957713248956,29,0.988139518985586,0.9554323922534362,2,False,True,0,6,False,False
876,187645.2,2.794553992259952,29,3.4026085890983238,1.6564112685444172,2,False,True,0,6,False,False
877,187645.4,2.797993181975898,30,3.4421365679080105,1.7449887878645012,2,False,True,0,6,False,False
