epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill
685,187607.0,0.036067964314334,40,0.4934831600441137,0.4934831600441137,3,True,True,15,6,False,False
686,187607.2,0.036447473312304475,40,0.5043331028422162,0.5043331028422162,3,True,True,15,6,False,False
687,187607.4,0.03598105160917984,40,0.5375049351679191,0.5375049351679191,3,True,True,15,6,False,False
688,187607.6,0.037336270000656216,40,0.51037972717983,0.51037972717983,3,True,True,15,6,False,False
689,187607.8,0.0379524914921912,40,0.5137181819446327,0.5137181819446327,3,True,True,15,6,False,False
690,187608.0,0.03813726336020652,40,0.5000630313340148,0.5000630313340148,3,True,True,15,6,False,False
691,187608.2,0.03753468439468545,40,0.5301400443491154,0.5301400443491154,3,True,True,15,6,False,False
692,187608.4,0.03514754013118183,40,0.5923186856053613,0.5923186856053613,3,True,True,15,6,False,False
693,187608.6,0.03292971517777537,40,0.5759938070901726,0.5759938070901726,3,True,True,15,6,False,False
694,187608.8,0.033241633076840714,40,0.5275450298825336,0.5275450298825336,3,True,True,15,6,False,False
695,187609.0,0.03374030925002974,40,0.5260641343946367,0.5260641343946367,3,True,True,15,6,False,False
696,187609.2,0.03308557391541751,40,0.5094299592294168,0.5094299592294168,3,True,True,15,6,False,False
697,187609.4,0.0332907163427676,40,0.50060957120341,0.50060957120341,3,True,True,15,6,False,False
698,187609.6,0.0365772625369499,40,0.5009554206364385,0.5009554206364385,3,True,True,15,6,False,False
699,187609.8,0.03639439251238789,40,0.548305102597349,0.548305102597349,3,True,True,15,6,False,False
700,187610.0,0.035686630276785015,40,0.5414195248585998,0.5414195248585998,3,True,True,15,6,False,False
701,187610.2,0.03454627763281005,40,0.5435028758256043,0.5435028758256043,3,True,True,15,6,False,False
702,187610.4,0.035355554124949666,40,0.5519481971213764,0.5519481971213764,3,True,True,15,6,False,False
703,187610.6,0.034811728674343186,40,0.4888450404376837,0.4888450404376837,3,True,True,15,6,False,False
704,187610.8,0.03421849817650023,40,0.46559722702879086,0.46559722702879086,3,True,True,15,6,False,False
705,187611.0,0.036371606897501504,40,0.436151633045862,0.436151633045862,3,True,True,15,6,False,False
706,187611.2,0.03639946325940609,40,0.49809142775918636,0.49809142775918636,3,True,True,15,6,False,False
707,187611.4,0.03603108811000446,40,0.5152773029292632,0.5152773029292632,3,True,True,15,6,False,False
708,187611.6,0.03712239189664585,40,0.5056502551721851,0.5056502551721851,3,True,True,15,6,False,False
709,187611.8,0.03749633393756081,40,0.5330561767236015,0.5330561767236015,3,True,True,15,6,False,False
710,187612.0,0.039646193000696876,40,0.5960100074180096,0.5960100074180096,3,True,True,15,6,False,False
711,187612.2,0.03823511498171121,40,0.5738415884872972,0.5738415884872972,3,True,True,15,6,False,False
712,187612.4,0.0385651286687721,40,0.5578325918892648,0.5578325918892648,3,True,True,15,6,False,False
713,187612.6,0.03650076758575126,40,0.5265650882310415,0.5265650882310415,3,True,True,15,6,False,False
714,187612.8,0.03856259222094071,40,0.5258927996261062,0.5258927996261062,3,True,True,15,6,False,False
715,187613.0,0.038349717387382756,40,0.47442263177358956,0.47442263177358956,3,True,True,15,6,False,False
716,187613.2,0.0380631449968626,40,0.507125423901533,0.507125423901533,3,True,True,15,6,False,False
717,187613.4,0.03918699437167064,40,0.5242184503188786,0.5242184503188786,3,True,True,15,6,False,False
718,187613.6,0.042415025479892246,40,0.5836266848226865,0.5836266848226865,3,True,True,15,6,False,False
719,187613.8,0.04392753103134373,40,0.5998319460117887,0.5998319460117887,3,True,True,15,6,False,False
720,187614.0,0.04539806016833334,40,0.5972278511933395,0.5972278511933395,3,True,True,15,6,False,False
721,187614.2,0.04496321508580799,40,0.5897161187233813,0.5897161187233813,3,True,True,15,6,False,False
722,187614.4,0.044850543941119175,40,0.5487475372089746,0.5487475372089746,3,True,True,15,6,False,False
723,187614.6,0.04605473295376851,40,0.5588924796934704,0.5588924796934704,3,True,True,15,6,False,False
724,187614.8,0.04660832402037284,40,0.5857000142797807,0.5857000142797807,3,True,True,15,6,False,False
725,187615.0,0.04833518261597854,40,0.5830950698292915,0.5830950698292915,3,True,True,15,6,False,False
726,187615.2,0.04920238236619754,40,0.5879567817092958,0.5879567817092958,3,True,True,15,6,False,False
727,187615.4,0.04892163029682963,40,0.5724323398451291,0.5724323398451291,3,True,True,15,6,False,False
728,187615.6,0.04924036696669182,40,0.5575617867164085,0.5575617867164085,3,True,True,15,6,False,False
729,187615.8,0.050225978167543435,40,0.5572559367171893,0.5572559367171893,3,True,True,15,6,False,False
730,187616.0,0.052460479412321,40,0.5335895893158124,0.5335895893158124,3,True,True,15,6,False,False
731,187616.2,0.0527987066216351,40,0.5272815594524045,0.5272815594524045,3,True,True,15,6,False,False
732,187616.4,0.0527768362427254,40,0.5158603033017451,0.5158603033017451,3,True,True,15,6,False,False
733,187616.6,0.05363228383376042,40,0.5252309319202101,0.5252309319202101,3,True,True,15,6,False,False
734,187616.8,0.05736649162332206,40,0.574995801080159,0.574995801080159,3,True,True,15,6,False,False
735,187617.0,0.05979813774458425,40,0.5288561091558407,0.5288561091558407,3,True,True,15,6,False,False
736,187617.2,0.06029722899248623,40,0.5537402134058185,0.5537402134058185,3,True,True,15,6,False,False
737,187617.4,0.06008414065344514,40,0.4428387590491025,0.4428387590491025,3,True,True,15,6,False,False
738,187617.6,0.058421591193536335,40,0.4814474285400332,0.4814474285400332,3,True,True,15,6,False,False
739,187617.8,0.062197308885589525,40,0.5989740982870295,0.5989740982870295,3,True,True,15,6,False,False
740,187618.0,0.06937967892263001,40,0.596092951351464,0.596092951351464,3,True,True,15,6,False,False
741,187618.2,0.06579741416484537,40,0.47577816585364097,0.47577816585364097,3,True,True,15,6,False,False
742,187618.4,0.06126496343172781,40,0.43107660476960363,0.43107660476960363,3,True,True,15,6,False,False
743,187618.6,0.060875586888408134,40,0.46193815330436877,0.46193815330436877,3,True,True,15,6,False,False
744,187618.8,0.05722212922207578,40,0.48932552744261076,0.48932552744261076,3,True,True,15,6,False,False
745,187619.0,0.05767317369622255,40,0.5171798782601138,0.5171798782601138,3,True,True,15,6,False,False
746,187619.2,0.058064775626088735,40,0.511765505177256,0.511765505177256,3,True,True,15,6,False,False
747,187619.4,0.057734163808468915,40,0.4558422032710839,0.4558422032710839,3,True,True,15,6,False,False
748,187619.6,0.05763715330178316,40,0.4587169810781886,0.4587169810781886,3,True,True,15,6,False,False
749,187619.8,0.05813555443467561,40,0.4360325128379841,0.4360325128379841,3,True,True,15,6,False,False
750,187620.0,0.06002303023716255,40,0.4855724437798541,0.4855724437798541,3,True,True,15,6,False,False
751,187620.2,0.05940177589276256,40,0.4496043964627355,0.4496043964627355,3,True,True,15,6,False,False
752,187620.4,0.05687757613689599,40,0.4460754898671405,0.4460754898671405,3,True,True,15,6,False,False
753,187620.6,0.05642179499295838,40,0.4845685721766251,0.4845685721766251,3,True,True,15,6,False,False
754,187620.8,0.055605640629892636,40,0.5221832774493256,0.5221832774493256,3,True,True,15,6,False,False
755,187621.0,0.05435764094901193,40,0.521617166972444,0.521617166972444,3,True,True,15,6,False,False
756,187621.2,0.056091202426102604,40,0.5279143751143822,0.5279143751143822,3,True,True,15,6,False,False
757,187621.4,0.057747447982613484,40,0.5228065909876799,0.5228065909876799,3,True,True,15,6,False,False
758,187621.6,0.059806505563682104,40,0.5574221277316884,0.5574221277316884,3,True,True,15,6,False,False
759,187621.8,0.06598175514894893,40,0.549541352522294,0.549541352522294,3,True,True,15,6,False,False
760,187622.0,0.0683906235869862,40,0.528471297901779,0.528471297901779,3,True,True,15,6,False,False
761,187622.2,0.06848919615321601,40,0.6166228527526381,0.6166228527526381,3,True,True,15,6,False,False
762,187622.4,0.06570504594180636,40,0.5654014528416017,0.5654014528416017,3,True,True,15,6,False,False
763,187622.6,0.06466707605003892,40,0.6730559107658033,0.6730559107658033,3,True,True,15,6,False,False
764,187622.8,0.06191453339497913,40,0.6089905278519319,0.6089905278519319,3,True,True,15,6,False,False
765,187623.0,0.05975153865743739,40,0.6601459673298989,0.6601459673298989,3,True,True,15,6,False,False
766,187623.2,0.0587318381849804,40,0.6505351017652644,0.6505351017652644,3,True,True,15,6,False,False
767,187623.4,0.05763371797373379,40,0.6399800286307215,0.6399800286307215,3,True,True,15,6,False,False
768,187623.6,0.05888555595757385,40,0.669110911015751,0.669110911015751,3,True,True,15,6,False,False
769,187623.8,0.058197815740897774,40,0.7054297710058052,0.7054297710058052,3,True,True,15,6,False,False
770,187624.0,0.06062257082433975,40,0.7619212067100096,0.7619212067100096,3,True,True,15,6,False,False
771,187624.2,0.05599341547984579,40,0.7823561720731964,0.7823561720731964,3,True,True,15,6,False,False
772,187624.4,0.05568137250743359,40,0.7819512641752574,0.7819512641752574,3,True,True,15,6,False,False
773,187624.6,0.051254843265116944,40,0.8004450550797285,0.8004450550797285,3,True,True,15,6,False,False
774,187624.8,0.0455355128466983,40,0.7747079236962406,0.7747079236962406,3,True,True,15,6,False,False
775,187625.0,0.045018508740096906,40,0.7954285878728953,0.7954285878728953,3,True,True,15,6,False,False
776,187625.2,0.04437673960131562,40,0.8456314229485751,0.8456314229485751,3,True,True,15,6,False,False
777,187625.4,0.04923310424034387,40,0.8294890895532473,0.8294890895532473,3,True,True,15,6,False,False
778,187625.6,0.054092545900104316,40,0.8548467319405529,0.8548467319405529,3,True,True,15,6,False,False
779,187625.8,0.05180777664987664,40,0.7967283376215174,0.7967283376215174,3,True,True,15,6,False,False
780,187626.0,0.04810430072754693,40,0.7483315950227263,0.7483315950227263,3,True,True,15,6,False,False
781,187626.2,0.04355424595280116,40,0.7202258393665135,0.7202258393665135,3,True,True,15,6,False,False
782,187626.4,0.041760235705739945,39,0.7565795796654323,0.7565795796654323,3,True,True,15,6,False,False
783,187626.6,0.037833094271613556,39,0.7072400499935816,0.7072400499935816,3,True,True,15,6,False,False
784,187626.8,0.03477314613311498,38,0.7607953652917295,0.7607953652917295,3,True,True,15,6,False,False
785,187627.0,0.03524578225400001,37,0.7021291995968261,0.7021291995968261,3,True,True,15,6,False,False
786,187627.2,0.03326421025276369,36,0.7339948288963394,0.7339948288963394,3,True,True,15,6,False,False
787,187627.4,0.03721936690650506,36,0.7148328436796971,0.7148328436796971,3,True,True,15,6,False,False
788,187627.6,0.045642283725892734,35,0.6539721541527318,0.6539721541527318,3,True,True,15,6,False,False
789,187627.8,0.06333198180205238,35,0.6656874953576443,0.6656874953576443,3,True,True,15,6,False,False
790,187628.0,0.06082046377343347,35,0.5944463517675603,0.5944463517675603,3,True,True,15,6,False,False
791,187628.2,0.062078691088192375,35,0.6243272065213097,0.6243272065213097,3,True,True,15,6,False,False
792,187628.4,0.06264330934301321,35,0.6175459994431257,0.6175459994431257,3,True,True,15,6,False,False
793,187628.6,0.06421159414673017,35,0.5903178352901027,0.5903178352901027,3,True,True,15,6,False,False
794,187628.8,0.06746536392290049,35,0.6171541336596182,0.6171541336596182,3,True,True,15,6,False,False
795,187629.0,0.07239898708162454,35,0.554820202097461,0.554820202097461,3,True,True,15,6,False,False
796,187629.2,0.07623090971226643,35,0.5704168754806029,0.5704168754806029,3,True,True,15,6,False,False
797,187629.4,0.07758668702414862,35,0.4971307174400502,0.4971307174400502,3,True,True,15,6,False,False
798,187629.6,0.0826018045757998,35,0.5101092445567318,0.5101092445567318,3,True,True,15,6,False,False
799,187629.8,0.08714911434925203,35,0.4556895616048253,0.4556895616048253,3,True,True,15,6,False,False
800,187630.0,0.09080890274916198,35,0.41097185255724633,0.41097185255724633,3,True,True,15,6,False,False
801,187630.2,0.09322121759481027,35,0.4753211959669843,0.4753211959669843,3,True,True,15,6,False,False
802,187630.4,0.09529495242756068,35,0.39322677558888197,0.39322677558888197,3,True,True,15,6,False,False
803,187630.6,0.09813779508595946,35,0.4227428617943205,0.4227428617943205,3,True,True,15,6,False,False
804,187630.8,0.10177064799664534,35,0.6987217773655536,0.6987217773655536,3,True,True,15,6,False,False
805,187631.0,0.09456139446201536,34,0.5887571869049447,0.5887571869049447,3,True,True,15,6,False,False
806,187631.2,0.09131605213169797,33,0.6036704670195336,0.6036704670195336,3,True,True,15,6,False,False
807,187631.4,0.08658932572120855,32,0.5572854303225991,0.5572854303225991,3,True,True,15,6,False,False
808,187631.6,0.08780560752092038,31,0.5344148529346774,0.5344148529346774,3,True,True,15,6,False,False
809,187631.8,0.1072479195758087,31,1.4410661440343475,1.1477784660425725,3,True,True,15,6,False,False
810,187632.0,0.11680019302881631,31,1.6109230508551975,1.4004027920701303,3,True,True,15,6,False,False
811,187632.2,0.11216163087547583,32,1.366981908872785,1.2333532168477725,3,True,True,15,6,False,False
812,187632.4,0.10191879362933154,31,0.8011996907620594,0.8011996907620594,3,True,True,15,6,False,False
813,187632.6,0.1177032894454728,29,0.6950696101450315,0.6950696101450315,3,True,True,15,6,False,False
814,187632.8,0.20013383017920372,27,1.1943891251882923,1.1171253713909992,3,True,True,12,6,False,False
815,187633.0,0.28842505226963394,26,1.3096795786088329,1.18087312905595,2,False,True,9,6,False,False
816,187633.2,0.3669725184822338,23,1.392385353900995,1.2196527463774482,2,False,True,6,6,False,False
817,187633.4,0.4454796388021174,20,1.9677396324164473,1.6228086682149192,2,False,True,3,6,False,False
818,187633.6,0.5490517273807648,17,0.44593097642064095,0.44593097642064095,2,False,True,0,6,False,False
819,187633.8,0.6588343601943042,12,inf,inf,2,False,False,0,6,False,False
820,187634.0,0.7596260954425004,7,inf,inf,2,False,False,0,6,False,False
821,187634.2,0.8584410982418752,3,inf,inf,2,False,False,0,6,False,False
822,187634.4,0.9808345809398208,1,inf,inf,3,True,False,0,6,False,False
823,187634.6,1.1085512616911821,0,inf,inf,3,True,False,0,6,False,False
824,187634.8,1.2576990955877296,0,inf,inf,3,True,False,0,6,False,False
825,187635.0,1.4166316076682681,0,inf,inf,3,True,False,0,6,False,False
826,187635.2,1.5569733837684314,1,4.087987165898085,2.6756640574326527,2,False,True,0,6,False,False
827,187635.4,1.6339567922538012,4,2.7933001419656245,1.8326219890129825,2,False,True,0,6,False,False
828,187635.6,1.6635238123441771,7,2.759503680739946,1.8407770508642376,2,False,True,0,6,False,False
829,187635.8,1.6673391507189288,11,2.4428699981241118,1.806957145075164,2,False,True,0,6,False,False
830,187636.0,1.675304997417732,15,2.3161645707892147,1.6928081561463864,2,False,True,0,6,False,False
831,187636.2,1.7030693038434832,18,2.165207999996087,1.6080413628707082,2,False,True,0,6,False,False
832,187636.4,1.7612857658049637,19,2.188171929638534,1.620469896646889,2,False,True,0,6,False,False
833,187636.6,1.852129771455206,20,2.0973040924926143,1.6064668184621549,2,False,True,0,6,False,False
834,187636.8,1.9744907871533606,20,2.0351844668597363,1.609214920543206,2,False,True,0,6,False,False
835,187637.0,2.1256816867615442,20,1.8358546479910804,1.5013949702698746,2,False,True,0,6,False,False
836,187637.2,2.2819359935183874,20,1.7607813308594336,1.394929212904199,2,False,True,0,6,False,False
837,187637.4,2.4358846921778468,20,1.477846581969165,1.2800048328798845,2,False,True,0,6,False,False
838,187637.6,2.5830081087255685,21,1.1840516022540957,1.0576809563240812,2,False,True,0,6,False,False
839,187637.8,2.7096222256739892,22,1.0497859376613126,0.983014697675555,2,False,True,0,6,False,False
840,187638.0,2.8247312062092695,23,1.0333888804495726,1.0064359583160378,2,False,True,0,6,False,False
841,187638.2,2.9051290557396716,24,1.026982385790629,1.026982385790629,2,False,True,0,6,False,False
842,187638.4,2.924557472616899,25,1.0754543129445375,1.0754543129445375,3,True,True,0,6,False,False
843,187638.6,2.929034468026748,25,1.1936925780453784,1.1902923183819092,4,True,True,0,6,False,False
844,187638.8,2.91468772533463,25,0.9869630617860929,0.9869630617860929,3,True,True,0,6,False,False
845,187639.0,2.8959571771249126,24,0.8550045841459198,0.8550045841459198,3,True,True,0,6,False,False
846,187639.2,2.8836125332759295,24,0.8220691356502482,0.8220691356502482,3,True,True,0,6,False,False
847,187639.4,2.872818252403993,24,0.9219550496341803,0.9043314002556777,2,False,True,0,6,False,False
848,187639.6,2.859139272695029,24,1.090994240957889,0.9789582648010265,2,False,True,0,6,False,False
849,187639.8,2.843635741032534,24,1.3659838375033169,1.2189674843380893,2,False,True,0,6,False,False
850,187640.0,2.801371195884961,25,1.305187670629428,1.2127064356854942,2,False,True,0,6,False,False
851,187640.2,2.7388013790274166,25,1.253899874122154,1.1922249394660591,2,False,True,0,6,False,False
852,187640.4,2.6873196985170926,24,1.3707675367773247,1.2799693178999159,3,True,True,0,6,False,False
853,187640.6,2.6439989213429866,22,1.0762833237964196,1.0762833237964196,3,False,True,0,6,False,False
854,187640.8,2.6494723665827653,21,0.9330130463151227,0.917592436532698,2,False,True,0,6,False,False
855,187641.0,2.614861055073632,21,0.8497758765199657,0.8497758765199657,3,False,True,0,6,False,False
856,187641.2,2.5550871674502966,22,0.7949145669963601,0.7949145669963601,3,False,True,0,6,False,False
857,187641.4,2.5399426426386102,23,0.9119157622568531,0.9119157622568531,3,True,True,0,6,False,False
858,187641.6,2.5191485879323947,25,0.9870350363006685,0.9870350363006685,3,True,True,0,6,False,False
859,187641.8,2.4943993404105775,26,0.9307396775890878,0.9307396775890878,3,True,True,0,6,False,False
860,187642.0,2.492815838826942,25,1.0144362836883347,1.0144362836883347,3,True,True,0,6,False,False
861,187642.2,2.426966286451869,24,0.9256391523003842,0.9256391523003842,3,True,True,0,6,False,False
862,187642.4,2.3558656728502596,24,0.9047884732510032,0.9047884732510032,3,True,True,0,6,False,False
863,187642.6,2.2662247083225884,25,1.2742957671899866,1.1465797488254907,2,False,True,0,6,False,False
864,187642.8,2.2188851758629697,26,1.0965570485197182,0.9765944646172002,2,False,True,0,6,False,False
865,187643.0,2.2456905576000494,28,1.0807841429295109,0.9665799607618142,2,False,True,0,6,False,False
866,187643.2,2.2900723106639167,29,1.0502626616817827,0.9441924686498349,2,False,True,0,6,False,False
867,187643.4,2.3634091814170524,30,0.946376926781104,0.86243430730133,2,False,True,0,6,False,False
868,187643.6,2.4438221330822687,30,0.9213742546106694,0.843794409433058,2,False,True,0,6,False,False
869,187643.8,2.5308037430480685,30,0.8435934416965445,0.8266289684831697,2,False,True,0,6,False,False
870,187644.0,2.5934621014695094,29,0.8690898343691505,0.8690898343691505,2,False,True,0,6,False,False
871,187644.2,2.6033340029056795,30,2.404645307286674,1.4118325485019516,3,True,True,0,6,False,False
872,187644.4,2.6233666678033867,30,0.8534744198421133,0.8534744198421133,3,True,True,0,6,False,False
873,187644.6,2.6670618439791216,28,1.059543552239114,1.059543552239114,2,False,True,0,6,False,False
874,187644.8,2.7036422642138542,28,0.9182639957371265,0.9182639957371265,2,False,True,0,6,False,False
875,187645.0,2.7337205038992667,29,0.9851183189385467,0.950514020036561,2,False,True,0,6,False,False
876,187645.2,2.7418066548226165,29,3.40903151586268,1.6541214042304142,2,False,True,0,6,False,False
877,187645.4,2.75305630944003,30,3.447388467597499,1.7429731133837079,2,False,True,0,6,False,False
878,187645.6,2.778383805552372,33,3.478222255284741,1.758007137082597,2,False,True,0,6,False,False
879,187645.8,2.8195369285227505,34,3.398908451835784,1.766481668473148,2,False,True,0,6,False,False
880,187646.0,2.862273198985837,35,3.1069318716749743,1.744626983350614,2,False,True,0,6,False,False
881,187646.2,2.8823289109460264,34,2.9790367352011686,1.7635089901077154,2,False,True,0,6,False,False
882,187646.4,2.9130252633914404,32,2.775293585275376,1.846329693652912,2,False,True,0,6,False,False
883,187646.6,2.940998448312337,30,2.5062007632500904,1.7762287432381871,2,False,True,0,6,False,False
884,187646.8,2.9543498303507794,28,2.163648862944248,1.6719389460354235,2,False,True,0,6,False,False
885,187647.0,2.9652751913939497,27,2.0891980329589703,1.6588914274522935,2,False,True,0,6,False,False
886,187647.2,2.9776928449683475,27,1.8530860390714945,1.5521496889076807,2,False,True,0,6,False,False
887,187647.4,2.9924760435988023,28,1.7108474856402673,1.4758621051685354,2,False,True,0,6,False,False
888,187647.6,3.014250281377069,29,1.6327304757847845,1.4178479363688057,2,False,True,0,6,False,False
889,187647.8,3.0404422017218184,30,1.6168426599271584,1.3789092264199396,2,False,True,0,6,False,False
890,187648.0,3.0735598474284673,30,1.6754343169203003,1.3744577091403563,2,False,True,0,6,False,False
891,187648.2,3.1114912605945286,30,1.8003833404516305,1.37103353285513,2,False,True,0,6,False,False
892,187648.4,3.1441995415592077,30,1.9254000135450267,1.3298477291565587,2,False,True,0,6,False,False
893,187648.6,3.1835668261916057,30,1.9615838626879103,1.3051631984659144,2,False,True,0,6,False,False
894,187648.8,3.2243517501134527,30,1.81978403480632,1.2280828317408579,2,True,True,0,6,False,False
895,187649.0,3.2457194397300886,30,1.5191577956384938,1.1107296346004907,3,False,True,0,6,False,False
896,187649.2,3.2976521200399382,30,1.300962960414761,1.0064516019558376,3,False,True,0,6,False,False
897,187649.4,3.3676752971409685,30,1.1364747593632,0.9490597166519364,3,False,True,0,6,False,False
898,187649.6,3.4503192353093217,30,1.01193239148388,0.9148131358726331,2,True,True,0,6,False,False
899,187649.8,3.5418503417648846,30,0.9640730890769273,0.9450330531765401,3,False,True,0,6,False,False
900,187650.0,3.62011762087406,30,0.917784776761521,0.917784776761521,3,False,True,0,6,False,False
901,187650.2,3.669688194361612,30,0.9236716664505102,0.9236716664505102,3,True,True,0,6,False,False
902,187650.4,3.6942112756289283,30,0.9319956849782731,0.9319956849782731,3,True,True,0,6,False,False
903,187650.6,3.638265179242005,31,0.9629686257721799,0.9629686257721799,3,True,True,0,6,False,False
904,187650.8,3.5406459028478063,32,1.0169460465698033,1.0169460465698033,3,True,True,0,6,False,False
905,187651.0,3.428069007478687,32,1.0862546053382653,1.0555738323203414,2,False,True,0,6,False,False
906,187651.2,3.2936342691865534,32,1.0886233194971517,1.0552246911968453,2,False,True,0,6,False,False
907,187651.4,3.1368623384607393,33,1.2261307524338316,1.1208827134245893,3,False,True,0,6,False,False
908,187651.6,2.9665382285290236,32,0.880308162538788,0.880308162538788,3,True,True,0,6,False,False
909,187651.8,2.814062050673413,32,1.2708518629876056,1.1351169784046482,3,False,True,0,6,False,False
910,187652.0,2.739189762920828,32,1.4202822246272482,1.1147742794811875,4,True,True,0,6,False,False
911,187652.2,2.701777848504437,32,1.0458753459236965,1.02236231000683,4,True,True,0,6,False,False
912,187652.4,2.6992599175372227,31,0.9475978179890332,0.9475978179890332,4,True,True,0,6,False,False
913,187652.6,2.726259539281133,31,0.8712154835814815,0.8712154835814815,3,True,True,0,6,False,False
914,187652.8,2.781855956288418,30,0.7999675936966736,0.7999675936966736,3,True,True,0,6,False,False
915,187653.0,2.8454303415107502,30,0.8139228876840621,0.8139228876840621,3,False,True,0,6,False,False
916,187653.2,2.8910859601830037,30,0.841471923043943,0.841471923043943,3,True,True,0,6,False,False
917,187653.4,2.9182513568568313,30,0.8518024780539737,0.8518024780539737,3,True,True,0,6,False,False
918,187653.6,2.937878858686927,30,0.959587590590379,0.959587590590379,3,True,True,0,6,False,False
919,187653.8,2.9224361199032587,30,0.9844965191186046,0.9844965191186046,3,True,True,0,6,False,False
920,187654.0,2.8939104309720793,30,0.8890074111291024,0.8890074111291024,3,True,True,0,6,False,False
921,187654.2,2.858414376417161,30,0.878339046503437,0.878339046503437,3,True,True,0,6,False,False
922,187654.4,2.8040332233162983,31,0.7580824435070299,0.7580824435070299,3,True,True,0,6,False,False
923,187654.6,2.710552592592668,32,0.8380451557885898,0.8380451557885898,3,True,True,0,6,False,False
924,187654.8,2.57968952862648,33,0.9285082292543348,0.9285082292543348,3,True,True,0,6,False,False
925,187655.0,2.5098351711067672,33,0.7263309197266731,0.7263309197266731,3,True,True,0,6,False,False
926,187655.2,2.4018942341984433,34,1.1021858760902745,0.9493423266437937,2,False,True,0,6,False,False
927,187655.4,2.272986944535342,34,1.0669718050696133,0.8904149267581659,2,False,True,0,6,False,False
928,187655.6,2.143035234659958,33,1.0071742056850272,0.8689017359451183,2,False,True,0,6,False,False
929,187655.8,2.042038296503473,32,0.9857524028195356,0.8741638692544839,2,False,True,0,6,False,False
930,187656.0,1.9413106006598537,32,0.7509505876813033,0.7509505876813033,2,False,True,0,6,False,False
931,187656.2,1.8982121099130855,29,0.46580279151834725,0.46580279151834725,2,False,True,0,6,False,False
932,187656.4,1.877533757110468,26,0.5870863533227494,0.5870863533227494,2,False,True,0,6,False,False
933,187656.6,1.867120277781856,24,0.6781686818606399,0.6781686818606399,2,False,True,0,6,False,False
934,187656.8,1.8442349227062478,22,0.7058434357241883,0.7058434357241883,3,True,True,0,6,False,False
935,187657.0,1.8325330548468919,20,0.9727543733472708,0.9514998352249482,2,False,True,0,6,False,False
936,187657.2,1.792394731647177,21,2.0348482414469213,1.4960005881697256,3,False,True,0,6,False,False
937,187657.4,1.7659568542055293,23,1.4406444414461625,1.236029843374042,2,False,True,0,6,False,False
938,187657.6,1.7165501911917491,25,1.4005703505036085,1.2486120929131663,2,False,True,0,6,False,False
939,187657.8,1.6716867905355397,26,1.4518592415165654,1.327103106530111,2,False,True,0,6,False,False
940,187658.0,1.7038737948349174,28,1.4954489036738716,1.3830281519600591,2,False,True,0,6,False,False
941,187658.2,1.702226809637075,28,1.1979551964933788,1.1706948567003408,2,False,True,0,6,False,False
942,187658.4,1.6814694311274447,27,1.1030295365247926,1.0691302044001085,2,False,True,0,6,False,False
943,187658.6,1.683655091426045,28,4.977067225912444,2.1962627222896183,3,False,True,0,6,False,False
944,187658.8,1.7779405081857362,30,4.796146739457645,2.287194844925503,4,True,True,0,6,False,False
945,187659.0,1.9354797716982106,32,4.0588535684551,2.1022331294390835,4,True,True,0,6,False,False
946,187659.2,2.1594216184264727,35,3.5340494562942166,1.9816860873659923,2,False,True,0,6,False,False
947,187659.4,2.3647958146149475,37,1.4942478018384755,1.3188279030655734,2,False,True,0,6,False,False
948,187659.6,2.5341672879700403,37,1.2835594490906037,1.1885009437879068,2,False,True,0,6,False,False
949,187659.8,2.6415534732530213,37,1.261069614506599,1.1727197197620918,2,False,True,0,6,False,False
950,187660.0,2.706393466051812,35,1.2805236210583515,1.2196362497469522,2,False,True,0,6,False,False
951,187660.2,2.704080174974808,34,1.1287938357136602,1.1041493509529128,2,False,True,0,6,False,False
952,187660.4,2.669494905835527,33,1.251887723073034,1.2075589125502868,2,False,True,0,6,False,False
953,187660.6,2.6574836693403134,30,1.4168238079992364,1.4006530432164068,2,False,True,0,6,False,False
954,187660.8,2.622298408716998,27,1.3251416700416843,1.3195678592968916,2,False,True,0,6,False,False
955,187661.0,2.572714744208321,25,1.2060981082782842,1.2060981082782842,3,True,True,0,6,False,False
956,187661.2,2.518793001286291,23,1.0273976759604038,1.0273976759604038,3,True,True,0,6,False,False
957,187661.4,2.462807197163965,22,0.9673868817240604,0.9673868817240604,3,True,True,0,6,False,False
958,187661.6,2.428521087093838,24,0.870851855483736,0.870851855483736,3,True,True,0,6,False,False
959,187661.8,2.3941107017282524,25,0.9334406970250572,0.9334406970250572,3,True,True,0,6,False,False
960,187662.0,2.3486977962218285,26,1.0778680340823306,1.0778680340823306,3,True,True,0,6,False,False
961,187662.2,2.3269570033252345,25,1.0198417282185948,1.0198417282185948,3,True,True,0,6,False,False
962,187662.4,2.341829534592257,24,2.030544599854153,1.4366088091323261,2,False,True,0,6,False,False
963,187662.6,2.324995316145029,23,1.6525470964993423,1.4064726717050633,2,False,True,0,6,False,False
964,187662.8,2.328628752077015,23,1.5279878141765204,1.3507782071274457,2,False,True,0,6,False,False
965,187663.0,2.3376177518646397,24,1.2157130456628964,1.153216295537055,2,False,True,0,6,False,False
966,187663.2,2.3441788373718784,26,1.1858599862645103,1.1843970637909145,2,False,True,0,6,False,False
