epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill
713,187612.6,0.9949567124761509,40,0.43196989219125903,0.43196989219125903,3,True,True,0,6,False,False
714,187612.8,1.013301677107185,40,0.4303068342193697,0.4303068342193697,3,True,True,0,6,False,False
715,187613.0,1.0111207925938053,40,0.4192173254451017,0.4192173254451017,3,True,True,0,6,False,False
716,187613.2,1.0138057825449867,40,0.3974727231290751,0.3974727231290751,3,True,True,0,6,False,False
717,187613.4,1.0336415910646095,40,0.3194889755052785,0.3194889755052785,3,True,True,0,6,False,False
718,187613.6,1.0742000386350234,40,0.32384336864668767,0.32384336864668767,3,True,True,0,6,False,False
719,187613.8,1.1211821165500861,40,0.34011211142359354,0.34011211142359354,3,True,True,0,6,False,False
720,187614.0,1.1729438238952101,40,0.3315634251030723,0.3315634251030723,3,True,True,0,6,False,False
721,187614.2,1.2198606108304513,40,0.33081686447460823,0.33081686447460823,3,True,True,0,6,False,False
722,187614.4,1.2545013540790129,40,0.3004552218240008,0.3004552218240008,3,True,True,0,6,False,False
723,187614.6,1.2828091093771798,40,0.32526171394816455,0.32526171394816455,3,True,True,0,6,False,False
724,187614.8,1.3016379902018076,40,0.40288423103967913,0.40288423103967913,3,True,True,0,6,False,False
725,187615.0,1.311344174256158,40,0.41495650865007644,0.41495650865007644,3,True,True,0,6,False,False
726,187615.2,1.307923909890697,40,0.470486537262113,0.470486537262113,3,True,True,0,6,False,False
727,187615.4,1.2975461081485744,40,0.4664361186565482,0.4664361186565482,3,True,True,0,6,False,False
728,187615.6,1.2713619396069678,40,0.5217833225904758,0.5217833225904758,3,True,True,0,6,False,False
729,187615.8,1.2491931887652703,40,0.4761007647701609,0.4761007647701609,3,True,True,0,6,False,False
730,187616.0,1.2250611559283964,40,0.47044445493228876,0.47044445493228876,3,True,True,0,6,False,False
731,187616.2,1.202983865680413,40,0.4728377172566112,0.4728377172566112,3,True,True,0,6,False,False
732,187616.4,1.1776904957236205,40,0.48566773389738566,0.48566773389738566,3,True,True,0,6,False,False
733,187616.6,1.1434240450992996,40,0.5383619368965011,0.5383619368965011,3,True,True,0,6,False,False
734,187616.8,1.1025097419539083,40,0.5954705012419308,0.5954705012419308,3,True,True,0,6,False,False
735,187617.0,1.0622762090259397,40,0.5454355692386462,0.5454355692386462,3,True,True,0,6,False,False
736,187617.2,1.0351922283084707,40,0.5219323841939855,0.5219323841939855,3,True,True,0,6,False,False
737,187617.4,1.0198278693826217,40,0.37783455158903867,0.37783455158903867,3,True,True,0,6,False,False
738,187617.6,1.0157149030139707,40,0.37691569639584527,0.37691569639584527,3,True,True,0,6,False,False
739,187617.8,1.0307245971559251,40,0.4508161750037017,0.4508161750037017,3,True,True,0,6,False,False
740,187618.0,1.0664880256720517,40,0.38411642108481187,0.38411642108481187,3,True,True,0,6,False,False
741,187618.2,1.0966332460516675,40,0.2837958602757678,0.2837958602757678,3,True,True,0,6,False,False
742,187618.4,1.114480950125896,40,0.29292413940563483,0.29292413940563483,3,True,True,0,6,False,False
743,187618.6,1.1275475953187861,40,0.3181432030031462,0.3181432030031462,3,True,True,0,6,False,False
744,187618.8,1.1305056581688604,40,0.41823808559498593,0.41823808559498593,3,True,True,0,6,False,False
745,187619.0,1.1315261950660198,40,0.44368907609924263,0.44368907609924263,3,True,True,0,6,False,False
746,187619.2,1.1439028220121255,40,0.3733808778515534,0.3733808778515534,3,True,True,0,6,False,False
747,187619.4,1.1560179094235243,40,0.3407987367242175,0.3407987367242175,3,True,True,0,6,False,False
748,187619.6,1.1693194403166693,40,0.3321301705372645,0.3321301705372645,3,True,True,0,6,False,False
749,187619.8,1.1757047186533058,40,0.3329930954483644,0.3329930954483644,3,True,True,0,6,False,False
750,187620.0,1.1825475591475327,40,0.3605484023369456,0.3605484023369456,3,True,True,0,6,False,False
751,187620.2,1.1831850356738403,40,0.33889560612709846,0.33889560612709846,3,True,True,0,6,False,False
752,187620.4,1.1853310664577297,40,0.3342902626157247,0.3342902626157247,3,True,True,0,6,False,False
753,187620.6,1.1843530028026592,40,0.38564271051519217,0.38564271051519217,3,True,True,0,6,False,False
754,187620.8,1.1910442879374996,40,0.3932479259637467,0.3932479259637467,3,True,True,0,6,False,False
755,187621.0,1.2050583726861097,40,0.3625421615762315,0.3625421615762315,3,True,True,0,6,False,False
756,187621.2,1.227060612149711,40,0.3677880392362106,0.3677880392362106,3,True,True,0,6,False,False
757,187621.4,1.2577440338323844,40,0.32086625188449286,0.32086625188449286,3,True,True,0,6,False,False
758,187621.6,1.304269332063216,40,0.2960055253800479,0.2960055253800479,3,True,True,0,6,False,False
759,187621.8,1.3552816684334958,40,0.26465870927406765,0.26465870927406765,3,True,True,0,6,False,False
760,187622.0,1.4046758021564212,40,0.24050245183859797,0.24050245183859797,3,True,True,0,6,False,False
761,187622.2,1.4641781271035805,40,0.27489963738220785,0.27489963738220785,3,True,True,0,6,False,False
762,187622.4,1.5152989825606278,40,0.25546232597692686,0.25546232597692686,3,True,True,0,6,False,False
763,187622.6,1.568150499729386,40,0.34671740757714037,0.34671740757714037,3,True,True,0,6,False,False
764,187622.8,1.6059073081775075,40,0.33668558375663915,0.33668558375663915,3,True,True,0,6,False,False
765,187623.0,1.6373223647330157,40,0.38688630381790173,0.38688630381790173,3,True,True,0,6,False,False
766,187623.2,1.6596945180218552,40,0.34980123536301694,0.34980123536301694,3,True,True,0,6,False,False
767,187623.4,1.678597453750451,40,0.3162858262804774,0.3162858262804774,3,True,True,0,6,False,False
768,187623.6,1.6959983648980688,40,0.32047054832632216,0.32047054832632216,3,True,True,0,6,False,False
769,187623.8,1.7176500326086501,40,0.33395279533524724,0.33395279533524724,3,True,True,0,6,False,False
770,187624.0,1.748464116740866,40,0.3526152513119594,0.3526152513119594,3,True,True,0,6,False,False
771,187624.2,1.7749383297358399,40,0.41479333037157357,0.41479333037157357,3,True,True,0,6,False,False
772,187624.4,1.7894341069795692,40,0.4733807121295868,0.4733807121295868,3,True,True,0,6,False,False
773,187624.6,1.7925589095191583,40,0.550233041739505,0.550233041739505,3,True,True,0,6,False,False
774,187624.8,1.7736950224525359,40,0.5696110048325151,0.5696110048325151,3,True,True,0,6,False,False
775,187625.0,1.7418868024994971,40,0.614322857659481,0.614322857659481,3,True,True,0,6,False,False
776,187625.2,1.7070525225019966,40,0.6461247087965339,0.6461247087965339,3,True,True,0,6,False,False
777,187625.4,1.6725221986213945,40,0.633590850916587,0.633590850916587,3,True,True,0,6,False,False
778,187625.6,1.6543308701597383,40,0.6128981939786485,0.6128981939786485,3,True,True,0,6,False,False
779,187625.8,1.6382092950586293,40,0.5931399076640943,0.5931399076640943,3,True,True,0,6,False,False
780,187626.0,1.6089930272873831,40,0.6227677017823154,0.6227677017823154,3,True,True,0,6,False,False
781,187626.2,1.5618589658672217,40,0.642061635586393,0.642061635586393,3,True,True,0,6,False,False
782,187626.4,1.5087257559318734,39,0.6871755552523028,0.6871755552523028,3,True,True,0,6,False,False
783,187626.6,1.4494764962408095,39,0.6260373476241113,0.6260373476241113,3,True,True,0,6,False,False
784,187626.8,1.3896290567556973,38,0.6342446129171599,0.6342446129171599,3,True,True,0,6,False,False
785,187627.0,1.3380960094956778,37,0.5817450669248829,0.5817450669248829,3,True,True,0,6,False,False
786,187627.2,1.3264000819493307,36,0.5097576228350346,0.5097576228350346,3,True,True,0,6,False,False
787,187627.4,1.3477570430392445,36,0.4608523768774042,0.4608523768774042,3,True,True,0,6,False,False
788,187627.6,1.3739531463082042,35,0.4497853012196144,0.4497853012196144,3,True,True,0,6,False,False
789,187627.8,1.4097175370158705,35,0.48496521539374876,0.48496521539374876,3,True,True,0,6,False,False
790,187628.0,1.4353033834096414,35,0.4685279205429896,0.4685279205429896,3,True,True,0,6,False,False
791,187628.2,1.4624157734555132,35,0.49581050157350287,0.49581050157350287,3,True,True,0,6,False,False
792,187628.4,1.48789919989225,35,0.47236070070162217,0.47236070070162217,3,True,True,0,6,False,False
793,187628.6,1.5127221117562752,35,0.47241715578390986,0.47241715578390986,3,True,True,0,6,False,False
794,187628.8,1.5516582087631952,35,0.4326431697063286,0.4326431697063286,3,True,True,0,6,False,False
795,187629.0,1.593953883519767,35,0.34674527429261803,0.34674527429261803,3,True,True,0,6,False,False
796,187629.2,1.6410161232229372,35,0.3308250701192312,0.3308250701192312,3,True,True,0,6,False,False
797,187629.4,1.680504942009434,35,0.34807838072561476,0.34807838072561476,3,True,True,0,6,False,False
798,187629.6,1.7148693928520968,35,0.3733240243889327,0.3733240243889327,3,True,True,0,6,False,False
799,187629.8,1.7306774759060621,35,0.41830898020560187,0.41830898020560187,3,True,True,0,6,False,False
800,187630.0,1.7245810518301021,35,0.46580658742976394,0.46580658742976394,3,True,True,0,6,False,False
801,187630.2,1.7111454870735765,35,0.503782297621482,0.503782297621482,3,True,True,0,6,False,False
802,187630.4,1.6839502140259135,35,0.5121041189950667,0.5121041189950667,3,True,True,0,6,False,False
803,187630.6,1.661893280749341,35,0.46691435126735836,0.46691435126735836,3,True,True,0,6,False,False
804,187630.8,1.6762307755371422,35,0.5868647518290103,0.5868647518290103,3,True,True,0,6,False,False
805,187631.0,1.682524843465134,34,0.5785252870559531,0.5785252870559531,3,True,True,0,6,False,False
806,187631.2,1.6858751557184093,33,0.6049439383753716,0.6049439383753716,3,True,True,0,6,False,False
807,187631.4,1.681876090723418,32,0.6282028066381979,0.6282028066381979,3,True,True,0,6,False,False
808,187631.6,1.668434920806636,31,0.5991295168198794,0.5991295168198794,3,True,True,0,6,False,False
809,187631.8,1.724816177792795,31,0.9709223042430769,0.9679138360708065,4,True,True,0,6,False,False
810,187632.0,1.802657096537699,31,1.1262494495603397,1.1262494495603397,3,True,True,0,6,False,False
811,187632.2,1.8743859074414662,32,0.8843632514385431,0.8843632514385431,3,True,True,0,6,False,False
812,187632.4,1.9257932171485055,31,0.7146326062583199,0.7146326062583199,3,True,True,0,6,False,False
813,187632.6,1.9636368473883334,29,0.742084888832404,0.742084888832404,3,True,True,0,6,False,False
814,187632.8,2.0346110272591145,27,1.1001735308399323,1.038044520890617,2,False,True,0,6,False,False
815,187633.0,2.1049790757491174,26,1.1644262123589761,1.0617568894579594,2,False,True,0,6,False,False
816,187633.2,2.1727295370252766,23,1.2796706572703875,1.1591525352357714,2,False,True,0,6,False,False
817,187633.4,2.2591874235961886,20,1.8072843021726737,1.5517112995880955,2,False,True,0,6,False,False
818,187633.6,2.362287257869987,17,0.37547997757792473,0.37547997757792473,2,False,True,0,6,False,False
819,187633.8,2.486124394559012,12,inf,inf,2,False,False,0,6,False,False
820,187634.0,2.6188645026429858,7,inf,inf,2,False,False,0,6,False,False
821,187634.2,2.7544735573844905,3,inf,inf,2,False,False,0,6,False,False
822,187634.4,2.912404242615225,1,inf,inf,3,True,False,0,6,False,False
823,187634.6,3.072779760389525,0,inf,inf,3,True,False,0,6,False,False
824,187634.8,3.251648674491704,0,inf,inf,3,True,False,0,6,False,False
825,187635.0,3.442705174958404,0,inf,inf,3,True,False,0,6,False,False
826,187635.2,3.635131505403136,1,4.076443187892437,2.6718835118402064,2,False,True,0,6,False,False
827,187635.4,3.742208097809182,4,3.1695192470056184,2.0904560506832572,2,False,True,0,6,False,False
828,187635.6,3.7932276987956346,7,3.1438580964319125,2.109892884629842,2,False,True,0,6,False,False
829,187635.8,3.806414347850175,11,2.8728585058667755,2.0983623085324816,2,False,True,0,6,False,False
830,187636.0,3.7911340303024055,15,2.692358004497517,2.017391253545839,2,False,True,0,6,False,False
831,187636.2,3.765613946645812,18,2.5061059468182316,1.932186323979314,2,False,True,0,6,False,False
832,187636.4,3.747581173897094,19,2.4853693420262424,1.9356771524323588,2,False,True,0,6,False,False
833,187636.6,3.7418714987249966,20,2.3559699772845684,1.9033656586028642,2,False,True,0,6,False,False
834,187636.8,3.750629985838114,20,2.2580147604231584,1.851601260020181,2,False,True,0,6,False,False
835,187637.0,3.7919881563284528,20,2.0322916374798172,1.7031984575458328,2,False,True,0,6,False,False
836,187637.2,3.8476586291286146,20,1.9349559590293688,1.5705837698247482,2,False,True,0,6,False,False
837,187637.4,3.91419150002875,20,1.6638477344919975,1.4579487906861048,2,False,True,0,6,False,False
838,187637.6,3.9750453598062263,21,1.3858706169337383,1.2520831007039093,2,False,True,0,6,False,False
839,187637.8,4.0232205512107075,22,1.2538220858458626,1.1729248400403285,2,False,True,0,6,False,False
840,187638.0,4.068165325699924,23,1.245437878138276,1.1989310405518188,2,False,True,0,6,False,False
841,187638.2,4.085037845585304,24,1.2608747128692612,1.2604933277719539,2,False,True,0,6,False,False
842,187638.4,4.047760829779018,25,1.3437795113124347,1.3437795113124347,2,False,True,0,6,False,False
843,187638.6,4.0134376450022,25,1.46749466467638,1.3604839412275294,4,True,True,0,6,False,False
844,187638.8,3.961393944210975,25,1.2435645614335837,1.2435645614335837,3,True,True,0,6,False,False
845,187639.0,3.911835716010319,24,1.148091420317148,1.148091420317148,3,True,True,0,6,False,False
846,187639.2,3.880264439038132,24,1.0235166569980534,1.006919308946153,2,False,True,0,6,False,False
847,187639.4,3.8425176687030906,24,1.1642309196580978,1.0898161278209484,2,False,True,0,6,False,False
848,187639.6,3.801898690046185,24,1.3057616446922253,1.1334134705811156,2,False,True,0,6,False,False
849,187639.8,3.7635781545971665,24,1.590382586812876,1.337575196916347,2,False,True,0,6,False,False
850,187640.0,3.7014202847923925,25,1.5009017292535933,1.3035605290845855,2,False,True,0,6,False,False
851,187640.2,3.622611038657601,25,1.443968019576978,1.27993679505459,2,False,True,0,6,False,False
852,187640.4,3.5596569623911383,24,1.5903597390049675,1.4398278218487262,2,False,True,0,6,False,False
853,187640.6,3.526195732422237,22,1.2796338632920996,1.2718430779146817,2,False,True,0,6,False,False
854,187640.8,3.517088397263844,21,1.0651203135193619,0.9631150118198535,2,False,True,0,6,False,False
855,187641.0,3.4781467968458455,21,1.0425532904634272,1.0030972075585023,2,False,True,0,6,False,False
856,187641.2,3.3759550835111094,22,1.0705855270080913,1.0534252072786876,2,False,True,0,6,False,False
857,187641.4,3.300779458228759,23,1.1218344455802156,1.1137010677012462,3,True,True,0,6,False,False
858,187641.6,3.223544861714597,25,1.1911096768512022,1.1911096768512022,3,True,True,0,6,False,False
859,187641.8,3.1439578647411563,26,1.1128349105759876,1.1128349105759876,3,True,True,0,6,False,False
860,187642.0,3.0904486197592895,25,1.206412914293328,1.206412914293328,3,True,True,0,6,False,False
861,187642.2,2.9592268232376244,24,1.1442981761921003,1.1442981761921003,3,True,True,0,6,False,False
862,187642.4,2.819777470438791,24,1.1020312294261982,1.1020312294261982,3,True,True,0,6,False,False
863,187642.6,2.666875124916553,25,1.3420301745684566,1.2438237591932488,2,False,True,0,6,False,False
864,187642.8,2.561287196366948,26,1.1243898074691083,1.0345643303684122,2,False,True,0,6,False,False
865,187643.0,2.534816571444357,28,1.0648678829601437,0.9775477988365616,2,False,True,0,6,False,False
866,187643.2,2.5332821067711144,29,1.0417887617236556,0.9633894996902798,2,False,True,0,6,False,False
867,187643.4,2.5669686760409385,30,0.9400048607009114,0.8829955486424585,2,False,True,0,6,False,False
868,187643.6,2.6149460981207167,30,0.9103198201069745,0.8583672310851339,2,False,True,0,6,False,False
869,187643.8,2.6748427487954913,30,0.8347067192060631,0.8347067192060631,2,False,True,0,6,False,False
870,187644.0,2.709383349329292,29,0.8545620279028746,0.8545620279028746,3,True,True,0,6,False,False
871,187644.2,2.709873603927254,30,2.383764592461915,1.4076513759303917,3,True,True,0,6,False,False
872,187644.4,2.7165846907123514,30,0.8550866520224287,0.8550866520224287,2,True,True,0,6,False,False
873,187644.6,2.749861894429242,28,1.0588403294170496,1.0588403294170496,2,False,True,0,6,False,False
874,187644.8,2.775429087417662,28,0.9179578087038445,0.9179578087038445,2,False,True,0,6,False,False
875,187645.0,2.7949957706746065,29,0.9881395173970631,0.9554323912167638,2,False,True,0,6,False,False
876,187645.2,2.794553991611308,29,3.4026085888862583,1.6564112681087915,2,False,True,0,6,False,False
877,187645.4,2.797993181975898,30,3.4421365679080105,1.7449887878645012,2,False,True,0,6,False,False
878,187645.6,2.815999498383299,33,3.473675040978799,1.7601487090992418,2,False,True,0,6,False,False
879,187645.8,2.8508634316734627,34,3.3948214456160284,1.7682188762879496,2,False,True,0,6,False,False
880,187646.0,2.8883663020062293,35,3.103499696002412,1.7461751697363161,2,False,True,0,6,False,False
881,187646.2,2.903977628308591,34,2.976679252297409,1.7662963719260856,2,False,True,0,6,False,False
882,187646.4,2.9310562347521536,32,2.773390557260621,1.8488114276751668,2,False,True,0,6,False,False
883,187646.6,2.955904945757823,30,2.5050237071025405,1.7786516926201383,2,False,True,0,6,False,False
884,187646.8,2.966444557707907,28,2.163616970641305,1.6746513652000148,2,False,True,0,6,False,False
885,187647.0,2.9749603171695593,27,2.0888145736579893,1.6611787582383404,2,False,True,0,6,False,False
886,187647.2,2.9853865981522554,27,1.8532133799074677,1.5545715665990938,2,False,True,0,6,False,False
887,187647.4,2.998509473628697,28,1.7107918402979454,1.4777980122303325,2,False,True,0,6,False,False
888,187647.6,3.0189434138389526,29,1.632286129316321,1.4193626959636492,2,False,True,0,6,False,False
889,187647.8,3.044110120465504,30,1.6157253196237742,1.379772318105409,2,False,True,0,6,False,False
890,187648.0,3.0764382953571716,30,1.6739924625282028,1.3749570426436266,2,False,True,0,6,False,False
891,187648.2,3.113706754134438,30,1.7989062135508649,1.3715981277451006,2,False,True,0,6,False,False
892,187648.4,3.145850336266548,30,1.9237540067973424,1.3303088328069472,2,False,True,0,6,False,False
893,187648.6,3.1847748350097316,30,1.959753809436076,1.3051579742766035,2,False,True,0,6,False,False
894,187648.8,3.225172929983095,30,1.8180510712316638,1.228171889434965,2,True,True,0,6,False,False
895,187649.0,3.2473952211720003,30,1.5175860317420056,1.1100327032255966,3,False,True,0,6,False,False
896,187649.2,3.2998556569831115,30,1.299396863627413,1.005610700508493,3,False,True,0,6,False,False
897,187649.4,3.370219426658551,30,1.1354140508799364,0.9486849476081564,3,False,True,0,6,False,False
898,187649.6,3.4530831107242337,30,1.0112019226585796,0.9146321777767055,2,True,True,0,6,False,False
899,187649.8,3.544718469443086,30,0.9639959028024759,0.945299614510742,3,False,True,0,6,False,False
900,187650.0,3.6227288410207885,30,0.9180721803785464,0.9180721803785464,3,True,True,0,6,False,False
901,187650.2,3.6720945247727736,30,0.9240816940137108,0.9240816940137108,3,True,True,0,6,False,False
902,187650.4,3.696395900716419,30,0.9324518010754074,0.9324518010754074,3,True,True,0,6,False,False
903,187650.6,3.6400925573220464,31,0.9636793475214578,0.9636793475214578,3,True,True,0,6,False,False
904,187650.8,3.5421101550452887,32,1.017499432298252,1.017499432298252,3,True,True,0,6,False,False
905,187651.0,3.4292446647597457,32,1.0868084013948185,1.0559628556290286,2,False,True,0,6,False,False
906,187651.2,3.2945517894446428,32,1.0891009632172408,1.055558804617945,2,False,True,0,6,False,False
907,187651.4,3.137540712055655,33,1.2262219703318582,1.1210487796280924,3,False,True,0,6,False,False
908,187651.6,2.9669874336011097,32,0.8805907350132056,0.8805907350132056,3,True,True,0,6,False,False
909,187651.8,2.8143939831694986,32,1.2708477830522815,1.1351626673346809,3,False,True,0,6,False,False
910,187652.0,2.7394559969226338,32,1.4201509404236472,1.114799132181002,4,True,True,0,6,False,False
911,187652.2,2.701997759870618,32,1.0458306108836075,1.022387177442836,4,True,True,0,6,False,False
912,187652.4,2.699451242311811,31,0.9475531775662536,0.9475531775662536,4,True,True,0,6,False,False
913,187652.6,2.7264383665426077,31,0.8711482568259161,0.8711482568259161,3,True,True,0,6,False,False
914,187652.8,2.782029677177079,30,0.7998814765843691,0.7998814765843691,3,True,True,0,6,False,False
915,187653.0,2.8455980167653583,30,0.8138439349402661,0.8138439349402661,3,False,True,0,6,False,False
916,187653.2,2.8912436186200954,30,0.8414098606296927,0.8414098606296927,3,True,True,0,6,False,False
917,187653.4,2.9183977038676217,30,0.8517468042586614,0.8517468042586614,3,True,True,0,6,False,False
918,187653.6,2.9380186143989704,30,0.9595191625162817,0.9595191625162817,3,True,True,0,6,False,False
919,187653.8,2.922568854000406,30,0.9844431177419929,0.9844431177419929,3,True,True,0,6,False,False
920,187654.0,2.8940367956277337,30,0.888960811569174,0.888960811569174,3,True,True,0,6,False,False
921,187654.2,2.858533408789922,30,0.8782910453785534,0.8782910453785534,3,True,True,0,6,False,False
922,187654.4,2.80413967533147,31,0.758061416900186,0.758061416900186,3,True,True,0,6,False,False
923,187654.6,2.7106399961771825,32,0.8380393911966968,0.8380393911966968,3,True,True,0,6,False,False
924,187654.8,2.5797575421535384,33,0.9285122355719648,0.9285122355719648,3,True,True,0,6,False,False
925,187655.0,2.5098880966384893,33,0.7262950704873418,0.7262950704873418,3,True,True,0,6,False,False
926,187655.2,2.401930334574476,34,1.1021775670099072,0.9493248486359663,2,False,True,0,6,False,False
927,187655.4,2.2730081388836423,34,1.0669632817166044,0.8903991129204554,2,False,True,0,6,False,False
928,187655.6,2.143042902962087,33,1.0071625285994492,0.8688849833021118,2,False,True,0,6,False,False
929,187655.8,2.042033286601287,32,0.9857486116775258,0.8741577982516681,2,False,True,0,6,False,False
930,187656.0,1.9412932873637214,32,0.7509317468792223,0.7509317468792223,2,False,True,0,6,False,False
931,187656.2,1.8981838213117983,29,0.46574758385499204,0.46574758385499204,2,False,True,0,6,False,False
932,187656.4,1.8774976134724741,26,0.5870292103652197,0.5870292103652197,2,False,True,0,6,False,False
933,187656.6,1.867079041151817,24,0.6781252289808604,0.6781252289808604,2,False,True,0,6,False,False
934,187656.8,1.8441913533821939,22,0.7058087740662303,0.7058087740662303,3,True,True,0,6,False,False
935,187657.0,1.8324815918328767,20,0.9727182964308805,0.9514922655726145,2,False,True,0,6,False,False
936,187657.2,1.792348895470016,21,2.034834532632131,1.4959830909407763,3,False,True,0,6,False,False
937,187657.4,1.7659014620941111,23,1.4406345489457846,1.2360321997320292,2,False,True,0,6,False,False
938,187657.6,1.7164824800891338,25,1.4005604507283325,1.248617980298024,2,False,True,0,6,False,False
939,187657.8,1.671605523734136,26,1.4518429393860939,1.3271062741163873,2,False,True,0,6,False,False
940,187658.0,1.7037807508383527,28,1.495443333947088,1.3830350899468669,2,False,True,0,6,False,False
941,187658.2,1.70212025888928,28,1.1979379552644018,1.170701902810712,2,False,True,0,6,False,False
942,187658.4,1.6813489851532637,27,1.1030062798685325,1.0691353588789294,2,False,True,0,6,False,False
943,187658.6,1.6835343479009939,28,4.97706907822478,2.1962588650256922,3,True,True,0,6,False,False
944,187658.8,1.7778326354515914,30,4.796161309159861,2.2871980731452974,4,True,True,0,6,False,False
945,187659.0,1.9353896124853098,32,4.058860102689685,2.102230235802906,4,True,True,0,6,False,False
946,187659.2,2.1593307258742205,35,3.534055363736111,1.9816888059559499,2,False,True,0,6,False,False
947,187659.4,2.3647024162022983,37,1.4942332878265494,1.318828477128463,2,False,True,0,6,False,False
948,187659.6,2.5340744222173472,37,1.2835410693406197,1.188494317015773,2,False,True,0,6,False,False
949,187659.8,2.6414661492101397,37,1.2610513667476606,1.1727123207241645,2,False,True,0,6,False,False
950,187660.0,2.706313277511126,35,1.2805014314826009,1.2196357468711045,2,False,True,0,6,False,False
951,187660.2,2.7040039385504318,34,1.1287731322845294,1.104146787516697,2,False,True,0,6,False,False
952,187660.4,2.669423153971772,33,1.2518653324348596,1.2075557415343852,2,False,True,0,6,False,False
953,187660.6,2.657413230831585,30,1.416800240755849,1.4006444118231773,2,False,True,0,6,False,False
954,187660.8,2.622227957922577,27,1.325120292089803,1.3195612928804952,2,False,True,0,6,False,False
955,187661.0,2.5726573739500322,25,1.2060792381994145,1.2060792381994145,3,True,True,0,6,False,False
956,187661.2,2.51874368421052,23,1.0273827319974498,1.0273827319974498,3,True,True,0,6,False,False
957,187661.4,2.46276389951475,22,0.9673725211855835,0.9673725211855835,3,True,True,0,6,False,False
958,187661.6,2.4284843053348557,24,0.8708437009800811,0.8708437009800811,3,True,True,0,6,False,False
959,187661.8,2.3940784765205234,25,0.9334312459701744,0.9334312459701744,3,True,True,0,6,False,False
960,187662.0,2.3486691798771386,26,1.0778616340576348,1.0778616340576348,3,True,True,0,6,False,False
961,187662.2,2.32693167778345,25,1.0198336841613758,1.0198336841613758,3,True,True,0,6,False,False
962,187662.4,2.34180641442376,24,2.030542726217269,1.4366059666300894,2,False,True,0,6,False,False
963,187662.6,2.3249739216226364,23,1.6525438869728437,1.4064689163977335,2,False,True,0,6,False,False
964,187662.8,2.328609158227359,23,1.5279849478829,1.3507749838072485,2,False,True,0,6,False,False
965,187663.0,2.337599902708273,24,1.215710324235123,1.1532134539736532,2,False,True,0,6,False,False
966,187663.2,2.3441626969394633,26,1.185857047733423,1.184394147915531,2,False,True,0,6,False,False
967,187663.4,2.322519461853016,29,1.020392189991924,1.020392189991924,2,False,True,0,6,False,False
968,187663.6,2.315512888417911,30,0.9611525217429838,0.9611525217429838,3,False,True,0,6,False,False
969,187663.8,2.2851803875346413,30,1.0092177217717486,1.0092177217717486,3,True,True,0,6,False,False
970,187664.0,2.3341399836981505,31,1.9312798076037334,1.5018166614748996,3,True,True,0,6,False,False
971,187664.2,2.3981136131885608,31,0.7898060939561983,0.7898060939561983,3,True,True,0,6,False,False
972,187664.4,2.480713006502842,30,0.995679609305608,0.995679609305608,3,True,True,0,6,False,False
973,187664.6,2.5822315946742127,30,0.935441986261417,0.935441986261417,3,True,True,0,6,False,False
974,187664.8,2.6826707174966615,31,0.9776361038044741,0.9776361038044741,3,True,True,0,6,False,False
975,187665.0,2.779687967292674,29,0.9566114683676495,0.9566114683676495,3,True,True,0,6,False,False
976,187665.2,2.8212780531908086,30,1.2155951540813683,1.2130148732054413,2,False,True,0,6,False,False
977,187665.4,2.819524697909185,30,0.9652101981963963,0.9652101981963963,3,True,True,0,6,False,False
978,187665.6,2.825979157720755,30,0.8130970474361657,0.8130970474361657,3,True,True,0,6,False,False
979,187665.8,2.8036656378611737,30,0.8166846579059405,0.8166846579059405,3,True,True,0,6,False,False
980,187666.0,2.7685422558033266,31,0.8567659952391984,0.8567659952391984,3,True,True,0,6,False,False
981,187666.2,2.6978929670725074,31,1.0153679634148953,1.0153679634148953,3,True,True,0,6,False,False
982,187666.4,2.6071319589408284,32,1.0276813407935235,1.0276813407935235,3,True,True,0,6,False,False
983,187666.6,2.508029722550726,32,0.9113576666825333,0.9113576666825333,3,True,True,0,6,False,False
984,187666.8,2.4052458524141365,33,0.9571666072736963,0.9571666072736963,3,True,True,0,6,False,False
985,187667.0,2.3454726409250313,35,8.673938387076614,2.6174057043241206,3,True,True,0,6,False,False
986,187667.2,2.1913982637989977,35,8.969981925947828,2.728631935214172,3,True,True,0,6,False,False
987,187667.4,2.173605523488103,35,8.638396615318628,2.67408408205541,3,True,True,0,6,False,False
988,187667.6,2.231803611111227,36,8.261734223228887,2.6126630804530975,3,True,True,0,6,False,False
989,187667.8,2.339031005245512,36,7.81407674836568,2.565027373129424,2,True,True,0,6,False,False
990,187668.0,2.3402699974751475,34,0.8206309807448898,0.8206309807448898,3,True,True,0,6,False,False
991,187668.2,2.3187580493777737,34,0.7996737992565042,0.7996737992565042,3,True,True,0,6,False,False
992,187668.4,2.2711471215063432,34,0.7697604901934489,0.7697604901934489,3,True,True,0,6,False,False
993,187668.6,2.2039152787826968,34,0.7206007611850924,0.7206007611850924,3,True,True,0,6,False,False
994,187668.8,2.1282151925086725,34,0.7048073670188169,0.7048073670188169,3,True,True,0,6,False,False
995,187669.0,2.0437106105618543,35,0.654519777371401,0.654519777371401,3,True,True,0,6,False,False
