run_id,tow,label,gpu_stress_scenario_id,gpu_failure_label,gpu_stress_target_bad,gpu_rf_jammer_jnr_db,gpu_rf_spoof_delay_samples,gpu_rf_target_snr,gpu_rf_code_phase_error_samples,gpu_rf_code_phase_abs_error_samples,gpu_rf_doppler_error_hz,gpu_rf_false_lock,gpu_rf_acquisition_miss,gpu_rf_interference_detected,gpu_rf_max_false_prn_snr,gpu_urban_building_height_scale,gpu_urban_particles_per_epoch,gpu_urban_n_sat,gpu_urban_n_los,gpu_urban_n_nlos,gpu_urban_mean_blocked_ratio,gpu_urban_max_blocked_ratio,gpu_urban_low_elev_blocked_ratio,gpu_urban_mean_elevation_los_deg,gpu_urban_mean_elevation_nlos_deg,gpu_urban_expected_nlos_bias_m,gpu_urban_route_weight_delta_log,gpu_urban_particle_blocked_mean,gpu_urban_particle_blocked_std,gpu_urban_particle_shadow_contrast,gpu_urban_shadow_risk_score,gpu_urban_source_nav_rinex,gpu_urban_source_satellite_json,gpu_urban_route_backend_cuda,gpu_urban_particle_backend_cuda,gpu_total_risk_score,gpu_failure_nominal,gpu_failure_degraded,gpu_failure_high_risk,gpu_failure_false_lock,gpu_failure_acquisition_miss
tokyo_run1_nav,188715.2,tokyo_run1_nav_tow188715.2,98a6e16958d0,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188735.2,tokyo_run1_nav_tow188735.2,909fce8e2c34,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.004166666666666667,0.01998263134713633,4.795831523312719,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188755.4,tokyo_run1_nav_tow188755.4,9e5e0871e850,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188775.4,tokyo_run1_nav_tow188775.4,40dba7ac0bac,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.004166666666666667,0.01998263134713633,4.795831523312719,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188795.6,tokyo_run1_nav_tow188795.6,6f1350af3add,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.004166666666666667,0.01998263134713633,4.795831523312719,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188815.6,tokyo_run1_nav_tow188815.6,3093e5573264,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.024999999999999998,0.04330127018922193,1.7320508075688774,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188835.8,tokyo_run1_nav_tow188835.8,5f632c7075f8,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.004166666666666667,0.01998263134713633,4.795831523312719,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188855.8,tokyo_run1_nav_tow188855.8,ee3b17abe2ec,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188875.8,tokyo_run1_nav_tow188875.8,2b33bcd92630,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188896.0,tokyo_run1_nav_tow188896.0,b3ce32f2c8dd,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188916.0,tokyo_run1_nav_tow188916.0,f2d163502359,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188936.2,tokyo_run1_nav_tow188936.2,7603ae4b6bf8,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188956.2,tokyo_run1_nav_tow188956.2,48daad4b3d88,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188976.4,tokyo_run1_nav_tow188976.4,f2f389d8d85d,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,188996.4,tokyo_run1_nav_tow188996.4,735fdc7c3e2f,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189016.4,tokyo_run1_nav_tow189016.4,bc3e044efd34,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189036.6,tokyo_run1_nav_tow189036.6,c24dba527335,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189056.6,tokyo_run1_nav_tow189056.6,a37a2bce522b,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189076.8,tokyo_run1_nav_tow189076.8,1b7812b88636,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189096.8,tokyo_run1_nav_tow189096.8,b67f3cd99fda,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189116.8,tokyo_run1_nav_tow189116.8,2af759da1c99,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189137.0,tokyo_run1_nav_tow189137.0,c27ba174e6c7,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189157.0,tokyo_run1_nav_tow189157.0,3fcbef169528,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189177.2,tokyo_run1_nav_tow189177.2,b56deeccc0f0,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189197.2,tokyo_run1_nav_tow189197.2,3bc6d796824e,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,9.0,1.0,0.1,0.1,0.25,41.784807322362674,12.434731866754005,10.760897473285297,-0.5489678035826238,0.05833333333333334,0.04930066485916347,0.8451542547285166,0.1911876029783764,1.0,0.0,1.0,1.0,0.1911876029783764,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189217.4,tokyo_run1_nav_tow189217.4,5b26f5b017a6,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189237.4,tokyo_run1_nav_tow189237.4,934a62826927,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189257.4,tokyo_run1_nav_tow189257.4,18a9a760f42a,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189277.6,tokyo_run1_nav_tow189277.6,c6521599d08c,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,9.0,1.0,0.1,0.1,0.25,41.784807322362674,12.434731866754005,10.760897473285297,-0.5489678035826238,0.09583333333333334,0.01998263134713633,0.20851441405707474,0.15298921253808986,1.0,0.0,1.0,1.0,0.15298921253808986,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189297.6,tokyo_run1_nav_tow189297.6,978f44120f06,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189317.8,tokyo_run1_nav_tow189317.8,1c51f6e9f95b,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189337.8,tokyo_run1_nav_tow189337.8,07a132632b3f,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189357.8,tokyo_run1_nav_tow189357.8,a7f9f9249171,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189378.0,tokyo_run1_nav_tow189378.0,24df0287de8f,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189398.0,tokyo_run1_nav_tow189398.0,2bab9d1bbe2d,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189418.2,tokyo_run1_nav_tow189418.2,5ab094212806,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189438.2,tokyo_run1_nav_tow189438.2,46fe0b36f847,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189458.4,tokyo_run1_nav_tow189458.4,7abe7eb1d375,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189478.4,tokyo_run1_nav_tow189478.4,fe993bbd4c13,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189498.4,tokyo_run1_nav_tow189498.4,3cfaa4929e17,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189518.6,tokyo_run1_nav_tow189518.6,fccc4678481a,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189538.6,tokyo_run1_nav_tow189538.6,3b24fbd84d27,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189558.8,tokyo_run1_nav_tow189558.8,0e0906ee35e5,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,9.0,1.0,0.1,0.1,0.25,41.784807322362674,12.434731866754005,10.760897473285297,-0.5489678035826238,0.10000000000000002,1.3877787807814457e-17,1.3877787807814454e-16,0.14047834769466538,1.0,0.0,1.0,1.0,0.14047834769466538,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189578.8,tokyo_run1_nav_tow189578.8,41e3bd2aa75d,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189599.0,tokyo_run1_nav_tow189599.0,bd821a8888b4,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189619.0,tokyo_run1_nav_tow189619.0,24d7c85f2c42,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189639.0,tokyo_run1_nav_tow189639.0,df3f0ec004b0,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.016666666666666666,0.037267799624996496,2.23606797749979,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189659.2,tokyo_run1_nav_tow189659.2,7d6d681690b8,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,9.0,1.0,0.1,0.1,0.25,39.94417445646441,29.000427659838376,1.6497647870888932,-0.4143715252638132,0.08333333333333333,0.05527707983925667,0.66332495807108,0.15193209904409694,1.0,0.0,1.0,1.0,0.15193209904409694,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189679.2,tokyo_run1_nav_tow189679.2,7dd9fbc26951,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189699.4,tokyo_run1_nav_tow189699.4,f81e231c9625,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189719.4,tokyo_run1_nav_tow189719.4,311fbfcd8623,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.03333333333333333,0.047140452079103175,1.4142135623730954,0.06,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189739.4,tokyo_run1_nav_tow189739.4,212563afacca,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189759.6,tokyo_run1_nav_tow189759.6,77736d050737,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189779.6,tokyo_run1_nav_tow189779.6,4211977d9a46,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189799.8,tokyo_run1_nav_tow189799.8,91420f6c1658,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189819.8,tokyo_run1_nav_tow189819.8,309bb642e474,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189840.0,tokyo_run1_nav_tow189840.0,ebda9654af93,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189860.0,tokyo_run1_nav_tow189860.0,638fd672a0c8,nominal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,38.8497997768018,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
