tow,err,is_fix,tow_r,gps_week,tow_diag,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason
187760.2,0.022752582305891736,True,187760.2,2324,187760.2,4,16,11.002713,958.214336,1,20,20,0.047836,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.002713,1,11.002713,20,10,3,2,10,20,0,0,1,1,0.006899,1.192439,0,1,,none
187760.6,0.012986916436793576,True,187760.6,2324,187760.6,4,16,10.998525,962.402315,1,20,20,0.046394,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,10.998525,1,10.998525,20,10,3,2,10,20,0,0,1,1,0.009571,1.167874,0,1,,none
187760.8,0.022639125552136687,True,187760.8,2324,187760.8,4,16,11.009192,964.512754,1,20,20,0.045703,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.009192,1,11.009192,20,10,3,2,10,20,0,0,1,1,0.010014,1.151846,0,1,,none
187761.0,0.03293387350806737,True,187761.0,2324,187761.0,4,16,11.19968,966.611988,1,20,20,0.04503,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.19968,1,11.19968,20,10,3,2,10,20,0,0,1,1,0.004043,1.138495,0,1,,none
187761.4,0.022404463571781812,True,187761.4,2324,187761.4,4,16,11.192398,970.834138,1,20,20,0.043736,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,11.192398,1,11.192398,20,10,3,2,10,20,0,0,1,1,0.008583,1.12595,0,1,,none
187761.6,0.014730580554240456,True,187761.6,2324,187761.6,4,16,11.275825,972.969427,1,20,20,0.043042,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.275825,1,11.275825,20,10,3,2,10,20,0,0,1,1,0.006904,1.116987,0,1,,none
187761.8,0.02651886130619088,True,187761.8,2324,187761.8,4,16,11.169952,975.102059,1,20,20,0.042431,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.169952,1,11.169952,20,10,3,2,10,20,0,0,1,1,0.009161,1.104012,0,1,,none
187762.2,0.016667933511850978,True,187762.2,2324,187762.2,4,16,11.300902,979.397478,1,20,20,0.041255,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,11.300902,1,11.300902,20,10,3,2,10,20,0,0,1,1,0.00778,1.087218,0,1,,none
187762.4,0.022577864986084065,True,187762.4,2324,187762.4,4,16,11.307173,981.55447,1,20,20,0.040627,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.307173,1,11.307173,20,10,3,2,10,20,0,0,1,1,0.008348,1.085498,0,1,,none
187762.6,0.029454201911165184,True,187762.6,2324,187762.6,4,16,11.38801,983.732492,1,20,20,0.040041,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.38801,1,11.38801,20,10,3,2,10,20,0,0,1,1,0.007087,1.078115,0,1,,none
187763.0,0.030415949751387557,True,187763.0,2324,187763.0,4,16,11.599393,988.103057,1,20,20,0.038913,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,11.599393,1,11.599393,20,10,3,2,10,20,0,0,1,1,0.007071,1.058422,0,1,,none
187763.2,0.025741794847014724,True,187763.2,2324,187763.2,4,16,11.681614,990.289287,1,20,20,0.038224,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.681614,1,11.681614,20,10,3,2,10,20,0,0,1,1,0.008841,1.052731,0,1,,none
187763.4,0.0334844741966253,True,187763.4,2324,187763.4,4,16,11.655322,992.493851,1,20,20,0.037592,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.655322,1,11.655322,20,10,3,2,10,20,0,0,1,1,0.009187,1.051507,0,1,,none
187763.8,0.03692397580038916,True,187763.8,2324,187763.8,4,16,11.757945,996.959401,1,20,20,0.036565,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,11.757945,1,11.757945,20,10,3,2,10,20,0,0,1,1,0.006731,1.03813,0,1,,none
187764.0,0.021984312548192837,True,187764.0,2324,187764.0,4,17,11.854814,999.209925,1,20,20,0.035955,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,11.854814,1,11.854814,20,10,3,2,10,20,0,0,1,1,0.007616,1.035167,0,1,,none
187764.2,0.03495497133779341,True,187764.2,2324,187764.2,4,17,11.822982,1001.441942,1,20,20,0.03537,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.822982,1,11.822982,20,10,3,2,10,20,0,0,1,1,0.008362,1.033634,0,1,,none
187764.6,0.03415406275552421,True,187764.6,2324,187764.6,4,17,11.749824,1005.983975,1,20,20,0.034204,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,11.749824,1,11.749824,20,10,3,2,10,20,0,0,1,1,0.008712,1.033725,0,1,,none
187764.8,0.014170744535625047,True,187764.8,2324,187764.8,4,17,5.55403,1008.265484,1,22,22,0.033672,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.63631,1,5.55403,16,10,3,2,6,16,1,0,1,1,0.00555,1.028583,0,1,,none
187765.0,0.031500635248708546,True,187765.0,2324,187765.0,4,17,4.122385,1010.561286,1,22,22,0.033154,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.122385,1,4.122385,22,11,3,2,11,22,0,0,1,1,0.006431,1.007954,0,1,,none
187765.4,0.02719797802463754,True,187765.4,2324,187765.4,4,17,5.043675,1015.193038,1,22,22,0.032149,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,5.043675,1,5.043675,22,11,3,2,11,22,0,0,1,1,0.008217,0.996216,0,1,,none
187765.6,0.1592323461271574,True,187765.6,2324,187765.6,4,17,4.669152,1017.430596,1,22,22,0.031676,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.669152,1,4.669152,22,11,3,2,11,22,0,0,1,1,0.031909,0.97969,0,1,,none
187765.8,0.022956262994110722,True,187765.8,2324,187765.8,4,17,12.298989,1019.87017,1,20,20,0.031187,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,0,0,1,12.298989,1,12.298989,20,10,3,2,10,20,0,0,1,1,0.010361,1.000506,0,1,,none
187766.2,0.02912198451174373,True,187766.2,2324,187766.2,4,16,12.640794,1024.577486,1,20,20,0.030419,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,12.640794,1,12.640794,20,10,3,2,10,20,0,0,1,1,0.008131,0.990151,0,1,,none
187766.4,0.02533969222701656,True,187766.4,2324,187766.4,4,16,12.707472,1026.943247,1,20,20,0.030019,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,12.707472,1,12.707472,20,10,3,2,10,20,0,0,1,1,0.008522,0.988777,0,1,,none
187766.6,0.028435189092756386,True,187766.6,2324,187766.6,4,16,12.722328,1029.33087,1,20,20,0.029677,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,12.722328,1,12.722328,20,10,3,2,10,20,0,0,1,1,0.009599,0.986664,0,1,,none
187767.0,0.03631019163211452,True,187767.0,2324,187767.0,4,16,12.821284,1034.117453,1,20,20,0.028967,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,12.821284,1,12.821284,20,10,3,2,10,20,0,0,1,1,0.007438,0.985765,0,1,,none
187767.2,0.02458637840727199,True,187767.2,2324,187767.2,4,16,12.978161,1036.518884,1,20,20,0.028647,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,12.978161,1,12.978161,20,10,3,2,10,20,0,0,1,1,0.005692,0.986866,0,1,,none
187767.4,0.024999600044725834,True,187767.4,2324,187767.4,4,17,12.983328,1038.925042,1,20,20,0.028261,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,12.983328,1,12.983328,20,10,3,2,10,20,0,0,1,1,0.008163,0.98873,0,1,,none
187767.8,0.026568025796295462,True,187767.8,2324,187767.8,4,16,12.998092,1043.766434,1,20,20,0.027594,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,12.998092,1,12.998092,20,10,3,2,10,20,0,0,1,1,0.00701,0.983007,0,1,,none
187768.0,0.0251207085614754,True,187768.0,2324,187768.0,4,17,13.04367,1046.204445,1,20,20,0.027254,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.04367,1,13.04367,20,10,3,2,10,20,0,0,1,1,0.00845,0.993694,0,1,,none
187768.2,0.020760058262878404,True,187768.2,2324,187768.2,4,16,13.068603,1048.638284,1,20,20,0.026966,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.068603,1,13.068603,20,10,3,2,10,20,0,0,1,1,0.011006,0.992282,0,1,,none
187768.6,0.02641230754879783,True,187768.6,2324,187768.6,4,16,13.003757,1053.523951,1,20,20,0.026415,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,13.003757,1,13.003757,20,10,3,2,10,20,0,0,1,1,0.008521,0.996396,0,1,,none
187768.8,0.03294434683765612,True,187768.8,2324,187768.8,4,16,12.994227,1055.978181,1,20,20,0.026147,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,12.994227,1,12.994227,20,10,3,2,10,20,0,0,1,1,0.00777,0.992948,0,1,,none
187769.0,0.029347913231810487,True,187769.0,2324,187769.0,4,16,13.014342,1058.430929,1,20,20,0.025882,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.014342,1,13.014342,20,10,3,2,10,20,0,0,1,1,0.008433,0.987483,0,1,,none
187769.4,0.017934882355557038,True,187769.4,2324,187769.4,4,16,13.051471,1063.34604,1,20,20,0.025385,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,13.051471,1,13.051471,20,10,3,2,10,20,0,0,1,1,0.007855,0.985065,0,1,,none
187769.6,0.02326413536240034,True,187769.6,2324,187769.6,4,16,13.124837,1065.784242,1,20,20,0.025151,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.124837,1,13.124837,20,10,3,2,10,20,0,0,1,1,0.007125,0.987251,0,1,,none
187769.8,0.01241370197727512,True,187769.8,2324,187769.8,4,16,13.271432,1068.232744,1,20,20,0.02497,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.271432,1,13.271432,20,10,3,2,10,20,0,0,1,1,0.009431,0.97937,0,1,,none
187770.2,0.017059894311907076,True,187770.2,2324,187770.2,4,16,13.499261,1073.093054,1,20,20,0.024506,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,13.499261,1,13.499261,20,10,3,2,10,20,0,0,1,1,0.003353,0.979639,0,1,,none
187770.4,0.017773575596178582,True,187770.4,2324,187770.4,4,17,13.58219,1075.501707,1,20,20,0.024298,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,13.58219,1,13.58219,20,10,3,2,10,20,0,0,1,1,0.012638,0.985764,0,1,,none
187770.6,0.019195051775412635,True,187770.6,2324,187770.6,4,17,13.502627,1077.900929,1,20,20,0.024082,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13.502627,1,13.502627,20,10,3,2,10,20,0,0,1,1,0.01128,1.006581,0,1,,none
187771.0,0.0342397430961876,True,187771.0,2324,187771.0,4,17,13.563905,1082.691191,1,20,20,0.023649,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,1,0,1,13.563905,1,13.563905,20,10,3,2,10,20,0,0,1,1,0.006466,1.030202,0,1,,none
187771.2,0.2727922289319732,True,187771.2,2324,187771.2,4,17,13.459044,1084.866314,1,20,20,0.023456,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,0,0,1,13.459044,1,13.459044,20,10,3,2,10,20,0,0,1,1,0.041532,1.06071,0,1,,none
187771.4,0.09252183520107607,True,187771.4,2324,187771.4,4,14,14.301142,1087.422261,1,18,18,0.023285,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,14.301142,1,14.301142,18,9,3,2,9,18,0,0,1,1,0.015109,1.08474,0,1,,none
187771.8,0.0476946536400704,True,187771.8,2324,187771.8,4,14,7.202717,1092.02308,1,16,16,0.02311,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,1,1,0,1,0,1,7.202717,1,7.202717,16,8,3,2,8,16,0,0,1,1,0.020711,1.066359,0,1,,none
187772.0,0.02710221395463673,True,187772.0,2324,187772.0,4,14,7.233438,1094.293026,1,16,16,0.022944,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.233438,1,7.233438,16,8,3,2,8,16,0,0,1,1,0.016422,1.047394,0,1,,none
187772.2,0.0375578220777622,True,187772.2,2324,187772.2,4,15,7.259899,1096.52948,1,16,16,0.02278,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.259899,1,7.259899,16,8,3,2,8,16,0,0,1,1,0.007168,1.045064,0,1,,none
187772.6,0.036231753823430045,True,187772.6,2324,187772.6,4,14,3.804974,1100.934544,1,16,16,0.022498,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,3.804974,1,3.804974,16,8,3,2,8,16,0,0,1,1,0.008422,1.040387,0,1,,none
187772.8,0.036442146087993094,True,187772.8,2324,187772.8,4,14,4.369031,1103.069943,1,16,16,0.022385,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.369031,1,4.369031,16,8,3,2,8,16,0,0,1,1,0.005693,1.038382,0,1,,none
187773.0,0.0405953199521817,True,187773.0,2324,187773.0,4,14,4.954655,1105.138202,1,16,16,0.022274,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.954655,1,4.954655,16,8,3,2,8,16,0,0,1,1,0.010181,1.035938,0,1,,none
187773.4,0.040901589220455926,True,187773.4,2324,187773.4,4,15,6.044001,1109.118825,1,16,16,0.022047,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,6.044001,1,6.044001,16,8,3,2,8,16,0,0,1,1,0.009725,1.033264,0,1,,none
187773.6,0.035167883122024346,True,187773.6,2324,187773.6,4,15,6.563763,1111.017075,1,16,16,0.021936,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6.563763,1,6.563763,16,8,3,2,8,16,0,0,1,1,0.009571,1.033013,0,1,,none
187773.8,0.04656028327773027,True,187773.8,2324,187773.8,4,15,7.125294,1112.857841,1,16,16,0.021826,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.125294,1,7.125294,16,8,3,2,8,16,0,0,1,1,0.007794,1.032122,0,1,,none
187774.2,0.03381567660388732,True,187774.2,2324,187774.2,4,15,5.872285,1116.33383,1,18,18,0.021609,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,2.87341,1,5.872285,12,8,3,2,4,12,1,0,1,1,0.006413,1.027903,0,1,,none
187774.4,0.03144916552686138,True,187774.4,2324,187774.4,4,15,6.66895,1117.942484,1,18,18,0.021501,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.176015,1,6.66895,12,8,3,2,4,12,1,0,1,1,0.007338,1.025287,0,1,,none
187774.6,0.049459276212213805,True,187774.6,2324,187774.6,4,15,7.408439,1119.500188,1,18,18,0.021395,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,3.466657,1,7.408439,12,8,3,2,4,12,1,0,1,1,0.006955,1.024369,0,1,,none
187775.0,0.052574994330270124,True,187775.0,2324,187775.0,4,15,4.05674,1122.351779,1,18,18,0.021186,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,4.05674,1,4.05674,18,9,3,2,9,18,0,0,1,1,0.00714,1.018914,0,1,,none
187775.2,0.05751990991917107,True,187775.2,2324,187775.2,4,15,4.372169,1123.709583,1,18,18,0.021083,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.372169,1,4.372169,18,9,3,2,9,18,0,0,1,1,0.007392,1.017353,0,1,,none
187775.4,0.06107094259337928,True,187775.4,2324,187775.4,4,15,4.67612,1125.002864,1,18,18,0.020981,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.67612,1,4.67612,18,9,3,2,9,18,0,0,1,1,0.012886,1.014859,0,1,,none
187775.8,0.061666036048294716,True,187775.8,2324,187775.8,4,15,5.144089,1127.473505,1,18,18,0.020757,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,5.144089,1,5.144089,18,9,3,2,9,18,0,0,1,1,0.033274,1.02841,0,1,,none
187776.0,0.05709903694500702,True,187776.0,2324,187776.0,4,15,5.341472,1128.683053,1,18,18,0.020636,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,5.341472,1,5.341472,18,9,3,2,9,18,0,0,1,1,0.033033,1.034892,0,1,,none
187776.2,0.04006232677739539,True,187776.2,2324,187776.2,4,13,7.701274,1129.858587,1,14,14,0.015247,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.701274,1,7.701274,14,7,2,2,7,14,0,0,1,1,0.014007,1.019797,0,1,,none
187776.6,0.04663442942868354,True,187776.6,2324,187776.6,4,18,8.448204,1132.229104,1,14,14,0.014937,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,1,8.448204,1,8.448204,14,7,2,2,7,14,0,0,1,1,0.007056,1.003291,0,1,,none
187776.8,0.04445143435075339,True,187776.8,2324,187776.8,4,20,8.840786,1133.402098,1,14,14,0.01464,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,1,0,0,0,0,0,1,8.840786,1,8.840786,14,7,2,2,7,14,0,0,1,1,0.008711,0.964955,0,1,,none
187777.0,0.05268415344620366,True,187777.0,2324,187777.0,4,20,9.234933,1134.582236,1,14,14,0.014361,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,9.234933,1,9.234933,14,7,2,2,7,14,0,0,1,1,0.007372,0.929352,0,1,,none
187777.4,0.03584034043309987,True,187777.4,2324,187777.4,4,19,5.859868,1136.929548,1,24,24,0.072708,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,3.736228,1,5.859868,18,11,3,2,7,18,1,0,1,1,0.005333,0.857579,0,1,,none
187777.6,0.027343371866679726,True,187777.6,2324,187777.6,4,19,4.371035,1138.10938,1,26,26,0.070673,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.371035,1,4.371035,26,13,3,2,13,26,0,0,1,1,0.008878,0.833122,0,1,,none
187777.8,0.02917447528257954,True,187777.8,2324,187777.8,4,19,4.846637,1139.295976,1,26,26,0.068765,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4.846637,1,4.846637,26,13,3,2,13,26,0,0,1,1,0.00674,0.808957,0,1,,none
187778.2,0.033354010505451684,True,187778.2,2324,187778.2,4,19,6.229734,1141.644966,1,26,26,0.065164,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,1,0,1,0,1,6.229734,1,6.229734,26,13,3,2,13,26,0,0,1,1,0.00463,0.761338,0,1,,none
187778.4,0.03058022228106365,True,187778.4,2324,187778.4,4,19,7.106135,1142.80258,1,26,26,0.063438,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.106135,1,7.106135,26,13,3,2,13,26,0,0,1,1,0.008095,0.738361,0,1,,none
187778.6,0.029479145250000383,True,187778.6,2324,187778.6,4,19,7.899043,1143.951194,1,26,26,0.061808,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7.899043,1,7.899043,26,13,3,2,13,26,0,0,1,1,0.006424,0.716805,0,1,,none
187779.0,0.04002961400683179,True,187779.0,2324,187779.0,4,19,9.170381,1146.196023,1,26,26,0.058991,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,9.170381,1,9.170381,26,13,3,2,13,26,0,0,1,1,0.00694,0.675474,0,1,,none
187779.2,0.033202710676215635,True,187779.2,2324,187779.2,4,19,9.613562,1147.291249,1,26,26,0.057671,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,9.613562,1,9.613562,26,13,3,2,13,26,0,0,1,1,0.00674,0.656577,0,1,,none
187779.4,0.027607789011286837,True,187779.4,2324,187779.4,4,19,10.007276,1148.362857,1,26,26,0.056418,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,10.007276,1,10.007276,26,13,3,2,13,26,0,0,1,1,0.008352,0.639468,0,1,,none
187779.8,0.01967180729924446,True,187779.8,2324,187779.8,4,19,10.857042,1150.463376,1,26,26,0.054071,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,10.857042,1,10.857042,26,13,3,2,13,26,0,0,1,1,0.020911,0.609432,0,1,,none
187780.0,0.019791159626508306,True,187780.0,2324,187780.0,4,19,11.507771,1151.489804,1,26,26,0.052973,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11.507771,1,11.507771,26,13,3,2,13,26,0,0,1,1,0.009458,0.594132,0,1,,none
187780.2,0.017302601099466627,True,187780.2,2324,187780.2,4,19,12.665113,1152.491783,1,24,24,0.051927,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,12.665113,1,12.665113,24,12,3,2,12,24,0,0,1,1,0.017267,0.576172,0,1,,none
187780.6,0.12461917999531454,True,187780.6,2324,187780.6,4,19,17.160039,1154.402745,1,24,24,0.049867,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,17.160039,1,17.160039,24,12,3,2,12,24,0,0,1,1,0.080584,0.524932,0,1,,none
187780.8,0.028068131156515453,True,187780.8,2324,187780.8,4,19,26.522797,1155.399826,1,22,22,0.048841,3.0,4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,26.522797,1,26.522797,22,11,3,2,11,22,0,0,1,1,0.022998,0.515686,0,1,,none
187781.0,0.07408947300693745,True,187781.0,2324,187781.0,4,19,23.719165,1156.320604,1,20,20,0.047859,3.0,4,0.0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,1,1,0,0,0,1,23.719165,1,23.719165,20,10,3,2,10,20,0,0,1,1,0.035819,0.505711,0,1,,none
187781.6,0.04913715468106631,True,187781.6,2324,187781.6,4,18,3.365303,1158.95055,1,24,24,0.045155,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,1,1.046212,1,3.365303,18,10,3,2,8,18,1,0,1,1,0.033499,0.45148,0,1,,none
187781.8,0.05959639239098185,True,187781.8,2324,187781.8,4,16,5.213257,1159.786204,1,20,20,0.04462,3.0,4,0.0,6,0,0,0,0,0,0,0,,,1,0,1,0,1,0,1,1,1,0,0,0,1,1.261549,1,5.213257,16,9,3,2,7,16,1,0,1,1,0.037418,0.453516,0,1,,none
187782.0,0.07673910360075682,True,187782.0,2324,187782.0,4,16,6.748346,1160.59182,1,20,20,0.044097,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.61266,1,6.748346,16,9,3,2,7,16,1,0,1,1,0.051097,0.460163,0,1,,none
187782.4,0.07289293533010145,True,187782.4,2324,187782.4,4,16,8.322196,1162.153716,1,14,14,0.043141,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1.839301,1,8.322196,10,6,2,2,4,10,1,0,1,1,0.014356,0.457004,0,1,,none
187782.6,0.07969623587084261,True,187782.6,2324,187782.6,4,14,10.791016,1162.938409,1,14,14,0.042766,3.0,4,0.0,6,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,1,1,0,0,0,1,2.331106,1,10.791016,11,6,2,2,5,11,1,0,1,1,0.046597,0.442039,0,1,,none
187782.8,0.051949013393797074,True,187782.8,2324,187782.8,4,13,10.627671,1163.70053,1,14,14,0.042398,3.0,4,0.0,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2.241279,1,10.627671,11,6,2,2,5,11,1,0,1,1,0.020224,0.443088,0,1,,none
