epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,1,0.0020919180979770855,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.735118764818391,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,208,13.296708428608026,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,1,0.0027875318476306434,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7355709967672373,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,208,13.29636928402755,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,1,0.0021894558171278596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7361533962149729,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,208,13.296469516813168,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,1,0.0030257143947754993,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7405281894198736,0,5.160582719992699,0.07915682079069125,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069125,0,60cbf5c6bd3b273a,208,13.296485343467252,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,7.106546813385209,1.4307777758287867,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.235852378021603,0,,0.0,0.0,0,nan,0,0,,1,0.003979480574814344,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48468325472637996,1,4.235852378021603,0.0496072326766538,0.0,1,7.106546813385209,1.4307777758287867,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.0496072326766538,0,a5667da7983d8ee3,410,68.94643511077133,8,12,1,317,11,10,9,0.6813754878239523,254,0,nan,0,nan,0,nan,,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,7.105465210844639,1.4243641503633222,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.2534554006607195,0,,0.0,0.0,0,nan,0,0,,1,0.001949061007212296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47757358216314966,1,4.2534554006607195,0.05183012194015026,0.0,1,7.105465210844639,1.4243641503633222,7.203308836127141,2.3723777286033028,nan,nan,0,0.05183012194015026,0,a5667da7983d8ee3,410,63.914046225156376,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,7.105312903517904,1.423894648175727,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.284386658299296,0,,0.0,0.0,0,nan,0,0,,1,0.002083231021589448,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4580726200952856,1,4.284386658299296,0.05193090971959774,0.0,1,7.105312903517904,1.423894648175727,7.218677470522274,2.3775886360799108,nan,nan,0,0.05193090971959774,0,a5667da7983d8ee3,410,63.69182522423134,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,7.105232032172013,1.423307066966788,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.310950304511983,0,,0.0,0.0,0,nan,0,0,,1,0.000966419538906604,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44489329188624127,1,4.310950304511983,0.051940468892194676,0.0,1,7.105232032172013,1.423307066966788,7.237151120487444,2.3835556216658462,nan,nan,0,0.051940468892194676,0,a5667da7983d8ee3,410,63.67404908621535,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,7.105213012876957,1.4231445543752013,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.333391213887613,0,,0.0,0.0,0,nan,0,0,,1,0.0017078021349590656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43289402753152006,1,4.333391213887613,0.05194176777819449,0.0,1,7.105213012876957,1.4231445543752013,7.250854808964697,2.3897359609892086,nan,nan,0,0.05194176777819449,0,a5667da7983d8ee3,410,63.673117131547,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.3057863654600306,4.654559158394107,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997351737901142,0,,0.0,0.0,0,nan,0,0,,1,0.001387721405054708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48462008807046864,1,4.997351737901142,0.07916666666666669,0.0,1,2.3057863654600306,4.654559158394107,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07916666666666669,0,832d821e147a649e,208,13.29318485589964,8,12,1,308,11,10,0,0.48462008807046864,278,0,nan,0,nan,0,nan,,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.303630504754548,4.660630251919467,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003517423812425,0,,0.0,0.0,0,nan,0,0,,1,0.0018368196769597655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5018185005730433,0,5.003517423812425,0.07914996752973452,0.0,1,2.303630504754548,4.660630251919467,6.812011773640396,2.2215420717411725,nan,nan,0,0.07914996752973452,0,832d821e147a649e,208,13.298767479605377,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3038957754651537,4.66205706801148,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.00887706550206,0,,0.0,0.0,0,nan,0,0,,1,0.0015296963788535695,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5129946378571855,0,5.00887706550206,0.07915362504160885,0.0,1,2.3038957754651537,4.66205706801148,6.814965548955687,2.2271151595485317,nan,nan,0,0.07915362504160885,0,832d821e147a649e,208,13.297544460050316,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3036752959280538,4.662816911822628,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.003085704256851,0,,0.0,0.0,0,nan,0,0,,1,0.0019532599301555213,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5022257373466211,0,5.003085704256851,0.0791627970913432,0.0,1,2.3036752959280538,4.662816911822628,6.8111547264812495,2.233486817838483,nan,nan,0,0.0791627970913432,0,832d821e147a649e,208,13.294478175853943,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.3036794528493614,4.663006145282517,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.985797898741431,0,,0.0,0.0,0,nan,0,0,,1,0.0024529939414332873,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47824594547890786,1,4.985797898741431,0.07916480303094676,0.0,1,2.3036794528493614,4.663006145282517,6.798190767216363,2.240082038541546,nan,nan,0,0.07916480303094676,0,832d821e147a649e,208,13.29380771212077,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865899582257387,4.629798904045619,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043674921324561,0,,0.0,0.0,0,nan,0,0,,1,0.0014277803868587308,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5139308361217808,0,5.043674921324561,0.1823311866808657,0.0,1,1.9865899582257387,4.629798904045619,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.18233118668086565,0,832d821e147a649e,228,13.427612386570363,8,12,1,311,11,10,3,0.6508138683611885,280,0,nan,0,nan,0,nan,,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835760983695465,4.62909906907095,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053657459170349,0,,0.0,0.0,0,nan,0,0,,1,0.0022563392184922135,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5220869628062365,0,5.053657459170349,0.19567199108479919,0.0,1,1.9835760983695465,4.62909906907095,6.563846145743955,2.1232300878221277,nan,nan,0,0.19567199108479919,0,832d821e147a649e,228,11.779285617005197,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828704244841786,4.629367397488491,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070348538079689,0,,0.0,0.0,0,nan,0,0,,1,0.002123484116319406,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.541218597958779,0,5.070348538079689,0.19678316367331955,0.0,1,1.9828704244841786,4.629367397488491,6.5773148379183635,2.129054448480933,nan,nan,0,0.19678316367331955,0,832d821e147a649e,228,11.658140352029651,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826481557921807,4.629520512032187,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103904425180194,0,,0.0,0.0,0,nan,0,0,,1,0.0015631797389039329,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5857641755729133,0,5.103904425180194,0.19690172074955903,0.0,1,1.9826481557921807,4.629520512032187,6.60440914717434,2.1357169279087573,nan,nan,0,0.19690172074955903,0,832d821e147a649e,228,11.646791433325356,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825799849131902,4.62949140726756,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149498524970558,0,,0.0,0.0,0,nan,0,0,,1,0.0019779690191020225,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6410490088110199,0,5.149498524970558,0.19691523490427132,0.0,1,1.9825799849131902,4.62949140726756,6.643192315066824,2.142612579201163,nan,nan,0,0.19691523490427132,0,832d821e147a649e,228,11.645545751238084,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816845776347746,4.6548416732509885,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.099910056477656,0,,0.0,0.0,0,nan,0,0,,1,0.0015560167244436543,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5717273371326742,0,5.099728049899343,0.2708944498748156,0.008711088966232579,2,1.68188335553552,4.654685587304818,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.2707341934645592,0,832d821e147a649e,314,10.596678141928667,8,12,1,312,11,10,4,0.9015838049956697,170,0,nan,0,nan,0,nan,,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801757744236159,4.655468744727743,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.155912040567045,0,,0.0,0.0,0,nan,0,0,,1,0.002259709976324511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6440151356410756,0,5.155853975151768,0.28863130374273643,0.004933567866387655,2,1.6802407596797804,4.655417143384563,6.372082856127787,2.036041422985263,nan,nan,0,0.28857489273608167,0,832d821e147a649e,314,9.40885420500872,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798308983673216,4.6560771074246885,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226014259252948,0,,0.0,0.0,0,nan,0,0,,1,0.003498837977219887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6802106778149016,0,5.225961397522083,0.2900337900742539,0.004729395585318117,2,1.6798909603296472,4.656029167229828,6.430540122500017,2.042114738166459,nan,nan,0,0.28998128777358767,0,832d821e147a649e,314,9.325482581440289,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797436852515377,4.656182410010574,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.30022154652471,0,,0.0,0.0,0,nan,0,0,,1,0.0021291126037972638,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6141940855614867,0,5.3001696087713315,0.290177283176986,0.004705508295575564,2,1.6798032327773242,4.65613482008679,6.494106070676691,2.0490599946754635,nan,nan,0,0.2901251634755253,0,832d821e147a649e,314,9.317017735591994,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797173026206071,4.656249225917605,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379152035143306,0,,0.0,0.0,0,nan,0,0,,1,0.0016312392906970806,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5462393530761528,0,5.379100590676395,0.2901891812187309,0.004702897704562935,2,1.6797768107205662,4.656201643533784,6.561561787920344,2.056246294564471,nan,nan,0,0.29013708883119527,0,832d821e147a649e,314,9.316329436925887,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4513791905906201,4.73946235938479,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.176748915211459,0,,0.0,0.0,0,nan,0,0,,1,0.0019034924540318663,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6944315693261742,0,5.176449618751267,0.22006532976352114,0.011237158442270736,2,1.4516558547947498,4.739290106442321,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.2198844937565616,0,832d821e147a649e,408,15.263828416149499,8,12,1,323,11,10,15,3.5318356297613014,5,0,nan,0,nan,0,nan,,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4495120502198782,4.743569627488423,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255433907229911,0,,0.0,0.0,0,nan,0,0,,1,0.0017887951941591108,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583931996893831,0,5.2553258159437375,0.23096125100012116,0.006723959616879124,2,1.4496153081761747,4.743503572684094,6.221608856680122,1.9578471472005274,nan,nan,0,0.23088934407835487,0,832d821e147a649e,408,13.922169668647486,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491881235398825,4.744544590848767,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.341292714640495,0,,0.0,0.0,0,nan,0,0,,1,0.0014442581992131624,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.555390786633408,0,5.341194086606298,0.23173679165450972,0.006433051885205337,2,1.4492834393159733,4.744483365023102,6.29338323410037,1.9641623367477135,nan,nan,0,0.23167003435951516,0,832d821e147a649e,408,13.837241045384106,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.449171469114497,4.744419467583614,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.3743952375458175,0,,0.0,0.0,0,nan,0,0,,1,0.0012547611741480092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5165031416363959,0,5.374298376610378,0.23198816239316253,0.006381965415893062,2,1.4492649082942146,4.744359658439597,6.322016967199731,1.971382263637691,nan,nan,0,0.23192264764841994,0,832d821e147a649e,408,13.811555340484741,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4491550092218306,4.74450483866632,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.3837397943042085,0,,0.0,0.0,0,nan,0,0,,1,0.0011627163354489733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5023707502791974,0,5.383643215810051,0.2320143139169614,0.0063758179894048165,2,1.4492482619693903,4.74444515753428,6.329239134620994,1.978850681069604,nan,nan,0,0.23194892471119485,0,832d821e147a649e,408,13.808900285361064,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2356225931977232,4.782501257750882,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.148932818025261,0,,0.0,0.0,0,nan,0,0,,1,0.0020671357934090953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6589096140372697,0,5.148735622967768,0.16236855997244018,0.023648008538442636,3,1.235758354599367,4.781723332865221,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.1619163752037978,0,832d821e147a649e,432,17.38483089845775,8,12,1,369,11,10,61,3.391779887453195,336,0,nan,0,nan,0,nan,,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2349348136495044,4.789927515301884,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.138493231299454,0,,0.0,0.0,0,nan,0,0,,1,0.001127490299433198,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6486683723952589,0,5.138418814474628,0.1705574421458018,0.014336094509583565,3,1.23499750192853,4.789640000917472,5.940850326801397,1.890252728871852,nan,nan,0,0.1703846932335189,0,832d821e147a649e,432,15.79234676753449,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2347635584960972,4.79147130919229,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138211258595703,0,,0.0,0.0,0,nan,0,0,,1,0.0009722052738475868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6511456377880063,0,5.13814450522973,0.17110980007488782,0.013854155633500977,3,1.2348222165339253,4.791202625928372,5.9392505269522475,1.8967930862073663,nan,nan,0,0.17094872466358024,0,832d821e147a649e,432,15.69568435222544,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2347312393117387,4.792066816623901,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139048101771164,0,,0.0,0.0,0,nan,0,0,,1,0.0012113015396962902,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6587337099800241,0,5.138982827753365,0.17116305298979906,0.013819826223772333,3,1.2347896385849102,4.791799378354193,5.939136892899335,1.9042684866028543,nan,nan,0,0.17100308015792942,0,832d821e147a649e,432,15.686336750052385,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2347196407975658,4.79218099451475,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142489273694492,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.664768237838738,0,5.142424512997011,0.17116981352318206,0.013816207086442026,3,1.234777982877086,4.7919136792490535,5.941714552284891,1.9119990826985265,nan,nan,0,0.1710099669699074,0,832d821e147a649e,432,15.685218195299298,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,1,1,1,6.730332789933814,1.5135296293895,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,6.458178645265752,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5586533988529203,0,6.458169269448161,0.16698395598047,0.02309840986575856,2,6.731495228953441,1.514470318673129,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.1662752977715663,0,994d54c9040caa4d,452,15.211850789473779,8,12,1,380,11,10,72,3.3856156253354057,342,0,nan,0,nan,0,nan,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729561172823205,1.5097052186451223,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483490227774104,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.583462095974129,0,6.483502567263335,0.17568954696299927,0.014796786777045112,2,6.730050080276278,1.5101041196999512,5.813242256654249,1.8253700871584446,nan,nan,0,0.1753803730316843,0,994d54c9040caa4d,452,13.798406505753766,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.729267929664927,1.5088714188561574,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.521644381911658,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6216324166402626,0,6.521659675830566,0.17629232300248807,0.0142757646548853,2,6.729726885380898,1.5092466848051205,5.8428614098649145,1.8321420652407963,nan,nan,0,0.17600225090595287,0,994d54c9040caa4d,452,13.712870796388943,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.729113346562607,1.5087221341889665,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.554144267681501,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.654508679746212,0,6.5541590907855465,0.17636155825892477,0.014214130895672994,2,6.729569016112346,1.5090948284298686,5.86957827210506,1.8398801572128798,nan,nan,0,0.1760736306781891,0,994d54c9040caa4d,452,13.702899185316944,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.72909573209349,1.508633277183042,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.597003165981905,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6982189804659913,0,6.597017076670875,0.17636448769411364,0.01420759538289232,2,6.729551473113204,1.509006128012671,5.904559055478418,1.8478801402022942,nan,nan,0,0.1760766414320848,0,994d54c9040caa4d,452,13.702576208342068,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
