epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,1,0.0020919180979770855,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7351187504106439,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,197,13.296556056961276,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,1,0.0027875318476306434,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7355709824714199,0,5.1551203656758355,0.07915716793396328,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,197,13.296216994144418,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,1,0.0021894558171278596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7361533818168973,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,197,13.296317202767517,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,1,0.0030257143947754993,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7405281747214473,0,5.160582719992699,0.07915682079069136,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069136,0,60cbf5c6bd3b273a,197,13.296333025606145,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,7.106546800669771,1.43077786912044,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.235852242575821,0,,0.0,0.0,0,nan,0,0,,1,0.003979480574814344,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48468325674967405,1,4.235852242575821,0.0522412354969781,0.0,1,7.106546800669771,1.43077786912044,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.0522412354969781,0,a5667da7983d8ee3,393,69.82805442427534,8,12,1,297,9,8,9,0.681375489693605,254,0,nan,0,nan,0,nan,,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,7.105465200685903,1.424364234482014,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.253455278889029,0,,0.0,0.0,0,nan,0,0,,1,0.001949061007212296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4775735830002996,1,4.253455278889029,0.054564072095746284,0.0,1,7.105465200685903,1.424364234482014,7.203308836127141,2.3723777286033028,nan,nan,0,0.05456407209574631,0,a5667da7983d8ee3,393,64.60345496533958,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,7.105312893431333,1.4238947297114644,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.284386540019897,0,,0.0,0.0,0,nan,0,0,,1,0.002083231021589448,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4580726206426694,1,4.284386540019897,0.054666917889865885,0.0,1,7.105312893431333,1.4238947297114644,7.218677470522274,2.3775886360799108,nan,nan,0,0.054666917889865885,0,a5667da7983d8ee3,393,64.36729274344263,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,7.105232022075995,1.423307147962109,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.310950186924756,0,,0.0,0.0,0,nan,0,0,,1,0.000966419538906604,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4448932924891567,1,4.310950186924756,0.05467672496624571,0.0,1,7.105232022075995,1.423307147962109,7.237151120487444,2.3835556216658462,nan,nan,0,0.05467672496624571,0,a5667da7983d8ee3,393,64.34825249296118,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,7.105213002785951,1.4231446348884775,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.333391097008286,0,,0.0,0.0,0,nan,0,0,,1,0.0017078021349590656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4328940283880092,1,4.333391097008286,0.05467806710382258,0.0,1,7.105213002785951,1.4231446348884775,7.250854808964697,2.3897359609892086,nan,nan,0,0.05467806710382258,0,a5667da7983d8ee3,393,64.34720931384275,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.3057863654600306,4.654559158394107,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997351737901142,0,,0.0,0.0,0,nan,0,0,,1,0.001387721405054708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48462005241780276,1,4.997351737901142,0.07916666666666666,0.0,1,2.3057863654600306,4.654559158394107,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07916666666666666,0,832d821e147a649e,208,13.293245036508985,8,12,1,288,9,8,0,0.48462005241780276,282,0,nan,0,nan,0,nan,,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.303630504754548,4.660630251919467,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003517423812425,0,,0.0,0.0,0,nan,0,0,,1,0.0018368196769597655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5018184648880993,0,5.003517423812425,0.07914996752973455,0.0,1,2.303630504754548,4.660630251919467,6.812011773640396,2.2215420717411725,nan,nan,0,0.07914996752973455,0,832d821e147a649e,208,13.29882819453025,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3038957754651537,4.66205706801148,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.00887706550206,0,,0.0,0.0,0,nan,0,0,,1,0.0015296963788535695,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5129946021618274,0,5.00887706550206,0.07915362504160887,0.0,1,2.3038957754651537,4.66205706801148,6.814965548955687,2.2271151595485317,nan,nan,0,0.07915362504160887,0,832d821e147a649e,208,13.297605057707855,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3036752959280538,4.662816911822628,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.003085704256851,0,,0.0,0.0,0,nan,0,0,,1,0.0019532599301555213,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.502225701654571,0,5.003085704256851,0.07916279709134318,0.0,1,2.3036752959280538,4.662816911822628,6.8111547264812495,2.233486817838483,nan,nan,0,0.07916279709134318,0,832d821e147a649e,208,13.294538480027468,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.3036794528493614,4.663006145282517,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.985797898741431,0,,0.0,0.0,0,nan,0,0,,1,0.0024529939414332873,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4782459098250426,1,4.985797898741431,0.07916480303094672,0.0,1,2.3036794528493614,4.663006145282517,6.798190767216363,2.240082038541546,nan,nan,0,0.07916480303094672,0,832d821e147a649e,208,13.29386795222143,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865892887217451,4.629799054507994,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043675824991603,0,,0.0,0.0,0,nan,0,0,,1,0.0014277803868587308,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5120550831995618,0,5.043675824991603,0.18314616367616807,0.0,1,1.9865892887217451,4.629799054507994,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.18314616367616807,0,832d821e147a649e,225,13.314742125972913,8,12,1,290,9,8,2,0.5009400711556815,290,0,nan,0,nan,0,nan,,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835754345149401,4.629099213068496,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053658225229699,0,,0.0,0.0,0,nan,0,0,,1,0.0022563392184922135,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5211706282428301,0,5.053658225229699,0.19656125251956655,0.0,1,1.9835754345149401,4.629099213068496,6.563846145743955,2.1232300878221277,nan,nan,0,0.1965612525195666,0,832d821e147a649e,225,11.677130876706235,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828697645482594,4.6293675689418565,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070349248207634,0,,0.0,0.0,0,nan,0,0,,1,0.002123484116319406,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5409028684178239,0,5.070349248207634,0.19767608259804606,0.0,1,1.9828697645482594,4.6293675689418565,6.5773148379183635,2.129054448480933,nan,nan,0,0.19767608259804606,0,832d821e147a649e,225,11.557061516360779,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.982647496587396,4.629520701775464,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103905090243625,0,,0.0,0.0,0,nan,0,0,,1,0.0015631797389039329,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5859151936240798,0,5.103905090243625,0.19779448163429686,0.0,1,1.982647496587396,4.629520701775464,6.60440914717434,2.1357169279087573,nan,nan,0,0.1977944816342969,0,832d821e147a649e,225,11.54587601099953,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825793310916655,4.629491596209436,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149499178781904,0,,0.0,0.0,0,nan,0,0,,1,0.0019779690191020225,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6413353636440767,0,5.149499178781904,0.197807933089037,0.0,1,1.9825793310916655,4.629491596209436,6.643192315066824,2.142612579201163,nan,nan,0,0.197807933089037,0,832d821e147a649e,225,11.544653538837904,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816832255105474,4.654842569657193,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.099911267871751,0,,0.0,0.0,0,nan,0,0,,1,0.0015560167244436543,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5700087014689985,0,5.099719513682847,0.27473559965435435,0.008941197980327562,2,1.6818926495384017,4.6546781236629515,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.274564366777642,0,832d821e147a649e,318,10.350687545057935,8,12,1,292,9,8,4,0.8275939744517294,195,0,nan,0,nan,0,nan,,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801742783048554,4.655469439349941,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.155914003678248,0,,0.0,0.0,0,nan,0,0,,1,0.002259709976324511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6424245087934191,0,5.155852825123794,0.2919725381495325,0.0050640946936179945,2,1.6802427480013153,4.655415071221823,6.372082856127787,2.036041422985263,nan,nan,0,0.291912414668604,0,832d821e147a649e,318,9.234684808219468,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798293652967535,4.656077708054355,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226016491508877,0,,0.0,0.0,0,nan,0,0,,1,0.003498837977219887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6802095009335425,0,5.22596079468304,0.29329064726089166,0.0048545341291964346,2,1.679892648122695,4.656027197143729,6.430540122500017,2.042114738166459,nan,nan,0,0.29323470867749446,0,832d821e147a649e,318,9.1588625252237,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797421378420436,4.656182986126719,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300223857974135,0,,0.0,0.0,0,nan,0,0,,1,0.0021291126037972638,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6141930963111619,0,5.300169135440322,0.2934251945848616,0.004830016469679403,2,1.6798048784114394,4.6561328441418866,6.494106070676691,2.0490599946754635,nan,nan,0,0.2933696656150328,0,832d821e147a649e,318,9.151179475837873,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797157537819745,4.656249791020368,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379154374934831,0,,0.0,0.0,0,nan,0,0,,1,0.0016312392906970806,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5462372070859779,0,5.379100171779168,0.29343644310233424,0.004827336947224563,2,1.6797784527859394,4.656199657416289,6.561561787920344,2.056246294564471,nan,nan,0,0.2933809433801671,0,832d821e147a649e,318,9.15054953157571,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.451376937602534,4.7394618583867505,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.1767528068308515,0,,0.0,0.0,0,nan,0,0,,1,0.0019034924540318663,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6935672105509785,0,5.176441075517396,0.22556857784467743,0.011467310642809545,2,1.4516651933097175,4.739282290767224,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.22537544232372148,0,832d821e147a649e,399,15.172990299951122,8,12,1,303,9,8,15,1.4471739182913397,7,0,nan,0,nan,0,nan,,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4495099820264874,4.74356849578696,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255438980468715,0,,0.0,0.0,0,nan,0,0,,1,0.0017887951941591108,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583926664379898,0,5.255326241348508,0.23633606861683965,0.006866699954207184,2,1.4496177152442402,4.743499543638647,6.221608856680122,1.9578471472005274,nan,nan,0,0.2362592962542038,0,832d821e147a649e,399,13.882848943736816,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491860367726233,4.744543094775415,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.341298473312648,0,,0.0,0.0,0,nan,0,0,,1,0.0014442581992131624,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5553896414440602,0,5.341195598531409,0.23706611722729026,0.006569902487614457,2,1.4492854906115926,4.74447917856847,6.29338323410037,1.9641623367477135,nan,nan,0,0.2369948567121351,0,832d821e147a649e,399,13.80505662387133,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.4491693088286004,4.74441766110832,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374401553687503,0,,0.0,0.0,0,nan,0,0,,1,0.0012547611741480092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5165020292468285,0,5.374300520216841,0.23730281975443818,0.0065177622982745004,2,1.4492668067029788,4.744355222520784,6.322016967199731,1.971382263637691,nan,nan,0,0.23723289035714815,0,832d821e147a649e,399,13.781352988144826,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4491528401279952,4.744502976800764,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.383746216645202,0,,0.0,0.0,0,nan,0,0,,1,0.0011627163354489733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5023696485667454,0,5.383645478418376,0.23732744347893378,0.006511489322700979,2,1.4492501439378351,4.744440670572428,6.329239134620994,1.978850681069604,nan,nan,0,0.23725764857578793,0,832d821e147a649e,399,13.778901443113698,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2356172141094028,4.782492455034717,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.148948989329421,0,,0.0,0.0,0,nan,0,0,,1,0.0020671357934090953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6586469223144157,0,5.148884860376662,0.16704573002081774,0.02623380708136207,4,1.235509014886062,4.7819983997977955,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.16642841587042656,0,832d821e147a649e,429,18.819736532276927,8,12,1,352,9,8,64,1.4552636404800874,12,0,nan,0,nan,0,nan,,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2349296727796975,4.789918913134152,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.138508857040416,0,,0.0,0.0,0,nan,0,0,,1,0.001127490299433198,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6484335407215945,0,5.138481387105061,0.1749269153003742,0.015754776608159007,4,1.2349113034856058,4.789722773618367,5.940850326801397,1.890252728871852,nan,nan,0,0.17469570615338326,0,832d821e147a649e,429,17.162260550893702,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2347585488832074,4.791462785248746,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138226562301484,0,,0.0,0.0,0,nan,0,0,,1,0.0009722052738475868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6509180318942311,0,5.1382040683245815,0.1754281279789906,0.015208689072236286,4,1.2347420535531228,4.791278108673248,5.9392505269522475,1.8967930862073663,nan,nan,0,0.17521279792782785,0,832d821e147a649e,429,17.06727676882438,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2347262316911831,4.792058348870784,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.13906338757387,0,,0.0,0.0,0,nan,0,0,,1,0.0012113015396962902,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6585084329348007,0,5.139042122050073,0.17547620250100174,0.015164586254203007,4,1.234710053173685,4.791874058200518,5.939136892899335,1.9042684866028543,nan,nan,0,0.17526237106189274,0,832d821e147a649e,429,17.058134137886142,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2347146422793538,4.792172517267304,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142504551244463,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6645435979823096,0,5.142483759180405,0.17548234847386573,0.015159860031385548,4,1.2346984601911841,4.791988245364802,5.941714552284891,1.9119990826985265,nan,nan,0,0.17526868861314945,0,832d821e147a649e,429,17.05703293221421,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.080429123311284,4.730953800507746,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081154072904943,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5585809918454605,0,5.0808068211218735,0.13242288008852374,0.012584357515220348,3,1.080779486366273,4.730667817203727,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.132254582841727,0,832d821e147a649e,449,17.86425427583969,8,12,1,365,9,8,77,1.4605480967231574,14,0,nan,0,nan,0,nan,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.0808002694497627,4.735411357716322,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.101660802148631,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5833969517603133,0,5.101542117235315,0.13837683889106983,0.007980057696121666,3,1.0809213379084055,4.735312219567105,5.813242256654249,1.8253700871584446,nan,nan,0,0.1383051514043684,0,832d821e147a649e,449,16.30074730275487,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.0809443114509698,4.736364588392738,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.132608875910572,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6215688700336947,0,5.132500791888359,0.13873247001783878,0.007716041895784429,3,1.0810554633287415,4.736272965552453,5.8428614098649145,1.8321420652407963,nan,nan,0,0.1386649845454579,0,832d821e147a649e,449,16.211276693663677,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.0810274845540795,4.736537904527961,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.160512620263554,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6544454320124682,0,5.160405986974503,0.13877785966697986,0.007684773221133191,3,1.0811375131005307,4.736447084963543,5.86957827210506,1.8398801572128798,nan,nan,0,0.13871084508403383,0,832d821e147a649e,449,16.200825586500834,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.0810344218492849,4.736638985601332,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.1972494997977075,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6981556191226533,0,5.197143368983698,0.1387777266492637,0.007681629922345303,3,1.0811443610017553,4.736548131798555,5.904559055478418,1.8478801402022942,nan,nan,0,0.13871072923931502,0,832d821e147a649e,449,16.20051058202485,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
