epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,0,1,1,2.3760740305607353,5.663910906065409,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,5.761509744057745,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46128675756901627,1,5.761509744057745,0.047333484507276834,0.0,1,2.3760740305607353,5.663910906065409,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.047333484507276834,0,9bb9b17a10643453,512,90.36680406767756,8,12,1,448,7,0.472757062103613,398,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,0,1,1,2.3680494199530098,5.668259756031346,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,5.78158499464817,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4516249640708949,1,5.78158499464817,0.0481881813592672,0.0,1,2.3680494199530098,5.668259756031346,7.203308836127141,2.3723777286033028,nan,nan,0,0.0481881813592672,0,9bb9b17a10643453,512,87.2496100064664,8,0,0,0,0,nan,-1,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,0,1,1,2.3658773388664556,5.669447249732941,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,5.803527950400851,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4441440512896727,1,5.803527950400851,0.04830025276658582,0.0,1,2.3658773388664556,5.669447249732941,7.218677470522274,2.3775886360799108,nan,nan,0,0.04830025276658582,0,9bb9b17a10643453,512,87.01145009864847,8,0,0,0,0,nan,-1,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,0,1,1,2.3653146014641218,5.669517849592819,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,5.82501418405384,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43573143702552153,1,5.82501418405384,0.04830727708289305,0.0,1,2.3653146014641218,5.669517849592819,7.237151120487444,2.3835556216658462,nan,nan,0,0.04830727708289305,0,9bb9b17a10643453,512,86.99490941060856,8,0,0,0,0,nan,-1,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,0,1,1,2.365143074864826,5.669612217758002,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,5.840522722608411,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42953760781454026,1,5.840522722608411,0.04830453169511539,0.0,1,2.365143074864826,5.669612217758002,7.250854808964697,2.3897359609892086,nan,nan,0,0.04830453169511539,0,9bb9b17a10643453,512,86.99812357882088,8,0,0,0,0,nan,-1,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,1.4602026092635212,5.107896771676567,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,5.884910359738111,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5124148325419137,0,5.884550996797487,0.07938988095238099,0.011955777699964887,2,1.4606258514892112,5.107474302878366,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07927827380952385,0,f817268164231a69,454,13.292267425553678,8,12,1,448,7,0.5124148325419137,391,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,1.4611134908810712,5.111990874352864,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.891158407513829,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5296888924194807,0,5.890809350773792,0.07937410130590722,0.011962583024755329,2,1.4615427111061012,5.111562534843411,6.812011773640396,2.2215420717411725,nan,nan,0,0.07926204686776936,0,f817268164231a69,454,13.29785510122185,8,0,0,0,0,nan,-1,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,1.4620634784635063,5.11290604848819,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.89632051928891,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5408804553614386,0,5.895974200815252,0.07937756310115249,0.011955919063363367,2,1.4624930258216755,5.112477403213065,6.814965548955687,2.2271151595485317,nan,nan,0,0.079265606632107,0,f817268164231a69,454,13.296630959063528,8,0,0,0,0,nan,-1,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,1.4616673785858882,5.113448619062708,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.890584196400317,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5301034395871838,0,5.890238868538413,0.07938623944475175,0.01194190016306644,2,1.4620962723877713,5.11302073852719,6.8111547264812495,2.233486817838483,nan,nan,0,0.07927452865507577,0,f817268164231a69,454,13.293561885289733,8,0,0,0,0,nan,-1,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,1.4616567127422235,5.113572671002175,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,5.873792297665848,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5060626600033752,0,5.873446413100783,0.07938813694641865,0.011938818629655814,2,1.4620854951479523,5.113144932154096,6.798190767216363,2.240082038541546,nan,nan,0,0.07927647988714809,0,f817268164231a69,454,13.292890814932685,8,0,0,0,0,nan,-1,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865736215287313,4.629802577696001,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.04369697867923,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5226145592502177,0,5.04369697867923,0.20453645603763873,0.0,1,1.9865736215287313,4.629802577696001,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.20453645603763873,0,832d821e147a649e,507,10.7391695130341,8,12,1,448,7,0.5306028789481609,390,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.983559888066093,4.629102592655904,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053676162929511,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5310010484751245,0,5.053676162929511,0.21698495241487437,0.0,1,1.983559888066093,4.629102592655904,6.563846145743955,2.1232300878221277,nan,nan,0,0.21698495241487437,0,832d821e147a649e,507,9.614515237909815,8,0,0,0,0,nan,-1,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.982854316962405,4.629371588629449,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070365879245706,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5505669308599619,0,5.070365879245706,0.21786256708456841,0.0,1,1.982854316962405,4.629371588629449,6.5773148379183635,2.129054448480933,nan,nan,0,0.21786256708456841,0,832d821e147a649e,507,9.544768814417466,8,0,0,0,0,nan,-1,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826320524980292,4.629525161238517,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103920679266993,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5955474941525846,0,5.103920679266993,0.21795326285861086,0.0,1,1.9826320524980292,4.629525161238517,6.60440914717434,2.1357169279087573,nan,nan,0,0.21795326285861086,0,832d821e147a649e,507,9.53884037390521,8,0,0,0,0,nan,-1,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825640158987965,4.629496042043907,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149514503165914,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.651004567137757,0,5.149514503165914,0.21796324183007226,0.0,1,1.9825640158987965,4.629496042043907,6.643192315066824,2.142612579201163,nan,nan,0,0.21796324183007226,0,832d821e147a649e,507,9.538234697826804,8,0,0,0,0,nan,-1,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816424900434856,4.654792572115573,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.10003634424616,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5700877263412204,0,5.10003634424616,0.3685770333195466,0.0,1,1.6816424900434856,4.654792572115573,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.3685770333195466,0,832d821e147a649e,512,5.909562356389278,8,12,1,448,7,0.5075406291257607,396,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801474091206583,4.655416119085997,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.156010968756936,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6429498987980634,0,5.156010968756936,0.3913538845009148,0.0,1,1.6801474091206583,4.655416119085997,6.372082856127787,2.036041422985263,nan,nan,0,0.3913538845009148,0,832d821e147a649e,512,5.258827991417024,8,0,0,0,0,nan,-1,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798061367779116,4.656027145652168,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226100869123524,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.679466909790345,0,5.226100869123524,0.39295041416719245,0.0,1,1.6798061367779116,4.656027145652168,6.430540122500017,2.042114738166459,nan,nan,0,0.39295041416719245,0,832d821e147a649e,512,5.217878359331753,8,0,0,0,0,nan,-1,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797200944210195,4.656132754202541,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300306199587866,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6133618598724001,0,5.300306199587866,0.3931123024649657,0.0,1,1.6797200944210195,4.656132754202541,6.494106070676691,2.0490599946754635,nan,nan,0,0.3931123024649657,0,832d821e147a649e,512,5.2137518005027745,8,0,0,0,0,nan,-1,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6796938418201472,4.656199964254024,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379236846277617,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.555770853655906,0,5.379236846277617,0.3931257372637149,0.0,1,1.6796938418201472,4.656199964254024,6.561561787920344,2.056246294564471,nan,nan,0,0.39312573726371497,0,832d821e147a649e,512,5.213417000212765,8,0,0,0,0,nan,-1,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.451251106938438,4.739113917519532,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.177338811270611,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6892469214046137,0,5.177338811270611,0.41791509429419,0.0,1,1.451251106938438,4.739113917519532,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.41791509429419,0,832d821e147a649e,512,5.309413603346752,8,12,1,448,7,0.5304584029860713,399,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4494174780907596,4.7432225499433605,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255937964725984,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6596669761851116,0,5.255937964725984,0.4418176874146629,0.0,1,1.4494174780907596,4.7432225499433605,6.221608856680122,1.9578471472005274,nan,nan,0,0.4418176874146629,0,832d821e147a649e,512,4.756318092431727,8,0,0,0,0,nan,-1,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4490991267990512,4.744197541259057,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.341779068173074,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5945063657490587,0,5.341779068173074,0.4435444769530672,0.0,1,1.4490991267990512,4.744197541259057,6.29338323410037,1.9641623367477135,nan,nan,0,0.4435444769530672,0,832d821e147a649e,512,4.719903866444466,8,0,0,0,0,nan,-1,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.4490816807516693,4.7440635044716295,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374899788283957,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5743069760927942,0,5.374899788283957,0.44399907725643045,0.0,1,1.4490816807516693,4.7440635044716295,6.322016967199731,1.971382263637691,nan,nan,0,0.44399907725643045,0,832d821e147a649e,512,4.7103570610619085,8,0,0,0,0,nan,-1,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4490648779582846,4.74414819248112,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.384246616953837,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5706706806372513,0,5.384246616953837,0.44404552494261074,0.0,1,1.4490648779582846,4.74414819248112,6.329239134620994,1.978850681069604,nan,nan,0,0.44404552494261074,0,832d821e147a649e,512,4.70938292785404,8,0,0,0,0,nan,-1,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2353849195997364,4.7818649647060925,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.14988611115068,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6551928505840691,0,5.14988611115068,0.399671859029482,0.0,1,1.2353849195997364,4.7818649647060925,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.399671859029482,0,832d821e147a649e,512,5.9412220772096385,8,12,1,448,7,0.5203565909490271,405,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.23470858735671,4.789361150584875,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.139349470230268,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6454250536324768,0,5.139349470230268,0.4209157259307212,0.0,1,1.23470858735671,4.789361150584875,5.940850326801397,1.890252728871852,nan,nan,0,0.4209157259307212,0,832d821e147a649e,512,5.361008285966859,8,0,0,0,0,nan,-1,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.234545390279617,4.790926907413369,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.139027776441612,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6480535374063945,0,5.139027776441612,0.4221974501265411,0.0,1,1.234545390279617,4.790926907413369,5.9392505269522475,1.8967930862073663,nan,nan,0,0.4221974501265411,0,832d821e147a649e,512,5.328865355998591,8,0,0,0,0,nan,-1,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2345132843504594,4.7915313098658325,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.1398571666714465,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6556895563014852,0,5.1398571666714465,0.42232067549941327,0.0,1,1.2345132843504594,4.7915313098658325,5.939136892899335,1.9042684866028543,nan,nan,0,0.42232067549941327,0,832d821e147a649e,512,5.325789714971486,8,0,0,0,0,nan,-1,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2345023059003795,4.791646660423029,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.143295699153468,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6617365557173558,0,5.143295699153468,0.42233582951404014,0.0,1,1.2345023059003795,4.791646660423029,5.941714552284891,1.9119990826985265,nan,nan,0,0.42233582951404014,0,832d821e147a649e,512,5.325412769351806,8,0,0,0,0,nan,-1,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.0801288936489866,4.730557406862302,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081816858694135,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5572570852635718,0,5.081816858694135,0.3675853197101539,0.0,1,1.0801288936489866,4.730557406862302,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.3675853197101539,0,832d821e147a649e,512,6.756662763359014,8,12,1,448,7,0.511681573220638,401,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.0805405767235023,4.735094941442352,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.102193886658204,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5822781259590699,0,5.102193886658204,0.38525464566123396,0.0,1,1.0805405767235023,4.735094941442352,5.813242256654249,1.8253700871584446,nan,nan,0,0.38525464566123396,0,832d821e147a649e,512,6.152629402008761,8,0,0,0,0,nan,-1,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.0807018152017294,4.736076972951768,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.13309410403248,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.620513981166037,0,5.13309410403248,0.38623138932671397,0.0,1,1.0807018152017294,4.736076972951768,5.8428614098649145,1.8321420652407963,nan,nan,0,0.38623138932671397,0,832d821e147a649e,512,6.121620030672368,8,0,0,0,0,nan,-1,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.0807886465652672,4.736255360243782,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.160990120882435,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6534016238287579,0,5.160990120882435,0.3863516385925984,0.0,1,1.0807886465652672,4.736255360243782,5.86957827210506,1.8398801572128798,nan,nan,0,0.38635163859259847,0,832d821e147a649e,512,6.117851595767349,8,0,0,0,0,nan,-1,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.0807976432369788,4.736359418689532,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.197723975323184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6971142796439301,0,5.197723975323184,0.3863526587737293,0.0,1,1.0807976432369788,4.736359418689532,5.904559055478418,1.8478801402022942,nan,nan,0,0.3863526587737293,0,832d821e147a649e,512,6.117807146237336,8,0,0,0,0,nan,-1,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,0,1,1,0.9310920699989923,4.67571961758152,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,5.09959596441185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5860574602968295,0,5.09959596441185,0.2571751086302177,0.0,1,0.9310920699989923,4.67571961758152,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0.2571751086302177,0,832d821e147a649e,512,10.79458380020522,8,12,1,448,7,0.5356120233880144,401,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,0,1,1,0.9295499692473725,4.6757908526608505,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,5.101215707443417,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5884738211949365,0,5.101215707443417,0.2688514483876317,0.0,1,0.9295499692473725,4.6757908526608505,5.631694436909621,1.7684010070562826,nan,nan,0,0.26885144838763175,0,832d821e147a649e,512,9.860604502119445,8,0,0,0,0,nan,-1,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,0,1,1,0.9292105249543096,4.676538955092837,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,5.10046666567227,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5913812138519249,0,5.10046666567227,0.2694465343123647,0.0,1,0.9292105249543096,4.676538955092837,5.6297856190029805,1.775390432894277,nan,nan,0,0.26944653431236476,0,832d821e147a649e,512,9.815124095355293,8,0,0,0,0,nan,-1,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,0,1,1,0.9290935867189705,4.676593152871589,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,5.104675022099685,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.59771601168266,0,5.104675022099685,0.26950006325263587,0.0,1,0.9290935867189705,4.676593152871589,5.633293496618416,1.7833748257732964,nan,nan,0,0.26950006325263587,0,832d821e147a649e,512,9.810939230027227,8,0,0,0,0,nan,-1,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,0,1,1,0.9290673007161625,4.676591706383574,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,5.105878974295688,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5971837821822216,0,5.105878974295688,0.2695079253637902,0.0,1,0.9290673007161625,4.676591706383574,5.634264974908431,1.7916271459200621,nan,nan,0,0.2695079253637902,0,832d821e147a649e,512,9.810388416028529,8,0,0,0,0,nan,-1,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,0,1,1,0.8116143158609301,4.612657622578206,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,5.060136489580878,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5338609463876544,0,5.060136489580878,0.16320443999532327,0.0,1,0.8116143158609301,4.612657622578206,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0.16320443999532327,0,832d821e147a649e,512,13.536082628561584,8,12,1,448,7,0.5119515439616412,401,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,0,1,1,0.8117196390216319,4.61533359903429,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,5.072630454499521,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5504472698631491,0,5.072630454499521,0.16956389454515627,0.0,1,0.8117196390216319,4.61533359903429,5.472926503892927,1.7155155646892941,nan,nan,0,0.1695638945451562,0,832d821e147a649e,512,12.4081567058919,8,0,0,0,0,nan,-1,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,0,1,1,0.8119152680274556,4.615802149122255,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,5.089714931216258,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5739026357413002,0,5.089714931216258,0.1698412729217137,0.0,1,0.8119152680274556,4.615802149122255,5.490079674497418,1.7227195117517602,nan,nan,0,0.1698412729217137,0,832d821e147a649e,512,12.354484786109584,8,0,0,0,0,nan,-1,0,0
