epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,6.9835427041354095,1.4663575891920966,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,6.678254836110091,0,,0.0,0.0,0,nan,1,0,,1,0.0019670093078647502,8342969d4df50645,0.015549458843394816,112.58349945302756,3,3.2140091198916694,-3811467.175568148,3566805.8739773096,3652668.212672218,6.239716888218238,2.514694562158824,0,0.015549458843394816,1,0.0,3.2140091198916694,3.1912506626873647,0,6.677772453670899,0.18439253775192746,0.048260791038286975,2,6.989716519556357,1.4630277422286138,7.761809677319955,2.6827187110635777,nan,nan,0,0.18074799510826628,0,c07392b1eed49dbd,128,12.784782436331497,8,0,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,6.983859837181152,1.467374528778658,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,6.684685050471366,0,,0.0,0.0,0,nan,1,0,,1,0.002059530978098854,8342969d4df50645,0.015161466743464247,113.92518121301282,4,3.2200095691848483,-3811467.1797322296,3566805.8751061405,3652668.218426516,6.239164881678985,2.5138763132703525,0,0.015161466743464247,1,0.0,3.2200095691848483,3.1981116657136552,0,6.684201893096496,0.1843901179902145,0.04826724437316041,2,6.990032704184087,1.464042316543062,7.762046597964363,2.688009043087361,nan,nan,0,0.18074527398219295,0,c07392b1eed49dbd,128,12.784938015578724,8,0,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,6.983962148747041,1.4677002898801912,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,6.68624028898724,0,,0.0,0.0,0,nan,1,0,,1,0.001887372521304892,8342969d4df50645,0.014793093313951804,115.16288949202558,5,3.2212027487184365,-3811467.180352651,3566805.874033023,3652668.2224339866,6.238995723868954,2.513637888759234,0,0.014793093313951804,1,0.0,3.2212027487184365,3.201073549462674,0,6.6857588554359895,0.18438860459011439,0.04826916894987801,2,6.990134690473066,1.464367312740228,7.7602707554821695,2.693491032534563,nan,nan,0,0.1807436936703643,0,c07392b1eed49dbd,128,12.785094186052019,8,0,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,1,1,E24,1,0.0020325311349680413,e06c7f6a4cec095c,0.023751671115498984,61.551091520724356,1,3.79617057911708,-3811467.7313058153,3566805.1453464474,3652669.2206738363,7.028392061672964,1.7902622945435878,0,0.04621186309852024,2,0.17354593417619968,3.8084957747500585,2.8209075029112336,0,5.150935924497962,0.07916666666666669,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,76,13.289496452673466,8,12,1,64,1,0,0,2.8209075029112336,58,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,1,0,,1,0.0020919180979770855,e06c7f6a4cec095c,0.023221617792175294,62.712686869678166,2,3.796434018068462,-3811467.7337473254,3566805.145794691,3652669.2186939595,7.029056891992056,1.7905504171573343,0,0.04521644584580328,2,0.17354983434586024,3.808663538931931,2.8204244774154046,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,76,13.29299006850924,8,0,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,1,0,,1,0.0027875318476306434,e06c7f6a4cec095c,0.02271679612728681,63.80346018868607,3,3.7942167174255927,-3811467.7328720954,3566805.1478871442,3652669.2152089626,7.029118307871286,1.7906520478694377,0,0.04426835271925996,2,0.17355359102585685,3.8063121892189726,2.8173337329608863,0,5.1551203656758355,0.07915716793396328,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,76,13.292652918715811,8,0,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,1,0,,1,0.0021894558171278596,e06c7f6a4cec095c,0.022237691729937826,64.82011492434556,4,3.796233671282596,-3811467.733725639,3566805.148482477,3652669.2170289787,7.029415577088467,1.7906526458116365,0,0.04336854621575491,2,0.17355719490211705,3.8083620815378594,2.8194100097605497,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,76,13.292752562008612,8,0,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,1,0,,1,0.0030257143947754993,e06c7f6a4cec095c,0.021782587571389116,65.76562559038302,5,3.80369035759578,-3811467.738884054,3566805.150522179,3652669.2220978523,7.029441654663616,1.7906413525433695,0,0.04251381544360301,2,0.17356065006185276,3.815830454076679,2.8265764749169233,0,5.160582719992699,0.07915682079069136,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069136,0,60cbf5c6bd3b273a,76,13.292768295577885,8,0,0,0,0,0,0,nan,-1,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,6.710468255275393,0.6515555969930017,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.580297638704522,0,,0.0,0.0,0,nan,1,1,E24,1,0.003979480574814344,d8cf0a1108c3d646,0.02221940775697826,64.22654539033685,1,4.597866129942272,-3811467.9427050217,3566806.25099431,3652669.474494005,6.3758388001907225,0.7758640856518482,0,0.04419209894560262,2,0.17377078589238687,4.585848179065601,3.192511674082759,0,4.59953705135926,0.10263053585596568,0.258130358814919,3,6.843364672831908,0.6882724351239217,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.07497312122120495,0,abcffdce585979e5,88,34.441707562326705,8,12,0,0,0,0,0,nan,-1,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,6.710549106613862,0.6473016382230681,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.5979103861447905,0,,0.0,0.0,0,nan,1,0,,1,0.001949061007212296,d8cf0a1108c3d646,0.02167906224141172,65.94908158054493,2,4.615804343880305,-3811467.958365407,3566806.259730469,3652669.4817102244,6.376105697305263,0.7744513916928139,0,0.043124146804575963,2,0.17378323139176305,4.60363567986257,3.208228199065471,0,4.617068686827957,0.10341266816639055,0.25813578627181505,3,6.84341669307696,0.6841582256663924,7.203308836127141,2.3723777286033028,nan,nan,0,0.07554693253161304,0,abcffdce585979e5,88,33.97110753241688,8,0,0,0,0,0,0,nan,-1,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,6.710773721833369,0.6472038388026684,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.630004517990236,0,,0.0,0.0,0,nan,1,0,,1,0.002083231021589448,d8cf0a1108c3d646,0.021144788752490058,67.68785562931157,3,4.648202031935312,-3811467.977024481,3566806.279064901,3652669.5000501457,6.376391441366051,0.7746846796525473,0,0.04206617090591498,2,0.1737863047174699,4.635904296033474,3.2371578803194807,0,4.648990129734849,0.10341416726764993,0.2581422669435844,3,6.843638280871778,0.6841118203355442,7.218677470522274,2.3775886360799108,nan,nan,0,0.075547057874442,0,abcffdce585979e5,88,33.95743590824621,8,0,0,0,0,0,0,nan,-1,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,6.710775513794091,0.6467204805587842,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.657752312335088,0,,0.0,0.0,0,nan,1,0,,1,0.000966419538906604,d8cf0a1108c3d646,0.020644286223304283,69.28838238973283,4,4.676464728290944,-3811467.9955806644,3566806.296916793,3652669.513218805,6.376406588479239,0.774375436975969,0,0.041076475315179245,2,0.1737872781585238,4.663929501734297,3.261509779312991,0,4.6765082475932305,0.10341774964177916,0.25814280411568585,3,6.843638226738976,0.683671742944994,7.237151120487444,2.3835556216658462,nan,nan,0,0.07554978969464356,0,abcffdce585979e5,88,33.95573926979009,8,0,0,0,0,0,0,nan,-1,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,6.710782631417343,0.6466206908145761,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.681124349057109,0,,0.0,0.0,0,nan,1,0,,1,0.0017078021349590656,d8cf0a1108c3d646,0.020176133630102424,70.76892616768095,5,4.700090213725324,-3811468.0091303475,3566806.3114112183,3652669.526297781,6.376417910626481,0.7743497436194307,0,0.0401508558463823,2,0.17378766567478243,4.68744394146688,3.2825359352681454,0,4.699738047615945,0.10341899866660871,0.2581430460620328,3,6.84364485097598,0.683573531561687,7.250854808964697,2.3897359609892086,nan,nan,0,0.07555071539163166,0,abcffdce585979e5,88,33.95536174732825,8,0,0,0,0,0,0,nan,-1,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.3057863654600306,4.654559158394107,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997351737901142,0,,0.0,0.0,0,nan,1,1,E24,1,0.001387721405054708,9844477a478ca6bf,0.02216942476990074,64.09000070593454,1,2.7028914205498578,-3811466.9308616123,3566804.9873125227,3652668.422416224,6.145965406968893,2.4002876548922694,0,0.02216942476990074,1,0.0,2.7028914205498578,2.228508319352869,0,4.997351737901142,0.07916666666666669,0.0,1,2.3057863654600306,4.654559158394107,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07916666666666669,0,832d821e147a649e,76,13.289496452673466,8,12,1,64,1,0,0,2.228508319352869,57,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.303630504754548,4.660630251919467,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003517423812425,0,,0.0,0.0,0,nan,1,0,,1,0.0018368196769597655,9844477a478ca6bf,0.02171433505497905,65.09824113405199,2,2.721557166536799,-3811466.9419081733,3566804.999447459,3652668.4324627146,6.141966999552537,2.402039332611731,0,0.02171433505497905,1,0.0,2.721557166536799,2.247641015941416,0,5.003517423812425,0.07914996752973452,0.0,1,2.303630504754548,4.660630251919467,6.812011773640396,2.2215420717411725,nan,nan,0,0.07914996752973452,0,832d821e147a649e,76,13.295046337640928,8,0,0,0,0,0,0,nan,-1,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3038957754651537,4.66205706801148,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.00887706550206,0,,0.0,0.0,0,nan,1,0,,1,0.0015296963788535695,9844477a478ca6bf,0.021284706726109222,66.0261800091238,3,2.7330868786485976,-3811466.948330808,3566805.0045467657,3652668.4405698837,6.141857039047233,2.403423950063208,0,0.021284706726109222,1,0.0,2.7330868786485976,2.2585174893775517,0,5.00887706550206,0.07915362504160885,0.0,1,2.3038957754651537,4.66205706801148,6.814965548955687,2.2271151595485317,nan,nan,0,0.07915362504160885,0,832d821e147a649e,76,13.293830503310938,8,0,0,0,0,0,0,nan,-1,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3036752959280538,4.662816911822628,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.003085704256851,0,,0.0,0.0,0,nan,1,0,,1,0.0019532599301555213,9844477a478ca6bf,0.02087621362753834,66.8853928547737,4,2.7224111393962045,-3811466.943757943,3566804.9995995234,3652668.432094697,6.141585272234628,2.4043260961638846,0,0.02087621362753834,1,0.0,2.7224111393962045,2.2484972883408374,0,5.003085704256851,0.07916279709134318,0.0,1,2.3036752959280538,4.662816911822628,6.8111547264812495,2.233486817838483,nan,nan,0,0.07916279709134318,0,832d821e147a649e,76,13.290782201553665,8,0,0,0,0,0,0,nan,-1,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.3036794528493614,4.663006145282517,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.985797898741431,0,,0.0,0.0,0,nan,1,0,,1,0.0024529939414332873,9844477a478ca6bf,0.02048435602296932,67.6872917430094,5,2.696928657263515,-3811466.9281129185,3566804.987212851,3652668.4160908964,6.14158652740486,2.4045709203429415,0,0.02048435602296932,1,0.0,2.696928657263515,2.2239108135341104,0,4.985797898741431,0.07916480303094672,0.0,1,2.3036794528493614,4.663006145282517,6.798190767216363,2.240082038541546,nan,nan,0,0.07916480303094672,0,832d821e147a649e,76,13.290115663718296,8,0,0,0,0,0,0,nan,-1,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865875415682068,4.629799447323892,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043678184307038,0,,0.0,0.0,0,nan,1,1,E24,1,0.0014277803868587308,9844477a478ca6bf,0.029054287155320442,56.664532128600484,6,2.704823903490848,-3811466.9266251205,3566804.991554251,3652668.425849439,5.8447508016945235,2.320932345165348,0,0.029054287155320442,1,0.0,2.704823903490848,2.2201714601069136,0,5.043678184307038,0.1853075314612373,0.0,1,1.9865875415682068,4.629799447323892,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.1853075314612373,0,832d821e147a649e,89,12.959903950225232,8,12,1,64,1,0,0,2.7222018280948452,44,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835737010428605,4.629099589480607,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053660225922406,0,,0.0,0.0,0,nan,1,0,,1,0.0022563392184922135,9844477a478ca6bf,0.02816317415617313,58.74929954012916,7,2.7147432226775416,-3811466.9338865886,3566804.9971489003,3652668.4306266583,5.843098126826047,2.3217331849534757,0,0.02816317415617313,1,0.0,2.7147432226775416,2.2273118171745763,0,5.053660225922406,0.19825507263145045,0.0,1,1.9835737010428605,4.629099589480607,6.563846145743955,2.1232300878221277,nan,nan,0,0.19825507263145045,0,832d821e147a649e,89,11.453676910125244,8,0,0,0,0,0,0,nan,-1,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828680423796075,4.62936801663619,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070351103142858,0,,0.0,0.0,0,nan,1,0,,1,0.002123484116319406,9844477a478ca6bf,0.027307615038794298,60.78762956051396,8,2.7360109634433654,-3811466.946046419,3566805.0112954862,3652668.442198235,5.842700813110809,2.3211991441729993,0,0.027307615038794298,1,0.0,2.7360109634433654,2.247949707433234,0,5.070351103142858,0.1992958578170302,0.0,1,1.9828680423796075,4.62936801663619,6.5773148379183635,2.129054448480933,nan,nan,0,0.1992958578170302,0,832d821e147a649e,89,11.346301952135345,8,0,0,0,0,0,0,nan,-1,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826457745436552,4.629521198611462,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103906829242816,0,,0.0,0.0,0,nan,1,0,,1,0.0015631797389039329,9844477a478ca6bf,0.02576067351846392,64.43612050982719,9,2.783476406937122,-3811466.9735692316,3566805.038081422,3652668.470851896,5.842513170922202,2.3210288237734553,0,0.02576067351846392,1,0.0,2.783476406937122,2.294256629006117,0,5.103906829242816,0.19940852145801902,0.0,1,1.9826457745436552,4.629521198611462,6.60440914717434,2.1357169279087573,nan,nan,0,0.19940852145801902,0,832d821e147a649e,89,11.33618252224315,8,0,0,0,0,0,0,nan,-1,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.98257762328556,4.629492091895969,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.14950088820711,0,,0.0,0.0,0,nan,1,0,,1,0.0019779690191020225,9844477a478ca6bf,0.014945426567512823,86.81641710871187,1,2.8417721101550195,-3811467.0080536897,3566805.075323484,3652668.5025347196,5.842418430953326,2.320954431058263,0,0.014945426567512823,1,0.0,2.8417721101550195,2.353550851412603,0,5.14950088820711,0.19942146236326264,0.0,1,1.98257762328556,4.629492091895969,6.643192315066824,2.142612579201163,nan,nan,0,0.19942146236326264,0,832d821e147a649e,89,11.335065055629373,8,0,0,0,0,0,0,nan,-1,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816738588214195,4.6548076849295175,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.099966975849254,0,,0.0,0.0,0,nan,1,1,E24,1,0.0015560167244436543,619769b7fce6da8a,0.01586144036302407,82.3159175693992,1,4.156122778279174,-3811467.6196974204,3566805.5208264836,3652669.602859802,5.867870488288124,1.1801682384955456,0,0.03144980201072596,2,0.24969456117888364,4.307567770298649,2.2708952777806704,0,5.099966975849254,0.2764017298596439,0.0,1,1.6816738588214195,4.6548076849295175,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.2764017298596439,0,832d821e147a649e,96,10.093349136261924,8,12,1,64,1,0,0,2.7026323802476213,54,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.680173593481736,4.6554346603716406,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.155947847070646,0,,0.0,0.0,0,nan,1,0,,1,0.002259709976324511,619769b7fce6da8a,0.010524456284692339,95.99861107973689,1,4.230676629215227,-3811467.6633619126,3566805.565451078,3652669.6470512324,5.8687282518261865,1.187861417868602,0,0.010524456284692339,1,0.0,4.230676629215227,2.346186821667642,0,5.155947847070646,0.29716696290310884,0.0,1,1.680173593481736,4.6554346603716406,6.372082856127787,2.036041422985263,nan,nan,0,0.29716696290310884,0,832d821e147a649e,96,8.825125586810087,8,0,0,0,0,0,0,nan,-1,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798309522734916,4.656045271878355,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226041157365918,0,,0.0,0.0,0,nan,1,0,,1,0.003498837977219887,47748a82034e965d,0.010416667231948024,95.99999999999991,1,2.4397678152991156,-3811466.6544731287,3566805.4613009677,3652667.7845860724,5.0236248603665015,3.0418432584917685,0,0.010416667231948024,1,0.0,2.4397678152991156,2.4397678152991156,0,5.226041157365918,0.2989029933727635,0.0,1,1.6798309522734916,4.656045271878355,6.430540122500017,2.042114738166459,nan,nan,0,0.2989029933727635,0,832d821e147a649e,96,8.73095826215125,8,0,0,0,0,0,0,nan,-1,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.67974448761972,4.6561509509811625,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300246710335247,0,,0.0,0.0,0,nan,1,0,,1,0.0021291126037972638,47748a82034e965d,0.010416666669028667,95.99999999999999,1,2.538132216142546,-3811466.7117980784,3566805.519037498,3652667.8418148602,5.023428616290654,3.04243038218619,0,0.010416666669028667,1,0.0,2.538132216142546,2.538132216142546,0,5.300246710335247,0.2990810646225594,0.0,1,1.67974448761972,4.6561509509811625,6.494106070676691,2.0490599946754635,nan,nan,0,0.2990810646225593,0,832d821e147a649e,96,8.721380432194062,8,0,0,0,0,0,0,nan,-1,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797181865199748,4.656218071178916,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379177034619846,0,,0.0,0.0,0,nan,1,0,,1,0.0016312392906970806,47748a82034e965d,0.010416666666714721,95.99999999999994,1,2.6438051002126595,-3811466.773067575,3566805.57928297,3652667.9058279833,5.02336583772617,3.0426552148181636,0,0.010416666666714721,1,0.0,2.6438051002126595,2.6438051002126595,0,5.379177034619846,0.2990955844869513,0.0,1,1.6797181865199748,4.656218071178916,6.561561787920344,2.056246294564471,nan,nan,0,0.2990955844869513,0,832d821e147a649e,96,8.720613552556676,8,0,0,0,0,0,0,nan,-1,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.451327660494596,4.739266287685352,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.177050655410012,0,,0.0,0.0,0,nan,1,1,J03,1,0.0019034924540318663,160d159033accf4b,0.014626657423815454,90.6716812742113,1,5.352954709554085,-3811468.5177988354,3566806.267345986,3652670.120441259,5.539471900991007,0.7719730405420494,0,0.014626657423815454,1,0.0,5.352954709554085,2.3901562288773506,0,5.177050655410012,0.2262501598869952,0.0,1,1.451327660494596,4.739266287685352,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.2262501598869952,0,832d821e147a649e,107,14.21847915959986,8,12,1,64,1,0,0,4.06103324416555,17,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4494782603550636,4.7433805220020355,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255673558009924,0,,0.0,0.0,0,nan,1,0,,1,0.0017887951941591108,c312ab3a08265a85,0.00934579439253913,107.00000000000009,1,4.769128599751877,-3811468.0463186926,3566805.2223044336,3652670.250263328,6.1899015949252645,1.6486666077535579,0,0.00934579439253913,1,0.0,4.769128599751877,2.4996818898011512,0,5.255673558009924,0.24098551032629392,0.0,1,1.4494782603550636,4.7433805220020355,6.221608856680122,1.9578471472005274,nan,nan,0,0.24098551032629392,0,832d821e147a649e,107,12.724536388173942,8,0,0,0,0,0,0,nan,-1,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.44915778944194,4.744359158241483,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.3415150121367505,0,,0.0,0.0,0,nan,1,0,,1,0.0014442581992131624,2d7456d514f46378,0.009345794392523948,106.99999999999999,1,7.378867390325272,-3811468.7615076927,3566809.3209801367,3652663.042388038,2.339136630134765,7.981395600836437,0,0.009345794392523948,1,0.0,7.378867390325272,2.614288214846223,0,5.3415150121367505,0.24227197444414808,0.0,1,1.44915778944194,4.744359158241483,6.29338323410037,1.9641623367477135,nan,nan,0,0.24227197444414808,0,832d821e147a649e,107,12.6095524927237,8,0,0,0,0,0,0,nan,-1,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.449141420876748,4.744231953039206,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374622524086485,0,,0.0,0.0,0,nan,1,0,,1,0.0012547611741480092,fef6841740c05bc0,0.011130809900925142,106.33186658049188,2,9.611040937361537,-3811470.5222850903,3566811.778840571,3652667.9576056437,4.419859936824903,6.005269348457662,0,0.011130809900925142,1,0.0,9.611040937361537,2.658639676088604,0,5.374622524086485,0.24265977257145377,0.0,1,1.449141420876748,4.744231953039206,6.322016967199731,1.971382263637691,nan,nan,0,0.24265977257145377,0,832d821e147a649e,107,12.576494121998106,8,0,0,0,0,0,0,nan,-1,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4491248534710155,4.744317482426975,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.383967324997602,0,,0.0,0.0,0,nan,1,0,,1,0.0011627163354489733,fef6841740c05bc0,0.011043605510140926,106.39627720788059,3,9.62233430179176,-3811470.530251037,3566811.7851761095,3652667.9696886647,4.419786645910714,6.00497315671516,0,0.011043605510140926,1,0.0,9.62233430179176,2.673731328467748,0,5.383967324997602,0.24269989861523172,0.0,1,1.4491248534710155,4.744317482426975,6.329239134620994,1.978850681069604,nan,nan,0,0.24269989861523172,0,832d821e147a649e,107,12.57309136870914,8,0,0,0,0,0,0,nan,-1,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2355289988900666,4.782179216810178,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.14937736388745,0,,0.0,0.0,0,nan,1,1,E24,1,0.0020671357934090953,f79bed83e11da118,0.01488730029291167,95.63103457751406,1,3.8335009825942437,-3811467.598325868,3566804.9264806476,3652669.4783925205,5.600707726215629,2.24641774484213,0,0.01488730029291167,1,0.0,3.8335009825942437,2.3526104260395857,0,5.14937736388745,0.17075928904640664,0.0,1,1.2355289988900666,4.782179216810178,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.17075928904640664,0,832d821e147a649e,113,16.20296751132143,8,12,1,64,1,0,0,4.054436245252304,24,18,17
