epoch,tow,assignment_id,gamma,n_ambiguities,map_float_separation_m,map_ddpr_separation_m,last_ddpr_pairs,ddpr_age_epochs,ecef_x,ecef_y,ecef_z,gamma_eligible,fix_streak,fixed,evidence_records
158,553831.5999999046,0495d0a68a8d8223,0.32845195349077133,8,1.7483482698604875,2.8979958289736665,19,3,-3811467.934313512,3566806.716264473,3652666.924297403,False,0,False,4
159,553831.7999999523,0495d0a68a8d8223,0.32846073279374066,8,1.7483274164824039,2.8980632573986362,19,4,-3811467.9425369482,3566806.7217578874,3652666.9313570894,False,0,False,4
160,553832.0,0495d0a68a8d8223,0.31741699234246645,8,1.6628822265043128,2.76111375850992,19,0,-3811467.8971034507,3566806.660175587,3652667.001338215,False,0,False,10
161,553832.2000000477,0495d0a68a8d8223,0.3321975587028429,8,1.6610956098567324,2.767682678445966,19,1,-3811467.923542705,3566806.6856013197,3652667.027341143,False,0,False,4
162,553832.3999989033,0495d0a68a8d8223,0.3327847463271751,8,1.6605170869414791,2.770355927358049,19,2,-3811467.97635213,3566806.736962265,3652667.0881054373,False,0,False,4
163,553832.5999999046,0495d0a68a8d8223,0.3328603775781123,8,1.6604634563398906,2.770372054881527,19,3,-3811468.0341906943,3566806.7926369924,3652667.153666211,False,0,False,4
164,553832.7999989986,0495d0a68a8d8223,0.3328718818956099,8,1.6604544657628695,2.770318181522133,19,4,-3811468.0931589496,3566806.8458652617,3652667.2118589464,False,0,False,4
165,553833.0,0495d0a68a8d8223,0.2947215048589637,8,1.553536198528904,2.9455725707863802,18,0,-3811467.8769136514,3566806.585056034,3652667.0628408715,False,0,False,10
166,553833.2000000477,0495d0a68a8d8223,0.3084233592680634,8,1.5474322936832625,2.9640194582516655,18,1,-3811467.942841122,3566806.6108432873,3652667.1120599834,False,0,False,4
167,553833.3999989033,0495d0a68a8d8223,0.30909787417810375,8,1.5461184622189845,2.96856502566459,18,2,-3811468.0480415085,3566806.6463518525,3652667.1859335355,False,0,False,4
168,553833.5999999046,0495d0a68a8d8223,0.3092298226871249,8,1.5458225913112236,2.9689832954485174,18,3,-3811468.164357494,3566806.663408221,3652667.2313815723,False,0,False,4
169,553833.7999989986,0495d0a68a8d8223,0.30918436791972553,8,1.545668289960763,2.9698316290083766,18,4,-3811468.339641392,3566806.6803187616,3652667.3166121943,False,0,False,4
170,553834.0,0495d0a68a8d8223,0.3248566458085319,8,1.52969603816271,3.3023562108085165,19,0,-3811468.1819686536,3566806.3127259864,3652666.9904269995,False,0,False,10
171,553834.2000000477,0495d0a68a8d8223,0.3379868471346369,8,1.5266563689969839,3.338884720440567,19,1,-3811468.3609831757,3566806.2911363347,3652667.0129717146,False,0,False,4
172,553834.3999989033,0495d0a68a8d8223,0.3389042998018246,8,1.525933681429273,3.3470274141448915,19,2,-3811468.5935654556,3566806.291800705,3652667.0650551766,False,0,False,4
173,553834.5999999046,0495d0a68a8d8223,0.33902699459812463,8,1.5256939112550978,3.3495478215777417,19,3,-3811468.8537251814,3566806.2975220517,3652667.1028132853,False,0,False,4
174,553834.7999989986,0495d0a68a8d8223,0.33906324891545053,8,1.5256084495966133,3.3504631479888864,19,4,-3811469.114811977,3566806.323649526,3652667.122325002,False,0,False,4
175,553835.0,0495d0a68a8d8223,0.340192373914181,8,1.470687618422271,3.94296448189305,19,0,-3811468.9221727075,3566805.8889285713,3652666.7511459067,False,0,False,10
176,553835.2000000477,0495d0a68a8d8223,0.3437420693308769,8,1.4646671119136694,4.019842673404731,19,1,-3811469.14593144,3566805.8887803154,3652666.7461278667,False,0,False,4
177,553835.3999989033,0495d0a68a8d8223,0.3433661279276945,8,1.462707344545733,4.047699950830635,19,2,-3811469.426497666,3566805.9428132623,3652666.7865170296,False,0,False,4
178,553835.5999999046,0495d0a68a8d8223,0.34369477096673334,8,1.4619777230766358,4.058269484891796,19,3,-3811469.724018108,3566806.017251087,3652666.8257139185,False,0,False,4
179,553835.7999989986,0495d0a68a8d8223,0.3436107700451092,8,1.4616872677513761,4.0623770928255665,19,4,-3811470.054085611,3566806.104452153,3652666.8646822744,False,0,False,4
180,553836.0,0495d0a68a8d8223,0.34024672259254946,8,1.4493647585300278,4.992415231039535,19,0,-3811469.7342828037,3566805.5704881656,3652666.157351709,False,0,False,10
181,553836.2000000477,0495d0a68a8d8223,0.34216116648984507,8,1.4479419194977015,5.085689237980354,19,1,-3811470.01414231,3566805.58588379,3652666.0946779614,False,0,False,4
182,553836.3999989033,0495d0a68a8d8223,0.3433791075955709,8,1.4476794786266989,5.115650001536859,19,2,-3811470.3718807334,3566805.6227375017,3652666.0573353483,False,0,False,4
183,553836.5999999046,0495d0a68a8d8223,0.3437935919305972,8,1.4475157851114442,5.127508371286463,19,3,-3811470.7880433723,3566805.656280313,3652665.997618948,False,0,False,4
184,553836.7999989986,0495d0a68a8d8223,0.34435530300154477,8,1.4474379578946661,5.130713424730799,19,4,-3811471.240296312,3566805.6763788345,3652665.8875884935,False,0,False,4
185,553837.0,0495d0a68a8d8223,0.376873206469212,8,1.4298816313406133,5.775797217808995,18,0,-3811471.1321867257,3566805.020532759,3652665.048045897,False,0,False,10
186,553837.2000000477,0495d0a68a8d8223,0.39598759237228315,8,1.4295891481311118,5.812943336502153,18,1,-3811471.536153029,3566804.8660424314,3652664.8337527113,False,0,False,4
187,553837.3999989033,0495d0a68a8d8223,0.39694170855718464,8,1.4295807830663978,5.821714370252586,18,2,-3811471.988791694,3566804.656074496,3652664.6492312504,False,0,False,4
188,553837.5999999046,0495d0a68a8d8223,0.3976822884517381,8,1.4295108310668139,5.822376444127736,18,3,-3811472.4596249466,3566804.412137243,3652664.402035916,False,0,False,4
189,553837.7999989986,0495d0a68a8d8223,0.39775672014835683,8,1.4294956878591105,5.82302751827734,18,4,-3811472.948954458,3566804.1485699685,3652664.12001046,False,0,False,4
190,553838.0,0495d0a68a8d8223,0.4405008744644075,8,1.3961220626317048,5.662434178056966,19,0,-3811473.400858441,3566803.6512107565,3652663.8937843777,False,0,False,10
191,553838.2000000477,0495d0a68a8d8223,0.4621082928093749,8,1.3974641610499678,5.675466261982876,19,1,-3811473.9294951134,3566803.255051186,3652663.660612985,False,0,False,4
192,553838.3999989033,0495d0a68a8d8223,0.462996561021636,8,1.398234256843553,5.6776856666095705,19,2,-3811474.474158754,3566802.7750047864,3652663.4687548866,False,0,False,4
193,553838.5999999046,0495d0a68a8d8223,0.4629570645018952,8,1.3984231899844621,5.678179776645229,19,3,-3811475.0235142596,3566802.230578476,3652663.299152193,False,0,False,4
194,553838.7999989986,0495d0a68a8d8223,0.4628715525752597,8,1.3984766350211288,5.678539294786712,19,4,-3811475.5915414966,3566801.6362085417,3652663.170854875,False,0,False,4
195,553839.0,042f32f7418a68e7,0.07916666666666662,8,0.7265253068600654,5.6465004561717365,19,0,-3811476.3373462083,3566801.087225709,3652663.392351419,False,0,False,8
196,553839.2000000477,042f32f7418a68e7,0.07911434220811184,8,0.7461076890021546,5.633205257525552,19,1,-3811476.978264595,3566800.450204135,3652663.3254909385,False,0,False,4
197,553839.3999989033,042f32f7418a68e7,0.07918104377181834,8,0.7485099084766614,5.628911271161947,19,2,-3811477.6375063662,3566799.766257532,3652663.2860595253,False,0,False,4
198,553839.5999999046,042f32f7418a68e7,0.07919087323775272,8,0.7500193851152088,5.627800082419208,19,3,-3811478.3218709286,3566799.0368336514,3652663.27045938,False,0,False,4
199,553839.7999989986,042f32f7418a68e7,0.0791976008147078,8,0.7496349238215306,5.627230589876618,19,4,-3811479.0603560405,3566798.3049326013,3652663.2737814356,False,0,False,4
