epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,1,0.0020919180979770855,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9195293164311918,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,302,13.298305818699218,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,1,0.0027875318476306434,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9200495323997664,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,302,13.297965816841332,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,1,0.0021894558171278596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9194760030877333,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,302,13.298066302966667,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,1,0.0030257143947754993,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.915174297004147,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,302,13.298082169624735,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,0,1,1,2.3760740305607353,5.663910906065409,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,5.761509744057745,0,,0.0,0.0,0,nan,0,0,,1,0.003979480574814344,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7667742222795527,0,5.761509744057745,0.05722828560220792,0.0,1,2.3760740305607353,5.663910906065409,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.05722828560220792,0,9bb9b17a10643453,512,54.23142029469369,8,12,1,322,13,12,10,1.570423297911842,232,0,nan,0,nan,0,nan,,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,0,1,1,2.3680494199530098,5.668259756031346,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,5.78158499464817,0,,0.0,0.0,0,nan,0,0,,1,0.001949061007212296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7608215008694712,0,5.78158499464817,0.05929254611603267,0.0,1,2.3680494199530098,5.668259756031346,7.203308836127141,2.3723777286033028,nan,nan,0,0.05929254611603267,0,9bb9b17a10643453,512,50.36340450068886,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,0,1,1,2.3658773388664556,5.669447249732941,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,5.803527950400851,0,,0.0,0.0,0,nan,0,0,,1,0.002083231021589448,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7626616188362659,0,5.803527950400851,0.05946384266756673,0.0,1,2.3658773388664556,5.669447249732941,7.218677470522274,2.3775886360799108,nan,nan,0,0.05946384266756673,0,9bb9b17a10643453,512,50.15990321906193,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,0,1,1,2.3653146014641218,5.669517849592819,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,5.82501418405384,0,,0.0,0.0,0,nan,0,0,,1,0.000966419538906604,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7626445707385948,0,5.82501418405384,0.05947532742699542,0.0,1,2.3653146014641218,5.669517849592819,7.237151120487444,2.3835556216658462,nan,nan,0,0.05947532742699542,0,9bb9b17a10643453,512,50.144200694616764,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,0,1,1,2.365143074864826,5.669612217758002,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,5.840522722608411,0,,0.0,0.0,0,nan,0,0,,1,0.0017078021349590656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7658011423523348,0,5.840522722608411,0.059472390884297587,0.0,1,2.365143074864826,5.669612217758002,7.250854808964697,2.3897359609892086,nan,nan,0,0.059472390884297587,0,9bb9b17a10643453,512,50.144689282978916,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,1.4838470541661215,7.640066586488071,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,8.005818410083574,0,,0.0,0.0,0,nan,0,0,,1,0.001387721405054708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5754275486815468,0,7.196260727676728,0.07948717948717952,0.013933363686668266,2,1.7478777144079343,7.848564710690707,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07932692307692311,0,f58f299c02dafcd1,300,13.285818987813405,8,12,1,312,13,12,0,1.5754275486815468,246,0,nan,0,nan,0,nan,,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,1.486930301165048,7.643286342698661,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,8.011341712439338,0,,0.0,0.0,0,nan,0,0,,1,0.0018368196769597655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.57382952423794,0,7.200990154587434,0.07947179749412323,0.013990791933477824,2,1.7422506110031841,7.854584114406563,6.812011773640396,2.2215420717411725,nan,nan,0,0.07931089882184059,0,f58f299c02dafcd1,300,13.291374109953255,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,1.486959008361909,7.643971098890575,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,8.014561263920424,0,,0.0,0.0,0,nan,0,0,,1,0.0015296963788535695,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5745091593078748,0,7.202638395917239,0.0794751739487865,0.013991777119057964,2,1.7404181406497456,7.855980130087696,6.814965548955687,2.2271151595485317,nan,nan,0,0.0793144159501375,0,f58f299c02dafcd1,300,13.29015708648383,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,1.487078509179523,7.644415666744133,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,8.011136374328942,0,,0.0,0.0,0,nan,0,0,,1,0.0019532599301555213,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5722058694672494,0,7.201235777920102,0.07948363476507488,0.013978292048453658,2,1.7409715426567451,7.856740214609809,6.8111547264812495,2.233486817838483,nan,nan,0,0.07932322953537127,0,f58f299c02dafcd1,300,13.287105865932723,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,1.4870823305710943,7.644512907261327,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,7.999410811493002,0,,0.0,0.0,0,nan,0,0,,1,0.0024529939414332873,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5733401358459806,0,7.193703254427744,0.07948548512249846,0.01397564127720946,2,1.7410550655040964,7.856934321346236,6.798190767216363,2.240082038541546,nan,nan,0,0.07932515704382544,0,f58f299c02dafcd1,300,13.286438697730212,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865701058187424,4.629803368525155,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043701725182195,0,,0.0,0.0,0,nan,0,0,,1,0.0014277803868587308,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5817622320116123,0,5.043701725182195,0.2100409852629201,0.0,1,1.9865701058187424,4.629803368525155,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.2100409852629201,0,832d821e147a649e,430,10.185930710558441,8,12,1,318,13,12,6,2.4575301894237622,235,0,nan,0,nan,0,nan,,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835563995841623,4.62910335076643,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053680187509409,0,,0.0,0.0,0,nan,0,0,,1,0.0022563392184922135,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5809808818211466,0,5.053680187509409,0.2210225141504002,0.0,1,1.9835563995841623,4.62910335076643,6.563846145743955,2.1232300878221277,nan,nan,0,0.2210225141504002,0,832d821e147a649e,430,9.263739985274215,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828508505626372,4.629372490594793,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070369610357266,0,,0.0,0.0,0,nan,0,0,,1,0.002123484116319406,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5800978536313597,0,5.070369610357266,0.2217053384137172,0.0,1,1.9828508505626372,4.629372490594793,6.5773148379183635,2.129054448480933,nan,nan,0,0.2217053384137172,0,832d821e147a649e,430,9.213561553561224,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.982628586677123,4.6295261621384745,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103924176770448,0,,0.0,0.0,0,nan,0,0,,1,0.0015631797389039329,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5805151278832872,0,5.103924176770448,0.22177835509504623,0.0,1,1.982628586677123,4.6295261621384745,6.60440914717434,2.1357169279087573,nan,nan,0,0.22177835509504623,0,832d821e147a649e,430,9.209401089112239,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825605785332865,4.629497040125564,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149517941441463,0,,0.0,0.0,0,nan,0,0,,1,0.0019779690191020225,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5802090305969059,0,5.149517941441463,0.22178658996755934,0.0,1,1.9825605785332865,4.629497040125564,6.643192315066824,2.142612579201163,nan,nan,0,0.22178658996755934,0,832d821e147a649e,430,9.208972390602888,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816425945122737,4.654802300895524,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.100025046876185,0,,0.0,0.0,0,nan,0,0,,1,0.0015560167244436543,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5809004974069638,0,5.099898284342434,0.37940104441973915,0.007270466738299077,2,1.681781001351895,4.654693644012953,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.379244780823607,0,832d821e147a649e,512,5.566204241464174,8,12,1,320,13,12,8,3.0533089132907087,174,0,nan,0,nan,0,nan,,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801453955816328,4.655425314304551,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.1560061366871315,0,,0.0,0.0,0,nan,0,0,,1,0.002259709976324511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.582885397046131,0,5.155965810958875,0.3985075277413394,0.0041114460140714345,2,1.6801905165594961,4.655389494044435,6.372082856127787,2.036041422985263,nan,nan,0,0.39845345430065354,0,832d821e147a649e,512,5.056790501109559,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798035647010858,4.656035561935092,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.22609871829398,0,,0.0,0.0,0,nan,0,0,,1,0.003498837977219887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5836161039425403,0,5.226062017447335,0.39963043465486775,0.003940668165433021,2,1.6798452551337377,4.656002292439418,6.430540122500017,2.042114738166459,nan,nan,0,0.3995802241354412,0,832d821e147a649e,512,5.029746349796131,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.679717328374204,4.656141018660823,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300304625207845,0,,0.0,0.0,0,nan,0,0,,1,0.0021291126037972638,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.567313457689408,0,5.300268567251883,0.39974299050790507,0.003920688869992654,2,1.6797586606242112,4.656107992879435,6.494106070676691,2.0490599946754635,nan,nan,0,0.3996931579409652,0,832d821e147a649e,512,5.027047478882701,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.679691059023623,4.656208128830136,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379235373511987,0,,0.0,0.0,0,nan,0,0,,1,0.0016312392906970806,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5571612588352541,0,5.379199658697327,0.39975281932506096,0.003918504355885744,2,1.6797323636901935,4.656175108224957,6.561561787920344,2.056246294564471,nan,nan,0,0.3997030138105727,0,832d821e147a649e,512,5.02681903968706,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4512686722603463,4.739175945302613,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.177240523474065,0,,0.0,0.0,0,nan,0,0,,1,0.0019034924540318663,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6078161245873313,0,5.177076114521169,0.41293372978909226,0.008320093512258134,2,1.451421663926302,4.739079587388534,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.41274582909817176,0,832d821e147a649e,512,5.289678786535589,8,12,1,325,13,12,13,3.070048517570007,7,0,nan,0,nan,0,nan,,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.449429415175325,4.743281722395564,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255861187242491,0,,0.0,0.0,0,nan,0,0,,1,0.0017887951941591108,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5981718128942481,0,5.255800210377375,0.4322858671614664,0.005047522689388769,2,1.4494880638939363,4.743243800756908,6.221608856680122,1.9578471472005274,nan,nan,0,0.432209347832226,0,832d821e147a649e,512,4.828774965952886,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491099639837328,4.74425535406229,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.3417084419412015,0,,0.0,0.0,0,nan,0,0,,1,0.0014442581992131624,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5840443175035774,0,5.34165274891832,0.4333984784607983,0.004832337620034045,2,1.4491641682831609,4.744220163732415,6.29338323410037,1.9641623367477135,nan,nan,0,0.43332741038569605,0,832d821e147a649e,512,4.804360610016766,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.4490924145280322,4.7441220443762075,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374827488750141,0,,0.0,0.0,0,nan,0,0,,1,0.0012547611741480092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5818087082638574,0,5.3747727874862745,0.4336824829732964,0.004794142142864878,2,1.4491455649933458,4.744087653922713,6.322016967199731,1.971382263637691,nan,nan,0,0.4336127495017409,0,832d821e147a649e,512,4.798206856183412,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4490756545065646,4.744206672797586,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.38417425412115,0,,0.0,0.0,0,nan,0,0,,1,0.0011627163354489733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5820384316953744,0,5.384119712282895,0.43371139377209983,0.004789564791416408,2,1.4491287006419002,4.744172354521263,6.329239134620994,1.978850681069604,nan,nan,0,0.43364179530959024,0,832d821e147a649e,512,4.797581527420425,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.235412803573867,4.781946143403151,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.149766996516822,0,,0.0,0.0,0,nan,0,0,,1,0.0020671357934090953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6007316170648318,0,5.149595991898785,0.37071337454208575,0.008430460376211646,2,1.2355730595728158,4.781842340699128,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.37053079450886234,0,832d821e147a649e,512,6.154970347691023,8,12,1,353,13,12,41,3.0688480279302337,8,0,nan,0,nan,0,nan,,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2347350830756667,4.7894306947210055,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.139245670940011,0,,0.0,0.0,0,nan,0,0,,1,0.001127490299433198,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6024046250747725,0,5.1391791708561705,0.3871351506029322,0.005260034026381544,2,1.2347990061547411,4.789387928582508,5.940850326801397,1.890252728871852,nan,nan,0,0.38705895019488545,0,832d821e147a649e,512,5.641779072697042,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.234570859464091,4.7909928819647805,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138929898673522,0,,0.0,0.0,0,nan,0,0,,1,0.0009722052738475868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6042636870848688,0,5.138868380059819,0.3879178642447888,0.005058560848887125,2,1.2346304306240612,4.790952695784742,5.9392505269522475,1.8967930862073663,nan,nan,0,0.38784658852815096,0,832d821e147a649e,512,5.618887796282246,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2345387147658007,4.791595920302401,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139760524483113,0,,0.0,0.0,0,nan,0,0,,1,0.0012113015396962902,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6093243528661358,0,5.139699578774391,0.38799153517077134,0.005037592657105415,2,1.2345978872112535,4.791555886088334,5.939136892899335,1.9042684866028543,nan,nan,0,0.38792072628737617,0,832d821e147a649e,512,5.616731594656906,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2345276531094371,4.791711043060626,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.14319948889094,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6099001578035461,0,5.143138669833685,0.3880007812592746,0.005033458504464028,2,1.2345867720662929,4.7916710243191805,5.941714552284891,1.9119990826985265,nan,nan,0,0.38793002622971523,0,832d821e147a649e,512,5.616467041105764,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.0801608295254903,4.730597717844103,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081746616258002,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5832245080586578,0,5.081601585864822,0.3218439616546944,0.007801949962021736,2,1.0803081608483678,4.730475655857284,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.3216872092682282,0,832d821e147a649e,512,6.825500328062617,8,12,1,387,13,12,75,3.0666808029511468,261,0,nan,0,nan,0,nan,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.0805676441504861,4.73512499128472,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.1021397596805524,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5821933527143484,0,5.1020855948369865,0.3351017407180573,0.0048021067200289215,2,1.080623829039342,4.735077287527861,5.813242256654249,1.8253700871584446,nan,nan,0,0.3350391057609244,0,832d821e147a649e,512,6.278581327080719,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.080726797919143,4.73610338473651,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.133045955601708,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.581716239988904,0,5.132996102627149,0.33567166080878225,0.004622758946935069,2,1.0807789725311043,4.736058734141054,5.8428614098649145,1.8321420652407963,nan,nan,0,0.3356132459974774,0,832d821e147a649e,512,6.25559344672599,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.0808131847821676,4.736281125067387,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.1609429870292045,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5809329619186439,0,5.160893745617419,0.3357433029929272,0.00460158160184767,2,1.080864902082943,4.7362368079358195,5.86957827210506,1.8398801572128798,nan,nan,0,0.33568535929378607,0,832d821e147a649e,512,6.252859815143508,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.0808219318946126,4.736384808638162,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.197677291765506,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.581520353115118,0,5.197628284496276,0.33574279252156997,0.0045994072785141326,2,1.0808736144990563,4.7363404777434415,5.904559055478418,1.8478801402022942,nan,nan,0,0.3356848669941446,0,832d821e147a649e,512,6.252821139361833,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
