epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,1,0.0020919180979770855,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6362559817370613,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,212,13.296433234830698,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,1,0.0027875318476306434,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6340590210791367,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,212,13.296094237919714,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,1,0.0021894558171278596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6361214642162971,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,212,13.296194427066542,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,1,0.0030257143947754993,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6431919203181773,0,5.160582719992699,0.07915682079069136,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069136,0,60cbf5c6bd3b273a,212,13.296210246829736,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,7.106692154138153,1.4297399722724595,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.2373756750195515,0,,0.0,0.0,0,nan,0,0,,1,0.003979480574814344,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45804258456297314,1,4.2373756750195515,0.07930872597557155,0.0,1,7.106692154138153,1.4297399722724595,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.07930872597557155,0,a5667da7983d8ee3,463,54.0689688910017,8,12,1,352,17,16,12,0.4543860628785936,289,0,nan,0,nan,0,nan,,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,7.105600219089217,1.4234330658001277,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.25481193009326,0,,0.0,0.0,0,nan,0,0,,1,0.001949061007212296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4521496042640515,1,4.25481193009326,0.08282822298689008,0.0,1,7.105600219089217,1.4234330658001277,7.203308836127141,2.3723777286033028,nan,nan,0,0.08282822298689008,0,a5667da7983d8ee3,463,49.93661033363562,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,7.105445293225149,1.4229896416942076,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.285701443423757,0,,0.0,0.0,0,nan,0,0,,1,0.002083231021589448,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4444273644977081,1,4.285701443423757,0.08297455258066214,0.0,1,7.105445293225149,1.4229896416942076,7.218677470522274,2.3775886360799108,nan,nan,0,0.08297455258066214,0,a5667da7983d8ee3,463,49.76033640660603,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,7.105363580919144,1.422410005670295,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.312253498285847,0,,0.0,0.0,0,nan,0,0,,1,0.000966419538906604,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43579682164577593,1,4.312253498285847,0.08298967125028739,0.0,1,7.105363580919144,1.422410005670295,7.237151120487444,2.3835556216658462,nan,nan,0,0.08298967125028739,0,a5667da7983d8ee3,463,49.74519470127334,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,7.105344300094639,1.422249966331826,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.334691235604584,0,,0.0,0.0,0,nan,0,0,,1,0.0017078021349590656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43195920792977555,1,4.334691235604584,0.08299180775819344,0.0,1,7.105344300094639,1.422249966331826,7.250854808964697,2.3897359609892086,nan,nan,0,0.08299180775819344,0,a5667da7983d8ee3,463,49.74399716969521,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.3057058871399403,4.65456231653805,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997479244468796,0,,0.0,0.0,0,nan,0,0,,1,0.001387721405054708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4956401471663453,1,9.162105671787474,0.07946078431372552,0.013443595207048721,2,3.6896106074266593,6.604346711010905,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07931372549019611,0,832d821e147a649e,244,13.281519577411759,8,12,1,340,17,16,0,0.4914483720460298,287,0,nan,0,nan,0,nan,,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.3035474045189384,4.660623691433254,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003663729550373,0,,0.0,0.0,0,nan,0,0,,1,0.0018368196769597655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5128692640483309,0,9.168764311438196,0.07944529104022664,0.013522085193988587,2,3.6984924587897656,6.600440350260592,6.812011773640396,2.2215420717411725,nan,nan,0,0.07929764285115419,0,832d821e147a649e,244,13.28705080087311,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3038125974128194,4.662048745241992,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.009026255410794,0,,0.0,0.0,0,nan,0,0,,1,0.0015296963788535695,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5240497142661482,0,9.175120329009108,0.07944869061565256,0.01352700232101406,2,3.7005883387267957,6.599344711214998,6.814965548955687,2.2271151595485317,nan,nan,0,0.07930117151536087,0,832d821e147a649e,244,13.285839007857774,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3035921877827437,4.662808012751121,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.0032353191486925,0,,0.0,0.0,0,nan,0,0,,1,0.0019532599301555213,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.513277632306942,0,9.167690000477606,0.0794572104944229,0.013515261095236035,2,3.700054871032247,6.598978548807385,6.8111547264812495,2.233486817838483,nan,nan,0,0.07931001511075561,0,832d821e147a649e,244,13.282800898820588,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.303596354948085,4.662997056161232,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.985947442795452,0,,0.0,0.0,0,nan,0,0,,1,0.0024529939414332873,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48927800845316866,1,9.147950471314127,0.07945907377471807,0.013513123600255743,2,3.699972830154377,6.598831023741825,6.798190767216363,2.240082038541546,nan,nan,0,0.07931194918829657,0,832d821e147a649e,244,13.282136595684072,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.986571625559897,4.629731639270235,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043788152791085,0,,0.0,0.0,0,nan,0,0,,1,0.0014277803868587308,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.516377618958778,0,5.043788152791085,0.1845237286726643,0.0,1,1.986571625559897,4.629731639270235,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.1845237286726643,0,832d821e147a649e,275,13.159796428851346,8,12,1,346,17,16,6,0.5084982150813111,293,0,nan,0,nan,0,nan,,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835646039909784,4.62903356306721,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.0537683643380324,0,,0.0,0.0,0,nan,0,0,,1,0.0022563392184922135,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5252268050838141,0,5.0537683643380324,0.19739415159284637,0.0,1,1.9835646039909784,4.62903356306721,6.563846145743955,2.1232300878221277,nan,nan,0,0.19739415159284637,0,832d821e147a649e,275,11.59092661539054,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828603272429557,4.629300129033121,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070460982267967,0,,0.0,0.0,0,nan,0,0,,1,0.002123484116319406,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5449060302719836,0,5.070460982267967,0.1984463507504012,0.0,1,1.9828603272429557,4.629300129033121,6.5773148379183635,2.129054448480933,nan,nan,0,0.1984463507504012,0,832d821e147a649e,275,11.477141582713449,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826385988040645,4.629451963651084,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.1040202214090025,0,,0.0,0.0,0,nan,0,0,,1,0.0015631797389039329,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5899150021233436,0,5.1040202214090025,0.19855899698103663,0.0,1,1.9826385988040645,4.629451963651084,6.60440914717434,2.1357169279087573,nan,nan,0,0.19855899698103663,0,832d821e147a649e,275,11.466520976319426,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.982570156658756,4.629422948801889,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149616009388006,0,,0.0,0.0,0,nan,0,0,,1,0.0019779690191020225,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5667344980018042,0,5.149616009388006,0.19857187474735888,0.0,1,1.982570156658756,4.629422948801889,6.643192315066824,2.142612579201163,nan,nan,0,0.1985718747473589,0,832d821e147a649e,275,11.465355102415113,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816839089628681,4.654827171059711,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.099925023361382,0,,0.0,0.0,0,nan,0,0,,1,0.0015560167244436543,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5712686535939314,0,5.099925023361382,0.27858735940861434,0.0,1,1.6816839089628681,4.654827171059711,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.27858735940861434,0,832d821e147a649e,308,10.086996166727637,8,12,1,346,17,16,6,0.6511140919888168,243,0,nan,0,nan,0,nan,,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801728270521095,4.655455948238274,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.1559316158174155,0,,0.0,0.0,0,nan,0,0,,1,0.002259709976324511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5797831307115197,0,5.1559316158174155,0.298583350648877,0.0,1,1.6801728270521095,4.655455948238274,6.372082856127787,2.036041422985263,nan,nan,0,0.298583350648877,0,832d821e147a649e,308,8.851507556215683,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.679827356619701,4.656064214443728,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.22603617750322,0,,0.0,0.0,0,nan,0,0,,1,0.003498837977219887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.49640466413339174,1,5.22603617750322,0.30024252678711566,0.0,1,1.679827356619701,4.656064214443728,6.430540122500017,2.042114738166459,nan,nan,0,0.30024252678711566,0,832d821e147a649e,308,8.76048716221775,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797399331735507,4.656169539288369,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.3002442920663055,0,,0.0,0.0,0,nan,0,0,,1,0.0021291126037972638,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41462589585626225,1,5.3002442920663055,0.30041274307331034,0.0,1,1.6797399331735507,4.656169539288369,6.494106070676691,2.0490599946754635,nan,nan,0,0.30041274307331034,0,832d821e147a649e,308,8.751227726154296,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797135237385687,4.656236319602195,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379175275522009,0,,0.0,0.0,0,nan,0,0,,1,0.0016312392906970806,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3378391784058408,1,5.379175275522009,0.3004266061037999,0.0,1,1.6797135237385687,4.656236319602195,6.561561787920344,2.056246294564471,nan,nan,0,0.3004266061037999,0,832d821e147a649e,308,8.75048705140174,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4513646334629644,4.739425367648584,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.176812898018324,0,,0.0,0.0,0,nan,0,0,,1,0.0019034924540318663,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5490624570751432,0,5.176812898018324,0.23419702939831524,0.0,1,1.4513646334629644,4.739425367648584,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.23419702939831524,0,832d821e147a649e,411,14.223561516643063,8,12,1,354,17,16,14,0.8074517489303836,1,0,nan,0,nan,0,nan,,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.449501245313845,4.74353297477365,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255487921932415,0,,0.0,0.0,0,nan,0,0,,1,0.0017887951941591108,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46015442852113964,1,5.255487921932415,0.24705427296255206,0.0,1,1.449501245313845,4.74353297477365,6.221608856680122,1.9578471472005274,nan,nan,0,0.24705427296255206,0,832d821e147a649e,411,12.868844382872293,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491778968336773,4.74450794141767,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.3413446183323305,0,,0.0,0.0,0,nan,0,0,,1,0.0014442581992131624,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37544572799312875,1,5.3413446183323305,0.24804931767238553,0.0,1,1.4491778968336773,4.74450794141767,6.29338323410037,1.9641623367477135,nan,nan,0,0.24804931767238553,0,832d821e147a649e,411,12.775176098286922,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.449161093435232,4.744381572009878,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374449709226141,0,,0.0,0.0,0,nan,0,0,,1,0.0012547611741480092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3484788885156168,1,5.374449709226141,0.24836347769644657,0.0,1,1.449161093435232,4.744381572009878,6.322016967199731,1.971382263637691,nan,nan,0,0.24836347769644657,0,832d821e147a649e,411,12.746892377499973,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.449144572631744,4.744466845739382,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.383794588170558,0,,0.0,0.0,0,nan,0,0,,1,0.0011627163354489733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.34081628798422803,1,5.383794588170558,0.24839610085860753,0.0,1,1.449144572631744,4.744466845739382,6.329239134620994,1.978850681069604,nan,nan,0,0.24839610085860753,0,832d821e147a649e,411,12.743969242493378,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2355942826061965,4.782423607632007,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.1490481042488065,0,,0.0,0.0,0,nan,0,0,,1,0.0020671357934090953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.577429627469722,0,5.1490481042488065,0.17317663901076466,0.0,1,1.2355942826061965,4.782423607632007,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.17317663901076466,0,832d821e147a649e,444,17.714868521198326,8,12,1,396,17,16,56,0.8117147539710551,3,0,nan,0,nan,0,nan,,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2349079405647818,4.7898585858148985,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.138596151286809,0,,0.0,0.0,0,nan,0,0,,1,0.001127490299433198,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5884899725971211,0,5.138596151286809,0.182619839496942,0.0,1,1.2349079405647818,4.7898585858148985,5.940850326801397,1.890252728871852,nan,nan,0,0.182619839496942,0,832d821e147a649e,444,16.020206412991218,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2347376965283776,4.791405130947567,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138309148393293,0,,0.0,0.0,0,nan,0,0,,1,0.0009722052738475868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5873007677880266,0,5.138309148393293,0.18327060330956188,0.0,1,1.2347376965283776,4.791405130947567,5.9392505269522475,1.8967930862073663,nan,nan,0,0.18327060330956188,0,832d821e147a649e,444,15.913885289415113,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2347054079177986,4.792001753674861,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139145029070883,0,,0.0,0.0,0,nan,0,0,,1,0.0012113015396962902,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.583470867513218,0,5.139145029070883,0.1833334624597868,0.0,1,1.2347054079177986,4.792001753674861,5.939136892899335,1.9042684866028543,nan,nan,0,0.1833334624597868,0,832d821e147a649e,444,15.90359752120984,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2346938882826601,4.792116081380154,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142585858751202,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5778530086419221,0,5.142585858751202,0.18334143219182067,0.0,1,1.2346938882826601,4.792116081380154,5.941714552284891,1.9119990826985265,nan,nan,0,0.18334143219182067,0,832d821e147a649e,444,15.90235454326647,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,1,1,1,6.730351198035898,1.513550763897004,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,6.458225635868853,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.558308677260148,0,6.458247680433016,0.1590670252456022,0.01985642588751231,2,6.731233453206966,1.5142685649526577,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.158560767001443,0,994d54c9040caa4d,457,16.831017661408776,8,12,1,408,17,16,68,0.5004522996348703,329,0,nan,0,nan,0,nan,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729573166077701,1.5097194138199623,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483520954341162,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.583231602336707,0,6.4835424041417715,0.1682063474917763,0.012807644784578614,2,6.729948909882263,1.5100275210351621,5.813242256654249,1.8253700871584446,nan,nan,0,0.167981494065065,0,994d54c9040caa4d,457,15.195113482630145,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.7292773963141945,1.5088828263888305,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.5216680614079605,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6004518697431727,0,6.521690962393692,0.16888458353850191,0.012363364232063976,2,6.729630320314144,1.509172813783588,5.8428614098649145,1.8321420652407963,nan,nan,0,0.1686733606726048,0,994d54c9040caa4d,457,15.08998598939358,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.729122441993988,1.508733117742851,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.554166820616924,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5679157920893559,0,6.55418928118101,0.16896288115388397,0.012310906862248287,2,6.72947286070324,1.5090211320384872,5.86957827210506,1.8398801572128798,nan,nan,0,0.16875318984847382,0,994d54c9040caa4d,457,15.07762510575076,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.72910456633246,1.508643965253336,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.597024936279897,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5260101469643392,0,6.597046705670078,0.16896619289375506,0.012305626440920045,2,6.7294550376631035,1.5089320951841048,5.904559055478418,1.8478801402022942,nan,nan,0,0.16875655966047226,0,994d54c9040caa4d,457,15.07724712087968,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
