epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,0,1,1,2.3760740305607353,5.663910906065409,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,5.761509744057745,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46128675756901627,1,5.761509744057745,0.06804789583311072,0.0,1,2.3760740305607353,5.663910906065409,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.06804789583311074,0,9bb9b17a10643453,512,58.19437263249655,8,12,1,416,13,0.472757062103613,206,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,0,1,1,2.3680494199530098,5.668259756031346,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,5.78158499464817,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4516249640708949,1,5.78158499464817,0.06974650283587346,0.0,1,2.3680494199530098,5.668259756031346,7.203308836127141,2.3723777286033028,nan,nan,0,0.06974650283587346,0,9bb9b17a10643453,512,55.375312428637386,8,0,0,0,0,nan,-1,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,0,1,1,2.3658773388664556,5.669447249732941,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,5.803527950400851,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4441440512896727,1,5.803527950400851,0.06991619991275286,0.0,1,2.3658773388664556,5.669447249732941,7.218677470522274,2.3775886360799108,nan,nan,0,0.06991619991275286,0,9bb9b17a10643453,512,55.17263692763912,8,0,0,0,0,nan,-1,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,0,1,1,2.3653146014641218,5.669517849592819,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,5.82501418405384,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43573143702552153,1,5.82501418405384,0.06992721009372045,0.0,1,2.3653146014641218,5.669517849592819,7.237151120487444,2.3835556216658462,nan,nan,0,0.06992721009372045,0,9bb9b17a10643453,512,55.15864063253075,8,0,0,0,0,nan,-1,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,0,1,1,2.365143074864826,5.669612217758002,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,5.840522722608411,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43289920294075684,1,5.840522722608411,0.06992376354566321,0.0,1,2.365143074864826,5.669612217758002,7.250854808964697,2.3897359609892086,nan,nan,0,0.06992376354566321,0,9bb9b17a10643453,512,55.1611487910043,8,0,0,0,0,nan,-1,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,1.460200010892998,5.107899173278585,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,5.884912977759174,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5124148325419137,0,5.884526051467903,0.07940705128205128,0.0124052019518342,2,1.4606557161519698,5.107444301546967,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07928685897435897,0,f817268164231a69,424,13.291958112901815,8,12,1,416,13,0.5124148325419137,199,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,1.4611112470452832,5.1119929757613445,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.89116200032605,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5296888924194807,0,5.890786170412965,0.07939134235630976,0.012412257226545207,2,1.4615733873040078,5.111531784354156,6.812011773640396,2.2215420717411725,nan,nan,0,0.0792706683462573,0,f817268164231a69,424,13.297544057182266,8,0,0,0,0,nan,-1,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,1.4620613089874763,5.1129080867023635,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.896324272063953,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5408804553614386,0,5.895951389491083,0.07939478909634214,0.012405344143854915,2,1.4625238021187483,5.11244656530461,6.814965548955687,2.2271151595485317,nan,nan,0,0.07927422059146808,0,f817268164231a69,424,13.296320293938612,8,0,0,0,0,nan,-1,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,1.4616652359760827,5.113450631823016,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.8905879937748615,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5301034395871838,0,5.890216178211502,0.07940342731032438,0.012390802499333704,2,1.4621270247288072,5.112989934423584,6.8111547264812495,2.233486817838483,nan,nan,0,0.07928312338318884,0,f817268164231a69,424,13.293252170016089,8,0,0,0,0,nan,-1,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,1.461654578598374,5.1135746759219005,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,5.873796110936695,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5060626600033752,0,5.873423694985939,0.07940531647097655,0.01238760602915031,2,1.4621162477869236,5.113114130744235,6.798190767216363,2.240082038541546,nan,nan,0,0.07928507040734466,0,f817268164231a69,424,13.292581307212547,8,0,0,0,0,nan,-1,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865705606585675,4.629803266110437,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043701111350401,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5225905801318989,0,5.043701111350401,0.20931228511733072,0.0,1,1.9865705606585675,4.629803266110437,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.20931228511733072,0,832d821e147a649e,484,10.256247983567622,8,12,1,416,13,0.5306028789481609,198,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835568507258758,4.629103252926324,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053679666929272,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.530958160223259,0,5.053679666929272,0.2211511152070949,0.0,1,1.9835568507258758,4.629103252926324,6.563846145743955,2.1232300878221277,nan,nan,0,0.2211511152070949,0,832d821e147a649e,484,9.255696528830857,8,0,0,0,0,nan,-1,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828512989146037,4.629372373863622,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070369127875085,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5505135449667865,0,5.070369127875085,0.2219411129546482,0.0,1,1.9828512989146037,4.629372373863622,6.5773148379183635,2.129054448480933,nan,nan,0,0.2219411129546482,0,832d821e147a649e,484,9.197091789181883,8,0,0,0,0,nan,-1,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826290350217206,4.629526032711739,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103923724355512,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5954863644271002,0,5.103923724355512,0.22202263030114372,0.0,1,1.9826290350217206,4.629526032711739,6.60440914717434,2.1357169279087573,nan,nan,0,0.22202263030114372,0,832d821e147a649e,484,9.192270618272778,8,0,0,0,0,nan,-1,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825610237386802,4.629496910847814,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.1495174961547265,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6509411511781283,0,5.1495174961547265,0.2220315618644363,0.0,1,1.9825610237386802,4.629496910847814,6.643192315066824,2.142612579201163,nan,nan,0,0.2220315618644363,0,832d821e147a649e,484,9.191788220225595,8,0,0,0,0,nan,-1,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.681638579965007,4.654790695721216,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.100045003085889,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5702225739576766,0,5.100045003085889,0.38392923356783704,0.0,1,1.681638579965007,4.654790695721216,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.38392923356783704,0,832d821e147a649e,512,5.448827003357365,8,12,1,416,13,0.5075406291257607,204,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801442589019624,4.655413740579291,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.156018774610159,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6430551503904789,0,5.156018774610159,0.4059289135125986,0.0,1,1.6801442589019624,4.655413740579291,6.372082856127787,2.036041422985263,nan,nan,0,0.4059289135125986,0,832d821e147a649e,512,4.889353299148239,8,0,0,0,0,nan,-1,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798031848230932,4.656024797115411,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226108238438698,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6784805888521636,0,5.226108238438698,0.40737483454584233,0.0,1,1.6798031848230932,4.656024797115411,6.430540122500017,2.042114738166459,nan,nan,0,0.40737483454584233,0,832d821e147a649e,512,4.856217702661729,8,0,0,0,0,nan,-1,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797172029434506,4.656130391083108,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300313537683339,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6127472042849239,0,5.300313537683339,0.40752091030884546,0.0,1,1.6797172029434506,4.656130391083108,6.494106070676691,2.0490599946754635,nan,nan,0,0.40752091030884546,0,832d821e147a649e,512,4.852888387561024,8,0,0,0,0,nan,-1,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.679690959380827,4.656197610032689,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379244224132786,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5555267270571682,0,5.379244224132786,0.4075331636758301,0.0,1,1.679690959380827,4.656197610032689,6.561561787920344,2.056246294564471,nan,nan,0,0.4075331636758301,0,832d821e147a649e,512,4.852616005497537,8,0,0,0,0,nan,-1,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4512441242382041,4.739099838195628,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.177365330035389,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6895614509194009,0,5.177365330035389,0.4509695626583265,0.0,1,1.4512441242382041,4.739099838195628,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.4509695626583265,0,832d821e147a649e,512,4.570095785153771,8,12,1,416,13,0.5304584029860713,207,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.449412011216073,4.7432079270357015,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255962217070845,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6579559510815887,0,5.255962217070845,0.47504879885478146,0.0,1,1.449412011216073,4.7432079270357015,6.221608856680122,1.9578471472005274,nan,nan,0,0.47504879885478146,0,832d821e147a649e,512,4.1229296989096715,8,0,0,0,0,nan,-1,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4490938754185874,4.744182583443807,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.341803259141474,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5933234601957753,0,5.341803259141474,0.4766610123384753,0.0,1,1.4490938754185874,4.744182583443807,6.29338323410037,1.9641623367477135,nan,nan,0,0.4766610123384753,0,832d821e147a649e,512,4.095498706744645,8,0,0,0,0,nan,-1,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.449076340711624,4.744047935198052,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374925149210242,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5733551849781241,0,5.374925149210242,0.477073789281737,0.0,1,1.449076340711624,4.744047935198052,6.322016967199731,1.971382263637691,nan,nan,0,0.477073789281737,0,832d821e147a649e,512,4.08849518974373,8,0,0,0,0,nan,-1,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4490595190553708,4.7441325473992375,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.384272156945505,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5698072170705637,0,5.384272156945505,0.47711584293714415,0.0,1,1.4490595190553708,4.7441325473992375,6.329239134620994,1.978850681069604,nan,nan,0,0.47711584293714415,0,832d821e147a649e,512,4.087782391924531,8,0,0,0,0,nan,-1,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2353677560926877,4.781815882613527,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.1499581753303865,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6554785471124257,0,5.1499581753303865,0.4458686035988935,0.0,1,1.2353677560926877,4.781815882613527,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.4458686035988935,0,832d821e147a649e,512,4.814461952302482,8,12,1,416,13,0.5203565909490271,213,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2346920231331722,4.789317859010138,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.139413302747716,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.645671587054602,0,5.139413302747716,0.46855313994449727,0.0,1,1.2346920231331722,4.789317859010138,5.940850326801397,1.890252728871852,nan,nan,0,0.46855313994449727,0,832d821e147a649e,512,4.362732518681226,8,0,0,0,0,nan,-1,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.23452948207274,4.790885516572844,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.139088030266245,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6482870438927284,0,5.139088030266245,0.469842613363871,0.0,1,1.23452948207274,4.790885516572844,5.9392505269522475,1.8967930862073663,nan,nan,0,0.469842613363871,0,832d821e147a649e,512,4.339084048190597,8,0,0,0,0,nan,-1,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2344973659968088,4.7914907143649605,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139916742361852,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6559189571087314,0,5.139916742361852,0.469966232652188,0.0,1,1.2344973659968088,4.7914907143649605,5.939136892899335,1.9042684866028543,nan,nan,0,0.469966232652188,0,832d821e147a649e,512,4.336826750482869,8,0,0,0,0,nan,-1,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2344864380788714,4.791606161153279,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.143355025579831,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6619649024428021,0,5.143355025579831,0.4699813838591792,0.0,1,1.2344864380788714,4.791606161153279,5.941714552284891,1.9119990826985265,nan,nan,0,0.4699813838591792,0,832d821e147a649e,512,4.336550968486716,8,0,0,0,0,nan,-1,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.0801048626676757,4.730521265882474,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081872691581439,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5573789086576622,0,5.081872691581439,0.4212479507894274,0.0,1,1.0801048626676757,4.730521265882474,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.4212479507894274,0,832d821e147a649e,512,5.266211068921274,8,12,1,416,13,0.511681573220638,209,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.0805199058045896,4.735065874565753,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.102238570489889,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5823780818901204,0,5.102238570489889,0.44135637487355406,0.0,1,1.0805199058045896,4.735065874565753,5.813242256654249,1.8253700871584446,nan,nan,0,0.44135637487355406,0,832d821e147a649e,512,4.798962544901442,8,0,0,0,0,nan,-1,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.0806826144654893,4.73605047121486,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.133134614055117,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6206067190469388,0,5.133134614055117,0.4424277437447893,0.0,1,1.0806826144654893,4.73605047121486,5.8428614098649145,1.8321420652407963,nan,nan,0,0.4424277437447893,0,832d821e147a649e,512,4.7758684394289235,8,0,0,0,0,nan,-1,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.0807697549353221,4.736229315625769,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.161029963534349,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.653493139942453,0,5.161029963534349,0.442559082740437,0.0,1,1.0807697549353221,4.736229315625769,5.86957827210506,1.8398801572128798,nan,nan,0,0.442559082740437,0,832d821e147a649e,512,4.773070937573733,8,0,0,0,0,nan,-1,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.080778929255536,4.736333638096878,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.197763557825943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6972053913522799,0,5.197763557825943,0.44256031672821744,0.0,1,1.080778929255536,4.736333638096878,5.904559055478418,1.8478801402022942,nan,nan,0,0.44256031672821733,0,832d821e147a649e,512,4.773036457682295,8,0,0,0,0,nan,-1,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,0,1,1,0.9310608927376237,4.675676954239204,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,5.099671994312113,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5861206082512558,0,5.099671994312113,0.3096867608867038,0.0,1,0.9310608927376237,4.675676954239204,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0.3096867608867038,0,832d821e147a649e,512,8.200318076899931,8,12,1,416,13,0.5356120233880144,209,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,0,1,1,0.9295220427392483,4.6757448624386075,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,5.101286494936991,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5885309704265983,0,5.101286494936991,0.32411265127870204,0.0,1,0.9295220427392483,4.6757448624386075,5.631694436909621,1.7684010070562826,nan,nan,0,0.3241126512787021,0,832d821e147a649e,512,7.48382034683232,8,0,0,0,0,nan,-1,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,0,1,1,0.929182175717482,4.676493685392734,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,5.100537501887649,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5914365608235609,0,5.100537501887649,0.3248502923006925,0.0,1,0.929182175717482,4.676493685392734,5.6297856190029805,1.775390432894277,nan,nan,0,0.3248502923006925,0,832d821e147a649e,512,7.449455430182552,8,0,0,0,0,nan,-1,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,0,1,1,0.9290656633350134,4.676547558008289,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,5.104745013178417,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5977707869539831,0,5.104745013178417,0.3249170316526501,0.0,1,0.9290656633350134,4.676547558008289,5.633293496618416,1.7833748257732964,nan,nan,0,0.3249170316526501,0,832d821e147a649e,512,7.446295474792652,8,0,0,0,0,nan,-1,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,0,1,1,0.9290394174756766,4.676545909005644,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,5.105948939354584,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5972385295343957,0,5.105948939354584,0.32492666755406513,0.0,1,0.9290394174756766,4.676545909005644,5.634264974908431,1.7916271459200621,nan,nan,0,0.32492666755406513,0,832d821e147a649e,512,7.445878382436243,8,0,0,0,0,nan,-1,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,0,1,1,0.811571910230524,4.61261890323204,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,5.060217971999594,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5338909434917173,0,5.060217971999594,0.20892232369725244,0.0,1,0.811571910230524,4.61261890323204,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0.20892232369725244,0,832d821e147a649e,512,11.077486381831545,8,12,1,416,13,0.5119515439616412,209,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,0,1,1,0.8116866894262519,4.615308255267016,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,5.072679510389309,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5504672996791264,0,5.072679510389309,0.21765126207562585,0.0,1,0.8116866894262519,4.615308255267016,5.472926503892927,1.7155155646892941,nan,nan,0,0.21765126207562585,0,832d821e147a649e,512,10.152953686203674,8,0,0,0,0,nan,-1,0,0
82,553816.3999989033,-3811468.902836786,3566807.895093014,3652665.6192629123,0,0,0,0,0,1,1,0.8118856898576939,4.615781944710801,5.440614649113292,18,2,0.15067004659052766,5.490079674497418,5.0897555139529125,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5739196729381758,0,5.0897555139529125,0.21806858467915685,0.0,1,0.8118856898576939,4.615781944710801,5.490079674497418,1.7227195117517602,nan,nan,0,0.21806858467915685,0,832d821e147a649e,512,10.109180795202686,8,0,0,0,0,nan,-1,0,0
