epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6954741513149958,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,268,13.297344585354459,8,0,0,0,0,0,0,nan,-1,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,7.106541075425504,1.4308152691898333,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.235797348870666,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6543753530119619,0,6.190464422625688,0.06161938392964849,0.43989505417744346,11,7.678145509541222,1.262300390119455,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.0336449681421522,0,a5667da7983d8ee3,446,78.32487623196141,8,12,1,342,5,4,182,0.678406943049312,73,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,7.105460507648487,1.4243973683850053,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.253406339193014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.652126158509748,0,6.212172836508855,0.06274285132350614,0.441036597214468,11,7.683324256503889,1.2821609683627018,7.203308836127141,2.3723777286033028,nan,nan,0,0.03551456826859831,0,a5667da7983d8ee3,446,73.0665536429366,8,0,0,0,0,0,0,nan,-1,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,7.105308453517645,1.423926831004458,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.2843390760605065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6521557281709305,0,6.24435109976607,0.06276039848077576,0.4411497236591397,11,7.6847315374157725,1.2850502226594283,7.218677470522274,2.3775886360799108,nan,nan,0,0.035656509190794196,0,a5667da7983d8ee3,446,72.79505784712107,8,0,0,0,0,0,0,nan,-1,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,7.105227657895639,1.4233389340992764,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.310903135667309,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6550761435514817,0,6.271305663380472,0.06275960530079605,0.4411763866740313,11,7.684967112564181,1.2863599650250228,7.237151120487444,2.3835556216658462,nan,nan,0,0.035668182613018434,0,a5667da7983d8ee3,446,72.77245266309403,8,0,0,0,0,0,0,nan,-1,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,7.105208662275755,1.4231763230757661,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.333344158680812,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6576160668814877,0,6.29427844693058,0.06275989397047893,0.4411829646474441,11,7.685049809039349,1.2867384174387666,7.250854808964697,2.3897359609892086,nan,nan,0,0.035669296272686175,0,a5667da7983d8ee3,446,72.77089732970825,8,0,0,0,0,0,0,nan,-1,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.3057863654600306,4.654559158394107,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997351737901142,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6790696308785585,0,4.997351737901142,0.07916666666666669,0.0,1,2.3057863654600306,4.654559158394107,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07916666666666669,0,832d821e147a649e,274,13.294158266570694,8,12,1,344,5,4,184,0.6790696308785585,92,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.303630504754548,4.660630251919467,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003517423812425,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6818059352308384,0,5.003517423812425,0.07914996752973455,0.0,1,2.303630504754548,4.660630251919467,6.812011773640396,2.2215420717411725,nan,nan,0,0.07914996752973455,0,832d821e147a649e,274,13.29974953330579,8,0,0,0,0,0,0,nan,-1,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3038957754651537,4.66205706801148,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.00887706550206,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6809956877985938,0,5.00887706550206,0.07915362504160885,0.0,1,2.3038957754651537,4.66205706801148,6.814965548955687,2.2271151595485317,nan,nan,0,0.07915362504160885,0,832d821e147a649e,274,13.29852461684653,8,0,0,0,0,0,0,nan,-1,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3036752959280538,4.662816911822628,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.003085704256851,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6815787818314837,0,5.003085704256851,0.07916279709134318,0.0,1,2.3036752959280538,4.662816911822628,6.8111547264812495,2.233486817838483,nan,nan,0,0.07916279709134318,0,832d821e147a649e,274,13.295453585284749,8,0,0,0,0,0,0,nan,-1,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.3036794528493614,4.663006145282517,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.985797898741431,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6826522272562959,0,4.985797898741431,0.0791648030309467,0.0,1,2.3036794528493614,4.663006145282517,6.798190767216363,2.240082038541546,nan,nan,0,0.0791648030309467,0,832d821e147a649e,274,13.294782085116221,8,0,0,0,0,0,0,nan,-1,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865783951947915,4.629801504355861,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043690533268718,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6822990940146031,0,5.043690533268718,0.19750812720404187,0.0,1,1.9865783951947915,4.629801504355861,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.19750812720404187,0,832d821e147a649e,290,11.490344035525114,8,12,1,344,5,4,184,0.6836058720548945,97,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835646247435907,4.629101562909313,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053670697759294,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.682626562112586,0,5.053670697759294,0.2102092260311594,0.0,1,1.9835646247435907,4.629101562909313,6.563846145743955,2.1232300878221277,nan,nan,0,0.21020922603115946,0,832d821e147a649e,290,10.228888002033832,8,0,0,0,0,0,0,nan,-1,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.982859023249853,4.629370363799452,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.0703608126518676,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6860389451502333,0,5.0703608126518676,0.2111621884586493,0.0,1,1.982859023249853,4.629370363799452,6.5773148379183635,2.129054448480933,nan,nan,0,0.2111621884586493,0,832d821e147a649e,290,10.145298749570413,8,0,0,0,0,0,0,nan,-1,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.9826367575253765,4.629523802468594,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103915930556507,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6906417995582209,0,5.103915930556507,0.21126204309876886,0.0,1,1.9826367575253765,4.629523802468594,6.60440914717434,2.1357169279087573,nan,nan,0,0.21126204309876886,0,832d821e147a649e,290,10.137905343632976,8,0,0,0,0,0,0,nan,-1,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825686812345515,4.629494687595478,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.1495098353191775,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7030631026207333,0,5.1495098353191775,0.21127320298537694,0.0,1,1.9825686812345515,4.629494687595478,6.643192315066824,2.142612579201163,nan,nan,0,0.21127320298537694,0,832d821e147a649e,290,10.137125692559973,8,0,0,0,0,0,0,nan,-1,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816588338500822,4.654811123976483,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.0999879740321825,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6844980922464126,0,5.099848050408358,0.3234285978516715,0.007638387651234724,2,1.6818116231017093,4.654691167986208,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.3232815390281421,0,832d821e147a649e,337,7.58281988844028,8,12,1,340,5,4,180,0.6806954930897141,101,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801586098378907,4.655435937348137,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.155973044835302,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6968507251145464,0,5.155928500538232,0.3434045125474525,0.004321148471397421,2,1.6802084545486509,4.655396364412521,6.372082856127787,2.036041422985263,nan,nan,0,0.34335303539276896,0,832d821e147a649e,337,6.753691126867848,8,0,0,0,0,0,0,nan,-1,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.6798159832275308,4.656045913873317,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226067679045283,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.691774648839826,0,5.226027136108849,0.3448602359984007,0.004141828400922243,2,1.6798620419204873,4.656009155836642,6.430540122500017,2.042114738166459,nan,nan,0,0.3448123651414542,0,832d821e147a649e,337,6.6996366007127826,8,0,0,0,0,0,0,nan,-1,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797294999358319,4.65615139775148,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300273764340899,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6824800630675795,0,5.300233930970375,0.3450083632062951,0.004120849165990408,2,1.679775163498681,4.656114908576171,6.494106070676691,2.0490599946754635,nan,nan,0,0.3449608453176692,0,832d821e147a649e,337,6.694171678609546,8,0,0,0,0,0,0,nan,-1,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797032002296646,4.656218453805104,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379204356843236,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6861864144761524,0,5.379164901585146,0.34502070206893676,0.004118555706961366,2,1.679748833564146,4.656181970496156,6.561561787920344,2.056246294564471,nan,nan,0,0.34497320941382764,0,832d821e147a649e,337,6.693726912611155,8,0,0,0,0,0,0,nan,-1,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4513179519173303,4.7393074508431265,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.177017093560065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7061319171581368,0,5.176798491463148,0.2989654510186732,0.009603342039290955,2,1.451520180262648,4.739181330743992,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.29878583542662673,0,832d821e147a649e,407,9.489238167789063,8,12,1,328,5,4,168,2.238428641613256,106,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4494654573998704,4.743413860299273,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255669811704341,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6881537194550568,0,5.255590585486187,0.31297759358609656,0.005756454716808247,2,1.44954120316621,4.743365331883033,6.221608856680122,1.9578471472005274,nan,nan,0,0.31290610222966775,0,832d821e147a649e,407,8.673915174600923,8,0,0,0,0,0,0,nan,-1,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491438538219712,4.744387913131079,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.3415234005078185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6821816773524494,0,5.341451109190578,0.31384713942508397,0.005507552642962655,2,1.4492137782488472,4.7443429300849775,6.29338323410037,1.9641623367477135,nan,nan,0,0.31378080252869495,0,832d821e147a649e,407,8.627996386660358,8,0,0,0,0,0,0,nan,-1,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.449126690931715,4.74425840242349,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.37463476068229,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6857513604696668,0,5.374563764489609,0.31411184527275954,0.005463816085818035,2,1.4491952393776095,4.744214458431354,6.322016967199731,1.971382263637691,nan,nan,0,0.31404675762596734,0,832d821e147a649e,407,8.614527239926211,8,0,0,0,0,0,0,nan,-1,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.449110078670334,4.744343356028056,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.383980537659843,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6848309155598526,0,5.383909748667439,0.31413923506021063,0.005458557239053875,2,1.4491784908488667,4.7442995058226645,6.329239134620994,1.978850681069604,nan,nan,0,0.31407427367066587,0,832d821e147a649e,407,8.613138990949201,8,0,0,0,0,0,0,nan,-1,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.235523026072931,4.782257039199261,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.149309453772441,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6951235408309077,0,5.14912516038228,0.23758633381161856,0.022820577033390167,3,1.235646485356104,4.781534831851172,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.23696980329535156,0,832d821e147a649e,422,12.349385692485882,8,12,1,261,5,4,101,2.3455621858861777,46,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2348411114927555,4.789703489450715,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.138840453407891,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.691331986588083,0,5.138774115820819,0.24780886671979518,0.013637260259646218,3,1.2348957355170307,4.789444217488978,5.940850326801397,1.890252728871852,nan,nan,0,0.24758201884832162,0,832d821e147a649e,422,11.308239765080657,8,0,0,0,0,0,0,nan,-1,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2346728724721645,4.791253511296769,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138546639516014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6899160549244238,0,5.138487359256511,0.2483393735336969,0.013168999759496728,3,1.2347238494744528,4.791011587489435,5.9392505269522475,1.8967930862073663,nan,nan,0,0.24812843872065268,0,832d821e147a649e,422,11.257087408686862,8,0,0,0,0,0,0,nan,-1,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2346407352218272,4.791851592064996,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.1393814943014275,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6885425893307707,0,5.139323565199467,0.24838933064069468,0.013135629105601142,3,1.234691480480212,4.791610814604846,5.939136892899335,1.9042684866028543,nan,nan,0,0.24817989663788118,0,832d821e147a649e,422,11.252236470125315,8,0,0,0,0,0,0,nan,-1,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2346293628320713,4.791966055816532,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142821991241541,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6873514286382364,0,5.142764529080527,0.24839579496552067,0.013132106369538129,3,1.2346800563728824,4.791725392060732,5.941714552284891,1.9119990826985265,nan,nan,0,0.248186532882001,0,832d821e147a649e,422,11.251639967245362,8,0,0,0,0,0,0,nan,-1,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.080298139229339,4.730780447414945,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081441875111323,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6805688205686866,0,5.081090556739418,0.19313402039314784,0.012128718273548505,2,1.080654477082865,4.7304863411043705,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.1929066421682182,0,832d821e147a649e,447,13.163795250547574,8,12,1,253,5,4,93,2.3411270779658566,37,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.0806865783654398,4.735271125336062,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.101893185264203,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6836753109304349,0,5.101766282403965,0.20168988172643204,0.007343013848703875,2,1.0808180353254375,4.735159891892081,5.813242256654249,1.8253700871584446,nan,nan,0,0.20160172131142437,0,832d821e147a649e,447,12.03081609314681,8,0,0,0,0,0,0,nan,-1,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.08083802403681,4.736236468304494,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.132820699334386,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.689943910684635,0,5.132704072235526,0.20215578463902054,0.00706330354652684,2,1.080959917746521,4.736132502220393,5.8428614098649145,1.8321420652407963,nan,nan,0,0.20207363433745854,0,832d821e147a649e,447,11.97169121917414,8,0,0,0,0,0,0,nan,-1,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.0809227493814102,4.736411843442048,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.160721212735754,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6982289015880369,0,5.160606032718832,0.20221470224278576,0.00703036999419392,2,1.0810435556330646,4.736308667541182,5.86957827210506,1.8398801572128798,nan,nan,0,0.20213322044971396,0,832d821e147a649e,447,11.964713193237582,8,0,0,0,0,0,0,nan,-1,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.080930579781824,4.73651418550921,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.19745681075937,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7048349276129762,0,5.197342177624365,0.2022145907814459,0.007026954190690207,2,1.08105130329317,4.736410977618441,5.904559055478418,1.8478801402022942,nan,nan,0,0.20213313529081217,0,832d821e147a649e,447,11.96454730051042,8,0,0,0,0,0,0,nan,-1,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,0,1,1,6.975455530222541,2.662789301291026,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,4.856765117792065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6855672536025089,0,4.857113335090885,0.15003132155314675,0.01939899611755348,2,6.976465213700447,2.6637933370949356,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0.1495782574714635,0,67f4087b5dcda2f7,465,13.3411558448899,8,12,1,247,5,4,87,2.2448204178384397,46,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,0,1,1,6.975711071432221,2.6670161044023613,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,4.858955980568536,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6860884616000483,0,4.859081056892464,0.15795756879845624,0.011483224995107608,2,6.976067569771533,2.667368993838385,5.631694436909621,1.7684010070562826,nan,nan,0,0.15778803195816546,0,67f4087b5dcda2f7,465,12.160231177208798,8,0,0,0,0,0,0,nan,-1,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,0,1,1,6.9758240322765,2.6676840987436163,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,4.862427139879145,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6842619198212581,0,4.862543621721291,0.15848655664520775,0.011057050665813412,2,6.976154427147091,2.6680107685065506,5.6297856190029805,1.775390432894277,nan,nan,0,0.15832907834753726,0,67f4087b5dcda2f7,465,12.094572786531064,8,0,0,0,0,0,0,nan,-1,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,0,1,1,6.975844524339278,2.6681663793696946,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,4.868210724756823,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6838448279421508,0,4.868326290927003,0.1585387083360944,0.011005081378279435,2,6.976172190710579,2.668490167469187,5.633293496618416,1.7833748257732964,nan,nan,0,0.15838235842817075,0,67f4087b5dcda2f7,465,12.088271759576637,8,0,0,0,0,0,0,nan,-1,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,0,1,1,6.9758475136827895,2.6682627965155787,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,4.867479639595857,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6834530124963724,0,4.8675949875604685,0.1585441327509095,0.010998951524130152,2,6.976174840512699,2.6685862815961947,5.634264974908431,1.7916271459200621,nan,nan,0,0.158387908344128,0,67f4087b5dcda2f7,465,12.087566471004225,8,0,0,0,0,0,0,nan,-1,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,0,1,1,6.786295992357078,2.607301222449087,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,4.814788963820948,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6797628670238481,0,4.815171527214138,0.19142673412671898,0.018079147924576162,2,6.78720807458742,2.6081756642104743,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0.19090711381820585,0,67f4087b5dcda2f7,468,11.023464922971508,8,12,1,239,5,4,79,3.083207117926056,43,18,17
