epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,1,1,1,7.1066025820658085,1.4302220279749616,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,4.236665821324764,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46124913975863924,1,4.236321773452777,0.05781008824342433,0.03288620856078258,2,7.10350996925515,1.4292458558673353,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.05728787940342984,0,a5667da7983d8ee3,512,68.49714387355291,8,12,1,537,33,32,9,0.46124913975863924,180,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,1,1,1,7.105551539574165,1.42384707488724,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,4.254160504371077,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45210347341531176,1,4.253820647024755,0.05989529217586083,0.03293285931871421,2,7.102451323326894,1.4228744196770056,7.203308836127141,2.3723777286033028,nan,nan,0,0.05935271103221528,0,a5667da7983d8ee3,512,63.8937673655302,8,0,0,0,0,0,0,nan,-1,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,1,1,1,7.10540651074898,1.4233829239056786,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,4.285069207520541,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44439851331033003,1,4.284735861981276,0.05996853304845903,0.03293711795450298,2,7.102305865696799,1.422411301278756,7.218677470522274,2.3775886360799108,nan,nan,0,0.05942514699208884,0,a5667da7983d8ee3,512,63.70159580408445,8,0,0,0,0,0,0,nan,-1,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,1,1,1,7.1053269509192445,1.4227990842646325,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,4.311624082398394,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.435784501327505,1,4.311298916347784,0.05997563211733569,0.032937634422075285,2,7.1022262946789985,1.4218274958170611,7.237151120487444,2.3835556216658462,nan,nan,0,0.05943216379960794,0,a5667da7983d8ee3,512,63.68571170882167,8,0,0,0,0,0,0,nan,-1,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,1,1,1,7.105308755189495,1.42263757975556,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,4.334062625166303,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43207809738659303,1,4.333742557371535,0.0599767566748954,0.03293772441580633,2,7.10220811285155,1.4216661624980769,7.250854808964697,2.3897359609892086,nan,nan,0,0.05943327622038611,0,a5667da7983d8ee3,512,63.684619271248685,8,0,0,0,0,0,0,nan,-1,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,2.305628813890659,4.65457140994103,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,4.997595524681794,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4950460711194604,1,6.488296311784032,0.07964015151515148,0.018676191662826507,2,3.727864976401335,8.721256154341747,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07945075757575754,0,832d821e147a649e,331,13.249601312869427,8,12,1,528,33,32,0,0.49085502359913735,184,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,2.303467832839415,4.660623918069003,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.003797385577546,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5122724716961041,0,6.491075247976529,0.07962536477319454,0.01876599077244089,2,3.7192473815331266,8.730549464445286,6.812011773640396,2.2215420717411725,nan,nan,0,0.0794352344835178,0,832d821e147a649e,331,13.254987351742608,8,0,0,0,0,0,0,nan,-1,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,2.3037329467884917,4.662047340090508,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.009162575977724,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5234522689064818,0,6.48981294248485,0.0796286067888516,0.018769530657849566,2,3.717116730153249,8.732791991005373,6.814965548955687,2.2271151595485317,nan,nan,0,0.07943864295158004,0,832d821e147a649e,331,13.253807284258642,8,0,0,0,0,0,0,nan,-1,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,2.3035126079520354,4.662806061449053,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.003372056541124,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5126804968030875,0,6.492331118537458,0.07963673397986434,0.018752231344797678,2,3.7176777111431942,8.733913563121483,6.8111547264812495,2.233486817838483,nan,nan,0,0.07944718309047998,0,832d821e147a649e,331,13.250848777748926,8,0,0,0,0,0,0,nan,-1,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,2.3035167857573025,4.662994926323258,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,4.986084146374052,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48868327465638195,1,6.492792274494138,0.07963851139198484,0.01874892591152653,2,3.717756634619613,8.734218885274654,6.798190767216363,2.240082038541546,nan,nan,0,0.07944905079083919,0,832d821e147a649e,331,13.25020187828126,8,0,0,0,0,0,0,nan,-1,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865542450289495,4.629727304885641,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043826887776319,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5161488882406976,0,5.043826887776319,0.19155010090670643,0.0,1,1.9865542450289495,4.629727304885641,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.19155010090670643,0,832d821e147a649e,390,12.227341013996858,8,12,1,533,33,32,5,0.507775466887582,188,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835536044297422,4.629027284210417,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053793298707141,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5249898402843691,0,5.053793298707141,0.20424713966576252,0.0,1,1.9835536044297422,4.629027284210417,6.563846145743955,2.1232300878221277,nan,nan,0,0.20424713966576252,0,832d821e147a649e,390,10.870926785802741,8,0,0,0,0,0,0,nan,-1,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828509846056057,4.629294512456158,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070481697535215,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5446587941588118,0,5.070481697535215,0.2052488377559422,0.0,1,1.9828509846056057,4.629294512456158,6.5773148379183635,2.129054448480933,nan,nan,0,0.2052488377559422,0,832d821e147a649e,390,10.776795973910511,8,0,0,0,0,0,0,nan,-1,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.982629695447032,4.629447001901197,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.104038628690561,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5896577720369207,0,5.104038628690561,0.20535590439571222,0.0,1,1.982629695447032,4.629447001901197,6.60440914717434,2.1357169279087573,nan,nan,0,0.20535590439571222,0,832d821e147a649e,390,10.768095672820245,8,0,0,0,0,0,0,nan,-1,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825615943565638,4.629417936893477,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149633867359104,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5585520974878938,0,5.149633867359104,0.20536807115398234,0.0,1,1.9825615943565638,4.629417936893477,6.643192315066824,2.142612579201163,nan,nan,0,0.20536807115398234,0,832d821e147a649e,390,10.767145839858504,8,0,0,0,0,0,0,nan,-1,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816661631821923,4.65481341927041,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.099973438691967,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5665088987820468,0,5.099973438691967,0.3004757505220663,0.0,1,1.6816661631821923,4.65481341927041,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.3004757505220663,0,832d821e147a649e,423,8.75840091023454,8,12,1,535,33,32,7,0.4809404250264707,257,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.6801612125243293,4.655441538500671,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.155966099190246,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6195976862318069,0,5.155966099190246,0.3213260229118973,0.0,1,1.6801612125243293,4.655441538500671,6.372082856127787,2.036041422985263,nan,nan,0,0.3213260229118973,0,832d821e147a649e,423,7.710934311027677,8,0,0,0,0,0,0,nan,-1,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.679817341548211,4.656051149210098,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226064719852799,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5303717725109995,0,5.226064719852799,0.32300564286838807,0.0,1,1.679817341548211,4.656051149210098,6.430540122500017,2.042114738166459,nan,nan,0,0.32300564286838807,0,832d821e147a649e,423,7.635862620905194,8,0,0,0,0,0,0,nan,-1,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.679730444281661,4.656156668353241,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300271661714806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44410623067939364,1,5.300271661714806,0.3231776936738696,0.0,1,1.679730444281661,4.656156668353241,6.494106070676691,2.0490599946754635,nan,nan,0,0.3231776936738696,0,832d821e147a649e,423,7.628233956409936,8,0,0,0,0,0,0,nan,-1,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6797040978737687,4.656223635600407,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379202485535331,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.36035064173220316,1,5.379202485535331,0.3231917968545286,0.0,1,1.6797040978737687,4.656223635600407,6.561561787920344,2.056246294564471,nan,nan,0,0.3231917968545286,0,832d821e147a649e,423,7.627619782331838,8,0,0,0,0,0,0,nan,-1,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4513333003804165,4.739346984845283,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.176950925604781,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5755782438298489,0,5.176950925604781,0.2656346363163004,0.0,1,1.4513333003804165,4.739346984845283,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.2656346363163004,0,832d821e147a649e,485,11.646725495943144,8,12,1,540,33,32,12,0.5070457501692934,465,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4494778467560723,4.743454806826791,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255606073824413,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4811352513783889,1,5.255606073824413,0.28154312278189797,0.0,1,1.4494778467560723,4.743454806826791,6.221608856680122,1.9578471472005274,nan,nan,0,0.28154312278189797,0,832d821e147a649e,485,10.436513429465663,8,0,0,0,0,0,0,nan,-1,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.449155854401809,4.744429643260885,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.341458837943209,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3914782846115691,1,5.341458837943209,0.2828615592594967,0.0,1,1.449155854401809,4.744429643260885,6.29338323410037,1.9641623367477135,nan,nan,0,0.2828615592594967,0,832d821e147a649e,485,10.346749940199972,8,0,0,0,0,0,0,nan,-1,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.4491389121583949,4.744301210778147,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374567926267871,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.361913778116602,1,5.374567926267871,0.2832538413792254,0.0,1,1.4491389121583949,4.744301210778147,6.322016967199731,1.971382263637691,nan,nan,0,0.2832538413792254,0,832d821e147a649e,485,10.320825615147962,8,0,0,0,0,0,0,nan,-1,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.449122331088336,4.744386313649112,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.383913300790988,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.35320031126371626,1,5.383913300790988,0.2832943930398943,0.0,1,1.449122331088336,4.744386313649112,6.329239134620994,1.978850681069604,nan,nan,0,0.2832943930398943,0,832d821e147a649e,485,10.318155936180172,8,0,0,0,0,0,0,nan,-1,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2355388236927733,4.782286709645653,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.1492610869904665,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5859473213998556,0,5.1492610869904665,0.2054545837798807,0.0,1,1.2355388236927733,4.782286709645653,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.2054545837798807,0,832d821e147a649e,500,14.551393028707595,8,12,1,565,33,32,37,0.4960016522037846,506,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.2348550841651746,4.789737198562985,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.1387874397411935,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5961912108238814,0,5.1387874397411935,0.21749624577645837,0.0,1,1.2348550841651746,4.789737198562985,5.940850326801397,1.890252728871852,nan,nan,0,0.21749624577645837,0,832d821e147a649e,500,13.073693262725254,8,0,0,0,0,0,0,nan,-1,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2346866793615159,4.791288587925448,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138491527171728,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5947624149937375,0,5.138491527171728,0.21837954250013358,0.0,1,1.2346866793615159,4.791288587925448,5.9392505269522475,1.8967930862073663,nan,nan,0,0.21837954250013358,0,832d821e147a649e,500,12.975914376156016,8,0,0,0,0,0,0,nan,-1,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.234654435832497,4.791887185348736,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139325751777548,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5908120208222194,0,5.139325751777548,0.21846537330482382,0.0,1,1.234654435832497,4.791887185348736,5.939136892899335,1.9042684866028543,nan,nan,0,0.21846537330482382,0,832d821e147a649e,500,12.966428839065271,8,0,0,0,0,0,0,nan,-1,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2346430567878777,4.792001759123574,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.142765990830515,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5851526099566062,0,5.142765990830515,0.21847619708313823,0.0,1,1.2346430567878777,4.792001759123574,5.941714552284891,1.9119990826985265,nan,nan,0,0.21847619708313823,0,832d821e147a649e,500,12.96527279758783,8,0,0,0,0,0,0,nan,-1,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,1,1,1,6.730363623298013,1.5135650556946025,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,6.458253472615391,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5557981801829185,0,6.458262494527696,0.1690471134256935,0.01804205604393874,2,6.731083126534656,1.5141493565245459,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.16860704240210558,0,994d54c9040caa4d,512,14.085933678810344,8,12,1,587,33,32,59,0.48639139773943,511,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,1,1,1,6.729581021180776,1.5097289105765692,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,6.483537247572889,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5811123134507654,0,6.483550654246705,0.178831621146698,0.011373865656698371,2,6.729874164948346,1.5099688965478524,5.813242256654249,1.8253700871584446,nan,nan,0,0.1786446256838718,0,994d54c9040caa4d,512,12.688106458254456,8,0,0,0,0,0,0,nan,-1,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,1,1,1,6.729283556592751,1.5088904923184872,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,6.521679642328558,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6025866887462237,0,6.521694426453654,0.17955500312297104,0.010964133668617718,2,6.729558236896789,1.5091158355829064,5.8428614098649145,1.8321420652407963,nan,nan,0,0.17937977669538666,0,994d54c9040caa4d,512,12.59803444138507,8,0,0,0,0,0,0,nan,-1,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,1,1,1,6.729128371890563,1.5087405310982682,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,6.554177690297512,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5699962441110921,0,6.554192152748246,0.1796389240248317,0.010915890048154091,2,6.729401029302151,1.5089642822293567,5.86957827210506,1.8398801572128798,nan,nan,0,0.17946501430830558,0,994d54c9040caa4d,512,12.58731794276158,8,0,0,0,0,0,0,nan,-1,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,1,1,1,6.729110319051628,1.5086511821307655,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,6.597035269701633,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.528029059363148,0,6.5970491998407885,0.17964231011277956,0.010910922177468434,2,6.7293830168329025,1.5088750243134208,5.904559055478418,1.8478801402022942,nan,nan,0,0.17946845137527723,0,994d54c9040caa4d,512,12.58703720649447,8,0,0,0,0,0,0,nan,-1,0,0
75,553815.0,-3811468.9644313212,3566808.0002683788,3652665.475848125,0,0,0,0,1,1,1,6.607818860598344,1.5768739467914341,5.563605699858875,18,0,0.16723452360142665,5.634140693340448,6.491095882179477,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5852984183349438,0,6.491112112159915,0.2122560762049093,0.014587912348963908,2,6.60828872211336,1.5772559845810457,5.634140693340448,1.7651404205727586,0.16723452360142665,0.6444207763429423,0,0.211893345273533,0,994d54c9040caa4d,512,12.957070007250215,8,12,1,592,33,32,64,0.5098957212908298,501,18,17
76,553815.199999094,-3811468.9626228022,3566807.997926585,3652665.473465487,0,0,0,0,1,1,1,6.610317522286805,1.5771820693824636,5.570540408788409,18,1,0.16723452360142665,5.631694436909621,6.493710355180789,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5877907117378139,0,6.493718724133098,0.2246549170583372,0.009415499094592657,2,6.610515154739648,1.5773432669355731,5.631694436909621,1.7684010070562826,nan,nan,0,0.22449284090199162,0,994d54c9040caa4d,512,11.661750202833373,8,0,0,0,0,0,0,nan,-1,0,0
77,553815.4000000954,-3811468.961974218,3566807.996615348,3652665.4761489625,0,0,0,0,1,1,1,6.61097668567851,1.5765809751741988,5.574369835415747,18,2,0.16723452360142665,5.6297856190029805,6.496605233201118,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5907208408866341,0,6.496613496107704,0.22554849825876527,0.009106668336609374,2,6.611161617000803,1.5767319369595898,5.6297856190029805,1.775390432894277,nan,nan,0,0.2253964565833088,0,994d54c9040caa4d,512,11.580228161456162,8,0,0,0,0,0,0,nan,-1,0,0
78,553815.599998951,-3811468.965777788,3566807.9991327194,3652665.4802612495,0,0,0,0,1,1,1,6.611171600504812,1.576564925070935,5.581459481005151,18,3,0.16723452360142665,5.633293496618416,6.502910731169701,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5970630084124928,0,6.502919069477691,0.22563653800807154,0.009068876609593329,2,6.611355232785788,1.57671487587667,5.633293496618416,1.7833748257732964,nan,nan,0,0.22548544219077435,0,994d54c9040caa4d,512,11.572337503249354,8,0,0,0,0,0,0,nan,-1,0,0
79,553815.7999999523,-3811468.9675551504,3566807.998609478,3652665.478977498,0,0,0,0,1,1,1,6.6112128926777585,1.5765769225783588,5.581387508215798,18,4,0.16723452360142665,5.634264974908431,6.50232065065921,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5965311067444603,0,6.502328915567259,0.22564590447779614,0.009064331337088833,2,6.611396342605474,1.5767267256018613,5.634264974908431,1.7916271459200621,nan,nan,0,0.22549491477917902,0,994d54c9040caa4d,512,11.57145909775267,8,0,0,0,0,0,0,nan,-1,0,0
80,553816.0,-3811468.878908008,3566807.8702539033,3652665.593582837,0,0,0,0,1,1,1,6.434327335140876,1.6479903495828716,5.38969395983052,18,0,0.15067004659052766,5.460617008571898,6.442111440040775,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5335405727283226,0,6.442156802529616,0.24875321021066812,0.01408724423564576,2,6.434783215933291,1.6483485562852864,5.460617008571898,1.7121542298193912,0.15067004659052766,0.48750634448403524,0,0.24834790656655076,0,994d54c9040caa4d,512,10.570766562608418,8,12,1,612,33,32,84,0.4861802334948378,458,18,17
81,553816.199999094,-3811468.889186431,3566807.880308708,3652665.603812291,0,0,0,0,1,1,1,6.434708836342073,1.6451084125490452,5.415210176595309,18,1,0.15067004659052766,5.472926503892927,6.459026586954488,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5502399867248495,0,6.459049835088579,0.2627147211223882,0.008732877110793916,2,6.4348882076676395,1.6452506890731016,5.472926503892927,1.7155155646892941,nan,nan,0,0.26254806747942566,0,994d54c9040caa4d,512,9.53020099954083,8,0,0,0,0,0,0,nan,-1,0,0
