epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,1,0.0020919180979770855,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.500009271390392,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,311,13.298387983813246,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,1,0.0027875318476306434,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.497833381408493,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,311,13.298047937854193,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,1,0.0021894558171278596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.499893829351559,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,311,13.298148437012157,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,1,0.0030257143947754993,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.506903320568909,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,311,13.29816430572816,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,0,1,1,2.3760740305607353,5.663910906065409,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,5.761509744057745,0,,0.0,0.0,0,nan,0,0,,1,0.003979480574814344,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.320792875512562,0,5.761509744057745,0.0882357598845905,0.0,1,2.3760740305607353,5.663910906065409,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.0882357598845905,0,9bb9b17a10643453,512,28.008449701382048,8,12,1,320,13,12,8,3.320792875512562,18,0,nan,0,nan,0,nan,,18,17
41,553808.199999094,-3811469.604565452,3566809.022197833,3652663.975938404,0,0,0,0,0,1,1,2.3680494199530098,5.668259756031346,4.975390854091056,18,1,0.30400967615543767,7.203308836127141,5.78158499464817,0,,0.0,0.0,0,nan,0,0,,1,0.001949061007212296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3221677714077855,0,5.78158499464817,0.09169702042540122,0.0,1,2.3680494199530098,5.668259756031346,7.203308836127141,2.3723777286033028,nan,nan,0,0.09169702042540122,0,9bb9b17a10643453,512,25.850672924707307,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
42,553808.4000000954,-3811469.6200710684,3566809.0384342065,3652663.9914526143,0,0,0,0,0,1,1,2.3658773388664556,5.669447249732941,5.004874842567653,18,2,0.30400967615543767,7.218677470522274,5.803527950400851,0,,0.0,0.0,0,nan,0,0,,1,0.002083231021589448,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.352836565734805,0,5.803527950400851,0.09195569964931571,0.0,1,2.3658773388664556,5.669447249732941,7.218677470522274,2.3775886360799108,nan,nan,0,0.09195569964931571,0,9bb9b17a10643453,512,25.744703654488976,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
43,553808.599998951,-3811469.6378614362,3566809.0555787836,3652664.004021144,0,0,0,0,0,1,1,2.3653146014641218,5.669517849592819,5.030793260613999,18,3,0.30400967615543767,7.237151120487444,5.82501418405384,0,,0.0,0.0,0,nan,0,0,,1,0.000966419538906604,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3774875087384997,0,5.82501418405384,0.09197286527053083,0.0,1,2.3653146014641218,5.669517849592819,7.237151120487444,2.3835556216658462,nan,nan,0,0.09197286527053083,0,9bb9b17a10643453,512,25.736329234602714,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
44,553808.7999999523,-3811469.6511755534,3566809.0698531303,3652664.016906605,0,0,0,0,0,1,1,2.365143074864826,5.669612217758002,5.053571782890433,18,4,0.30400967615543767,7.250854808964697,5.840522722608411,0,,0.0,0.0,0,nan,0,0,,1,0.0017078021349590656,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.399467168514559,0,5.840522722608411,0.09196918528530827,0.0,1,2.365143074864826,5.669612217758002,7.250854808964697,2.3897359609892086,nan,nan,0,0.09196918528530827,0,9bb9b17a10643453,512,25.73643720692868,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
45,553809.0,-3811469.415095297,3566808.780492458,3652664.2735296553,0,0,0,0,0,1,1,4.369391967171074,8.582489751275054,5.037513551886008,19,0,0.28473158978728563,6.812160832921714,5.870574311870309,0,,0.0,0.0,0,nan,0,0,,1,0.001387721405054708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.0353506547002755,0,6.488764769599225,0.07948717948717952,0.014038800388616565,2,3.7279596952728187,8.721644571872432,6.812160832921714,2.21892742224765,0.28473158978728563,2.718979748563414,6,0.07932692307692311,0,5cf4347dfe8fdc98,313,13.285936852765403,8,12,1,312,13,12,0,4.0353506547002755,8,0,nan,0,nan,0,nan,,19,17
46,553809.199999094,-3811469.414116654,3566808.77971777,3652664.2705520685,0,0,0,0,0,1,1,4.360636770243392,8.592818742647744,5.057972790812813,19,1,0.28473158978728563,6.812011773640396,5.872648916310443,0,,0.0,0.0,0,nan,0,0,,1,0.0018368196769597655,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.052129368142248,0,6.491546481373025,0.07947179749412323,0.014102502413905387,2,3.7193673111454104,8.730954210571717,6.812011773640396,2.2215420717411725,nan,nan,0,0.07931089882184059,0,5cf4347dfe8fdc98,313,13.29149302092233,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
47,553809.4000000954,-3811469.4182153256,3566808.7827237993,3652664.2755420734,0,0,0,0,0,1,1,4.358648209486978,8.595330504955097,5.070793541123231,19,2,0.28473158978728563,6.814965548955687,5.870642495427714,0,,0.0,0.0,0,nan,0,0,,1,0.0015296963788535695,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.063275091411199,0,6.490283843006279,0.0794751739487865,0.014104472094122725,2,3.7172408015125216,8.733198928300036,6.814965548955687,2.2271151595485317,nan,nan,0,0.0793144159501375,0,5cf4347dfe8fdc98,313,13.290275767877155,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
48,553809.599998951,-3811469.4134697006,3566808.7775105317,3652664.2671238803,0,0,0,0,0,1,1,4.359145188885301,8.596558943650663,5.060965283991186,19,3,0.28473158978728563,6.8111547264812495,5.874244094175832,0,,0.0,0.0,0,nan,0,0,,1,0.0019532599301555213,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.052631594120699,0,6.492801069055831,0.07948363476507485,0.014091197711037357,2,3.717802922636042,8.73432040464229,6.8111547264812495,2.233486817838483,nan,nan,0,0.07932322953537124,0,5cf4347dfe8fdc98,313,13.287223972771645,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
49,553809.7999999523,-3811469.3977967124,3566808.765014775,3652664.2510027033,0,0,0,0,0,1,1,4.359219003158184,8.596898062206119,5.036159613657036,19,4,0.28473158978728563,6.798190767216363,5.8768686864788195,0,,0.0,0.0,0,nan,0,0,,1,0.0024529939414332873,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.0287238715886255,0,6.493262208080808,0.07948548512249856,0.01408862990354124,2,3.717882240117404,8.734625797681684,6.798190767216363,2.240082038541546,nan,nan,0,0.07932515704382553,0,5cf4347dfe8fdc98,313,13.286556679133328,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
50,553810.0,-3811469.2985404828,3566808.640770682,3652664.524779216,0,0,0,0,0,1,1,1.9865665664086194,4.629804164662606,4.962177133669494,19,0,0.26506036033573993,6.559054910956704,5.043706503855156,0,,0.0,0.0,0,nan,0,0,,1,0.0014277803868587308,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.044797581123702,0,5.043706503855156,0.2158905343987316,0.0,1,1.9865665664086194,4.629804164662606,6.559054910956704,2.1205173581613557,0.26506036033573993,1.8608898760313553,0,0.21589053439873154,0,832d821e147a649e,472,9.645149357073253,8,12,1,317,13,12,5,4.055123796213442,13,0,nan,0,nan,0,nan,,19,17
51,553810.199999094,-3811469.3039292046,3566808.64487794,3652664.529502901,0,0,0,0,0,1,1,1.9835528874390016,4.629104114346187,4.972768557405449,19,1,0.26506036033573993,6.563846145743955,5.053684238664241,0,,0.0,0.0,0,nan,0,0,,1,0.0022563392184922135,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.053351806325076,0,5.053684238664241,0.22657822694758625,0.0,1,1.9835528874390016,4.629104114346187,6.563846145743955,2.1232300878221277,nan,nan,0,0.22657822694758625,0,832d821e147a649e,472,8.817532450083986,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
52,553810.4000000954,-3811469.315596398,3566808.65828624,3652664.5406800522,0,0,0,0,0,1,1,1.9828473609469075,4.629373398903719,4.993502813661418,19,2,0.26506036033573993,6.5773148379183635,5.070373365746972,0,,0.0,0.0,0,nan,0,0,,1,0.002123484116319406,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.072329798086624,0,5.070373365746972,0.22721242719121756,0.0,1,1.9828473609469075,4.629373398903719,6.5773148379183635,2.129054448480933,nan,nan,0,0.2272124271912175,0,832d821e147a649e,472,8.774802546090232,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
53,553810.599998951,-3811469.34256695,3566808.6845943565,3652664.568832754,0,0,0,0,0,1,1,1.982625098018224,4.629527169883998,5.040506943397922,19,3,0.26506036033573993,6.60440914717434,5.103927696487472,0,,0.0,0.0,0,nan,0,0,,1,0.0015631797389039329,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.116197530707403,0,5.103927696487472,0.22727873353950254,0.0,1,1.982625098018224,4.629527169883998,6.60440914717434,2.1357169279087573,nan,nan,0,0.22727873353950254,0,832d821e147a649e,472,8.771494505397374,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
54,553810.7999999523,-3811469.3769528917,3566808.7217116025,3652664.6004809807,0,0,0,0,0,1,1,1.9825571190923272,4.629498044767855,5.098551211388733,19,4,0.26506036033573993,6.643192315066824,5.149521400996002,0,,0.0,0.0,0,nan,0,0,,1,0.0019779690191020225,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.168951010947166,0,5.149521400996002,0.22728602570722842,0.0,1,1.9825571190923272,4.629498044767855,6.643192315066824,2.142612579201163,nan,nan,0,0.22728602570722842,0,832d821e147a649e,472,8.771174231134939,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
55,553811.0,-3811469.235102616,3566808.4984445698,3652664.8116010264,0,0,0,0,0,1,1,1.6816390200088873,4.654800125030321,5.151119482644341,19,0,0.25623423622778385,6.33108764208706,5.100033497324834,0,,0.0,0.0,0,nan,0,0,,1,0.0015560167244436543,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.000477398260012,0,5.099912793652572,0.3935020929461308,0.007094679846647488,2,1.681770809646412,4.654696664416885,6.33108764208706,2.0332112461865335,0.25623423622778385,1.334637417535249,0,0.3933477714923669,0,832d821e147a649e,512,5.182934380866778,8,12,1,324,13,12,12,4.000477398260012,41,0,nan,0,nan,0,nan,,19,17
56,553811.199999094,-3811469.2729791864,3566808.5359099815,3652664.848355844,0,0,0,0,0,1,1,1.68014269268918,4.655422654842663,5.235284514033264,19,1,0.25623423622778385,6.372082856127787,5.156013449918284,0,,0.0,0.0,0,nan,0,0,,1,0.002259709976324511,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.066086106604826,0,5.155975059188402,0.41217806759817416,0.004011652348085387,2,1.6801856483200621,4.65538855412236,6.372082856127787,2.036041422985263,nan,nan,0,0.4121248227873935,0,832d821e147a649e,512,4.7335035259686045,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
57,553811.4000000954,-3811469.3265806404,3566808.588842787,3652664.9009892987,0,0,0,0,0,1,1,1.679801087854798,4.656032951782475,5.331168126328143,19,2,0.25623423622778385,6.430540122500017,5.226105498385098,0,,0.0,0.0,0,nan,0,0,,1,0.003498837977219887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.140316095727134,0,5.226070559019878,0.41320417735931964,0.0038449816637078998,2,1.6798407772682338,4.6560012795847125,6.430540122500017,2.042114738166459,nan,nan,0,0.4131547532939891,0,832d821e147a649e,512,4.711161701484229,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
58,553811.599998951,-3811469.383561751,3566808.6461469145,3652664.9577724473,0,0,0,0,0,1,1,1.6797149211789817,4.656138398253826,5.429669591884242,19,3,0.25623423622778385,6.494106070676691,5.300311347799232,0,,0.0,0.0,0,nan,0,0,,1,0.0021291126037972638,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.216474005539372,0,5.300277020044127,0.4133065435620747,0.003825482925908049,2,1.6797542695544567,4.656106958283224,6.494106070676691,2.0490599946754635,nan,nan,0,0.4132574932778846,0,832d821e147a649e,512,4.708941684710377,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
59,553811.7999999523,-3811469.4447181495,3566808.7062500827,3652665.0216358565,0,0,0,0,0,1,1,1.6796886615067204,4.656205520439282,5.535782839134796,19,4,0.25623423622778385,6.561561787920344,5.379242128466408,0,,0.0,0.0,0,nan,0,0,,1,0.0016312392906970806,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.297337117040182,0,5.379208126524184,0.4133156507766959,0.0038233508626073103,2,1.6797279837580692,4.6561740853350795,6.561561787920344,2.056246294564471,nan,nan,0,0.41326662725303015,0,832d821e147a649e,512,4.708750771552037,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
60,553812.0,-3811469.1845345027,3566808.40403197,3652665.053313325,0,0,0,0,0,1,1,1.4512612710453163,4.739158842932291,5.6052376997611,19,0,0.24999160052313082,6.166848881541285,5.17727123655953,0,,0.0,0.0,0,nan,0,0,,1,0.0019034924540318663,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.0341126496091055,0,5.17712043760794,0.4408837909760805,0.00796659086738466,2,1.4514017857935528,4.739070149359135,6.166848881541285,1.9549034460280577,0.24999160052313082,1.3371359063100048,0,0.4406994860121173,0,832d821e147a649e,512,4.692747167638384,8,12,1,334,13,12,22,4.006060681215349,55,0,nan,0,nan,0,nan,,19,17
61,553812.199999094,-3811469.2331142887,3566808.4537998647,3652665.1059620883,0,0,0,0,0,1,1,1.4494238016939909,4.743264381430465,5.7343701358619805,19,1,0.24999160052313082,6.221608856680122,5.255888103802984,0,,0.0,0.0,0,nan,0,0,,1,0.0017887951941591108,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.127261255700522,0,5.255831869783904,0.46068136229423096,0.004846723253855587,2,1.4494779615291613,4.7432292911163385,6.221608856680122,1.9578471472005274,nan,nan,0,0.4606060442981498,0,832d821e147a649e,512,4.299018533253857,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
62,553812.4000000954,-3811469.2980974317,3566808.5156194377,3652665.1719480325,0,0,0,0,0,1,1,1.4491046321958714,4.744237841598092,5.853623862766625,19,2,0.24999160052313082,6.29338323410037,5.3417347665322445,0,,0.0,0.0,0,nan,0,0,,1,0.0014442581992131624,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.217327471557847,0,5.341683392663306,0.4617513425635028,0.004640839358868755,2,1.4491547025463791,4.74420526892752,6.29338323410037,1.9641623367477135,nan,nan,0,0.4616813879338779,0,832d821e147a649e,512,4.279307257935907,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
63,553812.599998951,-3811469.323044764,3566808.5407642205,3652665.198648223,0,0,0,0,0,1,1,1.4490870179690354,4.744103947808229,5.897989477991351,19,3,0.24999160052313082,6.322016967199731,5.374854950180886,0,,0.0,0.0,0,nan,0,0,,1,0.0012547611741480092,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.249820827071021,0,5.374804489277128,0.46200992636074506,0.004604208709376505,2,1.4491361179213094,4.744072113023686,6.322016967199731,1.971382263637691,nan,nan,0,0.46194128778251214,0,832d821e147a649e,512,4.27457741788394,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
64,553812.7999999523,-3811469.331030157,3566808.5471869325,3652665.210737892,0,0,0,0,0,1,1,1.4490702385813252,4.74418851713314,5.9142620585397925,19,4,0.24999160052313082,6.329239134620994,5.384201872147413,0,,0.0,0.0,0,nan,0,0,,1,0.0011627163354489733,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,4.25956959265886,0,5.384151559534296,0.4620360975868717,0.004599822035480285,2,1.4491192421672803,4.744156748276294,6.329239134620994,1.978850681069604,nan,nan,0,0.4619675921651205,0,832d821e147a649e,512,4.274099240114095,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
65,553813.0,-3811469.0978832426,3566808.2461486016,3652665.22409359,0,0,0,0,0,1,1,1.2353983758555567,4.781910673900604,5.734677466175247,18,0,0.20590055846808142,5.954818255721592,5.149821984935194,0,,0.0,0.0,0,nan,0,0,,1,0.0020671357934090953,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3662658870728053,0,5.149670066027034,0.4105944884369429,0.00794549162545594,2,1.2355409065221392,4.781818153299247,5.954818255721592,1.887203157661293,0.20590055846808142,0.8545983346324524,0,0.4104145809945763,0,832d821e147a649e,512,5.235781311068873,8,12,1,362,13,12,50,3.9968427052430573,81,0,nan,0,nan,0,nan,,18,17
66,553813.199999094,-3811469.0866705896,3566808.2339572455,3652665.214502371,0,0,0,0,0,1,1,1.234721310914283,4.789398863566709,5.739384637460836,18,1,0.20590055846808142,5.940850326801397,5.139295496661392,0,,0.0,0.0,0,nan,0,0,,1,0.001127490299433198,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.360173654928738,0,5.139236007869052,0.42844168838098123,0.0049748798226949805,2,1.2347785553742627,4.789360489909838,5.940850326801397,1.890252728871852,nan,nan,0,0.4283661471344122,0,832d821e147a649e,512,4.806658010417556,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
67,553813.4000000954,-3811469.0863395133,3566808.2326866523,3652665.2164501403,0,0,0,0,0,1,1,1.2345575506681685,4.790962204169346,5.74575562771126,18,2,0.20590055846808142,5.9392505269522475,5.138977551400063,0,,0.0,0.0,0,nan,0,0,,1,0.0009722052738475868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3601989921485442,0,5.1389224996111045,0.4292688553863283,0.004785277711232913,2,1.2346109170479957,4.7909261336936,5.9392505269522475,1.8967930862073663,nan,nan,0,0.4291981783949334,0,832d821e147a649e,512,4.78801010264002,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
68,553813.599998951,-3811469.0871777595,3566808.234115772,3652665.22406919,0,0,0,0,0,1,1,1.2345254152202831,4.791565721258585,5.753886074567227,18,3,0.20590055846808142,5.939136892899335,5.139807788619002,0,,0.0,0.0,0,nan,0,0,,1,0.0012113015396962902,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3582097597850473,0,5.139753248293621,0.4293468322372957,0.004765550759016443,2,1.2345784252773313,4.791529786716061,5.939136892899335,1.9042684866028543,nan,nan,0,0.42927661642230525,0,832d821e147a649e,512,4.786252330365466,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
69,553813.7999999523,-3811469.0913300556,3566808.235501047,3652665.228706436,0,0,0,0,0,1,1,1.2345143887310566,4.7916808984253025,5.7603227340181204,18,4,0.20590055846808142,5.941714552284891,5.143246613732028,0,,0.0,0.0,0,nan,0,0,,1,0.0022691157587110926,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.360311482943172,0,5.143192187076112,0.42935644914722526,0.004761659812733204,2,1.234567351158555,4.791644977914302,5.941714552284891,1.9119990826985265,nan,nan,0,0.42928628658431145,0,832d821e147a649e,512,4.786039130596657,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
70,553814.0,-3811469.037298305,3566808.123900659,3652665.37507361,0,0,0,0,0,1,1,1.0801408962606178,4.7305739599634915,5.580307989813202,19,0,0.17166137233746512,5.7928469079199845,5.081789054835808,0,,0.0,0.0,0,nan,0,0,,1,0.0015099080820836107,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.367670385509875,0,5.081663582956609,0.36629137416104063,0.007257589095316274,2,1.0802683754383435,4.7304683115126585,5.7928469079199845,1.8222119807090562,0.17166137233746512,0.6712067054049101,0,0.3661370068076607,0,832d821e147a649e,512,5.763201584701686,8,12,1,396,13,12,84,3.9925588009253707,115,0,nan,0,nan,0,nan,,19,17
71,553814.199999094,-3811469.0540562454,3566808.1413113913,3652665.3910148344,0,0,0,0,0,1,1,1.080550272523632,4.7351060021817375,5.61628545237455,19,1,0.17166137233746512,5.813242256654249,5.102174186632788,0,,0.0,0.0,0,nan,0,0,,1,0.002300174816424405,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.3842260211029815,0,5.102127097133139,0.3814931428876992,0.004477891131524389,2,1.0805991232495828,4.735064514701901,5.813242256654249,1.8253700871584446,nan,nan,0,0.3814311428317613,0,832d821e147a649e,512,5.303491379223301,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
72,553814.4000000954,-3811469.078650902,3566808.166167389,3652665.413996416,0,0,0,0,0,1,1,1.0807105104839536,4.736086140600853,5.658664875517778,19,2,0.17166137233746512,5.8428614098649145,5.133077405765313,0,,0.0,0.0,0,nan,0,0,,1,0.0024734302615451974,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.4046604062257275,0,5.133034053606286,0.3821564808493431,0.004311144314547391,2,1.0807558848354721,4.7360473009348345,5.8428614098649145,1.8321420652407963,nan,nan,0,0.38209864330838267,0,832d821e147a649e,512,5.2842040904980845,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
73,553814.599998951,-3811469.1003943384,3566808.188215709,3652665.432468175,0,0,0,0,0,1,1,1.080797129020442,4.736264180018182,5.6937449792407095,19,3,0.17166137233746512,5.86957827210506,5.16097395891856,0,,0.0,0.0,0,nan,0,0,,1,0.0016162359781307296,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.422936875435932,0,5.160931138264456,0.3822386755105245,0.0042914462719674945,2,1.080842106417289,4.736225628742832,5.86957827210506,1.8398801572128798,nan,nan,0,0.3821813030224275,0,832d821e147a649e,512,5.281911482519381,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
74,553814.7999999523,-3811469.1283504013,3566808.217287369,3652665.456551214,0,0,0,0,0,1,1,1.0808060052048172,4.736368044703261,5.739741364493762,19,4,0.17166137233746512,5.904559055478418,5.197708074564015,0,,0.0,0.0,0,nan,0,0,,1,0.001912783327593545,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,3.446965498274939,0,5.197665457717879,0.382238598170222,0.004289425797780264,2,1.08085095269292,4.736329481186305,5.904559055478418,1.8478801402022942,nan,nan,0,0.38218124351419636,0,832d821e147a649e,512,5.281878138827014,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
