epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
772,2324,177154.400,0,1,1,4,18,10.900221,2.000000,420.248281,1.759692,5.454681,40,0,0,nan,nan,nan,nan,0,0,1,2,10.900221,-3961621.453516,3349303.863918,3698207.215373,0.039185,-0.043393,-0.019058,0.061495,2:10.9002:-3961621.4535:3349303.8639:3698207.2154:0.0392:-0.0434:-0.0191:0.0615|3:11.6600:-3961621.4424:3349303.8516:3698207.2100:0.0503:-0.0557:-0.0245:0.0789|4:11.7004:-3961621.5189:3349303.9229:3698207.2710:-0.0262:0.0155:0.0366:0.0476,1,4,18,10.900221,2.000000,420.248281,1.759692,5.454681,40,0,0,nan,nan,nan,nan,0,0,1,2,10.900221,-3961621.453516,3349303.863918,3698207.215373,0.039185,-0.043393,-0.019058,0.061495,2:10.9002:-3961621.4535:3349303.8639:3698207.2154:0.0392:-0.0434:-0.0191:0.0615|3:11.6600:-3961621.4424:3349303.8516:3698207.2100:0.0503:-0.0557:-0.0245:0.0789|4:11.7004:-3961621.5189:3349303.9229:3698207.2710:-0.0262:0.0155:0.0366:0.0476,1,38,0.826913,9.932353,0.004516,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
773,2324,177154.600,0,1,1,4,18,10.530635,2.000000,420.250039,1.919291,6.009728,40,0,0,nan,nan,nan,nan,0,0,1,2,10.530635,-3961621.451893,3349303.864819,3698207.215459,0.039183,-0.043390,-0.019058,0.061491,2:10.5306:-3961621.4519:3349303.8648:3698207.2155:0.0392:-0.0434:-0.0191:0.0615|3:11.0853:-3961621.5173:3349303.9238:3698207.2711:-0.0262:0.0155:0.0366:0.0476|4:11.1841:-3961621.4408:3349303.8525:3698207.2101:0.0503:-0.0557:-0.0245:0.0789,1,4,18,10.530635,2.000000,420.250039,1.919291,6.009728,40,0,0,nan,nan,nan,nan,0,0,1,2,10.530635,-3961621.451893,3349303.864819,3698207.215459,0.039183,-0.043390,-0.019058,0.061491,2:10.5306:-3961621.4519:3349303.8648:3698207.2155:0.0392:-0.0434:-0.0191:0.0615|3:11.0853:-3961621.5173:3349303.9238:3698207.2711:-0.0262:0.0155:0.0366:0.0476|4:11.1841:-3961621.4408:3349303.8525:3698207.2101:0.0503:-0.0557:-0.0245:0.0789,1,38,0.826906,9.801874,0.001859,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
774,2324,177154.800,0,1,1,4,18,11.702984,2.000000,420.250858,2.085791,6.674910,40,0,0,nan,nan,nan,nan,0,0,1,2,11.702984,-3961621.449083,3349303.863368,3698207.216012,0.039180,-0.043387,-0.019057,0.061488,2:11.7030:-3961621.4491:3349303.8634:3698207.2160:0.0392:-0.0434:-0.0191:0.0615|3:12.4483:-3961621.5145:3349303.9223:3698207.2717:-0.0262:0.0155:0.0366:0.0476|4:12.5467:-3961621.5274:3349303.9501:3698207.2541:-0.0392:0.0434:0.0191:0.0615,1,4,18,11.702984,2.000000,420.250858,2.085791,6.674910,40,0,0,nan,nan,nan,nan,0,0,1,2,11.702984,-3961621.449083,3349303.863368,3698207.216012,0.039180,-0.043387,-0.019057,0.061488,2:11.7030:-3961621.4491:3349303.8634:3698207.2160:0.0392:-0.0434:-0.0191:0.0615|3:12.4483:-3961621.5145:3349303.9223:3698207.2717:-0.0262:0.0155:0.0366:0.0476|4:12.5467:-3961621.5274:3349303.9501:3698207.2541:-0.0392:0.0434:0.0191:0.0615,1,38,0.826900,9.722725,0.003214,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
775,2324,177155.000,1,0,1,4,17,10.350100,2.000000,420.249603,0.853600,3.841661,36,0,0,nan,nan,nan,nan,0,0,1,2,10.350100,-3961621.457941,3349303.904562,3698207.267794,0.035834,-0.005729,0.019248,0.041078,2:10.3501:-3961621.4579:3349303.9046:3698207.2678:0.0358:-0.0057:0.0192:0.0411|3:11.0334:-3961621.4451:3349303.9086:3698207.2166:0.0486:-0.0017:-0.0319:0.0582|4:11.4753:-3961621.5424:3349303.9120:3698207.2804:-0.0486:0.0017:0.0319:0.0582,1,4,17,10.350100,2.000000,420.249603,0.853600,3.841661,36,0,0,nan,nan,nan,nan,0,0,1,2,10.350100,-3961621.457941,3349303.904562,3698207.267794,0.035834,-0.005729,0.019248,0.041078,2:10.3501:-3961621.4579:3349303.9046:3698207.2678:0.0358:-0.0057:0.0192:0.0411|3:11.0334:-3961621.4451:3349303.9086:3698207.2166:0.0486:-0.0017:-0.0319:0.0582|4:11.4753:-3961621.5424:3349303.9120:3698207.2804:-0.0486:0.0017:0.0319:0.0582,1,37,0.833966,11.380083,0.014985,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
776,2324,177155.200,0,1,1,4,17,9.875738,2.000000,420.246646,0.860479,3.856454,36,0,0,nan,nan,nan,nan,0,0,1,2,9.875738,-3961621.461248,3349303.903520,3698207.263617,0.035837,-0.005730,0.019246,0.041079,2:9.8757:-3961621.4612:3349303.9035:3698207.2636:0.0358:-0.0057:0.0192:0.0411|3:10.4294:-3961621.5457:3349303.9109:3698207.2763:-0.0486:0.0017:0.0319:0.0582|4:10.6191:-3961621.4572:3349303.8656:3698207.2244:0.0399:-0.0436:-0.0200:0.0624,1,4,17,9.875738,2.000000,420.246646,0.860479,3.856454,36,0,0,nan,nan,nan,nan,0,0,1,2,9.875738,-3961621.461248,3349303.903520,3698207.263617,0.035837,-0.005730,0.019246,0.041079,2:9.8757:-3961621.4612:3349303.9035:3698207.2636:0.0358:-0.0057:0.0192:0.0411|3:10.4294:-3961621.5457:3349303.9109:3698207.2763:-0.0486:0.0017:0.0319:0.0582|4:10.6191:-3961621.4572:3349303.8656:3698207.2244:0.0399:-0.0436:-0.0200:0.0624,1,36,0.856936,11.284171,0.005429,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
777,2324,177155.400,0,1,1,4,17,12.025364,2.000000,420.246421,0.855500,3.943266,36,0,0,nan,nan,nan,nan,0,0,1,2,12.025364,-3961621.462063,3349303.903932,3698207.261572,0.035839,-0.005730,0.019244,0.041081,2:12.0254:-3961621.4621:3349303.9039:3698207.2616:0.0358:-0.0057:0.0192:0.0411|3:12.2131:-3961621.4580:3349303.8660:3698207.2223:0.0399:-0.0436:-0.0200:0.0624|4:12.3658:-3961621.4493:3349303.9080:3698207.2104:0.0486:-0.0017:-0.0319:0.0582,1,4,17,12.025364,2.000000,420.246421,0.855500,3.943266,36,0,0,nan,nan,nan,nan,0,0,1,2,12.025364,-3961621.462063,3349303.903932,3698207.261572,0.035839,-0.005730,0.019244,0.041081,2:12.0254:-3961621.4621:3349303.9039:3698207.2616:0.0358:-0.0057:0.0192:0.0411|3:12.2131:-3961621.4580:3349303.8660:3698207.2223:0.0399:-0.0436:-0.0200:0.0624|4:12.3658:-3961621.4493:3349303.9080:3698207.2104:0.0486:-0.0017:-0.0319:0.0582,1,36,0.856930,11.249557,0.002239,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
778,2324,177155.600,0,1,1,4,17,10.361018,2.000000,420.248922,0.862310,4.093441,36,0,0,nan,nan,nan,nan,0,0,1,2,10.361018,-3961621.462316,3349303.907572,3698207.262866,0.035841,-0.005731,0.019243,0.041082,2:10.3610:-3961621.4623:3349303.9076:3698207.2629:0.0358:-0.0057:0.0192:0.0411|3:10.5598:-3961621.4583:3349303.8697:3698207.2236:0.0399:-0.0436:-0.0200:0.0624|4:10.8649:-3961621.5284:3349303.9302:3698207.2855:-0.0302:0.0169:0.0419:0.0544,1,4,17,10.361018,2.000000,420.248922,0.862310,4.093441,36,0,0,nan,nan,nan,nan,0,0,1,2,10.361018,-3961621.462316,3349303.907572,3698207.262866,0.035841,-0.005731,0.019243,0.041082,2:10.3610:-3961621.4623:3349303.9076:3698207.2629:0.0358:-0.0057:0.0192:0.0411|3:10.5598:-3961621.4583:3349303.8697:3698207.2236:0.0399:-0.0436:-0.0200:0.0624|4:10.8649:-3961621.5284:3349303.9302:3698207.2855:-0.0302:0.0169:0.0419:0.0544,1,37,0.829802,10.803363,0.003873,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
779,2324,177155.800,0,1,1,4,17,10.799624,2.000000,420.245887,0.877400,4.247754,36,0,0,nan,nan,nan,nan,0,0,1,2,10.799624,-3961621.460685,3349303.901949,3698207.261447,0.035843,-0.005731,0.019241,0.041083,2:10.7996:-3961621.4607:3349303.9019:3698207.2614:0.0358:-0.0057:0.0192:0.0411|3:10.8378:-3961621.4567:3349303.8641:3698207.2222:0.0399:-0.0436:-0.0200:0.0624|4:11.2250:-3961621.5268:3349303.9246:3698207.2841:-0.0302:0.0169:0.0419:0.0544,1,4,17,10.799624,2.000000,420.245887,0.877400,4.247754,36,0,0,nan,nan,nan,nan,0,0,1,2,10.799624,-3961621.460685,3349303.901949,3698207.261447,0.035843,-0.005731,0.019241,0.041083,2:10.7996:-3961621.4607:3349303.9019:3698207.2614:0.0358:-0.0057:0.0192:0.0411|3:10.8378:-3961621.4567:3349303.8641:3698207.2222:0.0399:-0.0436:-0.0200:0.0624|4:11.2250:-3961621.5268:3349303.9246:3698207.2841:-0.0302:0.0169:0.0419:0.0544,1,37,0.829797,10.878533,0.006022,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
780,2324,177156.000,1,0,1,4,17,10.693633,2.000000,420.247057,0.882137,4.257242,36,0,0,nan,nan,nan,nan,0,0,1,2,10.693633,-3961621.457687,3349303.900821,3698207.263141,0.035846,-0.005732,0.019239,0.041084,2:10.6936:-3961621.4577:3349303.9008:3698207.2631:0.0358:-0.0057:0.0192:0.0411|3:10.9477:-3961621.4537:3349303.8629:3698207.2239:0.0399:-0.0436:-0.0200:0.0624|4:10.9505:-3961621.5238:3349303.9235:3698207.2858:-0.0302:0.0169:0.0419:0.0544,1,4,17,10.693633,2.000000,420.247057,0.882137,4.257242,36,0,0,nan,nan,nan,nan,0,0,1,2,10.693633,-3961621.457687,3349303.900821,3698207.263141,0.035846,-0.005732,0.019239,0.041084,2:10.6936:-3961621.4577:3349303.9008:3698207.2631:0.0358:-0.0057:0.0192:0.0411|3:10.9477:-3961621.4537:3349303.8629:3698207.2239:0.0399:-0.0436:-0.0200:0.0624|4:10.9505:-3961621.5238:3349303.9235:3698207.2858:-0.0302:0.0169:0.0419:0.0544,1,37,0.829793,10.850528,0.003623,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
781,2324,177156.200,0,1,1,4,17,11.442152,2.000000,420.248029,0.874580,4.237006,36,0,0,nan,nan,nan,nan,0,0,1,2,11.442152,-3961621.461296,3349303.905432,3698207.262685,0.035848,-0.005732,0.019238,0.041086,2:11.4422:-3961621.4613:3349303.9054:3698207.2627:0.0358:-0.0057:0.0192:0.0411|3:11.5053:-3961621.4573:3349303.8676:3698207.2235:0.0399:-0.0436:-0.0200:0.0624|4:11.7664:-3961621.5274:3349303.9281:3698207.2854:-0.0302:0.0169:0.0419:0.0544,1,4,17,11.442152,2.000000,420.248029,0.874580,4.237006,36,0,0,nan,nan,nan,nan,0,0,1,2,11.442152,-3961621.461296,3349303.905432,3698207.262685,0.035848,-0.005732,0.019238,0.041086,2:11.4422:-3961621.4613:3349303.9054:3698207.2627:0.0358:-0.0057:0.0192:0.0411|3:11.5053:-3961621.4573:3349303.8676:3698207.2235:0.0399:-0.0436:-0.0200:0.0624|4:11.7664:-3961621.5274:3349303.9281:3698207.2854:-0.0302:0.0169:0.0419:0.0544,1,37,0.829789,10.860371,0.005875,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
782,2324,177156.400,0,1,1,4,18,10.652226,2.000000,420.248603,3.295557,10.280232,40,0,0,nan,nan,nan,nan,0,0,1,2,10.652226,-3961621.461711,3349303.906543,3698207.259425,0.035850,-0.005733,0.019236,0.041087,2:10.6522:-3961621.4617:3349303.9065:3698207.2594:0.0359:-0.0057:0.0192:0.0411|3:10.7562:-3961621.4577:3349303.8687:3698207.2202:0.0399:-0.0436:-0.0200:0.0624|4:10.9512:-3961621.5278:3349303.9292:3698207.2821:-0.0302:0.0169:0.0419:0.0544,1,4,18,10.652226,2.000000,420.248603,3.295557,10.280232,40,0,0,nan,nan,nan,nan,0,0,1,2,10.652226,-3961621.461711,3349303.906543,3698207.259425,0.035850,-0.005733,0.019236,0.041087,2:10.6522:-3961621.4617:3349303.9065:3698207.2594:0.0359:-0.0057:0.0192:0.0411|3:10.7562:-3961621.4577:3349303.8687:3698207.2202:0.0399:-0.0436:-0.0200:0.0624|4:10.9512:-3961621.5278:3349303.9292:3698207.2821:-0.0302:0.0169:0.0419:0.0544,1,38,0.822212,8.416032,0.003468,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
783,2324,177156.600,0,1,1,4,18,11.185545,2.000000,420.244665,3.306297,10.366141,40,0,0,nan,nan,nan,nan,0,0,1,2,11.185545,-3961621.459372,3349303.864718,3698207.222509,0.039555,-0.043498,-0.019581,0.061968,2:11.1855:-3961621.4594:3349303.8647:3698207.2225:0.0396:-0.0435:-0.0196:0.0620|3:11.3816:-3961621.5274:3349303.9245:3698207.2817:-0.0285:0.0163:0.0396:0.0515|4:11.8444:-3961621.4646:3349303.9030:3698207.2633:0.0344:-0.0052:0.0212:0.0407,1,4,18,11.185545,2.000000,420.244665,3.306297,10.366141,40,0,0,nan,nan,nan,nan,0,0,1,2,11.185545,-3961621.459372,3349303.864718,3698207.222509,0.039555,-0.043498,-0.019581,0.061968,2:11.1855:-3961621.4594:3349303.8647:3698207.2225:0.0396:-0.0435:-0.0196:0.0620|3:11.3816:-3961621.5274:3349303.9245:3698207.2817:-0.0285:0.0163:0.0396:0.0515|4:11.8444:-3961621.4646:3349303.9030:3698207.2633:0.0344:-0.0052:0.0212:0.0407,1,38,0.822208,8.532262,0.004686,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
784,2324,177156.800,0,1,1,4,18,10.375673,2.000000,420.245092,3.054553,9.615025,40,0,0,nan,nan,nan,nan,0,0,1,2,10.375673,-3961621.527456,3349303.925570,3698207.284360,-0.027839,0.016094,0.038731,0.050340,2:10.3757:-3961621.5275:3349303.9256:3698207.2844:-0.0278:0.0161:0.0387:0.0503|3:10.7950:-3961621.4602:3349303.8660:3698207.2262:0.0394:-0.0435:-0.0194:0.0618|4:11.1861:-3961621.4659:3349303.9045:3698207.2677:0.0338:-0.0050:0.0220:0.0406,1,4,18,10.375673,2.000000,420.245092,3.054553,9.615025,40,0,0,nan,nan,nan,nan,0,0,1,2,10.375673,-3961621.527456,3349303.925570,3698207.284360,-0.027839,0.016094,0.038731,0.050340,2:10.3757:-3961621.5275:3349303.9256:3698207.2844:-0.0278:0.0161:0.0387:0.0503|3:10.7950:-3961621.4602:3349303.8660:3698207.2262:0.0394:-0.0435:-0.0194:0.0618|4:11.1861:-3961621.4659:3349303.9045:3698207.2677:0.0338:-0.0050:0.0220:0.0406,1,38,0.822204,8.707809,0.003821,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
785,2324,177157.000,1,0,1,4,18,11.084553,2.000000,420.248375,2.717671,8.528273,40,0,0,nan,nan,nan,nan,0,0,1,2,11.084553,-3961621.519525,3349303.922921,3698207.280699,-0.027491,0.015975,0.038264,0.049750,2:11.0846:-3961621.5195:3349303.9229:3698207.2807:-0.0275:0.0160:0.0383:0.0498|3:11.3468:-3961621.4527:3349303.8635:3698207.2231:0.0394:-0.0434:-0.0193:0.0617|4:11.4495:-3961621.4586:3349303.9021:3698207.2649:0.0334:-0.0049:0.0225:0.0406,1,4,18,11.084553,2.000000,420.248375,2.717671,8.528273,40,0,0,nan,nan,nan,nan,0,0,1,2,11.084553,-3961621.519525,3349303.922921,3698207.280699,-0.027491,0.015975,0.038264,0.049750,2:11.0846:-3961621.5195:3349303.9229:3698207.2807:-0.0275:0.0160:0.0383:0.0498|3:11.3468:-3961621.4527:3349303.8635:3698207.2231:0.0394:-0.0434:-0.0193:0.0617|4:11.4495:-3961621.4586:3349303.9021:3698207.2649:0.0334:-0.0049:0.0225:0.0406,1,38,0.822200,8.950277,0.008609,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
786,2324,177157.200,0,1,1,4,18,8.071621,2.000000,420.247703,2.501762,7.662039,40,0,0,nan,nan,nan,nan,0,0,1,2,8.071621,-3961621.456427,3349303.865886,3698207.220873,0.039152,-0.043353,-0.019050,0.061443,2:8.0716:-3961621.4564:3349303.8659:3698207.2209:0.0392:-0.0434:-0.0190:0.0614|3:8.1728:-3961621.5218:3349303.9248:3698207.2765:-0.0262:0.0155:0.0366:0.0476|4:8.5496:-3961621.4467:3349303.9075:3698207.2077:0.0489:-0.0018:-0.0322:0.0586,1,4,18,8.071621,2.000000,420.247703,2.501762,7.662039,40,0,0,nan,nan,nan,nan,0,0,1,2,8.071621,-3961621.456427,3349303.865886,3698207.220873,0.039152,-0.043353,-0.019050,0.061443,2:8.0716:-3961621.4564:3349303.8659:3698207.2209:0.0392:-0.0434:-0.0190:0.0614|3:8.1728:-3961621.5218:3349303.9248:3698207.2765:-0.0262:0.0155:0.0366:0.0476|4:8.5496:-3961621.4467:3349303.9075:3698207.2077:0.0489:-0.0018:-0.0322:0.0586,1,38,0.822195,9.149980,0.004914,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
787,2324,177157.400,0,1,1,4,18,10.824354,2.000000,420.248541,2.409370,7.326632,40,0,0,nan,nan,nan,nan,0,0,1,2,10.824354,-3961621.456142,3349303.866720,3698207.218021,0.039150,-0.043350,-0.019049,0.061440,2:10.8244:-3961621.4561:3349303.8667:3698207.2180:0.0391:-0.0434:-0.0190:0.0614|3:11.0746:-3961621.5215:3349303.9256:3698207.2737:-0.0262:0.0155:0.0366:0.0476|4:11.3757:-3961621.4642:3349303.9060:3698207.2627:0.0311:-0.0041:0.0256:0.0405,1,4,18,10.824354,2.000000,420.248541,2.409370,7.326632,40,0,0,nan,nan,nan,nan,0,0,1,2,10.824354,-3961621.456142,3349303.866720,3698207.218021,0.039150,-0.043350,-0.019049,0.061440,2:10.8244:-3961621.4561:3349303.8667:3698207.2180:0.0391:-0.0434:-0.0190:0.0614|3:11.0746:-3961621.5215:3349303.9256:3698207.2737:-0.0262:0.0155:0.0366:0.0476|4:11.3757:-3961621.4642:3349303.9060:3698207.2627:0.0311:-0.0041:0.0256:0.0405,1,38,0.822191,9.293198,0.002985,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
788,2324,177157.600,0,1,1,4,18,11.275548,2.000000,420.251995,2.270890,6.815001,40,0,0,nan,nan,nan,nan,0,0,1,2,11.275548,-3961621.456401,3349303.871655,3698207.219217,0.039148,-0.043348,-0.019048,0.061436,2:11.2755:-3961621.4564:3349303.8717:3698207.2192:0.0391:-0.0433:-0.0190:0.0614|3:11.3487:-3961621.5218:3349303.9306:3698207.2749:-0.0262:0.0155:0.0366:0.0476|4:11.6169:-3961621.4645:3349303.9109:3698207.2639:0.0311:-0.0041:0.0256:0.0405,1,4,18,11.275548,2.000000,420.251995,2.270890,6.815001,40,0,0,nan,nan,nan,nan,0,0,1,2,11.275548,-3961621.456401,3349303.871655,3698207.219217,0.039148,-0.043348,-0.019048,0.061436,2:11.2755:-3961621.4564:3349303.8717:3698207.2192:0.0391:-0.0433:-0.0190:0.0614|3:11.3487:-3961621.5218:3349303.9306:3698207.2749:-0.0262:0.0155:0.0366:0.0476|4:11.6169:-3961621.4645:3349303.9109:3698207.2639:0.0311:-0.0041:0.0256:0.0405,1,38,0.822187,9.375206,0.005081,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
789,2324,177157.800,0,1,1,4,18,10.888228,2.000000,420.273889,2.125241,6.269902,40,0,0,nan,nan,nan,nan,0,0,1,2,10.888228,-3961621.447880,3349303.893307,3698207.203852,0.039145,-0.043345,-0.019048,0.061432,2:10.8882:-3961621.4479:3349303.8933:3698207.2039:0.0391:-0.0433:-0.0190:0.0614|3:10.9007:-3961621.5133:3349303.9522:3698207.2595:-0.0262:0.0155:0.0366:0.0476|4:10.9993:-3961621.5262:3349303.9800:3698207.2419:-0.0391:0.0433:0.0190:0.0614,1,4,18,10.888228,2.000000,420.273889,2.125241,6.269902,40,0,0,nan,nan,nan,nan,0,0,1,2,10.888228,-3961621.447880,3349303.893307,3698207.203852,0.039145,-0.043345,-0.019048,0.061432,2:10.8882:-3961621.4479:3349303.8933:3698207.2039:0.0391:-0.0433:-0.0190:0.0614|3:10.9007:-3961621.5133:3349303.9522:3698207.2595:-0.0262:0.0155:0.0366:0.0476|4:10.9993:-3961621.5262:3349303.9800:3698207.2419:-0.0391:0.0433:0.0190:0.0614,1,38,0.822183,9.572621,0.027883,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
790,2324,177158.000,1,0,1,4,17,17.690111,2.000000,420.312909,0.971876,4.685423,36,0,0,nan,nan,nan,nan,0,0,1,2,17.690111,-3961621.418198,3349303.968721,3698207.147219,0.048638,-0.001698,-0.031902,0.058192,2:17.6901:-3961621.4182:3349303.9687:3698207.1472:0.0486:-0.0017:-0.0319:0.0582|3:18.0234:-3961621.4971:3349303.9873:3698207.2210:-0.0302:0.0169:0.0419:0.0544|4:19.3980:-3961621.5155:3349303.9721:3698207.2110:-0.0486:0.0017:0.0319:0.0582,1,4,17,17.690111,2.000000,420.312909,0.971876,4.685423,36,0,0,nan,nan,nan,nan,0,0,1,2,17.690111,-3961621.418198,3349303.968721,3698207.147219,0.048638,-0.001698,-0.031902,0.058192,2:17.6901:-3961621.4182:3349303.9687:3698207.1472:0.0486:-0.0017:-0.0319:0.0582|3:18.0234:-3961621.4971:3349303.9873:3698207.2210:-0.0302:0.0169:0.0419:0.0544|4:19.3980:-3961621.5155:3349303.9721:3698207.2110:-0.0486:0.0017:0.0319:0.0582,1,37,0.829750,11.208137,0.058859,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
791,2324,177158.200,0,1,1,4,17,20.516056,2.000000,420.359589,0.825871,3.537146,36,0,0,nan,nan,nan,nan,0,0,1,2,20.516056,-3961621.531720,3349304.049960,3698207.194531,-0.048639,0.001698,0.031902,0.058192,2:20.5161:-3961621.5317:3349304.0500:3698207.1945:-0.0486:0.0017:0.0319:0.0582|3:22.2120:-3961621.5133:3349304.0652:3698207.2045:-0.0302:0.0169:0.0419:0.0544|4:22.3092:-3961621.4432:3349304.0047:3698207.1426:0.0398:-0.0436:-0.0200:0.0623,1,4,17,20.516056,2.000000,420.359589,0.825871,3.537146,36,0,0,nan,nan,nan,nan,0,0,1,2,20.516056,-3961621.531720,3349304.049960,3698207.194531,-0.048639,0.001698,0.031902,0.058192,2:20.5161:-3961621.5317:3349304.0500:3698207.1945:-0.0486:0.0017:0.0319:0.0582|3:22.2120:-3961621.5133:3349304.0652:3698207.2045:-0.0302:0.0169:0.0419:0.0544|4:22.3092:-3961621.4432:3349304.0047:3698207.1426:0.0398:-0.0436:-0.0200:0.0623,1,37,0.829746,11.304422,0.081213,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
792,2324,177158.400,0,1,1,4,17,14.131391,2.000000,420.440376,0.772413,3.042921,36,0,0,nan,nan,nan,nan,0,0,1,2,14.131391,-3961621.459294,3349304.096276,3698207.102557,-0.017511,-0.022554,0.015641,0.032557,2:14.1314:-3961621.4593:3349304.0963:3698207.1026:-0.0175:-0.0226:0.0156:0.0326|3:14.2049:-3961621.3931:3349304.1171:3698207.0550:0.0486:-0.0017:-0.0319:0.0582|4:14.2294:-3961621.4904:3349304.1205:3698207.1188:-0.0486:0.0017:0.0319:0.0582,1,4,17,14.131391,2.000000,420.440376,0.772413,3.042921,36,0,0,nan,nan,nan,nan,0,0,1,2,14.131391,-3961621.459294,3349304.096276,3698207.102557,-0.017511,-0.022554,0.015641,0.032557,2:14.1314:-3961621.4593:3349304.0963:3698207.1026:-0.0175:-0.0226:0.0156:0.0326|3:14.2049:-3961621.3931:3349304.1171:3698207.0550:0.0486:-0.0017:-0.0319:0.0582|4:14.2294:-3961621.4904:3349304.1205:3698207.1188:-0.0486:0.0017:0.0319:0.0582,1,37,0.829742,11.036530,0.111436,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
793,2324,177158.600,0,1,1,4,17,9.813162,2.000000,420.532378,0.739872,2.380571,36,0,0,nan,nan,nan,nan,0,0,1,2,9.813162,-3961621.487719,3349304.241548,3698207.044660,-0.048640,0.001698,0.031903,0.058194,2:9.8132:-3961621.4877:3349304.2415:3698207.0447:-0.0486:0.0017:0.0319:0.0582|3:10.5061:-3961621.4693:3349304.2568:3698207.0547:-0.0302:0.0169:0.0419:0.0544|4:10.5948:-3961621.3992:3349304.1963:3698206.9928:0.0398:-0.0436:-0.0200:0.0623,1,4,17,9.813162,2.000000,420.532378,0.739872,2.380571,36,0,0,nan,nan,nan,nan,0,0,1,2,9.813162,-3961621.487719,3349304.241548,3698207.044660,-0.048640,0.001698,0.031903,0.058194,2:9.8132:-3961621.4877:3349304.2415:3698207.0447:-0.0486:0.0017:0.0319:0.0582|3:10.5061:-3961621.4693:3349304.2568:3698207.0547:-0.0302:0.0169:0.0419:0.0544|4:10.5948:-3961621.3992:3349304.1963:3698206.9928:0.0398:-0.0436:-0.0200:0.0623,1,36,0.848918,9.145708,0.141960,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
