epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
423,2323,555804.600,0,1,1,4,27,23.205351,2.000000,9426.718903,0.462011,2.359421,60,0,0,nan,nan,nan,nan,0,0,1,2,23.205351,-3810210.697256,3567897.782093,3652893.383458,-0.016860,0.005784,0.012144,0.021568,2:23.2054:-3810210.6973:3567897.7821:3652893.3835:-0.0169:0.0058:0.0121:0.0216|3:23.9989:-3810210.6936:3567897.7974:3652893.3770:-0.0132:0.0211:0.0057:0.0255|4:29.2368:-3810210.6635:3567897.7705:3652893.3592:0.0169:-0.0058:-0.0121:0.0216,1,4,27,23.205351,2.000000,9426.718903,0.462011,2.359421,60,0,0,nan,nan,nan,nan,0,0,1,2,23.205351,-3810210.697256,3567897.782093,3652893.383458,-0.016860,0.005784,0.012144,0.021568,2:23.2054:-3810210.6973:3567897.7821:3652893.3835:-0.0169:0.0058:0.0121:0.0216|3:23.9989:-3810210.6936:3567897.7974:3652893.3770:-0.0132:0.0211:0.0057:0.0255|4:29.2368:-3810210.6635:3567897.7705:3652893.3592:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034833,2.395605,0.153471,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
424,2323,555804.800,0,1,1,4,27,30.335997,2.000000,9426.683655,0.471911,2.320802,60,0,0,nan,nan,nan,nan,0,0,1,2,30.335997,-3810210.745550,3567897.883954,3652893.237376,-0.013164,0.021074,0.005708,0.025495,2:30.3360:-3810210.7456:3567897.8840:3652893.2374:-0.0132:0.0211:0.0057:0.0255|3:32.0298:-3810210.7492:3567897.8687:3652893.2438:-0.0169:0.0058:0.0121:0.0216|4:34.6017:-3810210.7155:3567897.8571:3652893.2195:0.0169:-0.0058:-0.0121:0.0216,1,4,27,30.335997,2.000000,9426.683655,0.471911,2.320802,60,0,0,nan,nan,nan,nan,0,0,1,2,30.335997,-3810210.745550,3567897.883954,3652893.237376,-0.013164,0.021074,0.005708,0.025495,2:30.3360:-3810210.7456:3567897.8840:3652893.2374:-0.0132:0.0211:0.0057:0.0255|3:32.0298:-3810210.7492:3567897.8687:3652893.2438:-0.0169:0.0058:0.0121:0.0216|4:34.6017:-3810210.7155:3567897.8571:3652893.2195:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034823,2.495585,0.172333,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
425,2323,555805.000,1,0,1,4,27,33.333285,2.000000,9426.640723,0.482587,2.347642,60,0,0,nan,nan,nan,nan,0,0,1,2,33.333285,-3810210.800466,3567897.949249,3652893.086628,-0.016860,0.005784,0.012145,0.021569,2:33.3333:-3810210.8005:3567897.9492:3652893.0866:-0.0169:0.0058:0.0121:0.0216|3:33.8533:-3810210.7968:3567897.9645:3652893.0802:-0.0132:0.0211:0.0057:0.0255|4:39.5107:-3810210.7667:3567897.9377:3652893.0623:0.0169:-0.0058:-0.0121:0.0216,1,4,27,33.333285,2.000000,9426.640723,0.482587,2.347642,60,0,0,nan,nan,nan,nan,0,0,1,2,33.333285,-3810210.800466,3567897.949249,3652893.086628,-0.016860,0.005784,0.012145,0.021569,2:33.3333:-3810210.8005:3567897.9492:3652893.0866:-0.0169:0.0058:0.0121:0.0216|3:33.8533:-3810210.7968:3567897.9645:3652893.0802:-0.0132:0.0211:0.0057:0.0255|4:39.5107:-3810210.7667:3567897.9377:3652893.0623:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034812,2.481092,0.183914,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
426,2323,555805.200,0,1,1,4,27,26.890656,2.000000,9426.596422,0.460413,2.275626,60,0,0,nan,nan,nan,nan,0,0,1,2,26.890656,-3810210.865414,3567898.061656,3652892.935296,-0.013163,0.021072,0.005709,0.025493,2:26.8907:-3810210.8654:3567898.0617:3652892.9353:-0.0132:0.0211:0.0057:0.0255|3:27.9103:-3810210.8691:3567898.0464:3652892.9417:-0.0169:0.0058:0.0121:0.0216|4:30.2606:-3810210.8354:3567898.0348:3652892.9174:0.0169:-0.0058:-0.0121:0.0216,1,4,27,26.890656,2.000000,9426.596422,0.460413,2.275626,60,0,0,nan,nan,nan,nan,0,0,1,2,26.890656,-3810210.865414,3567898.061656,3652892.935296,-0.013163,0.021072,0.005709,0.025493,2:26.8907:-3810210.8654:3567898.0617:3652892.9353:-0.0132:0.0211:0.0057:0.0255|3:27.9103:-3810210.8691:3567898.0464:3652892.9417:-0.0169:0.0058:0.0121:0.0216|4:30.2606:-3810210.8354:3567898.0348:3652892.9174:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034802,2.493523,0.187454,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
427,2323,555805.400,0,1,1,4,27,3.000000,2.000000,9426.556165,0.448891,2.280596,60,0,0,nan,nan,nan,nan,0,0,1,2,24.022606,-3810210.927340,3567898.166196,3652892.772240,-0.013162,0.021071,0.005709,0.025492,2:24.0226:-3810210.9273:3567898.1662:3652892.7722:-0.0132:0.0211:0.0057:0.0255|3:24.3205:-3810210.9310:3567898.1509:3652892.7787:-0.0169:0.0058:0.0121:0.0216|4:28.3003:-3810210.8973:3567898.1393:3652892.7544:0.0169:-0.0058:-0.0121:0.0216,1,4,27,3.000000,2.000000,9426.556165,0.448891,2.280596,60,0,0,nan,nan,nan,nan,0,0,1,2,24.022606,-3810210.927340,3567898.166196,3652892.772240,-0.013162,0.021071,0.005709,0.025492,2:24.0226:-3810210.9273:3567898.1662:3652892.7722:-0.0132:0.0211:0.0057:0.0255|3:24.3205:-3810210.9310:3567898.1509:3652892.7787:-0.0169:0.0058:0.0121:0.0216|4:28.3003:-3810210.8973:3567898.1393:3652892.7544:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034792,2.505199,0.203350,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
428,2323,555805.600,0,1,1,4,26,3.000000,2.000000,9426.494744,0.419956,2.237346,60,0,0,nan,nan,nan,nan,0,0,1,2,23.305932,-3810211.000714,3567898.252893,3652892.600492,-0.013162,0.021070,0.005709,0.025490,2:23.3059:-3810211.0007:3567898.2529:3652892.6005:-0.0132:0.0211:0.0057:0.0255|3:23.9805:-3810211.0044:3567898.2376:3652892.6069:-0.0169:0.0058:0.0121:0.0216|4:26.9232:-3810210.9707:3567898.2260:3652892.5826:0.0169:-0.0058:-0.0121:0.0216,1,4,26,3.000000,2.000000,9426.494744,0.419956,2.237346,60,0,0,nan,nan,nan,nan,0,0,1,2,23.305932,-3810211.000714,3567898.252893,3652892.600492,-0.013162,0.021070,0.005709,0.025490,2:23.3059:-3810211.0007:3567898.2529:3652892.6005:-0.0132:0.0211:0.0057:0.0255|3:23.9805:-3810211.0044:3567898.2376:3652892.6069:-0.0169:0.0058:0.0121:0.0216|4:26.9232:-3810210.9707:3567898.2260:3652892.5826:0.0169:-0.0058:-0.0121:0.0216,1,28,1.052410,2.957211,0.205907,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
429,2323,555805.800,0,1,1,4,27,3.000000,2.000000,9426.419346,0.394471,2.087891,60,0,0,nan,nan,nan,nan,0,0,1,2,28.358406,-3810211.088826,3567898.334794,3652892.429672,-0.013162,0.021068,0.005709,0.025489,2:28.3584:-3810211.0888:3567898.3348:3652892.4297:-0.0132:0.0211:0.0057:0.0255|3:29.1873:-3810211.0925:3567898.3195:3652892.4361:-0.0169:0.0058:0.0121:0.0216|4:32.0995:-3810211.0588:3567898.3079:3652892.4118:0.0169:-0.0058:-0.0121:0.0216,1,4,27,3.000000,2.000000,9426.419346,0.394471,2.087891,60,0,0,nan,nan,nan,nan,0,0,1,2,28.358406,-3810211.088826,3567898.334794,3652892.429672,-0.013162,0.021068,0.005709,0.025489,2:28.3584:-3810211.0888:3567898.3348:3652892.4297:-0.0132:0.0211:0.0057:0.0255|3:29.1873:-3810211.0925:3567898.3195:3652892.4361:-0.0169:0.0058:0.0121:0.0216|4:32.0995:-3810211.0588:3567898.3079:3652892.4118:0.0169:-0.0058:-0.0121:0.0216,1,28,1.099067,2.559107,0.208929,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
430,2323,555806.000,1,0,1,4,27,3.000000,2.000000,9426.376808,0.382484,2.009237,60,0,0,nan,nan,nan,nan,0,0,1,2,31.865031,-3810211.140424,3567898.412610,3652892.247981,-0.016861,0.005784,0.012148,0.021571,2:31.8650:-3810211.1404:3567898.4126:3652892.2480:-0.0169:0.0058:0.0121:0.0216|3:33.5507:-3810211.1367:3567898.4279:3652892.2415:-0.0132:0.0211:0.0057:0.0255|4:36.4325:-3810211.1067:3567898.4010:3652892.2237:0.0169:-0.0058:-0.0121:0.0216,1,4,27,3.000000,2.000000,9426.376808,0.382484,2.009237,60,0,0,nan,nan,nan,nan,0,0,1,2,31.865031,-3810211.140424,3567898.412610,3652892.247981,-0.016861,0.005784,0.012148,0.021571,2:31.8650:-3810211.1404:3567898.4126:3652892.2480:-0.0169:0.0058:0.0121:0.0216|3:33.5507:-3810211.1367:3567898.4279:3652892.2415:-0.0132:0.0211:0.0057:0.0255|4:36.4325:-3810211.1067:3567898.4010:3652892.2237:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034762,2.375996,0.215301,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
431,2323,555806.200,0,1,1,4,27,3.000000,2.000000,9426.335028,0.385582,2.120148,60,0,0,nan,nan,nan,nan,0,0,1,2,28.778033,-3810211.205144,3567898.525000,3652892.072722,-0.016861,0.005785,0.012148,0.021572,2:28.7780:-3810211.2051:3567898.5250:3652892.0727:-0.0169:0.0058:0.0121:0.0216|3:29.7774:-3810211.2014:3567898.5403:3652892.0663:-0.0132:0.0211:0.0057:0.0255|4:32.9359:-3810211.1714:3567898.5134:3652892.0484:0.0169:-0.0058:-0.0121:0.0216,1,4,27,3.000000,2.000000,9426.335028,0.385582,2.120148,60,0,0,nan,nan,nan,nan,0,0,1,2,28.778033,-3810211.205144,3567898.525000,3652892.072722,-0.016861,0.005785,0.012148,0.021572,2:28.7780:-3810211.2051:3567898.5250:3652892.0727:-0.0169:0.0058:0.0121:0.0216|3:29.7774:-3810211.2014:3567898.5403:3652892.0663:-0.0132:0.0211:0.0057:0.0255|4:32.9359:-3810211.1714:3567898.5134:3652892.0484:0.0169:-0.0058:-0.0121:0.0216,1,29,1.034752,2.359623,0.218028,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
432,2323,555806.400,0,1,1,4,27,3.000000,2.000000,9426.271955,0.404103,2.360009,60,0,0,nan,nan,nan,nan,0,0,1,2,22.876648,-3810211.277104,3567898.630810,3652891.887932,-0.013161,0.021065,0.005710,0.025486,2:22.8766:-3810211.2771:3567898.6308:3652891.8879:-0.0132:0.0211:0.0057:0.0255|3:23.1149:-3810211.2808:3567898.6155:3652891.8944:-0.0169:0.0058:0.0121:0.0216|4:25.6763:-3810211.2471:3567898.6040:3652891.8701:0.0169:-0.0058:-0.0121:0.0216,1,4,27,3.000000,2.000000,9426.271955,0.404103,2.360009,60,0,0,nan,nan,nan,nan,0,0,1,2,22.876648,-3810211.277104,3567898.630810,3652891.887932,-0.013161,0.021065,0.005710,0.025486,2:22.8766:-3810211.2771:3567898.6308:3652891.8879:-0.0132:0.0211:0.0057:0.0255|3:23.1149:-3810211.2808:3567898.6155:3652891.8944:-0.0169:0.0058:0.0121:0.0216|4:25.6763:-3810211.2471:3567898.6040:3652891.8701:0.0169:-0.0058:-0.0121:0.0216,1,28,1.071447,2.489547,0.213844,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
433,2323,555806.600,0,1,1,4,26,3.000000,2.000000,9426.206059,0.415811,2.444783,56,0,0,nan,nan,nan,nan,0,0,1,2,32.068039,-3810211.357322,3567898.724570,3652891.703262,-0.015364,0.021820,0.007298,0.027667,2:32.0680:-3810211.3573:3567898.7246:3652891.7033:-0.0154:0.0218:0.0073:0.0277|3:36.7547:-3810211.3625:3567898.7320:3652891.7057:-0.0206:0.0292:0.0098:0.0370|4:38.3702:-3810211.3312:3567898.6792:3652891.6800:0.0107:-0.0235:-0.0160:0.0304,1,4,26,3.000000,2.000000,9426.206059,0.415811,2.444783,56,0,0,nan,nan,nan,nan,0,0,1,2,32.068039,-3810211.357322,3567898.724570,3652891.703262,-0.015364,0.021820,0.007298,0.027667,2:32.0680:-3810211.3573:3567898.7246:3652891.7033:-0.0154:0.0218:0.0073:0.0277|3:36.7547:-3810211.3625:3567898.7320:3652891.7057:-0.0206:0.0292:0.0098:0.0370|4:38.3702:-3810211.3312:3567898.6792:3652891.6800:0.0107:-0.0235:-0.0160:0.0304,1,27,1.139071,2.662818,0.222325,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
434,2323,555806.800,0,1,1,4,27,3.000000,2.000000,9426.146792,0.417653,2.545095,58,0,0,nan,nan,nan,nan,0,0,1,2,42.156103,-3810211.434482,3567898.819667,3652891.528836,-0.015364,0.021819,0.007299,0.027666,2:42.1561:-3810211.4345:3567898.8197:3652891.5288:-0.0154:0.0218:0.0073:0.0277|3:47.4728:-3810211.4397:3567898.8271:3652891.5313:-0.0206:0.0292:0.0098:0.0370|4:48.6454:-3810211.4512:3567898.8134:3652891.5364:-0.0320:0.0155:0.0149:0.0386,1,4,27,3.000000,2.000000,9426.146792,0.417653,2.545095,58,0,0,nan,nan,nan,nan,0,0,1,2,42.156103,-3810211.434482,3567898.819667,3652891.528836,-0.015364,0.021819,0.007299,0.027666,2:42.1561:-3810211.4345:3567898.8197:3652891.5288:-0.0154:0.0218:0.0073:0.0277|3:47.4728:-3810211.4397:3567898.8271:3652891.5313:-0.0206:0.0292:0.0098:0.0370|4:48.6454:-3810211.4512:3567898.8134:3652891.5364:-0.0320:0.0155:0.0149:0.0386,1,28,1.071436,2.446446,0.213431,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
435,2323,555807.000,1,0,1,4,27,3.000000,2.000000,9426.086865,0.451954,2.648793,58,0,0,nan,nan,nan,nan,0,0,1,2,34.236882,-3810211.495859,3567898.902790,3652891.342859,-0.014058,0.021370,0.006358,0.026357,2:34.2369:-3810211.4959:3567898.9028:3652891.3429:-0.0141:0.0214:0.0064:0.0264|3:35.9875:-3810211.4677:3567898.8601:3652891.3301:0.0141:-0.0214:-0.0064:0.0264|4:36.5871:-3810211.5117:3567898.8962:3652891.3498:-0.0299:0.0148:0.0133:0.0359,1,4,27,3.000000,2.000000,9426.086865,0.451954,2.648793,58,0,0,nan,nan,nan,nan,0,0,1,2,34.236882,-3810211.495859,3567898.902790,3652891.342859,-0.014058,0.021370,0.006358,0.026357,2:34.2369:-3810211.4959:3567898.9028:3652891.3429:-0.0141:0.0214:0.0064:0.0264|3:35.9875:-3810211.4677:3567898.8601:3652891.3301:0.0141:-0.0214:-0.0064:0.0264|4:36.5871:-3810211.5117:3567898.8962:3652891.3498:-0.0299:0.0148:0.0133:0.0359,1,28,1.071431,2.410271,0.211810,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
436,2323,555807.200,0,1,1,4,26,3.000000,2.000000,9426.019490,0.420135,2.553618,56,0,0,nan,nan,nan,nan,0,0,1,2,23.951423,-3810211.582735,3567898.993004,3652891.178759,-0.015363,0.021817,0.007299,0.027664,2:23.9514:-3810211.5827:3567898.9930:3652891.1788:-0.0154:0.0218:0.0073:0.0277|3:25.5679:-3810211.5879:3567899.0004:3652891.1812:-0.0206:0.0292:0.0098:0.0370|4:26.7934:-3810211.5561:3567898.9440:3652891.1527:0.0112:-0.0272:-0.0187:0.0349,1,4,26,3.000000,2.000000,9426.019490,0.420135,2.553618,56,0,0,nan,nan,nan,nan,0,0,1,2,23.951423,-3810211.582735,3567898.993004,3652891.178759,-0.015363,0.021817,0.007299,0.027664,2:23.9514:-3810211.5827:3567898.9930:3652891.1788:-0.0154:0.0218:0.0073:0.0277|3:25.5679:-3810211.5879:3567899.0004:3652891.1812:-0.0206:0.0292:0.0098:0.0370|4:26.7934:-3810211.5561:3567898.9440:3652891.1527:0.0112:-0.0272:-0.0187:0.0349,1,28,1.071426,2.434803,0.206447,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
437,2323,555807.400,0,1,1,4,26,3.000000,2.000000,9425.947984,0.411896,2.505516,56,0,0,nan,nan,nan,nan,0,0,1,2,23.187999,-3810211.664291,3567899.073825,3652891.005328,-0.015363,0.021816,0.007300,0.027663,2:23.1880:-3810211.6643:3567899.0738:3652891.0053:-0.0154:0.0218:0.0073:0.0277|3:24.2277:-3810211.6695:3567899.0812:3652891.0078:-0.0206:0.0292:0.0098:0.0370|4:26.5852:-3810211.6377:3567899.0248:3652890.9793:0.0112:-0.0272:-0.0187:0.0349,1,4,26,3.000000,2.000000,9425.947984,0.411896,2.505516,56,0,0,nan,nan,nan,nan,0,0,1,2,23.187999,-3810211.664291,3567899.073825,3652891.005328,-0.015363,0.021816,0.007300,0.027663,2:23.1880:-3810211.6643:3567899.0738:3652891.0053:-0.0154:0.0218:0.0073:0.0277|3:24.2277:-3810211.6695:3567899.0812:3652891.0078:-0.0206:0.0292:0.0098:0.0370|4:26.5852:-3810211.6377:3567899.0248:3652890.9793:0.0112:-0.0272:-0.0187:0.0349,1,28,1.071420,2.444817,0.207995,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
438,2323,555807.600,0,1,1,4,26,3.000000,2.000000,9425.889507,0.428826,2.602405,56,0,0,nan,nan,nan,nan,0,0,1,2,26.691166,-3810211.736219,3567899.161522,3652890.837783,-0.015362,0.021814,0.007300,0.027662,2:26.6912:-3810211.7362:3567899.1615:3652890.8378:-0.0154:0.0218:0.0073:0.0277|3:30.1973:-3810211.7414:3567899.1689:3652890.8403:-0.0206:0.0292:0.0098:0.0370|4:30.4072:-3810211.7529:3567899.1552:3652890.8454:-0.0321:0.0155:0.0149:0.0386,1,4,26,3.000000,2.000000,9425.889507,0.428826,2.602405,56,0,0,nan,nan,nan,nan,0,0,1,2,26.691166,-3810211.736219,3567899.161522,3652890.837783,-0.015362,0.021814,0.007300,0.027662,2:26.6912:-3810211.7362:3567899.1615:3652890.8378:-0.0154:0.0218:0.0073:0.0277|3:30.1973:-3810211.7414:3567899.1689:3652890.8403:-0.0206:0.0292:0.0098:0.0370|4:30.4072:-3810211.7529:3567899.1552:3652890.8454:-0.0321:0.0155:0.0149:0.0386,1,28,1.071415,2.415237,0.202327,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
439,2323,555807.800,0,1,1,4,26,18.935630,2.000000,9425.823281,0.431411,2.656321,56,0,0,nan,nan,nan,nan,0,0,1,2,18.935630,-3810211.805239,3567899.232400,3652890.666688,-0.015362,0.021813,0.007300,0.027661,2:18.9356:-3810211.8052:3567899.2324:3652890.6667:-0.0154:0.0218:0.0073:0.0277|3:21.7952:-3810211.8104:3567899.2398:3652890.6692:-0.0206:0.0292:0.0098:0.0370|4:22.9521:-3810211.8219:3567899.2261:3652890.6743:-0.0321:0.0155:0.0149:0.0386,1,4,26,18.935630,2.000000,9425.823281,0.431411,2.656321,56,0,0,nan,nan,nan,nan,0,0,1,2,18.935630,-3810211.805239,3567899.232400,3652890.666688,-0.015362,0.021813,0.007300,0.027661,2:18.9356:-3810211.8052:3567899.2324:3652890.6667:-0.0154:0.0218:0.0073:0.0277|3:21.7952:-3810211.8104:3567899.2398:3652890.6692:-0.0206:0.0292:0.0098:0.0370|4:22.9521:-3810211.8219:3567899.2261:3652890.6743:-0.0321:0.0155:0.0149:0.0386,1,28,1.071410,2.395381,0.197639,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
440,2323,555808.000,1,0,1,4,26,3.000000,2.000000,9425.758569,0.426196,2.682634,56,0,0,nan,nan,nan,nan,0,0,1,2,19.778423,-3810211.876718,3567899.309915,3652890.495236,-0.015362,0.021812,0.007300,0.027660,2:19.7784:-3810211.8767:3567899.3099:3652890.4952:-0.0154:0.0218:0.0073:0.0277|3:22.3525:-3810211.8819:3567899.3173:3652890.4977:-0.0206:0.0292:0.0098:0.0370|4:22.5499:-3810211.8934:3567899.3036:3652890.5028:-0.0321:0.0155:0.0149:0.0386,1,4,26,3.000000,2.000000,9425.758569,0.426196,2.682634,56,0,0,nan,nan,nan,nan,0,0,1,2,19.778423,-3810211.876718,3567899.309915,3652890.495236,-0.015362,0.021812,0.007300,0.027660,2:19.7784:-3810211.8767:3567899.3099:3652890.4952:-0.0154:0.0218:0.0073:0.0277|3:22.3525:-3810211.8819:3567899.3173:3652890.4977:-0.0206:0.0292:0.0098:0.0370|4:22.5499:-3810211.8934:3567899.3036:3652890.5028:-0.0321:0.0155:0.0149:0.0386,1,29,1.034660,2.289472,0.201281,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
441,2323,555808.200,0,1,1,4,26,14.392998,2.000000,9425.710437,0.447087,2.868793,56,0,0,nan,nan,nan,nan,0,0,1,2,14.392998,-3810211.941140,3567899.402103,3652890.334505,-0.015361,0.021811,0.007301,0.027659,2:14.3930:-3810211.9411:3567899.4021:3652890.3345:-0.0154:0.0218:0.0073:0.0277|3:14.6038:-3810211.9463:3567899.4095:3652890.3370:-0.0206:0.0292:0.0098:0.0370|4:16.1736:-3810211.9145:3567899.3531:3652890.3085:0.0112:-0.0272:-0.0187:0.0349,1,4,26,14.392998,2.000000,9425.710437,0.447087,2.868793,56,0,0,nan,nan,nan,nan,0,0,1,2,14.392998,-3810211.941140,3567899.402103,3652890.334505,-0.015361,0.021811,0.007301,0.027659,2:14.3930:-3810211.9411:3567899.4021:3652890.3345:-0.0154:0.0218:0.0073:0.0277|3:14.6038:-3810211.9463:3567899.4095:3652890.3370:-0.0206:0.0292:0.0098:0.0370|4:16.1736:-3810211.9145:3567899.3531:3652890.3085:0.0112:-0.0272:-0.0187:0.0349,1,29,1.034650,2.235635,0.196173,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
442,2323,555808.400,0,1,1,4,26,17.565375,2.000000,9425.648685,0.466058,2.990741,56,0,0,nan,nan,nan,nan,0,0,1,2,17.565375,-3810212.022958,3567899.483580,3652890.194176,-0.015361,0.021810,0.007301,0.027657,2:17.5654:-3810212.0230:3567899.4836:3652890.1942:-0.0154:0.0218:0.0073:0.0277|3:21.3595:-3810212.0282:3567899.4910:3652890.1967:-0.0206:0.0292:0.0098:0.0370|4:21.4574:-3810211.9968:3567899.4382:3652890.1709:0.0107:-0.0235:-0.0160:0.0304,1,4,26,17.565375,2.000000,9425.648685,0.466058,2.990741,56,0,0,nan,nan,nan,nan,0,0,1,2,17.565375,-3810212.022958,3567899.483580,3652890.194176,-0.015361,0.021810,0.007301,0.027657,2:17.5654:-3810212.0230:3567899.4836:3652890.1942:-0.0154:0.0218:0.0073:0.0277|3:21.3595:-3810212.0282:3567899.4910:3652890.1967:-0.0206:0.0292:0.0098:0.0370|4:21.4574:-3810211.9968:3567899.4382:3652890.1709:0.0107:-0.0235:-0.0160:0.0304,1,29,1.034640,2.244779,0.181728,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
443,2323,555808.600,0,1,1,4,26,15.921355,2.000000,9425.588908,0.474169,3.014924,56,0,0,nan,nan,nan,nan,0,0,1,2,15.921355,-3810212.077213,3567899.522015,3652890.065020,-0.015361,0.021809,0.007301,0.027656,2:15.9214:-3810212.0772:3567899.5220:3652890.0650:-0.0154:0.0218:0.0073:0.0277|3:16.7341:-3810212.0824:3567899.5294:3652890.0675:-0.0206:0.0292:0.0098:0.0370|4:18.4468:-3810212.0506:3567899.4730:3652890.0390:0.0112:-0.0272:-0.0187:0.0349,1,4,26,15.921355,2.000000,9425.588908,0.474169,3.014924,56,0,0,nan,nan,nan,nan,0,0,1,2,15.921355,-3810212.077213,3567899.522015,3652890.065020,-0.015361,0.021809,0.007301,0.027656,2:15.9214:-3810212.0772:3567899.5220:3652890.0650:-0.0154:0.0218:0.0073:0.0277|3:16.7341:-3810212.0824:3567899.5294:3652890.0675:-0.0206:0.0292:0.0098:0.0370|4:18.4468:-3810212.0506:3567899.4730:3652890.0390:0.0112:-0.0272:-0.0187:0.0349,1,29,1.034630,2.255494,0.145266,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
444,2323,555808.800,0,1,1,4,26,18.546843,2.000000,9425.547693,0.468674,2.984124,56,0,0,nan,nan,nan,nan,0,0,1,2,18.546843,-3810212.108529,3567899.557928,3652889.941869,-0.015360,0.021808,0.007302,0.027655,2:18.5468:-3810212.1085:3567899.5579:3652889.9419:-0.0154:0.0218:0.0073:0.0277|3:18.8691:-3810212.1137:3567899.5653:3652889.9443:-0.0206:0.0292:0.0098:0.0370|4:19.8014:-3810212.0824:3567899.5126:3652889.9186:0.0108:-0.0235:-0.0160:0.0304,1,4,26,18.546843,2.000000,9425.547693,0.468674,2.984124,56,0,0,nan,nan,nan,nan,0,0,1,2,18.546843,-3810212.108529,3567899.557928,3652889.941869,-0.015360,0.021808,0.007302,0.027655,2:18.5468:-3810212.1085:3567899.5579:3652889.9419:-0.0154:0.0218:0.0073:0.0277|3:18.8691:-3810212.1137:3567899.5653:3652889.9443:-0.0206:0.0292:0.0098:0.0370|4:19.8014:-3810212.0824:3567899.5126:3652889.9186:0.0108:-0.0235:-0.0160:0.0304,1,29,1.034620,2.206272,0.132049,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
