epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
5152,2324,188501.200,0,1,1,4,15,6.798771,2.000000,3137.036855,0.429464,1.838380,32,0,0,nan,nan,nan,nan,0,0,1,2,6.798771,-3959456.135214,3350598.914639,3699354.564622,-0.730938,9.618891,4.981735,10.857026,2:6.7988:-3959456.1352:3350598.9146:3699354.5646:-0.7309:9.6189:4.9817:10.8570|3:6.8849:-3959456.0918:3350586.4003:3699347.2314:-0.6875:-2.8954:-2.3515:3.7928|4:7.1383:-3959454.1252:3350582.3233:3699344.8174:1.2791:-6.9724:-4.7655:8.5417,1,4,15,6.798771,2.000000,3137.036855,0.429464,1.838380,32,0,0,nan,nan,nan,nan,0,0,1,2,6.798771,-3959456.135214,3350598.914639,3699354.564622,-0.730938,9.618891,4.981735,10.857026,2:6.7988:-3959456.1352:3350598.9146:3699354.5646:-0.7309:9.6189:4.9817:10.8570|3:6.8849:-3959456.0918:3350586.4003:3699347.2314:-0.6875:-2.8954:-2.3515:3.7928|4:7.1383:-3959454.1252:3350582.3233:3699344.8174:1.2791:-6.9724:-4.7655:8.5417,1,28,1.132935,46.537699,0.918499,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5153,2324,188501.400,0,1,1,4,15,7.176442,2.000000,3136.894065,0.401882,1.633192,32,0,0,nan,nan,nan,nan,0,0,1,2,7.176442,-3959456.304436,3350586.899730,3699346.595054,-0.687461,-2.895359,-2.351546,3.792819,2:7.1764:-3959456.3044:3350586.8997:3699346.5951:-0.6875:-2.8954:-2.3515:3.7928|3:7.2373:-3959456.3481:3350599.4140:3699353.9286:-0.7311:9.6189:4.9820:10.8571|4:7.3636:-3959454.3377:3350582.8228:3699344.1809:1.2792:-6.9723:-4.7657:8.5417,1,4,15,7.176442,2.000000,3136.894065,0.401882,1.633192,32,0,0,nan,nan,nan,nan,0,0,1,2,7.176442,-3959456.304436,3350586.899730,3699346.595054,-0.687461,-2.895359,-2.351546,3.792819,2:7.1764:-3959456.3044:3350586.8997:3699346.5951:-0.6875:-2.8954:-2.3515:3.7928|3:7.2373:-3959456.3481:3350599.4140:3699353.9286:-0.7311:9.6189:4.9820:10.8571|4:7.3636:-3959454.3377:3350582.8228:3699344.1809:1.2792:-6.9723:-4.7657:8.5417,1,28,1.132929,46.271884,0.836327,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5154,2324,188501.600,0,1,1,4,15,7.569492,2.000000,3136.759730,0.394199,1.557385,32,0,0,nan,nan,nan,nan,0,0,1,2,7.569492,-3959456.477205,3350587.310122,3699346.020549,-0.687414,-2.895275,-2.351623,3.792794,2:7.5695:-3959456.4772:3350587.3101:3699346.0205:-0.6874:-2.8953:-2.3516:3.7928|3:7.6250:-3959456.5211:3350599.8242:3699353.3544:-0.7313:9.6188:4.9822:10.8572|4:7.7624:-3959454.5104:3350583.2332:3699343.6063:1.2794:-6.9722:-4.7658:8.5418,1,4,15,7.569492,2.000000,3136.759730,0.394199,1.557385,32,0,0,nan,nan,nan,nan,0,0,1,2,7.569492,-3959456.477205,3350587.310122,3699346.020549,-0.687414,-2.895275,-2.351623,3.792794,2:7.5695:-3959456.4772:3350587.3101:3699346.0205:-0.6874:-2.8953:-2.3516:3.7928|3:7.6250:-3959456.5211:3350599.8242:3699353.3544:-0.7313:9.6188:4.9822:10.8572|4:7.7624:-3959454.5104:3350583.2332:3699343.6063:1.2794:-6.9722:-4.7658:8.5418,1,28,1.132924,46.921941,0.726764,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5155,2324,188501.800,0,1,1,4,15,8.109710,2.000000,3136.647734,0.393881,1.426196,32,0,0,nan,nan,nan,nan,0,0,1,2,8.109710,-3959456.682015,3350600.199833,3699352.864286,-0.731422,9.618803,4.982476,10.857321,2:8.1097:-3959456.6820:3350600.1998:3699352.8643:-0.7314:9.6188:4.9825:10.8573|3:8.1584:-3959454.6711:3350583.6089:3699343.1158:1.2795:-6.9721:-4.7660:8.5418|4:8.2412:-3959456.6380:3350587.6858:3699345.5301:-0.6874:-2.8952:-2.3517:3.7928,1,4,15,8.109710,2.000000,3136.647734,0.393881,1.426196,32,0,0,nan,nan,nan,nan,0,0,1,2,8.109710,-3959456.682015,3350600.199833,3699352.864286,-0.731422,9.618803,4.982476,10.857321,2:8.1097:-3959456.6820:3350600.1998:3699352.8643:-0.7314:9.6188:4.9825:10.8573|3:8.1584:-3959454.6711:3350583.6089:3699343.1158:1.2795:-6.9721:-4.7660:8.5418|4:8.2412:-3959456.6380:3350587.6858:3699345.5301:-0.6874:-2.8952:-2.3517:3.7928,1,28,1.132918,47.711988,0.638288,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5156,2324,188502.000,1,0,1,4,15,8.962673,2.000000,3136.544828,0.364501,1.253319,32,0,0,nan,nan,nan,nan,0,0,1,2,8.962673,-3959456.776835,3350587.994996,3699345.110858,-0.687319,-2.895108,-2.351777,3.792745,2:8.9627:-3959456.7768:3350587.9950:3699345.1109:-0.6873:-2.8951:-2.3518:3.7927|3:8.9673:-3959454.8099:3350583.9181:3699342.6965:1.2796:-6.9720:-4.7661:8.5418|4:9.0725:-3959456.8211:3350600.5089:3699352.4454:-0.7316:9.6188:4.9827:10.8574,1,4,15,8.962673,2.000000,3136.544828,0.364501,1.253319,32,0,0,nan,nan,nan,nan,0,0,1,2,8.962673,-3959456.776835,3350587.994996,3699345.110858,-0.687319,-2.895108,-2.351777,3.792745,2:8.9627:-3959456.7768:3350587.9950:3699345.1109:-0.6873:-2.8951:-2.3518:3.7927|3:8.9673:-3959454.8099:3350583.9181:3699342.6965:1.2796:-6.9720:-4.7661:8.5418|4:9.0725:-3959456.8211:3350600.5089:3699352.4454:-0.7316:9.6188:4.9827:10.8574,1,28,1.132912,47.420157,0.539013,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5157,2324,188502.200,0,1,1,4,15,9.151741,2.000000,3136.444692,0.352707,1.131570,32,0,0,nan,nan,nan,nan,0,0,1,2,9.151741,-3959456.891565,3350588.236777,3699344.741731,-0.687271,-2.895025,-2.351854,3.792720,2:9.1517:-3959456.8916:3350588.2368:3699344.7417:-0.6873:-2.8950:-2.3519:3.7927|3:9.1844:-3959454.9246:3350584.1599:3699342.3273:1.2797:-6.9719:-4.7663:8.5418|4:9.2711:-3959456.9360:3350600.7505:3699352.0766:-0.7317:9.6187:4.9830:10.8575,1,4,15,9.151741,2.000000,3136.444692,0.352707,1.131570,32,0,0,nan,nan,nan,nan,0,0,1,2,9.151741,-3959456.891565,3350588.236777,3699344.741731,-0.687271,-2.895025,-2.351854,3.792720,2:9.1517:-3959456.8916:3350588.2368:3699344.7417:-0.6873:-2.8950:-2.3519:3.7927|3:9.1844:-3959454.9246:3350584.1599:3699342.3273:1.2797:-6.9719:-4.7663:8.5418|4:9.2711:-3959456.9360:3350600.7505:3699352.0766:-0.7317:9.6187:4.9830:10.8575,1,28,1.132907,47.358904,0.455840,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5158,2324,188502.400,0,1,1,3,15,0.000000,2.000000,3137.042144,0.333280,1.004919,32,0,0,nan,nan,nan,nan,0,0,1,2,9.151741,-3959456.891565,3350588.236777,3699344.741731,-0.687271,-2.895025,-2.351854,3.792720,2:9.1517:-3959456.8916:3350588.2368:3699344.7417:-0.6873:-2.8950:-2.3519:3.7927|3:9.1844:-3959454.9246:3350584.1599:3699342.3273:1.2797:-6.9719:-4.7663:8.5418|4:9.2711:-3959456.9360:3350600.7505:3699352.0766:-0.7317:9.6187:4.9830:10.8575,1,3,15,0.000000,2.000000,3137.042144,0.333280,1.004919,32,0,0,nan,nan,nan,nan,0,0,1,2,9.151741,-3959456.891565,3350588.236777,3699344.741731,-0.687271,-2.895025,-2.351854,3.792720,2:9.1517:-3959456.8916:3350588.2368:3699344.7417:-0.6873:-2.8950:-2.3519:3.7927|3:9.1844:-3959454.9246:3350584.1599:3699342.3273:1.2797:-6.9719:-4.7663:8.5418|4:9.2711:-3959456.9360:3350600.7505:3699352.0766:-0.7317:9.6187:4.9830:10.8575,1,28,1.132901,45.799926,1.161987,0.200000,10000.000000,1.161987,0.394478,0.200000,12.000000,6.000000,0,1,none
5159,2324,188502.600,0,1,1,4,15,9.771783,2.000000,3136.308666,0.323443,0.899072,32,0,0,nan,nan,nan,nan,0,0,1,2,9.771783,-3959455.112210,3350584.587447,3699341.754989,1.279967,-6.971659,-4.766614,8.541836,2:9.7718:-3959455.1122:3350584.5874:3699341.7550:1.2800:-6.9717:-4.7666:8.5418|3:9.8422:-3959457.0794:3350588.6642:3699344.1696:-0.6872:-2.8949:-2.3520:3.7927|4:9.8763:-3959457.1242:3350601.1778:3699351.5051:-0.7321:9.6187:4.9835:10.8577,1,4,15,9.771783,2.000000,3136.308666,0.323443,0.899072,32,0,0,nan,nan,nan,nan,0,0,1,2,9.771783,-3959455.112210,3350584.587447,3699341.754989,1.279967,-6.971659,-4.766614,8.541836,2:9.7718:-3959455.1122:3350584.5874:3699341.7550:1.2800:-6.9717:-4.7666:8.5418|3:9.8422:-3959457.0794:3350588.6642:3699344.1696:-0.6872:-2.8949:-2.3520:3.7927|4:9.8763:-3959457.1242:3350601.1778:3699351.5051:-0.7321:9.6187:4.9835:10.8577,1,28,1.132896,46.566884,0.852451,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5160,2324,188502.800,0,1,1,4,15,9.894099,2.000000,3136.267512,0.318740,0.846541,32,0,0,nan,nan,nan,nan,0,0,1,2,9.894099,-3959455.179186,3350584.760371,3699341.542506,1.280088,-6.971547,-4.766772,8.541850,2:9.8941:-3959455.1792:3350584.7604:3699341.5425:1.2801:-6.9715:-4.7668:8.5419|3:10.0313:-3959457.1915:3350601.3506:3699351.2930:-0.7322:9.6187:4.9837:10.8578|4:10.1154:-3959457.1464:3350588.8371:3699343.9572:-0.6871:-2.8948:-2.3521:3.7926,1,4,15,9.894099,2.000000,3136.267512,0.318740,0.846541,32,0,0,nan,nan,nan,nan,0,0,1,2,9.894099,-3959455.179186,3350584.760371,3699341.542506,1.280088,-6.971547,-4.766772,8.541850,2:9.8941:-3959455.1792:3350584.7604:3699341.5425:1.2801:-6.9715:-4.7668:8.5419|3:10.0313:-3959457.1915:3350601.3506:3699351.2930:-0.7322:9.6187:4.9837:10.8578|4:10.1154:-3959457.1464:3350588.8371:3699343.9572:-0.6871:-2.8948:-2.3521:3.7926,1,28,1.132890,46.173042,0.281866,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5161,2324,188503.000,1,0,1,4,15,10.142132,2.000000,3136.207696,0.324193,0.790608,32,0,0,nan,nan,nan,nan,0,0,1,2,10.142132,-3959455.217438,3350584.848333,3699341.336042,1.280212,-6.971445,-4.766935,8.541876,2:10.1421:-3959455.2174:3350584.8483:3699341.3360:1.2802:-6.9714:-4.7669:8.5419|3:10.1768:-3959457.2300:3350601.4384:3699351.0869:-0.7324:9.6186:4.9840:10.8579|4:10.3693:-3959457.1847:3350588.9251:3699343.7508:-0.6871:-2.8947:-2.3522:3.7926,1,4,15,10.142132,2.000000,3136.207696,0.324193,0.790608,32,0,0,nan,nan,nan,nan,0,0,1,2,10.142132,-3959455.217438,3350584.848333,3699341.336042,1.280212,-6.971445,-4.766935,8.541876,2:10.1421:-3959455.2174:3350584.8483:3699341.3360:1.2802:-6.9714:-4.7669:8.5419|3:10.1768:-3959457.2300:3350601.4384:3699351.0869:-0.7324:9.6186:4.9840:10.8579|4:10.3693:-3959457.1847:3350588.9251:3699343.7508:-0.6871:-2.8947:-2.3522:3.7926,1,27,1.280588,3.415806,0.227491,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5162,2324,188503.200,0,1,1,3,15,0.000000,2.000000,3136.742102,0.346155,0.798484,32,0,0,nan,nan,nan,nan,0,0,1,2,10.142132,-3959455.217438,3350584.848333,3699341.336042,1.280212,-6.971445,-4.766935,8.541876,2:10.1421:-3959455.2174:3350584.8483:3699341.3360:1.2802:-6.9714:-4.7669:8.5419|3:10.1768:-3959457.2300:3350601.4384:3699351.0869:-0.7324:9.6186:4.9840:10.8579|4:10.3693:-3959457.1847:3350588.9251:3699343.7508:-0.6871:-2.8947:-2.3522:3.7926,1,3,15,0.000000,2.000000,3136.742102,0.346155,0.798484,32,0,0,nan,nan,nan,nan,0,0,1,2,10.142132,-3959455.217438,3350584.848333,3699341.336042,1.280212,-6.971445,-4.766935,8.541876,2:10.1421:-3959455.2174:3350584.8483:3699341.3360:1.2802:-6.9714:-4.7669:8.5419|3:10.1768:-3959457.2300:3350601.4384:3699351.0869:-0.7324:9.6186:4.9840:10.8579|4:10.3693:-3959457.1847:3350588.9251:3699343.7508:-0.6871:-2.8947:-2.3522:3.7926,1,27,1.280587,2.912665,0.900828,0.200000,10000.000000,0.900828,0.316518,0.200000,12.000000,6.000000,0,1,none
5163,2324,188503.400,0,1,1,4,15,10.929561,2.000000,3136.130635,0.353473,0.899639,32,0,0,nan,nan,nan,nan,0,0,1,2,10.929561,-3959455.334394,3350585.108332,3699341.009592,1.280455,-6.971220,-4.767249,8.541904,2:10.9296:-3959455.3344:3350585.1083:3699341.0096:1.2805:-6.9712:-4.7672:8.5419|3:11.1434:-3959457.3476:3350601.6981:3699350.7613:-0.7327:9.6186:4.9845:10.8581|4:11.4459:-3959457.3018:3350589.1850:3699343.4245:-0.6870:-2.8945:-2.3523:3.7926,1,4,15,10.929561,2.000000,3136.130635,0.353473,0.899639,32,0,0,nan,nan,nan,nan,0,0,1,2,10.929561,-3959455.334394,3350585.108332,3699341.009592,1.280455,-6.971220,-4.767249,8.541904,2:10.9296:-3959455.3344:3350585.1083:3699341.0096:1.2805:-6.9712:-4.7672:8.5419|3:11.1434:-3959457.3476:3350601.6981:3699350.7613:-0.7327:9.6186:4.9845:10.8581|4:11.4459:-3959457.3018:3350589.1850:3699343.4245:-0.6870:-2.8945:-2.3523:3.7926,1,27,1.280585,3.643399,0.717866,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5164,2324,188503.600,0,1,1,4,15,10.827540,2.000000,3136.074420,0.372150,0.957708,32,0,0,nan,nan,nan,nan,0,0,1,2,10.827540,-3959455.373964,3350585.177632,3699340.842135,1.280577,-6.971107,-4.767406,8.541919,2:10.8275:-3959455.3740:3350585.1776:3699340.8421:1.2806:-6.9711:-4.7674:8.5419|3:11.0777:-3959457.3874:3350601.7673:3699350.5942:-0.7329:9.6186:4.9847:10.8582|4:11.4314:-3959457.3415:3350589.2543:3699343.2571:-0.6869:-2.8944:-2.3524:3.7926,1,4,15,10.827540,2.000000,3136.074420,0.372150,0.957708,32,0,0,nan,nan,nan,nan,0,0,1,2,10.827540,-3959455.373964,3350585.177632,3699340.842135,1.280577,-6.971107,-4.767406,8.541919,2:10.8275:-3959455.3740:3350585.1776:3699340.8421:1.2806:-6.9711:-4.7674:8.5419|3:11.0777:-3959457.3874:3350601.7673:3699350.5942:-0.7329:9.6186:4.9847:10.8582|4:11.4314:-3959457.3415:3350589.2543:3699343.2571:-0.6869:-2.8944:-2.3524:3.7926,1,27,1.280584,3.655159,0.185342,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5165,2324,188503.800,0,1,1,4,15,11.184693,2.000000,3136.049293,0.372778,0.914584,32,0,0,nan,nan,nan,nan,0,0,1,2,11.184693,-3959455.435391,3350585.322026,3699340.701969,1.280699,-6.970994,-4.767564,8.541933,2:11.1847:-3959455.4354:3350585.3220:3699340.7020:1.2807:-6.9710:-4.7676:8.5419|3:11.2953:-3959457.4491:3350601.9115:3699350.4545:-0.7330:9.6185:4.9849:10.8583|4:11.7270:-3959457.4030:3350589.3987:3699343.1171:-0.6869:-2.8944:-2.3525:3.7925,1,4,15,11.184693,2.000000,3136.049293,0.372778,0.914584,32,0,0,nan,nan,nan,nan,0,0,1,2,11.184693,-3959455.435391,3350585.322026,3699340.701969,1.280699,-6.970994,-4.767564,8.541933,2:11.1847:-3959455.4354:3350585.3220:3699340.7020:1.2807:-6.9710:-4.7676:8.5419|3:11.2953:-3959457.4491:3350601.9115:3699350.4545:-0.7330:9.6185:4.9849:10.8583|4:11.7270:-3959457.4030:3350589.3987:3699343.1171:-0.6869:-2.8944:-2.3525:3.7925,1,27,1.280583,3.531141,0.210257,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5166,2324,188504.000,1,0,1,3,15,0.000000,2.000000,3136.512042,0.368392,1.017240,32,0,0,nan,nan,nan,nan,0,0,1,2,11.184693,-3959455.435391,3350585.322026,3699340.701969,1.280699,-6.970994,-4.767564,8.541933,2:11.1847:-3959455.4354:3350585.3220:3699340.7020:1.2807:-6.9710:-4.7676:8.5419|3:11.2953:-3959457.4491:3350601.9115:3699350.4545:-0.7330:9.6185:4.9849:10.8583|4:11.7270:-3959457.4030:3350589.3987:3699343.1171:-0.6869:-2.8944:-2.3525:3.7925,1,3,15,0.000000,2.000000,3136.512042,0.368392,1.017240,32,0,0,nan,nan,nan,nan,0,0,1,2,11.184693,-3959455.435391,3350585.322026,3699340.701969,1.280699,-6.970994,-4.767564,8.541933,2:11.1847:-3959455.4354:3350585.3220:3699340.7020:1.2807:-6.9710:-4.7676:8.5419|3:11.2953:-3959457.4491:3350601.9115:3699350.4545:-0.7330:9.6185:4.9849:10.8583|4:11.7270:-3959457.4030:3350589.3987:3699343.1171:-0.6869:-2.8944:-2.3525:3.7925,1,27,1.280582,3.258545,0.742493,0.200000,10000.000000,0.742493,0.189210,0.200000,12.000000,6.000000,0,1,none
5167,2324,188504.200,0,1,1,4,15,11.837064,2.000000,3135.971289,0.338554,0.911303,32,0,0,nan,nan,nan,nan,0,0,1,2,11.837064,-3959455.532312,3350585.548819,3699340.376175,1.280942,-6.970769,-4.767878,8.541960,2:11.8371:-3959455.5323:3350585.5488:3699340.3762:1.2809:-6.9708:-4.7679:8.5420|3:11.9259:-3959457.5466:3350602.1380:3699350.1295:-0.7334:9.6185:4.9854:10.8585|4:12.3367:-3959457.5000:3350589.6254:3699342.7914:-0.6868:-2.8942:-2.3526:3.7925,1,4,15,11.837064,2.000000,3135.971289,0.338554,0.911303,32,0,0,nan,nan,nan,nan,0,0,1,2,11.837064,-3959455.532312,3350585.548819,3699340.376175,1.280942,-6.970769,-4.767878,8.541960,2:11.8371:-3959455.5323:3350585.5488:3699340.3762:1.2809:-6.9708:-4.7679:8.5420|3:11.9259:-3959457.5466:3350602.1380:3699350.1295:-0.7334:9.6185:4.9854:10.8585|4:12.3367:-3959457.5000:3350589.6254:3699342.7914:-0.6868:-2.8942:-2.3526:3.7925,1,28,1.152363,4.609727,0.596113,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5168,2324,188504.400,0,1,1,4,15,11.968190,2.000000,3135.940429,0.344917,0.862514,32,0,0,nan,nan,nan,nan,0,0,1,2,11.968190,-3959455.598146,3350585.701893,3699340.217307,1.281064,-6.970656,-4.768035,8.541974,2:11.9682:-3959455.5981:3350585.7019:3699340.2173:1.2811:-6.9707:-4.7680:8.5420|3:12.0949:-3959457.6127:3350602.2910:3699349.9710:-0.7335:9.6184:4.9857:10.8586|4:12.4360:-3959456.9272:3350592.8036:3699345.0481:-0.0480:0.1311:0.0627:0.1531,1,4,15,11.968190,2.000000,3135.940429,0.344917,0.862514,32,0,0,nan,nan,nan,nan,0,0,1,2,11.968190,-3959455.598146,3350585.701893,3699340.217307,1.281064,-6.970656,-4.768035,8.541974,2:11.9682:-3959455.5981:3350585.7019:3699340.2173:1.2811:-6.9707:-4.7680:8.5420|3:12.0949:-3959457.6127:3350602.2910:3699349.9710:-0.7335:9.6184:4.9857:10.8586|4:12.4360:-3959456.9272:3350592.8036:3699345.0481:-0.0480:0.1311:0.0627:0.1531,1,28,1.152363,5.017186,0.230080,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5169,2324,188504.600,0,1,1,4,15,11.975905,2.000000,3135.876241,0.338099,0.851985,32,0,0,nan,nan,nan,nan,0,0,1,2,11.975905,-3959455.644533,3350585.785818,3699340.021721,1.281185,-6.970543,-4.768192,8.541988,2:11.9759:-3959455.6445:3350585.7858:3699340.0217:1.2812:-6.9705:-4.7682:8.5420|3:12.0493:-3959457.6594:3350602.3748:3699349.7758:-0.7337:9.6184:4.9859:10.8587|4:12.3986:-3959456.9738:3350592.8874:3699344.8527:-0.0480:0.1311:0.0628:0.1531,1,4,15,11.975905,2.000000,3135.876241,0.338099,0.851985,32,0,0,nan,nan,nan,nan,0,0,1,2,11.975905,-3959455.644533,3350585.785818,3699340.021721,1.281185,-6.970543,-4.768192,8.541988,2:11.9759:-3959455.6445:3350585.7858:3699340.0217:1.2812:-6.9705:-4.7682:8.5420|3:12.0493:-3959457.6594:3350602.3748:3699349.7758:-0.7337:9.6184:4.9859:10.8587|4:12.3986:-3959456.9738:3350592.8874:3699344.8527:-0.0480:0.1311:0.0628:0.1531,1,28,1.152363,5.052915,0.217669,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5170,2324,188504.800,0,1,1,3,15,0.000000,2.000000,3136.250340,0.341704,0.864314,32,0,0,nan,nan,nan,nan,0,0,1,2,11.975905,-3959455.644533,3350585.785818,3699340.021721,1.281185,-6.970543,-4.768192,8.541988,2:11.9759:-3959455.6445:3350585.7858:3699340.0217:1.2812:-6.9705:-4.7682:8.5420|3:12.0493:-3959457.6594:3350602.3748:3699349.7758:-0.7337:9.6184:4.9859:10.8587|4:12.3986:-3959456.9738:3350592.8874:3699344.8527:-0.0480:0.1311:0.0628:0.1531,1,3,15,0.000000,2.000000,3136.250340,0.341704,0.864314,32,0,0,nan,nan,nan,nan,0,0,1,2,11.975905,-3959455.644533,3350585.785818,3699340.021721,1.281185,-6.970543,-4.768192,8.541988,2:11.9759:-3959455.6445:3350585.7858:3699340.0217:1.2812:-6.9705:-4.7682:8.5420|3:12.0493:-3959457.6594:3350602.3748:3699349.7758:-0.7337:9.6184:4.9859:10.8587|4:12.3986:-3959456.9738:3350592.8874:3699344.8527:-0.0480:0.1311:0.0628:0.1531,1,28,1.152363,4.925845,0.634332,0.200000,10000.000000,0.634332,0.058267,0.200000,12.000000,6.000000,0,1,none
5171,2324,188505.000,1,0,1,4,15,12.221497,2.000000,3135.781567,0.349060,0.855948,32,0,0,nan,nan,nan,nan,0,0,1,2,12.221497,-3959455.784351,3350586.108942,3699339.606176,1.281428,-6.970317,-4.768506,8.542015,2:12.2215:-3959455.7844:3350586.1089:3699339.6062:1.2814:-6.9703:-4.7685:8.5420|3:12.4681:-3959457.7998:3350602.6976:3699349.3611:-0.7340:9.6183:4.9864:10.8589|4:12.5946:-3959457.1138:3350593.2103:3699344.4374:-0.0480:0.1311:0.0628:0.1531,1,4,15,12.221497,2.000000,3135.781567,0.349060,0.855948,32,0,0,nan,nan,nan,nan,0,0,1,2,12.221497,-3959455.784351,3350586.108942,3699339.606176,1.281428,-6.970317,-4.768506,8.542015,2:12.2215:-3959455.7844:3350586.1089:3699339.6062:1.2814:-6.9703:-4.7685:8.5420|3:12.4681:-3959457.7998:3350602.6976:3699349.3611:-0.7340:9.6183:4.9864:10.8589|4:12.5946:-3959457.1138:3350593.2103:3699344.4374:-0.0480:0.1311:0.0628:0.1531,1,28,1.152363,5.339076,0.471896,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5172,2324,188505.200,0,1,1,4,15,12.142600,2.000000,3135.702564,0.348127,0.903666,32,0,0,nan,nan,nan,nan,0,0,1,2,12.142600,-3959455.881910,3350586.295516,3699339.335059,1.281550,-6.970204,-4.768663,8.542029,2:12.1426:-3959455.8819:3350586.2955:3699339.3351:1.2816:-6.9702:-4.7687:8.5420|3:12.4061:-3959457.8976:3350602.8840:3699349.0904:-0.7342:9.6183:4.9867:10.8590|4:12.4572:-3959457.2115:3350593.3968:3699344.1665:-0.0481:0.1311:0.0628:0.1531,1,4,15,12.142600,2.000000,3135.702564,0.348127,0.903666,32,0,0,nan,nan,nan,nan,0,0,1,2,12.142600,-3959455.881910,3350586.295516,3699339.335059,1.281550,-6.970204,-4.768663,8.542029,2:12.1426:-3959455.8819:3350586.2955:3699339.3351:1.2816:-6.9702:-4.7687:8.5420|3:12.4061:-3959457.8976:3350602.8840:3699349.0904:-0.7342:9.6183:4.9867:10.8590|4:12.4572:-3959457.2115:3350593.3968:3699344.1665:-0.0481:0.1311:0.0628:0.1531,1,28,1.152363,5.406592,0.343115,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
5173,2324,188505.400,0,1,1,4,15,12.220469,2.000000,3135.620575,0.339296,1.009482,32,0,0,nan,nan,nan,nan,0,0,1,2,12.220469,-3959455.999539,3350586.520348,3699339.044908,1.281672,-6.970091,-4.768820,8.542042,2:12.2205:-3959455.9995:3350586.5203:3699339.0449:1.2817:-6.9701:-4.7688:8.5420|3:12.4850:-3959457.3293:3350593.6215:3699343.8765:-0.0481:0.1311:0.0628:0.1531|4:12.5106:-3959458.0155:3350603.1087:3699348.8006:-0.7343:9.6183:4.9869:10.8591,1,4,15,12.220469,2.000000,3135.620575,0.339296,1.009482,32,0,0,nan,nan,nan,nan,0,0,1,2,12.220469,-3959455.999539,3350586.520348,3699339.044908,1.281672,-6.970091,-4.768820,8.542042,2:12.2205:-3959455.9995:3350586.5203:3699339.0449:1.2817:-6.9701:-4.7688:8.5420|3:12.4850:-3959457.3293:3350593.6215:3699343.8765:-0.0481:0.1311:0.0628:0.1531|4:12.5106:-3959458.0155:3350603.1087:3699348.8006:-0.7343:9.6183:4.9869:10.8591,1,28,1.152363,5.521265,0.385305,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
