epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
449,2324,179549.800,0,1,1,4,20,20.546536,2.000000,290.464314,0.480072,1.806577,56,0,0,nan,nan,nan,nan,0,0,1,2,20.546536,-3961689.051148,3348993.414179,3698406.004454,-0.010053,-0.013181,0.006821,0.017926,2:20.5465:-3961689.0511:3348993.4142:3698406.0045:-0.0101:-0.0132:0.0068:0.0179|3:21.7137:-3961689.0408:3348993.4333:3698405.9782:0.0003:0.0059:-0.0194:0.0203|4:22.5289:-3961689.0310:3348993.4405:3698405.9908:0.0101:0.0132:-0.0068:0.0179,1,4,20,20.546536,2.000000,290.464314,0.480072,1.806577,56,0,0,nan,nan,nan,nan,0,0,1,2,20.546536,-3961689.051148,3348993.414179,3698406.004454,-0.010053,-0.013181,0.006821,0.017926,2:20.5465:-3961689.0511:3348993.4142:3698406.0045:-0.0101:-0.0132:0.0068:0.0179|3:21.7137:-3961689.0408:3348993.4333:3698405.9782:0.0003:0.0059:-0.0194:0.0203|4:22.5289:-3961689.0310:3348993.4405:3698405.9908:0.0101:0.0132:-0.0068:0.0179,1,36,0.826112,9.444747,0.004269,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
450,2324,179550.000,1,0,1,4,20,25.670740,2.000000,290.469118,0.479730,1.785343,56,0,0,nan,nan,nan,nan,0,0,1,2,25.670740,-3961689.043200,3348993.410964,3698406.003742,-0.009007,-0.013538,0.006604,0.017551,2:25.6707:-3961689.0432:3348993.4110:3698406.0037:-0.0090:-0.0135:0.0066:0.0176|3:26.9264:-3961689.0343:3348993.4306:3698405.9778:-0.0001:0.0061:-0.0193:0.0203|4:26.9953:-3961689.0252:3348993.4380:3698405.9905:0.0090:0.0135:-0.0066:0.0176,1,4,20,25.670740,2.000000,290.469118,0.479730,1.785343,56,0,0,nan,nan,nan,nan,0,0,1,2,25.670740,-3961689.043200,3348993.410964,3698406.003742,-0.009007,-0.013538,0.006604,0.017551,2:25.6707:-3961689.0432:3348993.4110:3698406.0037:-0.0090:-0.0135:0.0066:0.0176|3:26.9264:-3961689.0343:3348993.4306:3698405.9778:-0.0001:0.0061:-0.0193:0.0203|4:26.9953:-3961689.0252:3348993.4380:3698405.9905:0.0090:0.0135:-0.0066:0.0176,1,36,0.826106,9.426931,0.007486,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
451,2324,179550.200,0,1,1,4,20,19.605146,2.000000,290.467118,0.478141,1.645244,56,0,0,nan,nan,nan,nan,0,0,1,2,19.605146,-3961689.046392,3348993.412474,3698406.004798,-0.008459,-0.013724,0.006491,0.017379,2:19.6051:-3961689.0464:3348993.4125:3698406.0048:-0.0085:-0.0137:0.0065:0.0174|3:20.5528:-3961689.0382:3348993.4323:3698405.9790:-0.0003:0.0061:-0.0193:0.0202|4:20.9140:-3961689.0023:3348993.3411:3698405.9654:0.0357:-0.0851:-0.0329:0.0980,1,4,20,19.605146,2.000000,290.467118,0.478141,1.645244,56,0,0,nan,nan,nan,nan,0,0,1,2,19.605146,-3961689.046392,3348993.412474,3698406.004798,-0.008459,-0.013724,0.006491,0.017379,2:19.6051:-3961689.0464:3348993.4125:3698406.0048:-0.0085:-0.0137:0.0065:0.0174|3:20.5528:-3961689.0382:3348993.4323:3698405.9790:-0.0003:0.0061:-0.0193:0.0202|4:20.9140:-3961689.0023:3348993.3411:3698405.9654:0.0357:-0.0851:-0.0329:0.0980,1,37,0.801725,8.162693,0.004270,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
452,2324,179550.400,0,1,1,4,20,6.770043,2.000000,290.455261,0.482697,1.605522,56,0,0,nan,nan,nan,nan,0,0,1,2,6.770043,-3961689.030135,3348993.423337,3698405.994195,0.024640,-0.008470,-0.005119,0.026554,2:6.7700:-3961689.0301:3348993.4233:3698405.9942:0.0246:-0.0085:-0.0051:0.0266|3:6.8839:-3961689.0614:3348993.4174:3698406.0054:-0.0066:-0.0144:0.0061:0.0169|4:7.4008:-3961689.0558:3348993.4382:3698405.9802:-0.0010:0.0064:-0.0191:0.0202,1,4,20,6.770043,2.000000,290.455261,0.482697,1.605522,56,0,0,nan,nan,nan,nan,0,0,1,2,6.770043,-3961689.030135,3348993.423337,3698405.994195,0.024640,-0.008470,-0.005119,0.026554,2:6.7700:-3961689.0301:3348993.4233:3698405.9942:0.0246:-0.0085:-0.0051:0.0266|3:6.8839:-3961689.0614:3348993.4174:3698406.0054:-0.0066:-0.0144:0.0061:0.0169|4:7.4008:-3961689.0558:3348993.4382:3698405.9802:-0.0010:0.0064:-0.0191:0.0202,1,37,0.801719,8.164492,0.017780,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
453,2324,179550.600,0,1,1,4,19,21.267946,2.000000,290.460430,0.457258,1.432149,52,0,0,nan,nan,nan,nan,0,0,1,2,21.267946,-3961689.060128,3348993.417278,3698406.006124,-0.012831,-0.012217,0.007399,0.019200,2:21.2679:-3961689.0601:3348993.4173:3698406.0061:-0.0128:-0.0122:0.0074:0.0192|3:22.3774:-3961689.0460:3348993.4351:3698405.9791:0.0013:0.0056:-0.0196:0.0204|4:23.4413:-3961689.0729:3348993.4630:3698406.0274:-0.0256:0.0335:0.0287:0.0510,1,4,19,21.267946,2.000000,290.460430,0.457258,1.432149,52,0,0,nan,nan,nan,nan,0,0,1,2,21.267946,-3961689.060128,3348993.417278,3698406.006124,-0.012831,-0.012217,0.007399,0.019200,2:21.2679:-3961689.0601:3348993.4173:3698406.0061:-0.0128:-0.0122:0.0074:0.0192|3:22.3774:-3961689.0460:3348993.4351:3698405.9791:0.0013:0.0056:-0.0196:0.0204|4:23.4413:-3961689.0729:3348993.4630:3698406.0274:-0.0256:0.0335:0.0287:0.0510,1,35,0.840431,9.402262,0.007850,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
454,2324,179550.800,0,1,1,4,20,19.459145,2.000000,290.463001,0.464813,1.354498,56,0,0,nan,nan,nan,nan,0,0,1,2,19.459145,-3961689.057502,3348993.417328,3698406.007049,-0.012831,-0.012214,0.007400,0.019199,2:19.4591:-3961689.0575:3348993.4173:3698406.0070:-0.0128:-0.0122:0.0074:0.0192|3:20.3749:-3961689.0433:3348993.4351:3698405.9800:0.0013:0.0056:-0.0196:0.0204|4:21.3451:-3961689.0318:3348993.4418:3698405.9922:0.0128:0.0122:-0.0074:0.0192,1,4,20,19.459145,2.000000,290.463001,0.464813,1.354498,56,0,0,nan,nan,nan,nan,0,0,1,2,19.459145,-3961689.057502,3348993.417328,3698406.007049,-0.012831,-0.012214,0.007400,0.019199,2:19.4591:-3961689.0575:3348993.4173:3698406.0070:-0.0128:-0.0122:0.0074:0.0192|3:20.3749:-3961689.0433:3348993.4351:3698405.9800:0.0013:0.0056:-0.0196:0.0204|4:21.3451:-3961689.0318:3348993.4418:3698405.9922:0.0128:0.0122:-0.0074:0.0192,1,37,0.822790,9.205737,0.002784,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
455,2324,179551.000,1,0,1,4,19,25.902563,2.000000,290.467292,0.460119,1.419005,52,0,0,nan,nan,nan,nan,0,0,1,2,25.902563,-3961689.050549,3348993.413124,3698406.005726,-0.012833,-0.012212,0.007400,0.019198,2:25.9026:-3961689.0505:3348993.4131:3698406.0057:-0.0128:-0.0122:0.0074:0.0192|3:26.8782:-3961689.0364:3348993.4309:3698405.9787:0.0013:0.0056:-0.0196:0.0205|4:27.6306:-3961689.0249:3348993.4375:3698405.9909:0.0128:0.0122:-0.0074:0.0192,1,4,19,25.902563,2.000000,290.467292,0.460119,1.419005,52,0,0,nan,nan,nan,nan,0,0,1,2,25.902563,-3961689.050549,3348993.413124,3698406.005726,-0.012833,-0.012212,0.007400,0.019198,2:25.9026:-3961689.0505:3348993.4131:3698406.0057:-0.0128:-0.0122:0.0074:0.0192|3:26.8782:-3961689.0364:3348993.4309:3698405.9787:0.0013:0.0056:-0.0196:0.0205|4:27.6306:-3961689.0249:3348993.4375:3698405.9909:0.0128:0.0122:-0.0074:0.0192,1,35,0.840418,9.525077,0.008234,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
456,2324,179551.200,0,1,1,4,19,20.523556,2.000000,290.461481,0.454069,1.446220,52,0,0,nan,nan,nan,nan,0,0,1,2,20.523556,-3961689.060237,3348993.420290,3698406.007820,-0.012833,-0.012209,0.007400,0.019197,2:20.5236:-3961689.0602:3348993.4203:3698406.0078:-0.0128:-0.0122:0.0074:0.0192|3:21.3578:-3961689.0461:3348993.4381:3698405.9808:0.0013:0.0056:-0.0196:0.0205|4:22.3519:-3961689.0730:3348993.4660:3698406.0291:-0.0256:0.0335:0.0287:0.0510,1,4,19,20.523556,2.000000,290.461481,0.454069,1.446220,52,0,0,nan,nan,nan,nan,0,0,1,2,20.523556,-3961689.060237,3348993.420290,3698406.007820,-0.012833,-0.012209,0.007400,0.019197,2:20.5236:-3961689.0602:3348993.4203:3698406.0078:-0.0128:-0.0122:0.0074:0.0192|3:21.3578:-3961689.0461:3348993.4381:3698405.9808:0.0013:0.0056:-0.0196:0.0205|4:22.3519:-3961689.0730:3348993.4660:3698406.0291:-0.0256:0.0335:0.0287:0.0510,1,35,0.853285,9.145002,0.012228,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
457,2324,179551.400,0,1,1,4,19,20.977721,2.000000,290.460018,0.440562,1.446573,52,0,0,nan,nan,nan,nan,0,0,1,2,20.977721,-3961689.061986,3348993.420341,3698406.007577,-0.012834,-0.012207,0.007401,0.019196,2:20.9777:-3961689.0620:3348993.4203:3698406.0076:-0.0128:-0.0122:0.0074:0.0192|3:21.6308:-3961689.0478:3348993.4381:3698405.9805:0.0013:0.0056:-0.0196:0.0205|4:22.8110:-3961689.0363:3348993.4448:3698405.9928:0.0128:0.0122:-0.0074:0.0192,1,4,19,20.977721,2.000000,290.460018,0.440562,1.446573,52,0,0,nan,nan,nan,nan,0,0,1,2,20.977721,-3961689.061986,3348993.420341,3698406.007577,-0.012834,-0.012207,0.007401,0.019196,2:20.9777:-3961689.0620:3348993.4203:3698406.0076:-0.0128:-0.0122:0.0074:0.0192|3:21.6308:-3961689.0478:3348993.4381:3698405.9805:0.0013:0.0056:-0.0196:0.0205|4:22.8110:-3961689.0363:3348993.4448:3698405.9928:0.0128:0.0122:-0.0074:0.0192,1,35,0.882804,9.070859,0.001766,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
458,2324,179551.600,0,1,1,4,19,21.294018,2.000000,290.461005,0.427209,1.397160,52,0,0,nan,nan,nan,nan,0,0,1,2,21.294018,-3961689.059156,3348993.417171,3698406.005900,-0.012834,-0.012204,0.007401,0.019195,2:21.2940:-3961689.0592:3348993.4172:3698406.0059:-0.0128:-0.0122:0.0074:0.0192|3:22.1763:-3961689.0450:3348993.4350:3698405.9789:0.0013:0.0056:-0.0196:0.0205|4:23.4084:-3961689.0335:3348993.4416:3698405.9911:0.0128:0.0122:-0.0074:0.0192,1,4,19,21.294018,2.000000,290.461005,0.427209,1.397160,52,0,0,nan,nan,nan,nan,0,0,1,2,21.294018,-3961689.059156,3348993.417171,3698406.005900,-0.012834,-0.012204,0.007401,0.019195,2:21.2940:-3961689.0592:3348993.4172:3698406.0059:-0.0128:-0.0122:0.0074:0.0192|3:22.1763:-3961689.0450:3348993.4350:3698405.9789:0.0013:0.0056:-0.0196:0.0205|4:23.4084:-3961689.0335:3348993.4416:3698405.9911:0.0128:0.0122:-0.0074:0.0192,1,33,0.945936,2.449115,0.004571,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
459,2324,179551.800,0,1,1,4,19,20.089082,2.000000,290.463322,0.406875,1.447296,52,0,0,nan,nan,nan,nan,0,0,1,2,20.089082,-3961689.054856,3348993.414994,3698406.004580,-0.012835,-0.012202,0.007401,0.019194,2:20.0891:-3961689.0549:3348993.4150:3698406.0046:-0.0128:-0.0122:0.0074:0.0192|3:21.2947:-3961689.0407:3348993.4328:3698405.9776:0.0013:0.0056:-0.0196:0.0205|4:21.9981:-3961689.0292:3348993.4394:3698405.9898:0.0128:0.0122:-0.0074:0.0192,1,4,19,20.089082,2.000000,290.463322,0.406875,1.447296,52,0,0,nan,nan,nan,nan,0,0,1,2,20.089082,-3961689.054856,3348993.414994,3698406.004580,-0.012835,-0.012202,0.007401,0.019194,2:20.0891:-3961689.0549:3348993.4150:3698406.0046:-0.0128:-0.0122:0.0074:0.0192|3:21.2947:-3961689.0407:3348993.4328:3698405.9776:0.0013:0.0056:-0.0196:0.0205|4:21.9981:-3961689.0292:3348993.4394:3698405.9898:0.0128:0.0122:-0.0074:0.0192,1,33,0.945931,2.310708,0.004999,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
460,2324,179552.000,1,0,1,4,19,23.597043,2.000000,290.469168,0.415739,1.457517,52,0,0,nan,nan,nan,nan,0,0,1,2,23.597043,-3961689.048107,3348993.409582,3698406.005808,-0.012836,-0.012200,0.007402,0.019193,2:23.5970:-3961689.0481:3348993.4096:3698406.0058:-0.0128:-0.0122:0.0074:0.0192|3:25.0450:-3961689.0339:3348993.4274:3698405.9788:0.0013:0.0056:-0.0196:0.0205|4:25.4800:-3961689.0224:3348993.4340:3698405.9910:0.0128:0.0122:-0.0074:0.0192,1,4,19,23.597043,2.000000,290.469168,0.415739,1.457517,52,0,0,nan,nan,nan,nan,0,0,1,2,23.597043,-3961689.048107,3348993.409582,3698406.005808,-0.012836,-0.012200,0.007402,0.019193,2:23.5970:-3961689.0481:3348993.4096:3698406.0058:-0.0128:-0.0122:0.0074:0.0192|3:25.0450:-3961689.0339:3348993.4274:3698405.9788:0.0013:0.0056:-0.0196:0.0205|4:25.4800:-3961689.0224:3348993.4340:3698405.9910:0.0128:0.0122:-0.0074:0.0192,1,34,0.886140,8.214080,0.008740,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
461,2324,179552.200,0,1,1,4,19,19.338089,2.000000,290.464564,0.411102,1.435415,52,0,0,nan,nan,nan,nan,0,0,1,2,19.338089,-3961689.053986,3348993.417188,3698406.005473,-0.012836,-0.012197,0.007402,0.019192,2:19.3381:-3961689.0540:3348993.4172:3698406.0055:-0.0128:-0.0122:0.0074:0.0192|3:20.5006:-3961689.0398:3348993.4350:3698405.9784:0.0013:0.0056:-0.0196:0.0205|4:21.3124:-3961689.0283:3348993.4416:3698405.9907:0.0128:0.0122:-0.0074:0.0192,1,4,19,19.338089,2.000000,290.464564,0.411102,1.435415,52,0,0,nan,nan,nan,nan,0,0,1,2,19.338089,-3961689.053986,3348993.417188,3698406.005473,-0.012836,-0.012197,0.007402,0.019192,2:19.3381:-3961689.0540:3348993.4172:3698406.0055:-0.0128:-0.0122:0.0074:0.0192|3:20.5006:-3961689.0398:3348993.4350:3698405.9784:0.0013:0.0056:-0.0196:0.0205|4:21.3124:-3961689.0283:3348993.4416:3698405.9907:0.0128:0.0122:-0.0074:0.0192,1,35,0.863698,2.249048,0.009617,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
462,2324,179552.400,0,1,1,4,19,19.660261,2.000000,290.460582,0.408420,1.416476,52,0,0,nan,nan,nan,nan,0,0,1,2,19.660261,-3961689.060165,3348993.419418,3698406.006393,-0.012837,-0.012195,0.007402,0.019191,2:19.6603:-3961689.0602:3348993.4194:3698406.0064:-0.0128:-0.0122:0.0074:0.0192|3:20.7553:-3961689.0460:3348993.4372:3698405.9794:0.0013:0.0056:-0.0196:0.0205|4:21.7296:-3961689.0345:3348993.4438:3698405.9916:0.0128:0.0122:-0.0074:0.0192,1,4,19,19.660261,2.000000,290.460582,0.408420,1.416476,52,0,0,nan,nan,nan,nan,0,0,1,2,19.660261,-3961689.060165,3348993.419418,3698406.006393,-0.012837,-0.012195,0.007402,0.019191,2:19.6603:-3961689.0602:3348993.4194:3698406.0064:-0.0128:-0.0122:0.0074:0.0192|3:20.7553:-3961689.0460:3348993.4372:3698405.9794:0.0013:0.0056:-0.0196:0.0205|4:21.7296:-3961689.0345:3348993.4438:3698405.9916:0.0128:0.0122:-0.0074:0.0192,1,35,0.863694,2.459233,0.006632,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
463,2324,179552.600,0,1,1,4,19,19.135032,2.000000,290.459449,0.424815,1.481705,52,0,0,nan,nan,nan,nan,0,0,1,2,19.135032,-3961689.063179,3348993.421936,3698406.008054,-0.012837,-0.012192,0.007402,0.019190,2:19.1350:-3961689.0632:3348993.4219:3698406.0081:-0.0128:-0.0122:0.0074:0.0192|3:20.0401:-3961689.0490:3348993.4397:3698405.9810:0.0013:0.0056:-0.0196:0.0205|4:21.2059:-3961689.0759:3348993.4676:3698406.0293:-0.0256:0.0335:0.0287:0.0510,1,4,19,19.135032,2.000000,290.459449,0.424815,1.481705,52,0,0,nan,nan,nan,nan,0,0,1,2,19.135032,-3961689.063179,3348993.421936,3698406.008054,-0.012837,-0.012192,0.007402,0.019190,2:19.1350:-3961689.0632:3348993.4219:3698406.0081:-0.0128:-0.0122:0.0074:0.0192|3:20.0401:-3961689.0490:3348993.4397:3698405.9810:0.0013:0.0056:-0.0196:0.0205|4:21.2059:-3961689.0759:3348993.4676:3698406.0293:-0.0256:0.0335:0.0287:0.0510,1,35,0.863690,2.426651,0.004263,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
464,2324,179552.800,0,1,1,4,19,20.119542,2.000000,290.462619,0.426552,1.436626,52,0,0,nan,nan,nan,nan,0,0,1,2,20.119542,-3961689.058130,3348993.418719,3698406.007174,-0.012838,-0.012190,0.007403,0.019189,2:20.1195:-3961689.0581:3348993.4187:3698406.0072:-0.0128:-0.0122:0.0074:0.0192|3:21.4743:-3961689.0440:3348993.4365:3698405.9801:0.0013:0.0056:-0.0196:0.0205|4:22.2306:-3961689.0076:3348993.3451:3698405.9664:0.0377:-0.0858:-0.0334:0.0995,1,4,19,20.119542,2.000000,290.462619,0.426552,1.436626,52,0,0,nan,nan,nan,nan,0,0,1,2,20.119542,-3961689.058130,3348993.418719,3698406.007174,-0.012838,-0.012190,0.007403,0.019189,2:20.1195:-3961689.0581:3348993.4187:3698406.0072:-0.0128:-0.0122:0.0074:0.0192|3:21.4743:-3961689.0440:3348993.4365:3698405.9801:0.0013:0.0056:-0.0196:0.0205|4:22.2306:-3961689.0076:3348993.3451:3698405.9664:0.0377:-0.0858:-0.0334:0.0995,1,34,0.941375,2.515363,0.006053,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
465,2324,179553.000,1,0,1,4,19,22.196311,2.000000,290.466812,0.428077,1.462180,52,0,0,nan,nan,nan,nan,0,0,1,2,22.196311,-3961689.052325,3348993.415487,3698406.006984,-0.012839,-0.012187,0.007403,0.019188,2:22.1963:-3961689.0523:3348993.4155:3698406.0070:-0.0128:-0.0122:0.0074:0.0192|3:23.7219:-3961689.0382:3348993.4333:3698405.9800:0.0013:0.0056:-0.0196:0.0205|4:24.3906:-3961689.0266:3348993.4399:3698405.9922:0.0128:0.0122:-0.0074:0.0192,1,4,19,22.196311,2.000000,290.466812,0.428077,1.462180,52,0,0,nan,nan,nan,nan,0,0,1,2,22.196311,-3961689.052325,3348993.415487,3698406.006984,-0.012839,-0.012187,0.007403,0.019188,2:22.1963:-3961689.0523:3348993.4155:3698406.0070:-0.0128:-0.0122:0.0074:0.0192|3:23.7219:-3961689.0382:3348993.4333:3698405.9800:0.0013:0.0056:-0.0196:0.0205|4:24.3906:-3961689.0266:3348993.4399:3698405.9922:0.0128:0.0122:-0.0074:0.0192,1,34,0.941370,2.502412,0.006648,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
466,2324,179553.200,0,1,1,4,19,20.937270,2.000000,290.462486,0.420040,1.429364,52,0,0,nan,nan,nan,nan,0,0,1,2,20.937270,-3961689.057076,3348993.417835,3698406.005799,-0.012839,-0.012185,0.007403,0.019187,2:20.9373:-3961689.0571:3348993.4178:3698406.0058:-0.0128:-0.0122:0.0074:0.0192|3:22.0989:-3961689.0429:3348993.4356:3698405.9788:0.0013:0.0056:-0.0196:0.0205|4:22.9495:-3961689.0314:3348993.4422:3698405.9910:0.0128:0.0122:-0.0074:0.0192,1,4,19,20.937270,2.000000,290.462486,0.420040,1.429364,52,0,0,nan,nan,nan,nan,0,0,1,2,20.937270,-3961689.057076,3348993.417835,3698406.005799,-0.012839,-0.012185,0.007403,0.019187,2:20.9373:-3961689.0571:3348993.4178:3698406.0058:-0.0128:-0.0122:0.0074:0.0192|3:22.0989:-3961689.0429:3348993.4356:3698405.9788:0.0013:0.0056:-0.0196:0.0205|4:22.9495:-3961689.0314:3348993.4422:3698405.9910:0.0128:0.0122:-0.0074:0.0192,1,34,0.941366,2.437760,0.005428,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
467,2324,179553.400,0,1,1,4,19,19.252203,2.000000,290.459481,0.431506,1.521934,52,0,0,nan,nan,nan,nan,0,0,1,2,19.252203,-3961689.063648,3348993.427120,3698406.008629,-0.012840,-0.012182,0.007404,0.019186,2:19.2522:-3961689.0636:3348993.4271:3698406.0086:-0.0128:-0.0122:0.0074:0.0192|3:20.1249:-3961689.0495:3348993.4449:3698405.9816:0.0013:0.0056:-0.0196:0.0205|4:21.2418:-3961689.0380:3348993.4515:3698405.9938:0.0128:0.0122:-0.0074:0.0192,1,4,19,19.252203,2.000000,290.459481,0.431506,1.521934,52,0,0,nan,nan,nan,nan,0,0,1,2,19.252203,-3961689.063648,3348993.427120,3698406.008629,-0.012840,-0.012182,0.007404,0.019186,2:19.2522:-3961689.0636:3348993.4271:3698406.0086:-0.0128:-0.0122:0.0074:0.0192|3:20.1249:-3961689.0495:3348993.4449:3698405.9816:0.0013:0.0056:-0.0196:0.0205|4:21.2418:-3961689.0380:3348993.4515:3698405.9938:0.0128:0.0122:-0.0074:0.0192,1,34,0.941361,2.466418,0.011720,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
468,2324,179553.600,0,1,1,4,19,18.772637,2.000000,290.460384,0.428999,1.489035,52,0,0,nan,nan,nan,nan,0,0,1,2,18.772637,-3961689.061660,3348993.422234,3698406.007760,-0.012841,-0.012180,0.007404,0.019185,2:18.7726:-3961689.0617:3348993.4222:3698406.0078:-0.0128:-0.0122:0.0074:0.0192|3:19.7998:-3961689.0475:3348993.4400:3698405.9807:0.0013:0.0056:-0.0196:0.0205|4:20.7296:-3961689.0744:3348993.4679:3698406.0290:-0.0256:0.0335:0.0287:0.0510,1,4,19,18.772637,2.000000,290.460384,0.428999,1.489035,52,0,0,nan,nan,nan,nan,0,0,1,2,18.772637,-3961689.061660,3348993.422234,3698406.007760,-0.012841,-0.012180,0.007404,0.019185,2:18.7726:-3961689.0617:3348993.4222:3698406.0078:-0.0128:-0.0122:0.0074:0.0192|3:19.7998:-3961689.0475:3348993.4400:3698405.9807:0.0013:0.0056:-0.0196:0.0205|4:20.7296:-3961689.0744:3348993.4679:3698406.0290:-0.0256:0.0335:0.0287:0.0510,1,34,0.941357,2.550281,0.005349,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
469,2324,179553.800,0,1,1,4,19,20.505274,2.000000,290.462334,0.454369,1.541893,52,0,0,nan,nan,nan,nan,0,0,1,2,20.505274,-3961689.060354,3348993.425015,3698406.009228,-0.012841,-0.012178,0.007404,0.019184,2:20.5053:-3961689.0604:3348993.4250:3698406.0092:-0.0128:-0.0122:0.0074:0.0192|3:21.7086:-3961689.0462:3348993.4428:3698405.9822:0.0013:0.0056:-0.0196:0.0205|4:22.3406:-3961689.0098:3348993.3514:3698405.9684:0.0377:-0.0858:-0.0334:0.0995,1,4,19,20.505274,2.000000,290.462334,0.454369,1.541893,52,0,0,nan,nan,nan,nan,0,0,1,2,20.505274,-3961689.060354,3348993.425015,3698406.009228,-0.012841,-0.012178,0.007404,0.019184,2:20.5053:-3961689.0604:3348993.4250:3698406.0092:-0.0128:-0.0122:0.0074:0.0192|3:21.7086:-3961689.0462:3348993.4428:3698405.9822:0.0013:0.0056:-0.0196:0.0205|4:22.3406:-3961689.0098:3348993.3514:3698405.9684:0.0377:-0.0858:-0.0334:0.0995,1,34,0.941352,2.810235,0.003404,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
470,2324,179554.000,1,0,1,4,19,25.732725,2.000000,290.467534,0.446271,1.533540,52,0,0,nan,nan,nan,nan,0,0,1,2,25.732725,-3961689.050575,3348993.414818,3698406.006114,-0.012842,-0.012175,0.007404,0.019183,2:25.7327:-3961689.0506:3348993.4148:3698406.0061:-0.0128:-0.0122:0.0074:0.0192|3:27.3832:-3961689.0364:3348993.4326:3698405.9791:0.0013:0.0056:-0.0196:0.0205|4:27.9793:-3961689.0249:3348993.4392:3698405.9913:0.0128:0.0122:-0.0074:0.0192,1,4,19,25.732725,2.000000,290.467534,0.446271,1.533540,52,0,0,nan,nan,nan,nan,0,0,1,2,25.732725,-3961689.050575,3348993.414818,3698406.006114,-0.012842,-0.012175,0.007404,0.019183,2:25.7327:-3961689.0506:3348993.4148:3698406.0061:-0.0128:-0.0122:0.0074:0.0192|3:27.3832:-3961689.0364:3348993.4326:3698405.9791:0.0013:0.0056:-0.0196:0.0205|4:27.9793:-3961689.0249:3348993.4392:3698405.9913:0.0128:0.0122:-0.0074:0.0192,1,33,0.945883,2.436194,0.014470,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
