epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
596,2325,550499.200,0,1,1,4,25,3.000000,2.000000,9449.901864,0.542348,2.225930,54,0,0,nan,nan,nan,nan,0,0,1,2,28.474226,-3810187.041166,3567887.329903,3652927.801037,0.010940,-0.010957,-0.009754,0.018299,2:28.4742:-3810187.0412:3567887.3299:3652927.8010:0.0109:-0.0110:-0.0098:0.0183|3:30.4102:-3810187.0738:3567887.3574:3652927.8212:-0.0217:0.0165:0.0105:0.0292|4:32.1193:-3810187.0304:3567887.3244:3652927.8003:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9449.901864,0.542348,2.225930,54,0,0,nan,nan,nan,nan,0,0,1,2,28.474226,-3810187.041166,3567887.329903,3652927.801037,0.010940,-0.010957,-0.009754,0.018299,2:28.4742:-3810187.0412:3567887.3299:3652927.8010:0.0109:-0.0110:-0.0098:0.0183|3:30.4102:-3810187.0738:3567887.3574:3652927.8212:-0.0217:0.0165:0.0105:0.0292|4:32.1193:-3810187.0304:3567887.3244:3652927.8003:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856685,3.812716,0.283522,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
597,2325,550499.400,0,1,1,4,25,3.000000,2.000000,9450.167051,0.531083,2.212345,54,0,0,nan,nan,nan,nan,0,0,1,2,28.837101,-3810186.845829,3567887.511939,3652927.845578,0.010940,-0.010956,-0.009754,0.018299,2:28.8371:-3810186.8458:3567887.5119:3652927.8456:0.0109:-0.0110:-0.0098:0.0183|3:30.8135:-3810186.8785:3567887.5394:3652927.8658:-0.0217:0.0165:0.0105:0.0292|4:33.6049:-3810186.8350:3567887.5064:3652927.8449:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9450.167051,0.531083,2.212345,54,0,0,nan,nan,nan,nan,0,0,1,2,28.837101,-3810186.845829,3567887.511939,3652927.845578,0.010940,-0.010956,-0.009754,0.018299,2:28.8371:-3810186.8458:3567887.5119:3652927.8456:0.0109:-0.0110:-0.0098:0.0183|3:30.8135:-3810186.8785:3567887.5394:3652927.8658:-0.0217:0.0165:0.0105:0.0292|4:33.6049:-3810186.8350:3567887.5064:3652927.8449:0.0217:-0.0165:-0.0105:0.0292,1,30,0.875258,3.698565,0.270698,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
598,2325,550499.600,0,1,1,4,25,3.000000,2.000000,9450.413801,0.534547,2.349693,54,0,0,nan,nan,nan,nan,0,0,1,2,32.567952,-3810186.646990,3567887.658689,3652927.882044,0.010939,-0.010956,-0.009754,0.018299,2:32.5680:-3810186.6470:3567887.6587:3652927.8820:0.0109:-0.0110:-0.0098:0.0183|3:34.7854:-3810186.6797:3567887.6861:3652927.9023:-0.0217:0.0165:0.0105:0.0292|4:38.2303:-3810186.6362:3567887.6531:3652927.8813:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9450.413801,0.534547,2.349693,54,0,0,nan,nan,nan,nan,0,0,1,2,32.567952,-3810186.646990,3567887.658689,3652927.882044,0.010939,-0.010956,-0.009754,0.018299,2:32.5680:-3810186.6470:3567887.6587:3652927.8820:0.0109:-0.0110:-0.0098:0.0183|3:34.7854:-3810186.6797:3567887.6861:3652927.9023:-0.0217:0.0165:0.0105:0.0292|4:38.2303:-3810186.6362:3567887.6531:3652927.8813:0.0217:-0.0165:-0.0105:0.0292,1,32,0.825448,3.762214,0.249804,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
599,2325,550499.800,0,1,1,4,25,3.000000,2.000000,9450.642199,0.536627,2.569473,54,0,0,nan,nan,nan,nan,0,0,1,2,30.986549,-3810186.467330,3567887.797707,3652927.921877,0.010939,-0.010956,-0.009754,0.018298,2:30.9865:-3810186.4673:3567887.7977:3652927.9219:0.0109:-0.0110:-0.0098:0.0183|3:32.9614:-3810186.5000:3567887.8252:3652927.9421:-0.0217:0.0165:0.0105:0.0292|4:36.9132:-3810186.4565:3567887.7922:3652927.9212:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9450.642199,0.536627,2.569473,54,0,0,nan,nan,nan,nan,0,0,1,2,30.986549,-3810186.467330,3567887.797707,3652927.921877,0.010939,-0.010956,-0.009754,0.018298,2:30.9865:-3810186.4673:3567887.7977:3652927.9219:0.0109:-0.0110:-0.0098:0.0183|3:32.9614:-3810186.5000:3567887.8252:3652927.9421:-0.0217:0.0165:0.0105:0.0292|4:36.9132:-3810186.4565:3567887.7922:3652927.9212:0.0217:-0.0165:-0.0105:0.0292,1,32,0.825440,3.711858,0.230630,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
600,2325,550500.000,1,0,1,4,25,3.000000,2.000000,9450.854800,0.534175,2.646816,54,0,0,nan,nan,nan,nan,0,0,1,2,28.809616,-3810186.296320,3567887.928789,3652927.945673,0.010939,-0.010956,-0.009754,0.018298,2:28.8096:-3810186.2963:3567887.9288:3652927.9457:0.0109:-0.0110:-0.0098:0.0183|3:30.8638:-3810186.3290:3567887.9562:3652927.9659:-0.0217:0.0165:0.0105:0.0292|4:34.6450:-3810186.2855:3567887.9232:3652927.9450:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9450.854800,0.534175,2.646816,54,0,0,nan,nan,nan,nan,0,0,1,2,28.809616,-3810186.296320,3567887.928789,3652927.945673,0.010939,-0.010956,-0.009754,0.018298,2:28.8096:-3810186.2963:3567887.9288:3652927.9457:0.0109:-0.0110:-0.0098:0.0183|3:30.8638:-3810186.3290:3567887.9562:3652927.9659:-0.0217:0.0165:0.0105:0.0292|4:34.6450:-3810186.2855:3567887.9232:3652927.9450:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856663,3.783885,0.216779,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
601,2325,550500.200,0,1,1,4,25,3.000000,2.000000,9451.053262,0.534923,2.643509,54,0,0,nan,nan,nan,nan,0,0,1,2,30.507001,-3810186.149382,3567888.063570,3652927.979618,0.010939,-0.010955,-0.009754,0.018298,2:30.5070:-3810186.1494:3567888.0636:3652927.9796:0.0109:-0.0110:-0.0098:0.0183|3:32.7822:-3810186.1821:3567888.0910:3652927.9998:-0.0217:0.0165:0.0105:0.0292|4:36.9048:-3810186.1386:3567888.0580:3652927.9789:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9451.053262,0.534923,2.643509,54,0,0,nan,nan,nan,nan,0,0,1,2,30.507001,-3810186.149382,3567888.063570,3652927.979618,0.010939,-0.010955,-0.009754,0.018298,2:30.5070:-3810186.1494:3567888.0636:3652927.9796:0.0109:-0.0110:-0.0098:0.0183|3:32.7822:-3810186.1821:3567888.0910:3652927.9998:-0.0217:0.0165:0.0105:0.0292|4:36.9048:-3810186.1386:3567888.0580:3652927.9789:0.0217:-0.0165:-0.0105:0.0292,1,31,0.874217,3.690191,0.202260,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
602,2325,550500.400,0,1,1,4,25,3.000000,2.000000,9451.256579,0.538032,2.681504,54,0,0,nan,nan,nan,nan,0,0,1,2,26.824638,-3810185.985737,3567888.185489,3652928.008364,0.010938,-0.010955,-0.009754,0.018297,2:26.8246:-3810185.9857:3567888.1855:3652928.0084:0.0109:-0.0110:-0.0098:0.0183|3:28.8039:-3810186.0184:3567888.2129:3652928.0286:-0.0217:0.0165:0.0105:0.0292|4:32.2935:-3810185.9749:3567888.1799:3652928.0077:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9451.256579,0.538032,2.681504,54,0,0,nan,nan,nan,nan,0,0,1,2,26.824638,-3810185.985737,3567888.185489,3652928.008364,0.010938,-0.010955,-0.009754,0.018297,2:26.8246:-3810185.9857:3567888.1855:3652928.0084:0.0109:-0.0110:-0.0098:0.0183|3:28.8039:-3810186.0184:3567888.2129:3652928.0286:-0.0217:0.0165:0.0105:0.0292|4:32.2935:-3810185.9749:3567888.1799:3652928.0077:0.0217:-0.0165:-0.0105:0.0292,1,30,0.966973,3.787135,0.206084,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
603,2325,550500.600,0,1,1,4,25,3.000000,2.000000,9451.482612,0.539297,2.713088,54,0,0,nan,nan,nan,nan,0,0,1,2,30.654684,-3810185.810964,3567888.330813,3652928.041856,0.010938,-0.010955,-0.009754,0.018297,2:30.6547:-3810185.8110:3567888.3308:3652928.0419:0.0109:-0.0110:-0.0098:0.0183|3:32.1574:-3810185.8436:3567888.3583:3652928.0621:-0.0217:0.0165:0.0105:0.0292|4:35.3684:-3810185.8002:3567888.3253:3652928.0412:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9451.482612,0.539297,2.713088,54,0,0,nan,nan,nan,nan,0,0,1,2,30.654684,-3810185.810964,3567888.330813,3652928.041856,0.010938,-0.010955,-0.009754,0.018297,2:30.6547:-3810185.8110:3567888.3308:3652928.0419:0.0109:-0.0110:-0.0098:0.0183|3:32.1574:-3810185.8436:3567888.3583:3652928.0621:-0.0217:0.0165:0.0105:0.0292|4:35.3684:-3810185.8002:3567888.3253:3652928.0412:0.0217:-0.0165:-0.0105:0.0292,1,32,0.825412,3.731167,0.229753,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
604,2325,550500.800,0,1,1,4,25,3.000000,2.000000,9451.722446,0.565656,2.767984,54,0,0,nan,nan,nan,nan,0,0,1,2,33.088368,-3810185.620560,3567888.477620,3652928.077441,0.010938,-0.010954,-0.009754,0.018297,2:33.0884:-3810185.6206:3567888.4776:3652928.0774:0.0109:-0.0110:-0.0098:0.0183|3:34.3701:-3810185.6532:3567888.5051:3652928.0977:-0.0217:0.0165:0.0105:0.0292|4:38.2879:-3810185.6098:3567888.4721:3652928.0767:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9451.722446,0.565656,2.767984,54,0,0,nan,nan,nan,nan,0,0,1,2,33.088368,-3810185.620560,3567888.477620,3652928.077441,0.010938,-0.010954,-0.009754,0.018297,2:33.0884:-3810185.6206:3567888.4776:3652928.0774:0.0109:-0.0110:-0.0098:0.0183|3:34.3701:-3810185.6532:3567888.5051:3652928.0977:-0.0217:0.0165:0.0105:0.0292|4:38.2879:-3810185.6098:3567888.4721:3652928.0767:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856641,3.566710,0.243047,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
605,2325,550501.000,1,0,1,4,25,3.000000,2.000000,9451.979659,0.593763,2.966433,54,0,0,nan,nan,nan,nan,0,0,1,2,42.982812,-3810185.415185,3567888.635244,3652928.112098,0.010938,-0.010954,-0.009754,0.018296,2:42.9828:-3810185.4152:3567888.6352:3652928.1121:0.0109:-0.0110:-0.0098:0.0183|3:43.1236:-3810185.4479:3567888.6627:3652928.1323:-0.0217:0.0165:0.0105:0.0292|4:48.9215:-3810185.4371:3567888.6572:3652928.1316:-0.0109:0.0110:0.0098:0.0183,1,4,25,3.000000,2.000000,9451.979659,0.593763,2.966433,54,0,0,nan,nan,nan,nan,0,0,1,2,42.982812,-3810185.415185,3567888.635244,3652928.112098,0.010938,-0.010954,-0.009754,0.018296,2:42.9828:-3810185.4152:3567888.6352:3652928.1121:0.0109:-0.0110:-0.0098:0.0183|3:43.1236:-3810185.4479:3567888.6627:3652928.1323:-0.0217:0.0165:0.0105:0.0292|4:48.9215:-3810185.4371:3567888.6572:3652928.1316:-0.0109:0.0110:0.0098:0.0183,1,31,0.856635,3.557984,0.261200,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
606,2325,550501.200,0,1,1,4,25,3.000000,2.000000,9452.244348,0.587798,2.978687,54,0,0,nan,nan,nan,nan,0,0,1,2,31.045917,-3810185.221370,3567888.814839,3652928.163500,0.010937,-0.010954,-0.009754,0.018296,2:31.0459:-3810185.2214:3567888.8148:3652928.1635:0.0109:-0.0110:-0.0098:0.0183|3:32.3372:-3810185.2540:3567888.8423:3652928.1837:-0.0217:0.0165:0.0105:0.0292|4:36.1175:-3810185.2106:3567888.8093:3652928.1628:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9452.244348,0.587798,2.978687,54,0,0,nan,nan,nan,nan,0,0,1,2,31.045917,-3810185.221370,3567888.814839,3652928.163500,0.010937,-0.010954,-0.009754,0.018296,2:31.0459:-3810185.2214:3567888.8148:3652928.1635:0.0109:-0.0110:-0.0098:0.0183|3:32.3372:-3810185.2540:3567888.8423:3652928.1837:-0.0217:0.0165:0.0105:0.0292|4:36.1175:-3810185.2106:3567888.8093:3652928.1628:0.0217:-0.0165:-0.0105:0.0292,1,30,0.905557,3.392423,0.269186,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
607,2325,550501.400,0,1,1,4,25,3.000000,2.000000,9452.497390,0.574688,2.830776,54,0,0,nan,nan,nan,nan,0,0,1,2,26.209727,-3810185.028466,3567888.983979,3652928.196678,0.010937,-0.010953,-0.009754,0.018296,2:26.2097:-3810185.0285:3567888.9840:3652928.1967:0.0109:-0.0110:-0.0098:0.0183|3:29.3207:-3810185.0611:3567889.0114:3652928.2169:-0.0217:0.0165:0.0105:0.0292|4:31.6072:-3810185.0177:3567888.9784:3652928.1960:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9452.497390,0.574688,2.830776,54,0,0,nan,nan,nan,nan,0,0,1,2,26.209727,-3810185.028466,3567888.983979,3652928.196678,0.010937,-0.010953,-0.009754,0.018296,2:26.2097:-3810185.0285:3567888.9840:3652928.1967:0.0109:-0.0110:-0.0098:0.0183|3:29.3207:-3810185.0611:3567889.0114:3652928.2169:-0.0217:0.0165:0.0105:0.0292|4:31.6072:-3810185.0177:3567888.9784:3652928.1960:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856624,3.598293,0.258691,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
608,2325,550501.600,0,1,1,4,25,3.000000,2.000000,9452.752731,0.566867,2.727505,54,0,0,nan,nan,nan,nan,0,0,1,2,31.506502,-3810184.835629,3567889.158158,3652928.228693,0.010937,-0.010953,-0.009754,0.018295,2:31.5065:-3810184.8356:3567889.1582:3652928.2287:0.0109:-0.0110:-0.0098:0.0183|3:35.2599:-3810184.8683:3567889.1856:3652928.2489:-0.0217:0.0165:0.0105:0.0292|4:38.4240:-3810184.8248:3567889.1526:3652928.2280:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9452.752731,0.566867,2.727505,54,0,0,nan,nan,nan,nan,0,0,1,2,31.506502,-3810184.835629,3567889.158158,3652928.228693,0.010937,-0.010953,-0.009754,0.018295,2:31.5065:-3810184.8356:3567889.1582:3652928.2287:0.0109:-0.0110:-0.0098:0.0183|3:35.2599:-3810184.8683:3567889.1856:3652928.2489:-0.0217:0.0165:0.0105:0.0292|4:38.4240:-3810184.8248:3567889.1526:3652928.2280:0.0217:-0.0165:-0.0105:0.0292,1,30,0.905546,3.510497,0.261819,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
609,2325,550501.800,0,1,1,4,25,3.000000,2.000000,9453.004475,0.569448,2.677333,54,0,0,nan,nan,nan,nan,0,0,1,2,35.765221,-3810184.641547,3567889.328073,3652928.252831,0.010937,-0.010953,-0.009754,0.018295,2:35.7652:-3810184.6415:3567889.3281:3652928.2528:0.0109:-0.0110:-0.0098:0.0183|3:38.3229:-3810184.6742:3567889.3555:3652928.2730:-0.0217:0.0165:0.0105:0.0292|4:40.8009:-3810184.6307:3567889.3225:3652928.2521:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9453.004475,0.569448,2.677333,54,0,0,nan,nan,nan,nan,0,0,1,2,35.765221,-3810184.641547,3567889.328073,3652928.252831,0.010937,-0.010953,-0.009754,0.018295,2:35.7652:-3810184.6415:3567889.3281:3652928.2528:0.0109:-0.0110:-0.0098:0.0183|3:38.3229:-3810184.6742:3567889.3555:3652928.2730:-0.0217:0.0165:0.0105:0.0292|4:40.8009:-3810184.6307:3567889.3225:3652928.2521:0.0217:-0.0165:-0.0105:0.0292,1,30,0.905540,3.484564,0.259079,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
610,2325,550502.000,1,0,1,4,25,3.000000,2.000000,9453.261557,0.574486,2.680465,54,0,0,nan,nan,nan,nan,0,0,1,2,42.461528,-3810184.440870,3567889.503293,3652928.267669,0.010936,-0.010952,-0.009754,0.018295,2:42.4615:-3810184.4409:3567889.5033:3652928.2677:0.0109:-0.0110:-0.0098:0.0183|3:46.3523:-3810184.4736:3567889.5308:3652928.2879:-0.0217:0.0165:0.0105:0.0292|4:48.9483:-3810184.4301:3567889.4977:3652928.2670:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9453.261557,0.574486,2.680465,54,0,0,nan,nan,nan,nan,0,0,1,2,42.461528,-3810184.440870,3567889.503293,3652928.267669,0.010936,-0.010952,-0.009754,0.018295,2:42.4615:-3810184.4409:3567889.5033:3652928.2677:0.0109:-0.0110:-0.0098:0.0183|3:46.3523:-3810184.4736:3567889.5308:3652928.2879:-0.0217:0.0165:0.0105:0.0292|4:48.9483:-3810184.4301:3567889.4977:3652928.2670:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856608,3.577554,0.266820,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
611,2325,550502.200,0,1,1,4,25,3.000000,2.000000,9453.567198,0.608544,2.992362,54,0,0,nan,nan,nan,nan,0,0,1,2,44.946201,-3810184.200541,3567889.706423,3652928.290028,0.010936,-0.010952,-0.009754,0.018294,2:44.9462:-3810184.2005:3567889.7064:3652928.2900:0.0109:-0.0110:-0.0098:0.0183|3:49.1796:-3810184.2332:3567889.7339:3652928.3102:-0.0217:0.0165:0.0105:0.0292|4:52.1102:-3810184.1897:3567889.7009:3652928.2893:0.0217:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9453.567198,0.608544,2.992362,54,0,0,nan,nan,nan,nan,0,0,1,2,44.946201,-3810184.200541,3567889.706423,3652928.290028,0.010936,-0.010952,-0.009754,0.018294,2:44.9462:-3810184.2005:3567889.7064:3652928.2900:0.0109:-0.0110:-0.0098:0.0183|3:49.1796:-3810184.2332:3567889.7339:3652928.3102:-0.0217:0.0165:0.0105:0.0292|4:52.1102:-3810184.1897:3567889.7009:3652928.2893:0.0217:-0.0165:-0.0105:0.0292,1,31,0.856602,3.543975,0.315468,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
612,2325,550502.400,0,1,1,4,25,3.000000,2.000000,9453.845572,0.669597,3.499780,54,0,0,nan,nan,nan,nan,0,0,1,2,33.920954,-3810183.997372,3567889.946099,3652928.253250,0.010936,-0.010952,-0.009754,0.018294,2:33.9210:-3810183.9974:3567889.9461:3652928.2532:0.0109:-0.0110:-0.0098:0.0183|3:37.8346:-3810183.9866:3567889.9405:3652928.2525:0.0217:-0.0165:-0.0105:0.0292|4:38.2671:-3810184.0301:3567889.9736:3652928.2735:-0.0217:0.0165:0.0105:0.0292,1,4,25,3.000000,2.000000,9453.845572,0.669597,3.499780,54,0,0,nan,nan,nan,nan,0,0,1,2,33.920954,-3810183.997372,3567889.946099,3652928.253250,0.010936,-0.010952,-0.009754,0.018294,2:33.9210:-3810183.9974:3567889.9461:3652928.2532:0.0109:-0.0110:-0.0098:0.0183|3:37.8346:-3810183.9866:3567889.9405:3652928.2525:0.0217:-0.0165:-0.0105:0.0292|4:38.2671:-3810184.0301:3567889.9736:3652928.2735:-0.0217:0.0165:0.0105:0.0292,1,31,0.856597,3.450474,0.316345,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
613,2325,550502.600,0,1,1,4,25,3.000000,2.000000,9454.105836,0.681436,3.561676,54,0,0,nan,nan,nan,nan,0,0,1,2,39.546619,-3810183.824123,3567890.183026,3652928.240646,0.010935,-0.010952,-0.009754,0.018294,2:39.5466:-3810183.8241:3567890.1830:3652928.2406:0.0109:-0.0110:-0.0098:0.0183|3:43.4839:-3810183.8133:3567890.1775:3652928.2399:0.0218:-0.0165:-0.0105:0.0292|4:43.8654:-3810183.8568:3567890.2105:3652928.2609:-0.0218:0.0165:0.0105:0.0292,1,4,25,3.000000,2.000000,9454.105836,0.681436,3.561676,54,0,0,nan,nan,nan,nan,0,0,1,2,39.546619,-3810183.824123,3567890.183026,3652928.240646,0.010935,-0.010952,-0.009754,0.018294,2:39.5466:-3810183.8241:3567890.1830:3652928.2406:0.0109:-0.0110:-0.0098:0.0183|3:43.4839:-3810183.8133:3567890.1775:3652928.2399:0.0218:-0.0165:-0.0105:0.0292|4:43.8654:-3810183.8568:3567890.2105:3652928.2609:-0.0218:0.0165:0.0105:0.0292,1,31,0.856591,3.480591,0.293783,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
614,2325,550502.800,0,1,1,4,25,3.000000,2.000000,9454.395545,0.681127,3.582414,54,0,0,nan,nan,nan,nan,0,0,1,2,56.838418,-3810183.604264,3567890.399924,3652928.238908,0.010935,-0.010951,-0.009754,0.018293,2:56.8384:-3810183.6043:3567890.3999:3652928.2389:0.0109:-0.0110:-0.0098:0.0183|3:59.4592:-3810183.6370:3567890.4274:3652928.2591:-0.0218:0.0165:0.0105:0.0292|4:59.6568:-3810183.5934:3567890.3944:3652928.2382:0.0218:-0.0165:-0.0105:0.0292,1,4,25,3.000000,2.000000,9454.395545,0.681127,3.582414,54,0,0,nan,nan,nan,nan,0,0,1,2,56.838418,-3810183.604264,3567890.399924,3652928.238908,0.010935,-0.010951,-0.009754,0.018293,2:56.8384:-3810183.6043:3567890.3999:3652928.2389:0.0109:-0.0110:-0.0098:0.0183|3:59.4592:-3810183.6370:3567890.4274:3652928.2591:-0.0218:0.0165:0.0105:0.0292|4:59.6568:-3810183.5934:3567890.3944:3652928.2382:0.0218:-0.0165:-0.0105:0.0292,1,31,0.856586,3.520636,0.308846,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
615,2325,550503.000,1,0,1,4,25,3.000000,2.000000,9454.673538,0.730776,3.934969,54,0,0,nan,nan,nan,nan,0,0,1,2,46.104660,-3810183.397476,3567890.637917,3652928.194074,0.010935,-0.010951,-0.009754,0.018293,2:46.1047:-3810183.3975:3567890.6379:3652928.1941:0.0109:-0.0110:-0.0098:0.0183|3:47.3795:-3810183.4302:3567890.6654:3652928.2143:-0.0218:0.0165:0.0105:0.0292|4:47.9438:-3810183.4193:3567890.6598:3652928.2136:-0.0109:0.0110:0.0098:0.0183,1,4,25,3.000000,2.000000,9454.673538,0.730776,3.934969,54,0,0,nan,nan,nan,nan,0,0,1,2,46.104660,-3810183.397476,3567890.637917,3652928.194074,0.010935,-0.010951,-0.009754,0.018293,2:46.1047:-3810183.3975:3567890.6379:3652928.1941:0.0109:-0.0110:-0.0098:0.0183|3:47.3795:-3810183.4302:3567890.6654:3652928.2143:-0.0218:0.0165:0.0105:0.0292|4:47.9438:-3810183.4193:3567890.6598:3652928.2136:-0.0109:0.0110:0.0098:0.0183,1,31,0.856580,3.374307,0.318453,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
616,2325,550503.200,0,1,1,4,25,3.000000,2.000000,9454.932040,0.714686,3.805871,54,0,0,nan,nan,nan,nan,0,0,1,2,52.409454,-3810183.230270,3567890.914354,3652928.119721,0.010935,-0.010951,-0.009754,0.018293,2:52.4095:-3810183.2303:3567890.9144:3652928.1197:0.0109:-0.0110:-0.0098:0.0183|3:53.1890:-3810183.2521:3567890.9363:3652928.1392:-0.0109:0.0110:0.0098:0.0183|4:53.4868:-3810183.2194:3567890.9088:3652928.1190:0.0218:-0.0165:-0.0105:0.0293,1,4,25,3.000000,2.000000,9454.932040,0.714686,3.805871,54,0,0,nan,nan,nan,nan,0,0,1,2,52.409454,-3810183.230270,3567890.914354,3652928.119721,0.010935,-0.010951,-0.009754,0.018293,2:52.4095:-3810183.2303:3567890.9144:3652928.1197:0.0109:-0.0110:-0.0098:0.0183|3:53.1890:-3810183.2521:3567890.9363:3652928.1392:-0.0109:0.0110:0.0098:0.0183|4:53.4868:-3810183.2194:3567890.9088:3652928.1190:0.0218:-0.0165:-0.0105:0.0293,1,30,0.915549,3.436122,0.331516,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
617,2325,550503.400,0,1,1,4,25,3.000000,2.000000,9455.195016,0.675844,3.533461,54,0,0,nan,nan,nan,nan,0,0,1,2,57.235919,-3810183.061001,3567891.202477,3652928.033719,0.010934,-0.010950,-0.009753,0.018292,2:57.2359:-3810183.0610:3567891.2025:3652928.0337:0.0109:-0.0110:-0.0098:0.0183|3:57.8754:-3810183.0829:3567891.2244:3652928.0532:-0.0109:0.0110:0.0098:0.0183|4:58.0757:-3810183.0502:3567891.1969:3652928.0330:0.0218:-0.0165:-0.0105:0.0293,1,4,25,3.000000,2.000000,9455.195016,0.675844,3.533461,54,0,0,nan,nan,nan,nan,0,0,1,2,57.235919,-3810183.061001,3567891.202477,3652928.033719,0.010934,-0.010950,-0.009753,0.018292,2:57.2359:-3810183.0610:3567891.2025:3652928.0337:0.0109:-0.0110:-0.0098:0.0183|3:57.8754:-3810183.0829:3567891.2244:3652928.0532:-0.0109:0.0110:0.0098:0.0183|4:58.0757:-3810183.0502:3567891.1969:3652928.0330:0.0218:-0.0165:-0.0105:0.0293,1,30,0.915546,3.465838,0.345056,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
