epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,gamma,fix_streak,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,n_dd_pr,n_dd_cp
280,179516.0,-3961735.232898089,3349018.296327306,3698340.5312542524,0,0,0,0,0,1,1,1.300596485679575,3.0089801337565345,1.0968275404588845,26,0,0.046917014743888305,3.510293073643555,3.510293073643555,0.6511042653411392,0.046917014743888305,0.089068505209436,0.9563116043975537,0,23,1.0930464525144554,8,12,26,23
281,179516.20000004768,-3961734.758158488,3349018.1481022118,3698341.1926991306,0,0,0,0,0,1,1,1.3011263877823729,3.0097002586634174,1.1267797248306253,26,1,0.046917014743888305,3.532966326099256,3.532966326099256,0.6598816236058416,nan,nan,0.9655770410827189,0,23,1.0722714340763446,8,0,0,0
282,179516.39999890327,-3961734.3102157875,3349018.041153407,3698341.891062665,0,0,0,0,0,1,1,1.3001278589688867,3.008416767993047,1.2159611280669766,26,2,0.046917014743888305,3.6066549587346532,3.6066549587346532,0.6783864887592889,nan,nan,0.9661274214467432,0,23,1.0710567805939009,8,0,0,0
283,179516.59999990463,-3961733.857334738,3349017.9227153705,3698342.6144837867,0,0,0,0,0,1,1,1.300196128251781,3.008881385000936,1.304560918356005,26,3,0.046917014743888305,3.6845919903118656,3.6845919903118656,0.6990150018744976,nan,nan,0.9662048284153677,0,23,1.0708861355996042,8,0,0,0
284,179516.79999899864,-3961733.38060464,3349017.7600828246,3698343.326358186,0,0,0,0,0,1,1,1.3002932715259226,3.0089337316918314,1.3509349537097002,26,4,0.046917014743888305,3.732295435842896,3.732295435842896,0.7198077846648617,nan,nan,0.96622963271011,0,23,1.0708314646284056,8,0,0,0
285,179517.0,-3961732.7035527923,3349017.3207021332,3698344.0332780243,0,0,0,0,0,1,1,1.2903627554547061,3.597856977911414,1.3967660164620685,26,0,0.050122182261367776,3.467927518622008,3.467927518622008,0.6437666476857681,0.050122182261367776,0.1338592044931558,0.08333333333333333,0,12,11.999999999999998,8,12,26,25
286,179517.20000004768,-3961732.207090438,3349017.1344640725,3698344.788192033,0,0,0,0,0,1,1,1.2981051838871753,3.586496832866419,1.4584158885471514,26,1,0.050122182261367776,3.500033688725387,3.500033688725387,0.6526766160638778,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
287,179517.39999890327,-3961731.7255525156,3349016.96638421,3698345.5661866884,0,0,0,0,0,1,1,1.3011379976895399,3.584074454888193,1.535653222706454,26,2,0.050122182261367776,3.566051962642496,3.566051962642496,0.6713877949231805,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
288,179517.59999990463,-3961731.2286852016,3349016.80678417,3698346.3492237087,0,0,0,0,0,1,1,1.301257880117286,3.582959817308413,1.6089022453882869,26,3,0.050122182261367776,3.6330278666355293,3.6330278666355293,0.692226992085482,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
289,179517.79999899864,-3961730.731152253,3349016.658137392,3698347.157386015,0,0,0,0,0,1,1,1.3014188883596214,3.58265618635867,1.7003808523504877,26,4,0.050122182261367776,3.7129820816874943,3.7129820816874943,0.7132183159740089,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
290,179518.0,-3961730.0834858315,3349016.231227609,3698347.903767916,0,0,0,0,0,1,1,1.015542924270692,2.398229730582624,1.7614520783030245,26,0,0.05314342999742547,3.5179211648346125,3.5179211648346125,0.6370404723701216,0.05314342999742547,16.26692935046587,0.08333333333333333,0,12,11.999999999999998,8,12,26,24
291,179518.20000004768,-3961729.576313456,3349016.0697549614,3698348.713177982,0,0,0,0,0,1,1,1.0013748848968513,2.399503593736679,1.867164943540202,26,1,0.05314342999742547,3.5942379334827153,3.5942379334827153,0.6459728743841872,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
292,179518.39999890327,-3961729.087005997,3349015.9512619264,3698349.5621870905,0,0,0,0,0,1,1,0.9896013077268564,2.3988730426117404,2.0084823012949817,26,2,0.05314342999742547,3.7101188499342115,3.7101188499342115,0.6648557155083601,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
293,179518.59999990463,-3961728.609439679,3349015.8537261,3698350.4227016396,0,0,0,0,0,1,1,0.9874217815577399,2.3990011795012185,2.173615292195572,26,3,0.05314342999742547,3.8509644713499287,3.8509644713499287,0.6858887073906915,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
294,179518.79999899864,-3961728.138657578,3349015.7298236573,3698351.264339464,0,0,0,0,0,1,1,0.9875643187011011,2.399152980165662,2.3183875220618346,26,4,0.05314342999742547,3.9878703852541864,3.9878703852541864,0.7070668283044346,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
295,179519.0,-3961727.2887069657,3349015.138598876,3698351.953857859,0,0,0,0,0,1,1,0.7981470348559166,2.1312496187649352,2.3968090150136243,26,0,0.06487182925856283,3.5543925679411474,3.5543925679411474,0.6303345663896848,0.06487182925856283,35.525018319000125,0.08333333333333333,0,12,11.999999999999998,8,12,26,23
296,179519.20000004768,-3961726.789345907,3349015.0014611925,3698352.7830890603,0,0,0,0,0,1,1,0.815010552705312,2.1188838944528476,2.5538045461785557,26,1,0.06487182925856283,3.662815120685448,3.662815120685448,0.6394311047177911,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
297,179519.39999890327,-3961726.3317133845,3349014.881753113,3698353.604911932,0,0,0,0,0,1,1,0.8208627329376038,2.1187139531078936,2.7202968569532415,26,2,0.06487182925856283,3.8107921994453045,3.8107921994453045,0.6585191118533155,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
298,179519.59999990463,-3961725.9015283324,3349014.7613819027,3698354.4068548223,0,0,0,0,0,1,1,0.8219938079874909,2.1188017668206864,2.895855740311766,26,3,0.06487182925856283,3.987377745024274,3.987377745024274,0.6797530737515666,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
299,179519.79999899864,-3961725.418998968,3349014.6472008545,3698355.2114963154,0,0,0,0,0,1,1,0.8219680089831303,2.1182841693492787,3.0320065749175846,26,4,0.06487182925856283,4.117523345765795,4.117523345765795,0.7011180067553179,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
300,179520.0,-3961724.81185395,3349014.0387949166,3698356.010543873,0,0,0,0,1,1,1,0.6246480825317395,1.256828740720156,3.0377725802425033,23,0,0.05599338602777997,3.8465234529401386,3.8465234529401386,0.6250514251165319,0.05599338602777997,48.20322606008655,0.08333333333333333,0,12,11.999999999999998,8,12,23,20
301,179520.20000004768,-3961724.3258906007,3349013.831482737,3698356.803413435,0,0,0,0,1,1,1,0.6384778689630292,1.2505086473555487,3.098741340399299,23,1,0.05599338602777997,3.9204446834896705,3.9204446834896705,0.6342673620964803,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
302,179520.40000009537,-3961723.8626200887,3349013.707429972,3698357.5917598093,0,0,0,0,1,1,1,0.6439063994201866,1.2510609948823812,3.2576854795593584,23,2,0.05599338602777997,4.061555612791925,4.061555612791925,0.6535176490555487,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
303,179520.59999990463,-3961723.400695807,3349013.6282815514,3698358.380051074,0,0,0,0,1,1,1,0.646165589044072,1.2507422501663805,3.442422436454964,23,3,0.05599338602777997,4.2291047210058235,4.2291047210058235,0.6749119732410186,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
304,179520.79999995232,-3961722.855217082,3349013.4655201775,3698359.1311389934,0,0,0,0,1,1,1,0.6466040319878738,1.2502392510826517,3.498495797620146,23,4,0.05599338602777997,4.273967052605175,4.273967052605175,0.6964265223237229,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
305,179521.0,-3961721.353523553,3349012.4794096965,3698359.607835407,0,0,0,0,0,1,1,1.042688290313044,1.9973235771431022,3.4053195148124358,24,0,0.03696362594392478,3.0774884002941887,3.0774884002941887,0.6197523303966502,0.03696362594392478,15.61498739952762,0.08333333333333333,0,12,11.999999999999998,8,12,24,19
306,179521.199999094,-3961720.770586884,3349012.22404072,3698360.3236118266,0,0,0,0,0,1,1,0.9590831250118956,2.0241637393857497,3.471185416900721,24,1,0.03696362594392478,3.011049613534441,3.011049613534441,0.6291347536744423,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
307,179521.39999890327,-3961720.2675674143,3349012.0206413683,3698361.047500901,0,0,0,0,0,1,1,0.9430770467951032,2.027709872074931,3.5130868452425505,24,2,0.03696362594392478,3.0284256217403556,3.0284256217403556,0.6485610872514616,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
308,179521.59999990463,-3961719.838561362,3349011.844754849,3698361.7826391645,0,0,0,0,0,1,1,0.9342658459885883,2.0279733247202536,3.608752145176772,24,3,0.03696362594392478,3.113283903753747,3.113283903753747,0.6701205610968642,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
309,179521.79999995232,-3961719.446944756,3349011.71997582,3698362.513504967,0,0,0,0,0,1,1,0.9322225718665946,2.0281135035338376,3.735168129860344,24,4,0.03696362594392478,3.2369172344930317,3.2369172344930317,0.691786173897963,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
310,179522.0,-3961719.117683318,3349011.508470336,3698363.3664477924,0,0,0,0,1,1,1,1.062662656027474,1.2716621272790776,3.832081053027829,24,0,0.0275568751588748,3.3458868605394194,3.3458868605394194,0.6145418270177053,0.0275568751588748,9.410292830944348,0.6723812385738531,0,21,2.092235363468455,8,12,24,19
311,179522.20000004768,-3961718.734706698,3349011.375402344,3698364.058091303,0,0,0,0,1,1,1,1.059573197994126,1.2574690102032526,3.986397487334302,24,1,0.0275568751588748,3.492114928257278,3.492114928257278,0.6238729585327643,nan,nan,0.6782952521531911,0,21,2.05779135113961,8,0,0,0
312,179522.39999890327,-3961718.390517563,3349011.2360855695,3698364.7411891483,0,0,0,0,1,1,1,1.05966787940861,1.253903144787557,4.132401923546771,24,2,0.0275568751588748,3.651934139919975,3.651934139919975,0.6434246345736147,nan,nan,0.6796887045352865,0,21,2.050666661172275,8,0,0,0
313,179522.59999990463,-3961718.0950615155,3349011.147502235,3698365.457836889,0,0,0,0,1,1,1,1.0602557444106007,1.253432462950126,4.329302683282003,24,3,0.0275568751588748,3.8503414060286727,3.8503414060286727,0.6651412454932498,nan,nan,0.6807541809549931,0,21,2.045279063233191,8,0,0,0
314,179522.79999899864,-3961717.792109972,3349011.073591051,3698366.147210608,0,0,0,0,1,1,1,1.0601536644671414,1.2531491157919157,4.537004945804707,24,4,0.0275568751588748,4.063983418579353,4.063983418579353,0.686960949346882,nan,nan,0.6807286237963022,0,21,2.045396651350168,8,0,0,0
315,179523.0,-3961716.7571971207,3349010.291887253,3698366.785809903,0,0,0,0,0,1,1,0.6215017262534085,2.2298382983610368,4.705471722934958,22,0,0.1268252585055971,3.2810712468339926,3.2810712468339926,0.6118709949891606,0.1268252585055971,1.5584155917660643,0.08333333333333333,0,12,11.999999999999998,8,12,22,17
316,179523.20000004768,-3961716.380276519,3349010.111981506,3698367.468786212,0,0,0,0,0,1,1,0.6400029361175896,2.2550855340843152,4.891602300613744,22,1,0.1268252585055971,3.3658758697503357,3.3658758697503357,0.6231747602604139,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
317,179523.39999890327,-3961716.0245157178,3349009.9800944873,3698368.0940308636,0,0,0,0,0,1,1,0.6475122448384815,2.258912328853338,5.016053358336335,22,2,0.1268252585055971,3.481911927420275,3.481911927420275,0.6435664791952584,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
318,179523.59999990463,-3961715.675902223,3349009.835966388,3698368.703038098,0,0,0,0,0,1,1,0.6495565671656051,2.2604487090440983,5.128713525658462,22,3,0.1268252585055971,3.5971956009214057,3.5971956009214057,0.6655293232996488,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
319,179523.79999899864,-3961715.2732132403,3349009.685767697,3698369.266012366,0,0,0,0,0,1,1,0.649494161803395,2.260995271517314,5.186094198367972,22,4,0.1268252585055971,3.6686359743850723,3.6686359743850723,0.6874136063516508,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
320,179524.0,-3961714.56329032,3349009.187902433,3698370.2130784797,0,0,0,0,0,1,1,0.6907208846007963,2.6076204203670432,5.17360041949864,23,0,0.11893343339648195,3.229816358106417,3.229816358106417,0.6069356568415808,0.11893343339648195,4.23479104694846,0.08333333333333333,0,12,11.999999999999998,8,12,23,16
321,179524.20000004768,-3961714.150367481,3349009.0044505694,3698370.8094692742,0,0,0,0,0,1,1,0.6857914793157324,2.6183506282990283,5.232060444377005,23,1,0.11893343339648195,3.245445528987164,3.245445528987164,0.6178197220667594,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
322,179524.40000009537,-3961713.705737043,3349008.8086706344,3698371.3791169366,0,0,0,0,0,1,1,0.6823890991741935,2.6238165084361853,5.221409401953258,23,2,0.11893343339648195,3.2329423404607054,3.2329423404607054,0.6393447077152148,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
323,179524.59999895096,-3961713.2638306906,3349008.604454735,3698371.931101487,0,0,0,0,0,1,1,0.6823179081060621,2.625112571365153,5.199820950846423,23,3,0.11893343339648195,3.213272528671548,3.213272528671548,0.6618283386222367,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
324,179524.79999899864,-3961712.8033317486,3349008.389833732,3698372.478889211,0,0,0,0,0,1,1,0.6821128475600382,2.625583951525549,5.159948651530882,23,4,0.11893343339648195,3.1766414518182895,3.1766414518182895,0.6839557159153585,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
325,179525.0,-3961712.665999643,3349007.6976877833,3698373.259901099,0,0,0,1,0,1,1,0.43942485923939834,2.387335691139699,4.992442613634242,24,0,0.0815262759256314,3.0941135775599844,3.0941135775599844,0.6031859468947035,0.0815262759256314,3.5283684213678024,0.08333333333333333,0,12,11.999999999999998,8,12,24,16
326,179525.20000004768,-3961712.258288947,3349007.4310526643,3698373.846339979,0,0,0,1,0,1,1,0.4675647206971788,2.395945336196588,4.962927098406015,24,1,0.0815262759256314,3.0772326100251792,3.0772326100251792,0.6131391782814521,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
327,179525.40000009537,-3961711.8735181247,3349007.210693454,3698374.4196658605,0,0,0,1,0,1,1,0.4757550492710589,2.396716180743963,4.988763477295015,24,2,0.0815262759256314,3.111705335103305,3.111705335103305,0.637146242465509,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
328,179525.59999895096,-3961711.4600170013,3349006.940647857,3698374.9765038476,0,0,0,1,0,1,1,0.4766360902629282,2.399184965944229,4.955148421375859,24,3,0.0815262759256314,3.113946385291192,3.113946385291192,0.6624818991243971,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
329,179525.79999899864,-3961711.056595255,3349006.7138034645,3698375.568004843,0,0,0,1,0,1,1,0.47725025484719336,2.398915374993623,4.972632223213545,24,4,0.0815262759256314,3.160054105138914,3.160054105138914,0.6856593231891887,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
330,179526.0,-3961710.9697200707,3349006.7619579853,3698376.595181178,0,0,0,0,1,1,1,0.6975726620554004,1.7024055005348366,4.908328676276183,23,0,0.07516346604486145,3.5811467343939993,3.5811467343939993,0.5987393965830984,0.07516346604486145,17.401941041611444,0.47597713735154445,0,24,2.7511049353743315,8,12,23,13
331,179526.20000004768,-3961710.669049672,3349006.641110193,3698377.2629016372,0,0,0,0,1,1,1,0.710441069849101,1.6804050210795791,5.053994086043818,23,1,0.07516346604486145,3.767807110228015,3.767807110228015,0.6102358377982846,nan,nan,0.47351305161751267,0,24,2.725708589754784,8,0,0,0
332,179526.40000009537,-3961710.291256515,3349006.437221491,3698377.927898354,0,0,0,0,1,1,1,0.7119805937630924,1.6675921578130097,5.094665488326877,23,2,0.07516346604486145,3.8580279378225604,3.8580279378225604,0.6327985931034075,nan,nan,0.4861112513308741,0,24,2.7039178842176828,8,0,0,0
333,179526.59999895096,-3961709.8669468546,3349006.233649724,3698378.564997305,0,0,0,0,1,1,1,0.7128038109955874,1.6646442908928345,5.117412083284085,23,3,0.07516346604486145,3.913208193090031,3.913208193090031,0.6557897292872239,nan,nan,0.4874375130605623,0,24,2.7016788636392497,8,0,0,0
334,179526.79999899864,-3961709.4238649923,3349006.0279750605,3698379.1556272497,0,0,0,0,1,1,1,0.7130659905714859,1.6634526505616405,5.12402019357312,23,4,0.07516346604486145,3.9573645914345392,3.9573645914345392,0.6782059262344631,nan,nan,0.48781235917536137,0,24,2.7010802001086645,8,0,0,0
335,179527.0,-3961709.5985995242,3349006.499650213,3698380.263626871,0,0,0,0,1,1,1,0.9346433239302718,0.6708317168118242,5.058710657119019,26,0,0.09889861552718915,4.855121068160013,4.855121068160013,0.5973041956431987,0.09889861552718915,18.156224471629802,0.08333333333333333,0,12,11.999999999999998,8,12,26,15
336,179527.20000004768,-3961709.214623384,3349006.390478316,3698380.9205468213,0,0,0,0,1,1,1,0.9476235196223185,0.6309539805381735,5.130765178863713,26,1,0.09889861552718915,4.999416283170394,4.999416283170394,0.6079517012899102,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
337,179527.40000009537,-3961708.798503937,3349006.2931788224,3698381.5999719165,0,0,0,0,1,1,1,0.9557268542579933,0.6190013474106733,5.225231385353126,26,2,0.09889861552718915,5.1174107340753965,5.1174107340753965,0.6287460909634276,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
338,179527.59999895096,-3961708.3843466276,3349006.2094562417,3698382.262130735,0,0,0,0,1,1,1,0.9564573633700241,0.6152050360172983,5.343510039900325,26,3,0.09889861552718915,5.2467844224553275,5.2467844224553275,0.6514789812529594,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
339,179527.79999899864,-3961707.982476128,3349006.130614359,3698382.941542245,0,0,0,0,1,1,1,0.9567344390432475,0.6139601343714027,5.48170957133344,26,4,0.09889861552718915,5.390222173311902,5.390222173311902,0.673928421985567,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
340,179528.0,-3961707.2404639036,3349006.1055284194,3698383.8640184863,0,0,0,0,1,1,1,0.8739651000047879,0.38521098592785374,5.421321088383478,26,0,0.12260192270471305,5.279735521477779,5.279735521477779,0.5920594278405089,0.12260192270471305,16.84129133812787,0.34812003198205105,0,24,3.6324047186530515,8,12,26,14
341,179528.199999094,-3961706.737018367,3349005.9906614665,3698384.4621278816,0,0,0,0,1,1,1,0.9072955758786156,0.349685048828267,5.517059955621472,26,1,0.12260192270471305,5.317793370320669,5.317793370320669,0.6046583443429562,nan,nan,0.3482783167736611,0,24,3.599834508981797,8,0,0,0
342,179528.40000009537,-3961706.3265560274,3349005.903725551,3698385.0422952273,0,0,0,0,1,1,1,0.9178206279928217,0.33918162967917265,5.668432326064772,26,2,0.12260192270471305,5.450523457842609,5.450523457842609,0.6336141996078847,nan,nan,0.34748453311478855,0,24,3.6038312689171192,8,0,0,0
343,179528.59999895096,-3961705.884285448,3349005.8093580888,3698385.604385962,0,0,0,0,1,1,1,0.9200726716309178,0.33808305558362406,5.771992177841504,26,3,0.12260192270471305,5.549610405878687,5.549610405878687,0.6632160720766078,nan,nan,0.3476848732019395,0,24,3.601678502878196,8,0,0,0
344,179528.79999995232,-3961705.4270538804,3349005.6353066373,3698386.104356612,0,0,0,0,1,1,1,0.9206418367939456,0.337817994889475,5.805528529661034,26,4,0.12260192270471305,5.584743452622721,5.584743452622721,0.6911330713738347,nan,nan,0.3477018482297241,0,24,3.601344888509079,8,0,0,0
345,179529.0,-3961704.848401412,3349005.2743215817,3698387.1146163046,0,0,0,0,1,1,1,0.7831689171339317,1.463283902996075,5.669305471545477,26,0,0.1212647247271439,5.416884223052446,5.416884223052446,0.5881687444130125,0.1212647247271439,6.961942093463426,0.08333333333333333,0,12,11.999999999999998,8,12,26,13
346,179529.199999094,-3961704.396823075,3349005.078326208,3698387.6525300154,0,0,0,0,1,1,1,0.7692495185139492,1.4811754214785882,5.707221753493118,26,1,0.1212647247271439,5.4140276049622615,5.4140276049622615,0.5983503942115012,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
347,179529.40000009537,-3961703.9949047607,3349004.951738214,3698388.1686447817,0,0,0,0,1,1,1,0.7527795766316028,1.483561459922501,5.8190920772202155,26,2,0.1212647247271439,5.489818422188284,5.489818422188284,0.6245742728688684,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
348,179529.59999895096,-3961703.668048052,3349004.83815111,3698388.681707339,0,0,0,0,1,1,1,0.7506124782227441,1.4851179999436341,5.984873136377568,26,3,0.1212647247271439,5.632756093354735,5.632756093354735,0.6568183079663751,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
349,179529.79999995232,-3961703.349511014,3349004.6641219133,3698389.181899729,0,0,0,0,1,1,1,0.7512290639569528,1.4862805714346905,6.118368341915188,26,4,0.1212647247271439,5.750133135460147,5.750133135460147,0.6892986024139799,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
350,179530.0,-3961703.0317943715,3349003.9463614025,3698390.186070879,0,0,1,1,1,1,1,0.39464263715459397,1.5640788713008489,6.044830874912443,27,0,0.09337695682239502,5.5494503801731,5.5494503801731,0.5876250059034068,0.09337695682239502,3.3176725627477226,0.08333333333333333,0,12,11.999999999999998,8,12,27,10
351,179530.199999094,-3961702.7632505177,3349003.7171757272,3698390.7555038747,0,0,1,1,1,1,1,0.3958797684777781,1.596426629836934,6.221090514752771,27,1,0.09337695682239502,5.649104310686441,5.649104310686441,0.6004972583800355,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
352,179530.40000009537,-3961702.549642781,3349003.51612773,3698391.324369223,0,0,1,1,1,1,1,0.3962703318169542,1.6045827628453826,6.414589075212222,27,2,0.09337695682239502,5.8012233006383696,5.8012233006383696,0.6231296503123256,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
353,179530.59999895096,-3961702.334051538,3349003.2199263503,3698391.8332191687,0,0,1,1,1,1,1,0.4028857525128027,1.6086248303456954,6.518327752130674,27,3,0.09337695682239502,5.883603864562722,5.883603864562722,0.646326852589168,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
354,179530.79999995232,-3961702.1400036737,3349002.8685711147,3698392.2960589775,0,0,1,1,1,1,1,0.4044869566766945,1.6099124862781453,6.581164371944407,27,4,0.09337695682239502,5.927276405983924,5.927276405983924,0.6690131130583259,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
355,179531.0,-3961702.0030571437,3349001.9521885533,3698393.129897654,0,0,0,0,1,1,1,0.787389608864721,1.1404199769260044,6.362632775599721,27,0,0.08909478171139751,5.665365654461741,5.665365654461741,0.5824405251700865,0.08909478171139751,3.525222947766135,0.08333333333333333,0,12,11.999999999999998,8,12,27,12
356,179531.199999094,-3961701.857696397,3349001.5176051585,3698393.607059306,0,0,0,0,1,1,1,0.8025472800156733,1.169070954558852,6.395058989441839,27,1,0.08909478171139751,5.6601270830968735,5.6601270830968735,0.5929775082002794,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
357,179531.40000009537,-3961701.735172799,3349001.0859565856,3698394.0470970934,0,0,0,0,1,1,1,0.8002004345715351,1.176013702151305,6.397308744047393,27,2,0.08909478171139751,5.6487238604454495,5.6487238604454495,0.613706243587931,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
358,179531.59999895096,-3961701.613162256,3349000.6557786553,3698394.453136995,0,0,0,0,1,1,1,0.8009411831557179,1.1775263787451467,6.377678144422763,27,3,0.08909478171139751,5.621779667586914,5.621779667586914,0.6364916328293869,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
359,179531.79999995232,-3961701.4893236603,3349000.251250126,3698394.8456205786,0,0,0,0,1,1,1,0.8015693944019444,1.1779249784614907,6.361512513331938,27,4,0.08909478171139751,5.595483515328845,5.595483515328845,0.659276778676441,nan,nan,0.08333333333333333,0,12,11.999999999999998,8,0,0,0
360,179532.0,-3961701.410164634,3348999.925774048,3698395.503749251,0,0,0,0,1,1,1,0.8095707805397193,1.120592220175871,6.029648425716278,27,0,0.09176788019176703,5.663887225640206,5.663887225640206,0.5763896093348373,0.09176788019176703,1.6774525550913142,0.21214064574696645,0,19,6.76416385405452,8,12,27,13
361,179532.199999094,-3961701.2908710144,3348999.5138747497,3698395.8973700264,0,0,0,0,0,1,1,0.6933905085798042,2.3279083293559304,5.988583414498924,27,1,0.09176788019176703,5.6266464370248395,5.6266464370248395,0.5864595985965304,nan,nan,0.21281195919361207,0,19,6.719451832365057,8,0,0,0
362,179532.40000009537,-3961701.180660138,3348999.102963024,3698396.275234015,0,0,0,0,0,1,1,0.6927026159075873,2.3291547076454195,5.957769103059401,27,2,0.09176788019176703,5.596639617733577,5.596639617733577,0.6072520920212346,nan,nan,0.21275415504048675,0,19,6.717866021356057,8,0,0,0
363,179532.59999895096,-3961701.043853902,3348998.722511883,3698396.6456706766,0,0,0,0,0,1,1,0.6923554899352361,2.330975512489511,5.919213557199865,27,3,0.09176788019176703,5.556250153094632,5.556250153094632,0.6302257915613501,nan,nan,0.21277640142399568,0,19,6.717278190019201,8,0,0,0
364,179532.79999995232,-3961700.91830724,3348998.4061460583,3698397.032977291,0,0,0,0,0,1,1,0.6923518692650533,2.331469884388895,5.923194319418042,27,4,0.09176788019176703,5.551455444360006,5.551455444360006,0.6532160435773556,nan,nan,0.21274661911555287,0,19,6.716717441164817,8,0,0,0
365,179533.0,-3961700.917853306,3348998.3382071066,3698397.69803842,0,0,0,0,0,1,1,1.0120763299939315,1.7590078398635163,5.613016820801743,27,0,0.10508192313229164,5.805988156484572,5.805988156484572,0.571043418780767,0.10508192313229164,6.134712093650045,0.4941411163356291,0,31,2.3693966507366833,8,12,27,16
366,179533.199999094,-3961700.813309266,3348998.095744779,3698398.0805814625,0,0,0,0,0,1,1,1.0148838005771446,1.7844784511121936,5.650243236098004,27,1,0.10508192313229164,5.84882394082407,5.84882394082407,0.581126766253964,nan,nan,0.49764877367022514,0,31,2.3383394409627147,8,0,0,0
367,179533.40000009537,-3961700.729046557,3348997.9016814707,3698398.4529515607,0,0,0,0,0,1,1,1.0169231431061216,1.7879956320907653,5.732853874935752,27,2,0.10508192313229164,5.928948951248183,5.928948951248183,0.6020822315345605,nan,nan,0.4976148653062651,0,31,2.3372131670250953,8,0,0,0
368,179533.59999895096,-3961700.640057186,3348997.7803626223,3698398.8179867947,0,0,0,0,0,1,1,1.0174301365607832,1.7900947852037314,5.845069983137415,27,3,0.10508192313229164,6.032944354512558,6.032944354512558,0.6252399544896231,nan,nan,0.4975869100855561,0,31,2.3372118620701383,8,0,0,0
369,179533.79999995232,-3961700.5471955924,3348997.6570243794,3698399.1568299197,0,0,0,0,0,1,1,1.0174866616945808,1.790730262081623,5.946521506121477,27,4,0.10508192313229164,6.129234960757501,6.129234960757501,0.6484052324519585,nan,nan,0.4975923433133387,0,31,2.3372141118570795,8,0,0,0
