city,run,epoch,gps_tow,canyon_blocked_count,canyon_blocked_fraction,edge_near_sat_count,sat_count,edge_near_sat_fraction
tokyo,run2,2200,177440.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2205,177441.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2210,177442.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2215,177443.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2220,177444.0,0,0.0,0,23,0.0
tokyo,run2,2225,177445.0,0,0.0,0,23,0.0
tokyo,run2,2230,177446.0,0,0.0,0,23,0.0
tokyo,run2,2235,177447.0,0,0.0,0,22,0.0
tokyo,run2,2240,177448.0,0,0.0,0,22,0.0
tokyo,run2,2245,177449.0,0,0.0,0,24,0.0
tokyo,run2,2250,177450.0,0,0.0,0,23,0.0
tokyo,run2,2255,177451.0,0,0.0,0,24,0.0
tokyo,run2,2260,177452.0,0,0.0,0,24,0.0
tokyo,run2,2265,177453.0,0,0.0,0,24,0.0
tokyo,run2,2270,177454.0,0,0.0,0,23,0.0
tokyo,run2,2275,177455.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2280,177456.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2285,177457.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2290,177458.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2295,177459.0,0,0.0,1,25,0.04
tokyo,run2,2300,177460.0,0,0.0,1,25,0.04
tokyo,run2,2305,177461.0,0,0.0,1,25,0.04
tokyo,run2,2310,177462.0,0,0.0,1,25,0.04
tokyo,run2,2315,177463.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2320,177464.0,0,0.0,1,25,0.04
tokyo,run2,2325,177465.0,0,0.0,1,25,0.04
tokyo,run2,2330,177466.0,0,0.0,1,24,0.041666666666666664
tokyo,run2,2335,177467.0,0,0.0,0,23,0.0
tokyo,run2,2340,177468.0,0,0.0,1,23,0.043478260869565216
tokyo,run2,2345,177469.0,1,0.0625,1,18,0.05555555555555555
tokyo,run2,2350,177470.0,1,0.0625,1,18,0.05555555555555555
tokyo,run2,2355,177471.0,1,0.0625,1,20,0.05
tokyo,run2,2360,177472.0,1,0.0625,2,19,0.10526315789473684
tokyo,run2,2365,177473.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2370,177474.0,0,0.0,1,20,0.05
tokyo,run2,2375,177475.0,0,0.0,1,21,0.047619047619047616
tokyo,run2,2380,177476.0,0,0.0,0,22,0.0
tokyo,run2,2385,177477.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2390,177478.0,0,0.0,1,20,0.05
tokyo,run2,2395,177479.0,0,0.0,0,18,0.0
tokyo,run2,2400,177480.0,0,0.0,0,18,0.0
tokyo,run2,2405,177481.0,0,0.0,0,21,0.0
tokyo,run2,2410,177482.0,0,0.0,0,20,0.0
tokyo,run2,2415,177483.0,0,0.0,0,21,0.0
tokyo,run2,2420,177484.0,0,0.0,0,20,0.0
tokyo,run2,2425,177485.0,0,0.0,1,22,0.045454545454545456
tokyo,run2,2430,177486.0,0,0.0,1,22,0.045454545454545456
tokyo,run2,2435,177487.0,0,0.0,1,22,0.045454545454545456
tokyo,run2,2440,177488.0,0,0.0,1,21,0.047619047619047616
tokyo,run2,2445,177489.0,0,0.0,1,20,0.05
tokyo,run2,2450,177490.0,0,0.0,1,20,0.05
tokyo,run2,2455,177491.0,0,0.0,1,20,0.05
tokyo,run2,2460,177492.0,0,0.0,1,20,0.05
tokyo,run2,2465,177493.0,0,0.0,1,20,0.05
tokyo,run2,2470,177494.0,0,0.0,1,20,0.05
tokyo,run2,2475,177495.0,0,0.0,1,20,0.05
tokyo,run2,2480,177496.0,0,0.0,1,20,0.05
tokyo,run2,2485,177497.0,0,0.0,1,20,0.05
tokyo,run2,2490,177498.0,0,0.0,1,20,0.05
tokyo,run2,2495,177499.0,0,0.0,2,20,0.1
tokyo,run2,2500,177500.0,0,0.0,2,20,0.1
tokyo,run2,2505,177501.0,0,0.0,2,20,0.1
tokyo,run2,2510,177502.0,0,0.0,2,20,0.1
tokyo,run2,2515,177503.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2520,177504.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2525,177505.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2530,177506.0,0,0.0,2,20,0.1
tokyo,run2,2535,177507.0,0,0.0,2,20,0.1
tokyo,run2,2540,177508.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2545,177509.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2550,177510.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2555,177511.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2560,177512.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2565,177513.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2570,177514.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2575,177515.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2580,177516.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2585,177517.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2590,177518.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2595,177519.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2600,177520.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2605,177521.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2610,177522.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2615,177523.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2620,177524.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2625,177525.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2630,177526.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2635,177527.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2640,177528.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2645,177529.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2650,177530.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2655,177531.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2660,177532.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2665,177533.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2670,177534.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2675,177535.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2680,177536.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2685,177537.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2690,177538.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2695,177539.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2700,177540.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2705,177541.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2710,177542.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2715,177543.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2720,177544.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2725,177545.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2730,177546.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2735,177547.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2740,177548.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2745,177549.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2750,177550.0,0,0.0,3,21,0.14285714285714285
tokyo,run2,2755,177551.0,0,0.0,3,21,0.14285714285714285
tokyo,run2,2760,177552.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2765,177553.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2770,177554.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2775,177555.0,0,0.0,3,22,0.13636363636363635
tokyo,run2,2780,177556.0,0,0.0,3,21,0.14285714285714285
tokyo,run2,2785,177557.0,0,0.0,2,20,0.1
tokyo,run2,2790,177558.0,0,0.0,2,20,0.1
tokyo,run2,2795,177559.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2800,177560.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2805,177561.0,0,0.0,2,20,0.1
tokyo,run2,2810,177562.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2815,177563.0,0,0.0,2,20,0.1
tokyo,run2,2820,177564.0,0,0.0,2,21,0.09523809523809523
tokyo,run2,2825,177565.0,0,0.0,1,21,0.047619047619047616
tokyo,run2,2830,177566.0,0,0.0,2,23,0.08695652173913043
tokyo,run2,2835,177567.0,0,0.0,2,22,0.09090909090909091
tokyo,run2,2840,177568.0,0,0.0,1,22,0.045454545454545456
tokyo,run2,2845,177569.0,0,0.0,0,21,0.0
tokyo,run2,2850,177570.0,0,0.0,2,23,0.08695652173913043
tokyo,run2,2855,177571.0,0,0.0,0,24,0.0
tokyo,run2,2860,177572.0,0,0.0,1,21,0.047619047619047616
tokyo,run2,2865,177573.0,0,0.0,1,22,0.045454545454545456
tokyo,run2,2870,177574.0,0,0.0,0,22,0.0
tokyo,run2,2875,177575.0,0,0.0,0,24,0.0
tokyo,run2,2880,177576.0,0,0.0,0,22,0.0
tokyo,run2,2885,177577.0,2,0.125,0,22,0.0
tokyo,run2,2890,177578.0,2,0.125,0,24,0.0
tokyo,run2,2895,177579.0,2,0.125,1,25,0.04
tokyo,run2,2900,177580.0,2,0.125,2,26,0.07692307692307693
tokyo,run2,2905,177581.0,4,0.25,2,25,0.08
tokyo,run2,2910,177582.0,3,0.1875,2,25,0.08
tokyo,run2,2915,177583.0,3,0.1875,0,25,0.0
tokyo,run2,2920,177584.0,3,0.1875,0,26,0.0
tokyo,run2,2925,177585.0,3,0.1875,0,25,0.0
tokyo,run2,2930,177586.0,3,0.1875,0,25,0.0
tokyo,run2,2935,177587.0,3,0.1875,0,25,0.0
tokyo,run2,2940,177588.0,4,0.25,0,24,0.0
tokyo,run2,2945,177589.0,5,0.3125,0,23,0.0
tokyo,run2,2950,177590.0,5,0.3125,0,25,0.0
tokyo,run2,2955,177591.0,3,0.1875,0,24,0.0
tokyo,run2,2960,177592.0,3,0.1875,0,25,0.0
tokyo,run2,2965,177593.0,5,0.3125,2,24,0.08333333333333333
tokyo,run2,2970,177594.0,6,0.375,1,23,0.043478260869565216
tokyo,run2,2975,177595.0,6,0.375,2,23,0.08695652173913043
tokyo,run2,2980,177596.0,6,0.375,0,20,0.0
tokyo,run2,2985,177597.0,5,0.3125,1,18,0.05555555555555555
tokyo,run2,2990,177598.0,7,0.4375,0,16,0.0
tokyo,run2,2995,177599.0,7,0.4375,0,17,0.0
tokyo,run2,3000,177600.0,6,0.375,0,16,0.0
tokyo,run2,3005,177601.0,6,0.375,0,18,0.0
tokyo,run2,3010,177602.0,6,0.375,1,20,0.05
tokyo,run2,3015,177603.0,6,0.375,1,19,0.05263157894736842
tokyo,run2,3020,177604.0,6,0.375,2,20,0.1
tokyo,run2,3025,177605.0,7,0.4375,3,21,0.14285714285714285
tokyo,run2,3030,177606.0,7,0.4375,0,20,0.0
tokyo,run2,3035,177607.0,6,0.375,1,18,0.05555555555555555
tokyo,run2,3040,177608.0,6,0.375,2,16,0.125
tokyo,run2,3045,177609.0,7,0.4375,0,16,0.0
tokyo,run2,3050,177610.0,8,0.5,0,14,0.0
tokyo,run2,3055,177611.0,7,0.4375,0,14,0.0
tokyo,run2,3060,177612.0,7,0.4375,0,14,0.0
tokyo,run2,3065,177613.0,8,0.5,1,14,0.07142857142857142
tokyo,run2,3070,177614.0,8,0.5,0,15,0.0
tokyo,run2,3075,177615.0,7,0.4375,0,15,0.0
tokyo,run2,3080,177616.0,7,0.4375,1,16,0.0625
tokyo,run2,3085,177617.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3090,177618.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3095,177619.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3100,177620.0,7,0.4375,1,16,0.0625
tokyo,run2,3105,177621.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3110,177622.0,7,0.4375,1,16,0.0625
tokyo,run2,3115,177623.0,7,0.4375,1,16,0.0625
tokyo,run2,3120,177624.0,7,0.4375,1,16,0.0625
tokyo,run2,3125,177625.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3130,177626.0,7,0.4375,1,16,0.0625
tokyo,run2,3135,177627.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3140,177628.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3145,177629.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3150,177630.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3155,177631.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3160,177632.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3165,177633.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3170,177634.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3175,177635.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3180,177636.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3185,177637.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3190,177638.0,7,0.4375,1,18,0.05555555555555555
tokyo,run2,3195,177639.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3200,177640.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3205,177641.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3210,177642.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3215,177643.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3220,177644.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3225,177645.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3230,177646.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3235,177647.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3240,177648.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3245,177649.0,7,0.4375,1,17,0.058823529411764705
tokyo,run2,3250,177650.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3255,177651.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3260,177652.0,7,0.4375,1,15,0.06666666666666667
tokyo,run2,3265,177653.0,7,0.4375,0,16,0.0
tokyo,run2,3270,177654.0,6,0.375,0,16,0.0
tokyo,run2,3275,177655.0,6,0.375,0,16,0.0
tokyo,run2,3280,177656.0,5,0.3125,1,14,0.07142857142857142
tokyo,run2,3285,177657.0,5,0.3125,1,14,0.07142857142857142
tokyo,run2,3290,177658.0,7,0.4375,2,16,0.125
tokyo,run2,3295,177659.0,8,0.5,3,17,0.17647058823529413
tokyo,run2,3300,177660.0,7,0.4375,2,15,0.13333333333333333
tokyo,run2,3305,177661.0,7,0.4375,1,13,0.07692307692307693
tokyo,run2,3310,177662.0,7,0.4375,1,11,0.09090909090909091
tokyo,run2,3315,177663.0,7,0.4375,1,12,0.08333333333333333
tokyo,run2,3320,177664.0,6,0.375,2,13,0.15384615384615385
tokyo,run2,3325,177665.0,6,0.375,0,12,0.0
tokyo,run2,3330,177666.0,5,0.3125,0,13,0.0
tokyo,run2,3335,177667.0,6,0.375,0,15,0.0
tokyo,run2,3340,177668.0,7,0.4375,0,13,0.0
tokyo,run2,3345,177669.0,6,0.375,0,13,0.0
tokyo,run2,3350,177670.0,6,0.375,1,14,0.07142857142857142
tokyo,run2,3355,177671.0,6,0.375,0,15,0.0
tokyo,run2,3360,177672.0,7,0.4375,0,13,0.0
tokyo,run2,3365,177673.0,6,0.375,1,15,0.06666666666666667
tokyo,run2,3370,177674.0,6,0.375,1,15,0.06666666666666667
tokyo,run2,3375,177675.0,6,0.375,1,17,0.058823529411764705
tokyo,run2,3380,177676.0,6,0.375,2,17,0.11764705882352941
tokyo,run2,3385,177677.0,5,0.3125,4,16,0.25
tokyo,run2,3390,177678.0,5,0.3125,3,13,0.23076923076923078
tokyo,run2,3395,177679.0,5,0.3125,1,12,0.08333333333333333
tokyo,run2,3400,177680.0,5,0.3125,1,13,0.07692307692307693
tokyo,run2,3405,177681.0,5,0.3125,1,16,0.0625
tokyo,run2,3410,177682.0,5,0.3125,0,14,0.0
tokyo,run2,3415,177683.0,5,0.3125,0,14,0.0
tokyo,run2,3420,177684.0,5,0.3125,1,15,0.06666666666666667
tokyo,run2,3425,177685.0,5,0.3125,2,15,0.13333333333333333
tokyo,run2,3430,177686.0,4,0.25,1,13,0.07692307692307693
tokyo,run2,3435,177687.0,2,0.125,1,16,0.0625
tokyo,run2,3440,177688.0,2,0.125,1,16,0.0625
tokyo,run2,3445,177689.0,2,0.125,0,18,0.0
tokyo,run2,3450,177690.0,2,0.125,1,14,0.07142857142857142
tokyo,run2,3455,177691.0,1,0.0625,1,14,0.07142857142857142
tokyo,run2,3460,177692.0,1,0.0625,2,14,0.14285714285714285
tokyo,run2,3465,177693.0,1,0.0625,2,14,0.14285714285714285
tokyo,run2,3470,177694.0,1,0.0625,2,14,0.14285714285714285
tokyo,run2,3475,177695.0,0,0.0,2,17,0.11764705882352941
tokyo,run2,3480,177696.0,0,0.0,2,13,0.15384615384615385
tokyo,run2,3485,177697.0,0,0.0,1,10,0.1
tokyo,run2,3490,177698.0,0,0.0,1,11,0.09090909090909091
tokyo,run2,3495,177699.0,0,0.0,0,8,0.0
tokyo,run2,3500,177700.0,0,0.0,0,8,0.0
tokyo,run2,3505,177701.0,1,0.0625,0,8,0.0
tokyo,run2,3510,177702.0,2,0.125,0,9,0.0
tokyo,run2,3515,177703.0,2,0.125,0,9,0.0
tokyo,run2,3520,177704.0,2,0.125,0,9,0.0
tokyo,run2,3525,177705.0,2,0.125,0,9,0.0
tokyo,run2,3530,177706.0,2,0.125,0,11,0.0
tokyo,run2,3535,177707.0,2,0.125,0,11,0.0
tokyo,run2,3540,177708.0,2,0.125,0,14,0.0
tokyo,run2,3545,177709.0,3,0.1875,1,13,0.07692307692307693
tokyo,run2,3550,177710.0,3,0.1875,1,16,0.0625
tokyo,run2,3555,177711.0,3,0.1875,1,9,0.1111111111111111
tokyo,run2,3560,177712.0,3,0.1875,1,10,0.1
tokyo,run2,3565,177713.0,4,0.25,1,15,0.06666666666666667
tokyo,run2,3570,177714.0,4,0.25,1,14,0.07142857142857142
tokyo,run2,3575,177715.0,4,0.25,2,16,0.125
tokyo,run2,3580,177716.0,4,0.25,3,16,0.1875
tokyo,run2,3585,177717.0,4,0.25,3,16,0.1875
tokyo,run2,3590,177718.0,4,0.25,2,15,0.13333333333333333
tokyo,run2,3595,177719.0,4,0.25,2,15,0.13333333333333333
tokyo,run2,3600,177720.0,4,0.25,2,16,0.125
tokyo,run2,3605,177721.0,4,0.25,3,16,0.1875
tokyo,run2,3610,177722.0,4,0.25,2,15,0.13333333333333333
tokyo,run2,3615,177723.0,4,0.25,2,14,0.14285714285714285
tokyo,run2,3620,177724.0,4,0.25,2,14,0.14285714285714285
tokyo,run2,3625,177725.0,4,0.25,2,13,0.15384615384615385
tokyo,run2,3630,177726.0,4,0.25,3,16,0.1875
tokyo,run2,3635,177727.0,4,0.25,2,15,0.13333333333333333
tokyo,run2,3640,177728.0,4,0.25,2,16,0.125
tokyo,run2,3645,177729.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3650,177730.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3655,177731.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3660,177732.0,4,0.25,2,19,0.10526315789473684
tokyo,run2,3665,177733.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3670,177734.0,4,0.25,2,19,0.10526315789473684
tokyo,run2,3675,177735.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3680,177736.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3685,177737.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3690,177738.0,4,0.25,1,17,0.058823529411764705
tokyo,run2,3695,177739.0,4,0.25,1,16,0.0625
tokyo,run2,3700,177740.0,4,0.25,2,17,0.11764705882352941
tokyo,run2,3705,177741.0,4,0.25,1,17,0.058823529411764705
tokyo,run2,3710,177742.0,4,0.25,1,17,0.058823529411764705
tokyo,run2,3715,177743.0,4,0.25,1,16,0.0625
tokyo,run2,3720,177744.0,4,0.25,1,17,0.058823529411764705
tokyo,run2,3725,177745.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3730,177746.0,4,0.25,2,17,0.11764705882352941
tokyo,run2,3735,177747.0,4,0.25,2,17,0.11764705882352941
tokyo,run2,3740,177748.0,4,0.25,2,19,0.10526315789473684
tokyo,run2,3745,177749.0,4,0.25,3,19,0.15789473684210525
tokyo,run2,3750,177750.0,4,0.25,3,18,0.16666666666666666
tokyo,run2,3755,177751.0,4,0.25,2,18,0.1111111111111111
tokyo,run2,3760,177752.0,4,0.25,2,17,0.11764705882352941
tokyo,run2,3765,177753.0,4,0.25,2,17,0.11764705882352941
tokyo,run2,3770,177754.0,4,0.25,1,16,0.0625
tokyo,run2,3775,177755.0,4,0.25,1,16,0.0625
tokyo,run2,3780,177756.0,4,0.25,1,18,0.05555555555555555
tokyo,run2,3785,177757.0,4,0.25,1,17,0.058823529411764705
tokyo,run2,3790,177758.0,6,0.375,0,18,0.0
tokyo,run2,3795,177759.0,6,0.375,1,16,0.0625
tokyo,run2,3800,177760.0,6,0.375,2,18,0.1111111111111111
tokyo,run2,3805,177761.0,6,0.375,2,17,0.11764705882352941
tokyo,run2,3810,177762.0,6,0.375,3,18,0.16666666666666666
tokyo,run2,3815,177763.0,6,0.375,4,16,0.25
tokyo,run2,3820,177764.0,7,0.4375,3,18,0.16666666666666666
tokyo,run2,3825,177765.0,7,0.4375,3,15,0.2
tokyo,run2,3830,177766.0,6,0.375,1,14,0.07142857142857142
tokyo,run2,3835,177767.0,6,0.375,1,15,0.06666666666666667
tokyo,run2,3840,177768.0,6,0.375,1,16,0.0625
tokyo,run2,3845,177769.0,6,0.375,1,16,0.0625
tokyo,run2,3850,177770.0,5,0.3125,1,16,0.0625
tokyo,run2,3855,177771.0,5,0.3125,1,18,0.05555555555555555
tokyo,run2,3860,177772.0,5,0.3125,2,17,0.11764705882352941
tokyo,run2,3865,177773.0,5,0.3125,0,15,0.0
tokyo,run2,3870,177774.0,5,0.3125,0,16,0.0
tokyo,run2,3875,177775.0,4,0.25,1,18,0.05555555555555555
tokyo,run2,3880,177776.0,5,0.3125,0,17,0.0
tokyo,run2,3885,177777.0,5,0.3125,1,16,0.0625
tokyo,run2,3890,177778.0,4,0.25,2,15,0.13333333333333333
tokyo,run2,3895,177779.0,5,0.3125,1,14,0.07142857142857142
tokyo,run2,3900,177780.0,5,0.3125,0,15,0.0
tokyo,run2,3905,177781.0,6,0.375,0,15,0.0
tokyo,run2,3910,177782.0,6,0.375,0,15,0.0
tokyo,run2,3915,177783.0,7,0.4375,2,15,0.13333333333333333
tokyo,run2,3920,177784.0,6,0.375,1,15,0.06666666666666667
tokyo,run2,3925,177785.0,6,0.375,2,19,0.10526315789473684
tokyo,run2,3930,177786.0,7,0.4375,2,18,0.1111111111111111
tokyo,run2,3935,177787.0,5,0.3125,2,20,0.1
tokyo,run2,3940,177788.0,5,0.3125,0,16,0.0
tokyo,run2,3945,177789.0,6,0.375,0,17,0.0
tokyo,run2,3950,177790.0,6,0.375,0,18,0.0
tokyo,run2,3955,177791.0,4,0.25,0,19,0.0
tokyo,run2,3960,177792.0,5,0.3125,0,18,0.0
tokyo,run2,3965,177793.0,5,0.3125,0,20,0.0
tokyo,run2,3970,177794.0,5,0.3125,0,18,0.0
tokyo,run2,3975,177795.0,5,0.3125,0,19,0.0
tokyo,run2,3980,177796.0,4,0.25,0,19,0.0
tokyo,run2,3985,177797.0,4,0.25,0,18,0.0
tokyo,run2,3990,177798.0,4,0.25,0,19,0.0
tokyo,run2,3995,177799.0,4,0.25,0,19,0.0
tokyo,run2,4000,177800.0,4,0.25,0,18,0.0
tokyo,run2,4005,177801.0,4,0.25,0,18,0.0
tokyo,run2,4010,177802.0,4,0.25,0,20,0.0
tokyo,run2,4015,177803.0,4,0.25,0,21,0.0
tokyo,run2,4020,177804.0,4,0.25,0,21,0.0
tokyo,run2,4025,177805.0,4,0.25,0,21,0.0
tokyo,run2,4030,177806.0,4,0.25,0,21,0.0
tokyo,run2,4035,177807.0,4,0.25,0,21,0.0
tokyo,run2,4040,177808.0,4,0.25,0,21,0.0
tokyo,run2,4045,177809.0,4,0.25,0,22,0.0
tokyo,run2,4050,177810.0,4,0.25,0,23,0.0
tokyo,run2,4055,177811.0,4,0.25,0,23,0.0
tokyo,run2,4060,177812.0,4,0.25,0,23,0.0
tokyo,run2,4065,177813.0,4,0.25,0,23,0.0
tokyo,run2,4070,177814.0,4,0.25,0,23,0.0
tokyo,run2,4075,177815.0,4,0.25,0,23,0.0
tokyo,run2,4080,177816.0,4,0.25,0,23,0.0
tokyo,run2,4085,177817.0,4,0.25,0,23,0.0
tokyo,run2,4090,177818.0,4,0.25,0,22,0.0
tokyo,run2,4095,177819.0,4,0.25,0,22,0.0
tokyo,run2,4100,177820.0,4,0.25,0,23,0.0
tokyo,run2,4105,177821.0,4,0.25,0,24,0.0
tokyo,run2,4110,177822.0,4,0.25,0,24,0.0
tokyo,run2,4115,177823.0,4,0.25,0,24,0.0
tokyo,run2,4120,177824.0,4,0.25,0,24,0.0
tokyo,run2,4125,177825.0,4,0.25,0,23,0.0
tokyo,run2,4130,177826.0,4,0.25,0,24,0.0
tokyo,run2,4135,177827.0,4,0.25,0,23,0.0
tokyo,run2,4140,177828.0,4,0.25,0,23,0.0
tokyo,run2,4145,177829.0,4,0.25,0,21,0.0
tokyo,run2,4150,177830.0,4,0.25,0,21,0.0
tokyo,run2,4155,177831.0,4,0.25,0,22,0.0
tokyo,run2,4160,177832.0,4,0.25,0,21,0.0
tokyo,run2,4165,177833.0,4,0.25,0,21,0.0
tokyo,run2,4170,177834.0,4,0.25,0,21,0.0
tokyo,run2,4175,177835.0,4,0.25,0,22,0.0
tokyo,run2,4180,177836.0,4,0.25,0,22,0.0
tokyo,run2,4185,177837.0,4,0.25,0,22,0.0
tokyo,run2,4190,177838.0,4,0.25,0,22,0.0
tokyo,run2,4195,177839.0,4,0.25,0,21,0.0
tokyo,run2,4200,177840.0,4,0.25,0,21,0.0
tokyo,run2,4205,177841.0,4,0.25,0,21,0.0
tokyo,run2,4210,177842.0,4,0.25,0,22,0.0
tokyo,run2,4215,177843.0,4,0.25,0,21,0.0
tokyo,run2,4220,177844.0,4,0.25,0,21,0.0
tokyo,run2,4225,177845.0,4,0.25,0,23,0.0
tokyo,run2,4230,177846.0,4,0.25,0,21,0.0
tokyo,run2,4235,177847.0,4,0.25,0,21,0.0
tokyo,run2,4240,177848.0,4,0.25,0,23,0.0
tokyo,run2,4245,177849.0,4,0.25,0,24,0.0
tokyo,run2,4250,177850.0,4,0.25,0,23,0.0
tokyo,run2,4255,177851.0,4,0.25,0,23,0.0
tokyo,run2,4260,177852.0,4,0.25,0,22,0.0
tokyo,run2,4265,177853.0,4,0.25,0,22,0.0
tokyo,run2,4270,177854.0,4,0.25,0,22,0.0
tokyo,run2,4275,177855.0,4,0.25,0,22,0.0
tokyo,run2,4280,177856.0,4,0.25,0,23,0.0
tokyo,run2,4285,177857.0,4,0.25,0,21,0.0
tokyo,run2,4290,177858.0,4,0.25,0,21,0.0
tokyo,run2,4295,177859.0,4,0.25,0,21,0.0
tokyo,run2,4300,177860.0,4,0.25,0,21,0.0
tokyo,run2,4305,177861.0,4,0.25,0,21,0.0
tokyo,run2,4310,177862.0,4,0.25,0,21,0.0
tokyo,run2,4315,177863.0,4,0.25,0,21,0.0
tokyo,run2,4320,177864.0,4,0.25,0,21,0.0
tokyo,run2,4325,177865.0,4,0.25,0,21,0.0
