epoch,gps_tow,sat_id,system_id,weight,los_gt,los_wls,los_pf,los_pf3d_bvh,residual_truth_ref,residual_wls,residual_pf,residual_pf3d_bvh
49,555926.399999,G23,0,48.188000,True,True,True,True,5.090722,-22.634075,-28.994273,-13.981053
49,555926.399999,G24,0,46.688000,True,False,True,True,-32.062557,15.053193,4.662156,15.666636
49,555926.399999,G25,0,44.063000,True,False,True,True,56.678541,23.003470,16.393116,31.166610
50,555926.600000,G12,0,45.250000,True,True,True,True,19.135654,6.722746,24.840289,34.587382
50,555926.600000,G15,0,43.219000,True,True,True,True,-48.890015,-21.509212,-23.170055,-14.453820
50,555926.600000,G23,0,48.188000,True,True,True,True,5.133139,-22.621342,-28.913038,-15.958008
50,555926.600000,G24,0,46.625000,True,False,True,True,-32.028469,15.063828,4.567809,13.863266
50,555926.600000,G25,0,43.969000,True,False,True,True,56.700422,23.041884,16.584752,29.150650
51,555926.800000,G12,0,45.313000,True,True,True,True,19.065304,6.719128,25.448158,33.588756
51,555926.800000,G15,0,43.156000,True,True,True,True,-48.976999,-21.565170,-22.941310,-15.582453
51,555926.800000,G23,0,48.188000,True,True,True,True,5.073916,-22.648848,-27.878002,-16.850413
51,555926.800000,G24,0,46.625000,True,False,True,True,-32.068498,15.080918,5.823253,13.254893
51,555926.800000,G25,0,44.156000,True,False,True,True,56.627346,22.974398,16.881840,27.902628
52,555927.000000,G12,0,45.281000,True,True,True,True,19.083689,6.711528,25.557488,34.247861
52,555927.000000,G15,0,43.219000,True,True,True,True,-48.958087,-21.500351,-22.935919,-14.769427
52,555927.000000,G23,0,48.125000,True,True,True,True,5.118130,-22.645053,-27.457934,-16.115328
52,555927.000000,G24,0,46.531000,True,False,True,True,-32.077748,15.087871,6.155411,14.356456
52,555927.000000,G25,0,44.125000,True,False,True,True,56.613953,22.958830,17.001313,28.403391
53,555927.199999,G12,0,45.406000,True,True,True,True,19.132614,6.722936,27.369817,34.625646
53,555927.199999,G15,0,43.656000,True,True,True,True,-48.929699,-21.386299,-21.090367,-14.454465
53,555927.199999,G23,0,48.281000,True,True,True,True,5.200022,-22.680887,-25.448099,-15.257291
53,555927.199999,G24,0,46.625000,True,False,True,True,-32.027722,15.128936,8.261683,15.381362
53,555927.199999,G25,0,44.281000,True,False,True,True,56.673737,22.990626,18.852723,28.791347
54,555927.399999,G12,0,45.281000,True,True,True,True,19.080255,6.728827,25.947577,32.924419
54,555927.399999,G15,0,43.531000,True,True,True,True,-48.936015,-21.413553,-22.400485,-16.271919
54,555927.399999,G23,0,48.313000,True,True,True,True,5.185007,-22.631481,-26.672555,-16.233305
54,555927.399999,G24,0,46.500000,True,False,True,True,-32.023452,15.145362,7.050080,14.025348
54,555927.399999,G25,0,44.219000,True,False,True,True,56.646418,22.990135,17.586832,27.510909
55,555927.600000,G12,0,45.188000,True,True,True,True,19.055069,6.738397,27.038515,36.646860
55,555927.600000,G15,0,43.406000,True,True,True,True,-48.977444,-21.467757,-21.233105,-12.701506
55,555927.600000,G23,0,48.281000,True,True,True,True,5.139769,-22.640326,-25.539510,-12.569975
55,555927.600000,G24,0,46.469000,True,False,True,True,-32.035455,15.150114,8.689049,17.245490
55,555927.600000,G25,0,44.250000,True,False,True,True,56.618234,22.969981,18.460975,31.425522
56,555927.800000,G12,0,45.344000,True,True,True,True,18.968121,6.726112,25.405755,34.366080
56,555927.800000,G15,0,43.438000,True,True,True,True,-49.042744,-21.492929,-22.869582,-14.885445
56,555927.800000,G23,0,48.281000,True,True,True,True,5.113015,-22.685302,-26.744317,-14.447886
56,555927.800000,G24,0,46.531000,True,False,True,True,-32.046224,15.158751,7.180100,15.625996
56,555927.800000,G25,0,44.438000,True,False,True,True,56.584671,22.920434,17.225711,29.234923
57,555928.000000,G12,0,45.344000,True,True,True,True,9.062825,34.933319,18.747281,27.062608
57,555928.000000,G15,0,43.406000,True,True,True,True,-58.931183,-24.387247,-28.880159,-22.103937
57,555928.000000,G23,0,48.313000,True,True,True,True,-4.755490,-31.312751,-34.364237,-22.393037
57,555928.000000,G24,0,46.625000,True,True,True,True,-41.937554,2.005400,0.267833,7.895579
57,555928.000000,G25,0,44.406000,True,True,True,True,46.689964,11.624134,10.273063,21.584844
57,555928.000000,G32,0,23.219000,False,True,True,True,97.282317,16.265400,61.613715,76.334196
58,555928.199999,G12,0,45.313000,True,True,True,True,8.917430,35.012193,18.572961,29.259980
58,555928.199999,G15,0,43.594000,True,True,True,True,-59.117832,-24.297444,-28.672118,-19.610568
58,555928.199999,G23,0,48.313000,True,True,True,True,-4.917850,-31.342936,-35.652329,-21.125478
58,555928.199999,G24,0,46.625000,True,True,True,True,-42.096988,1.986969,-0.319561,9.209940
58,555928.199999,G25,0,44.156000,True,True,True,True,46.513538,11.684662,9.557727,23.684948
58,555928.199999,G32,0,23.969000,False,True,True,True,96.775988,15.786899,58.685636,75.781515
59,555928.399999,G12,0,45.250000,True,True,True,True,8.943707,35.054212,19.846918,28.995412
59,555928.399999,G15,0,43.719000,True,True,True,True,-59.179705,-24.262683,-27.356318,-19.955726
59,555928.399999,G23,0,48.375000,True,True,True,True,-4.899713,-31.339579,-34.991733,-21.939703
59,555928.399999,G24,0,46.500000,True,True,True,True,-42.049850,2.025276,0.469040,7.605165
59,555928.399999,G25,0,44.063000,True,True,True,True,46.509593,11.760995,10.625123,23.761538
59,555928.399999,G32,0,24.063000,False,True,True,True,96.644815,15.716626,58.125771,73.056498
60,555928.600000,G12,0,45.219000,True,True,True,True,8.783675,35.083735,21.435739,29.218065
60,555928.600000,G15,0,43.813000,True,True,True,True,-59.284694,-24.228047,-25.563138,-19.276699
60,555928.600000,G23,0,48.406000,True,True,True,True,-5.004727,-31.341632,-34.124059,-22.660220
60,555928.600000,G24,0,46.406000,True,True,True,True,-42.183836,2.040312,1.445744,6.376639
60,555928.600000,G25,0,44.125000,True,True,True,True,46.431674,11.768079,12.044932,24.387643
60,555928.600000,G32,0,24.344000,False,True,True,True,96.586246,15.536719,57.643706,70.447768
61,555928.800000,G12,0,45.281000,True,True,True,True,9.033710,35.111531,21.250283,30.960481
61,555928.800000,G15,0,43.906000,True,True,True,True,-59.088679,-24.215186,-25.156230,-17.712207
61,555928.800000,G23,0,48.500000,True,True,True,True,-4.780534,-31.338381,-35.263499,-21.472749
61,555928.800000,G24,0,46.438000,True,True,True,True,-42.003018,2.029465,0.755616,7.354070
61,555928.800000,G25,0,44.125000,True,True,True,True,46.644459,11.780888,11.722688,25.896331
61,555928.800000,G32,0,23.781000,False,True,True,True,97.115233,15.943072,56.091016,70.458383
62,555929.000000,G12,0,45.250000,True,True,True,True,9.275554,35.018036,21.366720,29.588937
62,555929.000000,G15,0,44.000000,True,True,True,True,-58.875693,-24.162066,-24.935921,-19.077203
62,555929.000000,G23,0,48.531000,True,True,True,True,-4.529829,-31.296601,-35.482723,-23.206663
62,555929.000000,G24,0,46.563000,True,True,True,True,-41.825344,2.086437,0.824666,5.216260
62,555929.000000,G25,0,44.094000,True,True,True,True,46.899000,11.854366,11.596200,24.660901
62,555929.000000,G32,0,23.438000,False,True,True,True,96.859706,16.109007,55.064473,67.220996
63,555929.199999,G12,0,45.344000,True,True,True,True,9.427935,34.863149,22.692917,30.328404
63,555929.199999,G15,0,44.094000,True,True,True,True,-58.660232,-24.109728,-23.623312,-18.144275
63,555929.199999,G23,0,48.594000,True,True,True,True,-4.334447,-31.241994,-35.059631,-23.092070
63,555929.199999,G24,0,46.688000,True,True,True,True,-41.656396,2.124205,1.147103,4.904943
63,555929.199999,G25,0,44.000000,True,True,True,True,47.083715,11.927111,12.578287,25.576818
63,555929.199999,G32,0,23.250000,False,True,True,True,96.467204,16.192059,52.624583,65.185927
64,555929.399999,G12,0,45.406000,True,True,True,True,9.153062,34.865902,23.520480,32.268992
64,555929.399999,G15,0,44.094000,True,True,True,True,-58.872921,-24.131158,-23.337103,-16.009632
64,555929.399999,G23,0,48.688000,True,True,True,True,-4.575495,-31.216968,-34.159752,-21.911737
64,555929.399999,G24,0,46.688000,True,True,True,True,-41.906800,2.113829,1.541422,6.959091
64,555929.399999,G25,0,44.031000,True,True,True,True,46.861984,11.923724,13.269134,26.780531
64,555929.399999,G32,0,23.938000,False,True,True,True,95.925933,15.753442,52.039059,65.123142
65,555929.600000,G12,0,45.406000,True,True,True,True,9.373617,34.798683,23.000281,31.407289
65,555929.600000,G15,0,43.938000,True,True,True,True,-58.621035,-24.187632,-23.683626,-17.293484
65,555929.600000,G23,0,48.656000,True,True,True,True,-4.334847,-31.198291,-35.259810,-23.098263
65,555929.600000,G24,0,46.656000,True,True,True,True,-41.634331,2.125207,0.159722,4.792614
65,555929.600000,G25,0,43.844000,True,True,True,True,47.164761,11.978334,12.953131,26.157678
65,555929.600000,G32,0,23.156000,False,True,True,True,96.544674,16.252353,49.986688,62.141785
66,555929.800000,G12,0,45.469000,True,True,True,True,9.470544,34.716486,23.627316,31.517785
66,555929.800000,G15,0,44.031000,True,True,True,True,-58.478316,-24.140046,-23.058564,-16.777914
66,555929.800000,G23,0,48.625000,True,True,True,True,-4.217243,-31.218325,-35.177228,-23.691665
66,555929.800000,G24,0,46.656000,True,True,True,True,-41.506383,2.145712,-0.015522,3.809005
66,555929.800000,G25,0,43.844000,True,True,True,True,47.293173,12.005687,13.541545,26.631934
66,555929.800000,G32,0,22.906000,False,True,True,True,96.581940,16.410105,48.473735,60.131678
67,555930.000000,G12,0,45.313000,True,True,True,True,9.283010,34.789281,22.118494,30.848882
67,555930.000000,G15,0,43.969000,True,True,True,True,-58.666372,-24.138758,-24.861520,-17.320504
67,555930.000000,G23,0,48.594000,True,True,True,True,-4.399948,-31.197052,-36.932145,-25.182103
67,555930.000000,G24,0,46.625000,True,True,True,True,-41.700476,2.140186,-2.120769,2.597022
67,555930.000000,G25,0,43.625000,True,True,True,True,47.147699,12.050851,11.948949,25.608297
67,555930.000000,G32,0,23.500000,False,True,True,True,96.176088,15.975973,45.253002,56.978784
68,555930.199999,G12,0,45.406000,True,True,True,True,9.130748,34.847475,23.294671,33.572506
68,555930.199999,G15,0,44.094000,True,True,True,True,-58.872263,-24.138190,-24.089377,-14.762291
68,555930.199999,G23,0,48.656000,True,True,True,True,-4.591133,-31.255216,-35.660024,-23.120186
68,555930.199999,G24,0,46.688000,True,True,True,True,-41.855300,2.124314,-0.951901,5.091600
68,555930.199999,G25,0,43.594000,True,True,True,True,46.998879,12.081262,12.960818,27.724711
68,555930.199999,G32,0,24.094000,False,True,True,True,95.873667,15.645729,46.086027,57.651264
69,555930.399999,G12,0,45.344000,True,True,True,True,9.314833,34.810090,25.310382,33.693841
69,555930.399999,G15,0,44.219000,True,True,True,True,-58.744181,-24.103700,-21.971051,-14.721614
69,555930.399999,G23,0,48.719000,True,True,True,True,-4.484701,-31.234836,-34.530067,-23.251319
69,555930.399999,G24,0,46.594000,True,True,True,True,-41.744505,2.204441,0.999955,4.922216
69,555930.399999,G25,0,43.656000,True,True,True,True,47.159840,12.157507,14.228727,27.766921
69,555930.399999,G32,0,23.875000,False,True,True,True,95.495742,15.735328,45.754570,56.585648
70,555930.600000,G12,0,45.375000,True,True,True,True,9.571015,34.694626,24.212588,33.870454
70,555930.600000,G15,0,44.250000,True,True,True,True,-58.496328,-24.088186,-22.909301,-14.508495
70,555930.600000,G23,0,48.688000,True,True,True,True,-4.200456,-31.240970,-36.141359,-23.675465
70,555930.600000,G24,0,46.594000,True,True,True,True,-41.468795,2.255093,-0.451204,4.680323
70,555930.600000,G25,0,43.688000,True,True,True,True,47.458606,12.204200,13.007772,27.658491
70,555930.600000,G32,0,23.156000,False,True,True,True,95.764165,16.170454,43.304777,54.951742
71,555930.800000,G12,0,45.219000,True,True,True,True,9.738077,34.654513,23.790441,35.167268
71,555930.800000,G15,0,44.063000,True,True,True,True,-58.374182,-24.167178,-23.734970,-13.069353
71,555930.800000,G23,0,48.719000,True,True,True,True,-4.063638,-31.168973,-36.326802,-23.277365
71,555930.800000,G24,0,46.531000,True,True,True,True,-41.311838,2.324523,-1.053374,5.292575
71,555930.800000,G25,0,43.781000,True,True,True,True,47.618260,12.238584,12.659078,28.656434
71,555930.800000,G32,0,22.625000,False,True,True,True,95.791291,16.458666,42.755925,53.732443
72,555931.000000,G12,0,45.250000,True,True,True,True,9.666289,34.677381,25.091944,34.478477
72,555931.000000,G15,0,44.000000,True,True,True,True,-58.463675,-24.203779,-22.523689,-13.960584
72,555931.000000,G23,0,48.781000,True,True,True,True,-4.109072,-31.144431,-35.283408,-24.391767
72,555931.000000,G24,0,46.656000,True,True,True,True,-41.418940,2.292785,-0.218745,4.044497
72,555931.000000,G25,0,43.781000,True,True,True,True,47.551267,12.221056,13.896399,27.684180
72,555931.000000,G32,0,22.844000,False,True,True,True,95.694574,16.330287,42.906830,51.228854
73,555931.199999,G12,0,45.344000,True,True,True,True,9.634461,34.647113,25.735294,35.688368
73,555931.199999,G15,0,44.156000,True,True,True,True,-58.468317,-24.151021,-21.925070,-12.539897
73,555931.199999,G23,0,48.781000,True,True,True,True,-4.119299,-31.189233,-35.249580,-23.684172
73,555931.199999,G24,0,46.625000,True,True,True,True,-41.384085,2.298905,-0.024894,4.865270
73,555931.199999,G25,0,43.781000,True,True,True,True,47.534613,12.245286,14.172725,28.833364
73,555931.199999,G32,0,22.938000,False,True,True,True,95.658976,16.283830,41.484134,51.079408
74,555931.399999,G12,0,45.406000,True,True,True,True,9.509848,34.761258,24.400601,35.117067
74,555931.399999,G15,0,44.188000,True,True,True,True,-58.665637,-24.194475,-23.407817,-13.265416
74,555931.399999,G23,0,48.875000,True,True,True,True,-4.255484,-31.226576,-36.903517,-24.664500
74,555931.399999,G24,0,46.625000,True,True,True,True,-41.563111,2.262051,-1.806640,3.911408
74,555931.399999,G25,0,43.813000,True,True,True,True,47.437982,12.232474,12.742647,28.019449
74,555931.399999,G32,0,23.250000,False,True,True,True,95.827079,16.151620,39.280642,49.446094
75,555931.600000,G12,0,45.438000,True,True,True,True,9.555770,34.758077,25.977330,36.917549
75,555931.600000,G15,0,44.156000,True,True,True,True,-58.678704,-24.217484,-21.720546,-11.713056
75,555931.600000,G23,0,48.813000,True,True,True,True,-4.272527,-31.279674,-35.658268,-23.183190
75,555931.600000,G24,0,46.594000,True,True,True,True,-41.565042,2.255082,-0.326480,5.244943
75,555931.600000,G25,0,43.781000,True,True,True,True,47.470849,12.241781,14.211327,29.652362
75,555931.600000,G32,0,23.219000,False,True,True,True,95.772296,16.186475,40.314290,49.918727
76,555931.800000,G12,0,45.594000,True,True,True,True,9.623937,34.627106,25.815235,34.787203
76,555931.800000,G15,0,44.031000,True,True,True,True,-58.576633,-24.277119,-22.255442,-13.896482
76,555931.800000,G23,0,48.844000,True,True,True,True,-4.157076,-31.251900,-35.757824,-25.439150
76,555931.800000,G24,0,46.594000,True,True,True,True,-41.498730,2.252195,-0.547985,3.008591
76,555931.800000,G25,0,43.781000,True,True,True,True,47.599340,12.241459,13.798838,27.393226
76,555931.800000,G32,0,22.906000,False,True,True,True,95.742918,16.403705,39.435870,47.054148
77,555932.000000,G12,0,45.625000,True,True,True,True,9.735246,34.626534,24.852832,34.945691
77,555932.000000,G15,0,44.063000,True,True,True,True,-58.556733,-24.277637,-23.307477,-13.516828
77,555932.000000,G23,0,48.844000,True,True,True,True,-4.131331,-31.278296,-37.076941,-26.026188
77,555932.000000,G24,0,46.438000,True,True,True,True,-41.431856,2.261581,-1.893325,2.762938
77,555932.000000,G25,0,43.688000,True,True,True,True,47.636548,12.283071,12.711276,27.307077
77,555932.000000,G32,0,22.813000,False,True,True,True,95.589025,16.482746,37.296300,45.513538
78,555932.200000,G12,0,45.500000,True,True,True,True,10.307685,34.463161,27.956896,37.614464
78,555932.200000,G15,0,44.281000,True,True,True,True,-57.971539,-24.163901,-20.221985,-10.888334
78,555932.200000,G23,0,48.844000,True,True,True,True,-3.557750,-31.234789,-34.123768,-23.650549
78,555932.200000,G24,0,46.438000,True,True,True,True,-40.860801,2.409745,1.325339,5.164382
78,555932.200000,G25,0,43.656000,True,True,True,True,48.279831,12.443005,15.619172,29.869975
78,555932.200000,G32,0,21.469000,False,True,True,True,96.026940,17.348007,39.924973,47.042047
79,555932.399999,G12,0,45.219000,True,True,True,True,10.403357,34.440617,28.679965,38.974088
79,555932.399999,G15,0,44.406000,True,True,True,True,-57.887978,-24.054014,-20.261692,-9.929718
79,555932.399999,G23,0,48.844000,True,True,True,True,-3.488685,-31.148215,-33.215700,-22.269075
79,555932.399999,G24,0,46.469000,True,True,True,True,-40.807600,2.500398,1.716622,6.165734
79,555932.399999,G25,0,43.719000,True,True,True,True,48.280906,12.502222,15.993648,31.053776
79,555932.399999,G32,0,21.594000,False,True,True,True,95.213530,17.106606,38.924263,46.801661
80,555932.600000,G12,0,45.094000,True,True,True,True,10.410302,34.541441,27.600791,37.777511
80,555932.600000,G15,0,44.563000,True,True,True,True,-57.984201,-24.003814,-21.572301,-11.437549
80,555932.600000,G23,0,48.844000,True,True,True,True,-3.550175,-31.187693,-34.642576,-23.676285
80,555932.600000,G24,0,46.531000,True,True,True,True,-40.869256,2.523715,0.094153,4.761105
80,555932.600000,G25,0,43.781000,True,True,True,True,48.232527,12.530831,14.774624,29.559580
80,555932.600000,G32,0,21.875000,False,True,True,True,94.991161,16.884963,36.386851,44.605497
81,555932.799999,G12,0,45.063000,True,True,True,True,9.562330,34.823797,26.660690,37.327233
81,555932.799999,G15,0,44.500000,True,True,True,True,-58.839672,-24.039318,-22.370749,-11.970400
81,555932.799999,G23,0,48.813000,True,True,True,True,-4.417896,-31.265128,-36.025380,-23.842524
81,555932.799999,G24,0,46.531000,True,True,True,True,-41.724140,2.380704,-1.438275,5.046416
81,555932.799999,G25,0,43.813000,True,True,True,True,47.316300,12.391490,13.857116,28.790582
81,555932.799999,G32,0,24.156000,False,True,True,True,94.034847,15.439007,34.094729,45.233346
82,555933.000000,G12,0,45.281000,True,True,True,True,9.492684,34.740686,27.804661,37.587981
82,555933.000000,G15,0,44.531000,True,True,True,True,-58.854679,-24.048027,-21.099913,-11.843713
82,555933.000000,G23,0,48.844000,True,True,True,True,-4.387010,-31.291748,-35.004842,-23.685739
82,555933.000000,G24,0,46.438000,True,True,True,True,-41.688654,2.359873,-0.188520,5.407109
82,555933.000000,G25,0,43.750000,True,True,True,True,47.333594,12.401785,14.918023,28.754447
82,555933.000000,G32,0,24.094000,False,True,True,True,94.230580,15.524112,35.059487,44.956770
83,555933.200000,G12,0,45.344000,True,True,True,True,9.693757,34.647629,26.405562,36.005768
83,555933.200000,G15,0,44.563000,True,True,True,True,-58.652503,-24.047074,-22.740116,-14.108168
83,555933.200000,G23,0,48.844000,True,True,True,True,-4.236817,-31.302658,-36.718687,-25.240481
83,555933.200000,G24,0,46.438000,True,True,True,True,-41.471338,2.398031,-2.104445,3.240250
83,555933.200000,G25,0,43.656000,True,True,True,True,47.549870,12.478267,13.402316,27.066346
83,555933.200000,G32,0,23.688000,False,True,True,True,94.188187,15.762570,32.010057,41.861718
84,555933.399999,G10,0,27.938000,True,True,True,True,74.759974,26.118650,37.267876,48.972312
84,555933.399999,G12,0,45.469000,True,True,True,True,0.966094,34.602308,22.827531,33.751316
84,555933.399999,G15,0,44.500000,True,True,True,True,-67.330977,-19.756004,-26.152828,-16.287648
84,555933.399999,G23,0,48.875000,True,True,True,True,-12.929000,-38.252455,-41.009141,-27.874444
84,555933.399999,G24,0,46.313000,True,True,True,True,-50.157586,-2.801631,-6.362872,0.961119
84,555933.399999,G25,0,43.656000,True,True,True,True,38.865712,12.531003,9.673812,24.483630
84,555933.399999,G32,0,24.813000,False,True,True,True,85.511170,1.144329,26.268994,38.610032
85,555933.600000,G10,0,28.656000,True,True,True,True,74.327868,26.009391,36.534580,47.413223
85,555933.600000,G12,0,45.563000,True,True,True,True,0.455948,34.544400,23.727347,32.907138
85,555933.600000,G15,0,44.625000,True,True,True,True,-67.820465,-19.619167,-24.954757,-17.156804
85,555933.600000,G23,0,48.906000,True,True,True,True,-13.412046,-38.394821,-40.957235,-29.004258
85,555933.600000,G24,0,46.281000,True,True,True,True,-50.678074,-2.913386,-6.058787,-0.277188
85,555933.600000,G25,0,43.719000,True,True,True,True,38.333971,12.526144,10.274970,23.509545
85,555933.600000,G32,0,25.969000,False,True,True,True,84.763104,0.815387,24.740381,36.404091
86,555933.799999,G10,0,28.313000,True,True,True,True,74.213364,26.104991,36.047310,46.450566
86,555933.799999,G12,0,45.500000,True,True,True,True,0.356070,34.618931,24.206946,32.598818
86,555933.799999,G15,0,44.750000,True,True,True,True,-67.896016,-19.602573,-24.225983,-17.670025
86,555933.799999,G23,0,48.938000,True,True,True,True,-13.551139,-38.321706,-40.979841,-29.593981
86,555933.799999,G24,0,46.281000,True,True,True,True,-50.832605,-2.883986,-6.069976,-0.842948
86,555933.799999,G25,0,43.875000,True,True,True,True,38.142567,12.473601,10.676805,22.784913
86,555933.799999,G32,0,26.719000,False,True,True,True,84.703277,0.917897,24.136032,35.036259
87,555934.000000,G10,0,28.406000,True,True,True,True,73.898125,26.132218,35.103694,47.396659
87,555934.000000,G12,0,45.531000,True,True,True,True,0.268606,34.577728,24.956280,33.887787
87,555934.000000,G15,0,44.719000,True,True,True,True,-67.962492,-19.569545,-23.429727,-16.770965
87,555934.000000,G23,0,48.969000,True,True,True,True,-13.710090,-38.300418,-40.869094,-28.355152
87,555934.000000,G24,0,46.344000,True,True,True,True,-50.981307,-2.919204,-6.190386,0.438029
87,555934.000000,G25,0,43.813000,True,True,True,True,37.941399,12.470092,11.289590,23.576038
87,555934.000000,G32,0,27.344000,False,True,True,True,84.097250,0.838531,22.409618,35.275967
88,555934.200000,G10,0,27.938000,True,True,True,True,74.316095,26.415247,33.922112,47.429395
88,555934.200000,G12,0,45.750000,True,True,True,True,0.544387,34.492323,24.336574,34.721360
88,555934.200000,G15,0,44.875000,True,True,True,True,-67.627304,-19.533577,-23.926463,-15.764945
88,555934.200000,G23,0,49.031000,True,True,True,True,-13.369098,-38.238187,-41.787821,-27.768730
88,555934.200000,G24,0,46.438000,True,True,True,True,-50.708391,-2.922873,-7.011210,0.549599
88,555934.200000,G25,0,43.813000,True,True,True,True,38.180485,12.440078,10.441818,24.640650
88,555934.200000,G32,0,26.969000,False,True,True,True,84.212295,0.968079,20.675175,34.832145
89,555934.399999,G10,0,28.406000,True,True,True,True,74.306242,26.579245,34.279397,45.874014
89,555934.399999,G12,0,45.844000,True,True,True,True,0.176828,34.452535,25.004497,33.386423
89,555934.399999,G15,0,44.844000,True,True,True,True,-67.911323,-19.469323,-23.030605,-16.740461
89,555934.399999,G23,0,49.156000,True,True,True,True,-13.728195,-38.335299,-41.522042,-29.341476
89,555934.399999,G24,0,46.469000,True,True,True,True,-51.064902,-3.039530,-6.417393,-1.223023
89,555934.399999,G25,0,43.875000,True,True,True,True,37.839787,12.441330,10.891332,23.633258
89,555934.399999,G32,0,27.625000,False,True,True,True,83.768441,0.666818,20.399912,32.912885
90,555934.600000,G10,0,28.313000,True,True,True,True,74.459307,26.746927,35.390917,45.379073
90,555934.600000,G12,0,45.969000,True,True,True,True,0.193458,34.435294,26.691422,33.921001
90,555934.600000,G15,0,44.844000,True,True,True,True,-67.939730,-19.452760,-21.115415,-16.392056
90,555934.600000,G23,0,49.156000,True,True,True,True,-13.736374,-38.373524,-40.444161,-29.368864
90,555934.600000,G24,0,46.375000,True,True,True,True,-51.102722,-3.109095,-4.592526,-1.061786
90,555934.600000,G25,0,43.750000,True,True,True,True,37.788922,12.436552,12.005825,23.619692
90,555934.600000,G32,0,27.750000,False,True,True,True,83.656881,0.665652,21.047682,31.527040
91,555934.799999,G10,0,28.563000,True,True,True,True,74.149085,26.732570,35.335121,45.268583
91,555934.799999,G12,0,45.938000,True,True,True,True,-0.088104,34.421540,26.481285,34.154012
91,555934.799999,G15,0,44.688000,True,True,True,True,-68.219135,-19.457251,-21.371239,-16.060820
91,555934.799999,G23,0,49.156000,True,True,True,True,-14.044612,-38.403037,-40.609009,-29.275140
91,555934.799999,G24,0,46.313000,True,True,True,True,-51.426671,-3.161910,-4.721923,-1.133561
91,555934.799999,G25,0,43.563000,True,True,True,True,37.544563,12.481348,11.786377,24.041582
91,555934.799999,G32,0,28.500000,False,True,True,True,83.201765,0.531187,20.869909,31.272043
92,555935.000000,G10,0,29.000000,True,True,True,True,74.165222,26.586078,34.728218,45.749879
92,555935.000000,G12,0,45.844000,True,True,True,True,-0.189155,34.450507,26.348302,34.747236
92,555935.000000,G15,0,44.656000,True,True,True,True,-68.343368,-19.393007,-21.207957,-15.272757
92,555935.000000,G23,0,49.063000,True,True,True,True,-14.124611,-38.507526,-41.092641,-28.833084
92,555935.000000,G24,0,46.344000,True,True,True,True,-51.514695,-3.221186,-5.028433,-0.597040
92,555935.000000,G25,0,43.500000,True,True,True,True,37.453535,12.483159,11.689174,24.711072
92,555935.000000,G32,0,28.344000,False,True,True,True,83.297547,0.396163,20.362020,31.920773
93,555935.200000,G10,0,28.500000,True,True,True,True,73.889773,26.515226,34.267809,45.632891
93,555935.200000,G12,0,45.875000,True,True,True,True,-0.160747,34.402896,27.006508,35.401804
93,555935.200000,G15,0,44.563000,True,True,True,True,-68.267739,-19.479145,-20.318096,-14.555894
93,555935.200000,G23,0,48.969000,True,True,True,True,-14.086006,-38.389545,-40.768538,-28.474234
93,555935.200000,G24,0,46.156000,True,True,True,True,-51.457502,-3.153535,-4.837864,0.130991
93,555935.200000,G25,0,43.313000,True,True,True,True,37.507174,12.495144,12.517875,25.050239
93,555935.200000,G32,0,28.625000,False,True,True,True,83.284990,0.642178,20.049204,31.824832
94,555935.399999,G10,0,28.406000,True,True,True,True,73.942148,26.511153,31.910396,43.629171
94,555935.399999,G12,0,46.000000,True,True,True,True,-0.003954,34.361868,25.436720,34.482737
94,555935.399999,G15,0,44.563000,True,True,True,True,-68.108944,-19.522352,-21.716410,-15.671988
94,555935.399999,G23,0,49.094000,True,True,True,True,-13.875766,-38.309831,-42.754454,-29.675429
94,555935.399999,G24,0,46.219000,True,True,True,True,-51.283375,-3.136501,-6.368394,-1.272564
94,555935.399999,G25,0,43.313000,True,True,True,True,37.671370,12.507256,10.596235,23.947183
94,555935.399999,G32,0,28.250000,False,True,True,True,83.353743,0.717694,17.489894,29.316430
95,555935.600000,G10,0,28.156000,True,True,True,True,74.309038,26.724477,32.840050,45.576709
95,555935.600000,G12,0,46.094000,True,True,True,True,0.295533,34.348040,26.175080,36.527818
95,555935.600000,G15,0,44.656000,True,True,True,True,-67.845664,-19.517750,-21.136715,-13.585071
95,555935.600000,G23,0,49.094000,True,True,True,True,-13.659320,-38.352240,-41.903590,-27.815550
95,555935.600000,G24,0,46.250000,True,True,True,True,-51.027036,-3.133758,-5.893949,0.678025
95,555935.600000,G25,0,43.469000,True,True,True,True,37.883556,12.478602,11.501762,25.906101
95,555935.600000,G32,0,27.656000,False,True,True,True,83.442262,0.768750,18.176479,30.984438
96,555935.799999,G10,0,27.813000,True,True,True,True,74.648045,27.036707,34.395186,45.544813
96,555935.799999,G12,0,46.250000,True,True,True,True,0.293202,34.263994,27.577408,37.015685
96,555935.799999,G15,0,44.406000,True,True,True,True,-67.878675,-19.606721,-19.998364,-12.949615
96,555935.799999,G23,0,48.969000,True,True,True,True,-13.676222,-38.432458,-40.335742,-27.778516
96,555935.799999,G24,0,46.031000,True,True,True,True,-51.009981,-3.186190,-5.045974,0.852726
96,555935.799999,G25,0,43.594000,True,True,True,True,37.846164,12.399690,13.248700,26.286737
96,555935.799999,G32,0,27.469000,False,True,True,True,83.452599,0.803991,19.290402,30.428121
97,555936.000000,G10,0,26.625000,True,True,True,True,75.273493,27.572212,33.419025,43.528439
