blocked_mass,blocked_positive_frac,blocked_positive_frac_gt5,blocked_positive_mean_residual,cb_disagreement_m,disagreement_m,epoch,max_weighted_blocked_frac,mean_weighted_blocked_frac,n_sat_blocked_gt_005,n_sat_blocked_gt_010,rationale,robust_mean_abs_residual,robust_mean_residual,robust_p95_abs_residual,robust_positive_frac,robust_positive_frac_gt5,satellite_count,score,segment_label,strategy,style,use_blocked
0.000000,0.000000,0.000000,0.000000,48.790418,73.887027,82,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=73.89, cb=48.79, residual=21.37",21.369239,13.874671,45.180443,0.750000,0.625000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,50.946877,74.615252,83,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=74.62, cb=50.95, residual=20.79",20.794382,13.113161,44.668938,0.750000,0.625000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,49.944827,74.945184,84,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=74.95, cb=49.94, residual=20.09",20.085161,12.025507,44.687256,0.750000,0.625000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,51.890263,75.201279,85,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=75.20, cb=51.89, residual=19.80",19.795489,12.499087,44.590483,0.750000,0.500000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,49.197845,75.423772,86,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=75.42, cb=49.20, residual=17.27",17.273922,10.310149,28.855242,0.857143,0.714286,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,51.342025,75.476890,87,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=75.48, cb=51.34, residual=18.35",18.354606,11.765755,29.895304,0.857143,0.857143,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,51.890401,76.035162,88,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.04, cb=51.89, residual=16.86",16.862793,9.703100,28.052234,0.857143,0.714286,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,51.874950,76.110216,89,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.11, cb=51.87, residual=16.67",16.669888,9.430675,28.138143,0.857143,0.428571,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,54.120951,76.140137,90,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.14, cb=54.12, residual=19.52",19.520757,11.306464,29.279367,0.833333,0.833333,6.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,52.224842,76.644787,91,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.64, cb=52.22, residual=19.79",19.785987,12.599802,46.023651,0.750000,0.500000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,55.185802,76.729153,92,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.73, cb=55.19, residual=18.76",18.764213,9.186147,45.706961,0.625000,0.500000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,51.762934,76.569156,93,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.57, cb=51.76, residual=19.33",19.333977,10.978018,46.423102,0.750000,0.500000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,53.759708,76.449605,94,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.45, cb=53.76, residual=15.65",15.649716,7.715407,27.589364,0.857143,0.571429,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,52.193868,76.589681,95,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=76.59, cb=52.19, residual=17.87",17.869016,10.860493,29.896565,0.857143,0.714286,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.015625,0.000000,0.000000,0.000000,53.218048,76.913039,96,0.015625,0.001953,0.000000,0.000000,"close=False, far=False, blocked=0.0020, positive=0.000, disagreement=76.91, cb=53.22, residual=20.02",20.024767,12.017524,48.040696,0.750000,0.500000,8.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.031250,0.000000,0.000000,0.000000,56.815706,76.086335,97,0.031250,0.004464,0.000000,0.000000,"close=False, far=False, blocked=0.0045, positive=0.000, disagreement=76.09, cb=56.82, residual=19.93",19.934983,11.202893,49.753763,0.714286,0.571429,7.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,57.353847,75.876621,98,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=75.88, cb=57.35, residual=19.58",19.579213,11.061016,32.664821,0.800000,0.800000,5.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,58.005767,75.905592,99,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=75.91, cb=58.01, residual=22.06",22.058461,10.758259,51.058074,0.500000,0.500000,6.000000,0.000000,tokyo_run2_seg808,dual_mode_regime_gate,regime-branch,False
0.390625,1.000000,0.680000,8.428676,3.512446,7.078496,0,0.125000,0.043403,4.000000,2.000000,"close=False, far=False, blocked=0.0434, positive=0.680, disagreement=7.08, cb=3.51, residual=10.29",10.294146,9.143251,33.137179,0.888889,0.555556,9.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.187500,1.000000,0.750000,7.441455,1.038909,14.511650,1,0.062500,0.020833,2.000000,0.000000,"close=False, far=False, blocked=0.0208, positive=0.750, disagreement=14.51, cb=1.04, residual=10.46",10.455302,8.936050,32.654623,0.777778,0.555556,9.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.125000,1.000000,0.625000,9.859427,6.303355,22.339764,2,0.046875,0.013889,0.000000,0.000000,"close=False, far=False, blocked=0.0139, positive=0.625, disagreement=22.34, cb=6.30, residual=11.05",11.048694,9.471385,32.871246,0.777778,0.555556,9.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.093750,1.000000,0.500000,12.248892,20.808491,52.404039,3,0.046875,0.011719,0.000000,0.000000,"close=False, far=False, blocked=0.0117, positive=0.500, disagreement=52.40, cb=20.81, residual=10.72",10.716481,7.459101,30.732928,0.750000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.078125,1.000000,1.000000,13.366114,21.654709,110.704141,4,0.046875,0.009766,0.000000,0.000000,"close=False, far=False, blocked=0.0098, positive=1.000, disagreement=110.70, cb=21.65, residual=12.49",12.490086,9.964671,32.745996,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.078125,1.000000,0.600000,12.307936,26.934891,118.822203,5,0.031250,0.009766,0.000000,0.000000,"close=False, far=False, blocked=0.0098, positive=0.600, disagreement=118.82, cb=26.93, residual=11.82",11.822755,8.729769,31.401844,0.750000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.062500,1.000000,1.000000,14.140957,25.855241,117.851110,6,0.031250,0.007812,0.000000,0.000000,"close=False, far=False, blocked=0.0078, positive=1.000, disagreement=117.85, cb=25.86, residual=12.36",12.361079,9.985497,32.662062,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.062500,1.000000,0.500000,10.794328,26.509542,117.259749,7,0.031250,0.007812,0.000000,0.000000,"close=False, far=False, blocked=0.0078, positive=0.500, disagreement=117.26, cb=26.51, residual=11.07",11.070978,6.972119,29.506405,0.750000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,21.904938,116.640454,8,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=116.64, cb=21.90, residual=13.68",13.675469,10.255915,32.020517,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,1.000000,12.878410,21.609326,117.236785,9,0.015625,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=1.000, disagreement=117.24, cb=21.61, residual=13.38",13.383230,8.744815,30.034490,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,21.307675,115.871743,10,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=115.87, cb=21.31, residual=14.77",14.767384,11.060619,32.119488,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,1.000000,12.958417,24.600919,115.401700,11,0.031250,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=1.000, disagreement=115.40, cb=24.60, residual=15.12",15.124944,10.386041,31.068530,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,26.679336,115.308386,12,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=115.31, cb=26.68, residual=14.42",14.419260,8.614726,30.363961,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,25.559677,113.949596,13,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=113.95, cb=25.56, residual=16.14",16.141585,10.980876,32.596958,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,1.000000,12.562430,23.976930,112.907606,14,0.015625,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=1.000, disagreement=112.91, cb=23.98, residual=15.95",15.954102,9.745364,31.789685,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.015625,1.000000,1.000000,14.527162,26.541308,112.549721,15,0.015625,0.001953,0.000000,0.000000,"close=False, far=False, blocked=0.0020, positive=1.000, disagreement=112.55, cb=26.54, residual=15.94",15.940488,9.355706,32.226144,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,28.440452,111.190006,16,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=111.19, cb=28.44, residual=15.57",15.568637,8.288995,31.712782,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,1.000000,14.431906,22.101178,109.780093,17,0.015625,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=1.000, disagreement=109.78, cb=22.10, residual=17.40",17.401512,11.275854,34.794184,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.093750,1.000000,1.000000,14.664332,20.341459,107.304239,18,0.046875,0.011719,0.000000,0.000000,"close=False, far=False, blocked=0.0117, positive=1.000, disagreement=107.30, cb=20.34, residual=17.63",17.628058,11.268170,34.533939,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.062500,1.000000,1.000000,14.822567,18.758152,105.023563,19,0.031250,0.007812,0.000000,0.000000,"close=False, far=False, blocked=0.0078, positive=1.000, disagreement=105.02, cb=18.76, residual=17.69",17.694734,10.687924,33.954207,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,18.697008,104.654304,20,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=104.65, cb=18.70, residual=17.68",17.678750,10.284342,34.470575,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.046875,1.000000,1.000000,13.583036,13.212796,103.477285,21,0.031250,0.005208,0.000000,0.000000,"close=False, far=False, blocked=0.0052, positive=1.000, disagreement=103.48, cb=13.21, residual=18.83",18.828865,8.759754,35.949836,0.666667,0.666667,9.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.046875,1.000000,0.333333,10.993555,19.473386,102.201431,22,0.031250,0.005859,0.000000,0.000000,"close=False, far=False, blocked=0.0059, positive=0.333, disagreement=102.20, cb=19.47, residual=18.17",18.170124,9.930928,34.878945,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,0.000000,3.301150,21.419170,100.270183,23,0.031250,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=0.000, disagreement=100.27, cb=21.42, residual=17.82",17.815098,9.091477,34.187233,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,28.524202,98.271943,24,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=98.27, cb=28.52, residual=20.54",20.539951,10.815493,35.746512,0.714286,0.714286,7.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,20.082332,96.586485,25,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=96.59, cb=20.08, residual=18.94",18.940638,10.827277,36.242372,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.109375,1.000000,1.000000,5.180984,16.179043,95.166572,26,0.109375,0.013672,1.000000,1.000000,"close=False, far=False, blocked=0.0137, positive=1.000, disagreement=95.17, cb=16.18, residual=20.12",20.123852,12.097895,37.789344,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,1.000000,0.000000,3.531128,21.205323,93.344921,27,0.031250,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=0.000, disagreement=93.34, cb=21.21, residual=19.54",19.540507,10.297925,35.979795,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.078125,1.000000,0.000000,3.882864,20.869725,91.604956,28,0.078125,0.009766,1.000000,0.000000,"close=False, far=False, blocked=0.0098, positive=0.000, disagreement=91.60, cb=20.87, residual=19.65",19.649611,10.513350,36.395502,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.125000,1.000000,0.000000,1.905473,20.799292,90.885521,29,0.125000,0.015625,1.000000,1.000000,"close=False, far=False, blocked=0.0156, positive=0.000, disagreement=90.89, cb=20.80, residual=19.32",19.324758,9.766421,36.231389,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.062500,0.000000,0.000000,0.000000,21.473502,90.664057,30,0.062500,0.007812,1.000000,0.000000,"close=False, far=False, blocked=0.0078, positive=0.000, disagreement=90.66, cb=21.47, residual=19.26",19.264000,9.056211,36.290557,0.625000,0.625000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.109375,0.000000,0.000000,0.000000,22.363468,89.818360,31,0.109375,0.013672,1.000000,1.000000,"close=False, far=False, blocked=0.0137, positive=0.000, disagreement=89.82, cb=22.36, residual=19.41",19.408308,9.394415,37.200579,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.046875,0.000000,0.000000,0.000000,25.239706,88.929167,32,0.046875,0.005859,0.000000,0.000000,"close=False, far=False, blocked=0.0059, positive=0.000, disagreement=88.93, cb=25.24, residual=19.13",19.125718,8.018148,36.174155,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.140625,0.111111,0.111111,2.848932,27.170886,89.102515,33,0.125000,0.017578,1.000000,1.000000,"close=False, far=False, blocked=0.0176, positive=0.111, disagreement=89.10, cb=27.17, residual=19.56",19.562606,8.563182,37.457189,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.140625,0.111111,0.111111,2.588662,32.842121,90.334556,34,0.125000,0.017578,1.000000,1.000000,"close=False, far=False, blocked=0.0176, positive=0.111, disagreement=90.33, cb=32.84, residual=19.74",19.739529,6.737511,36.492341,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,0.000000,0.000000,0.000000,35.872578,90.934896,35,0.031250,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=0.000, disagreement=90.93, cb=35.87, residual=20.39",20.390191,7.383751,37.918425,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.078125,0.000000,0.000000,0.000000,35.761304,91.247922,36,0.078125,0.009766,1.000000,0.000000,"close=False, far=False, blocked=0.0098, positive=0.000, disagreement=91.25, cb=35.76, residual=21.04",21.044005,7.393015,38.458653,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.031250,0.000000,0.000000,0.000000,38.346830,90.721823,37,0.031250,0.003906,0.000000,0.000000,"close=False, far=False, blocked=0.0039, positive=0.000, disagreement=90.72, cb=38.35, residual=21.48",21.477233,6.756929,38.266992,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.093750,0.000000,0.000000,0.000000,35.738414,91.036570,38,0.093750,0.011719,1.000000,0.000000,"close=False, far=False, blocked=0.0117, positive=0.000, disagreement=91.04, cb=35.74, residual=22.26",22.259163,8.846671,41.140547,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.062500,0.000000,0.000000,0.000000,39.852834,91.420440,39,0.062500,0.007812,1.000000,0.000000,"close=False, far=False, blocked=0.0078, positive=0.000, disagreement=91.42, cb=39.85, residual=22.45",22.448506,8.444083,41.477258,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.015625,0.000000,0.000000,0.000000,37.550254,90.762814,40,0.015625,0.001953,0.000000,0.000000,"close=False, far=False, blocked=0.0020, positive=0.000, disagreement=90.76, cb=37.55, residual=22.82",22.815890,8.603418,42.312989,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.046875,0.000000,0.000000,0.000000,41.238555,90.950181,41,0.046875,0.005859,0.000000,0.000000,"close=False, far=False, blocked=0.0059, positive=0.000, disagreement=90.95, cb=41.24, residual=23.63",23.625386,8.427678,43.381549,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,42.217780,91.110591,42,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=91.11, cb=42.22, residual=24.21",24.205140,8.781584,44.684245,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,42.366297,89.935607,43,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=89.94, cb=42.37, residual=24.35",24.352671,7.654597,43.595807,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.015625,0.000000,0.000000,0.000000,42.898584,90.203701,44,0.015625,0.001953,0.000000,0.000000,"close=False, far=False, blocked=0.0020, positive=0.000, disagreement=90.20, cb=42.90, residual=24.73",24.728461,9.052579,45.696051,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,43.436146,91.048453,45,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=91.05, cb=43.44, residual=25.27",25.265103,9.889300,47.322351,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,54.563042,91.052862,46,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=91.05, cb=54.56, residual=25.36",25.364155,10.016263,44.211426,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,55.391020,91.461052,47,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=91.46, cb=55.39, residual=26.54",26.541927,13.928337,48.981916,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,60.935525,92.263510,48,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=92.26, cb=60.94, residual=30.14",30.140708,13.788023,47.223081,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,58.864028,92.547865,49,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=92.55, cb=58.86, residual=27.24",27.243010,11.680914,39.762520,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,58.613700,93.390310,50,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=93.39, cb=58.61, residual=27.23",27.233934,11.895765,40.094685,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,61.953344,94.478238,51,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=94.48, cb=61.95, residual=26.99",26.987461,10.219940,38.744493,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,65.438875,95.932042,52,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=95.93, cb=65.44, residual=26.30",26.301290,8.774225,37.440534,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,66.917838,96.819395,53,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=96.82, cb=66.92, residual=26.24",26.242171,8.765836,37.681101,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,67.038234,98.795161,54,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=98.80, cb=67.04, residual=25.64",25.635692,9.110442,37.593972,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,74.638358,99.848303,55,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=99.85, cb=74.64, residual=27.54",27.536243,8.398091,44.953339,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,77.454606,100.847991,56,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=100.85, cb=77.45, residual=26.62",26.622082,6.966321,43.794668,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,76.567363,100.736239,57,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=100.74, cb=76.57, residual=26.15",26.150640,7.054688,42.857964,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,73.389254,101.230715,58,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=101.23, cb=73.39, residual=27.05",27.047662,9.530699,44.960441,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,77.505050,101.928132,59,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=101.93, cb=77.51, residual=26.13",26.129937,7.982134,43.245234,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,76.569542,102.537504,60,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=102.54, cb=76.57, residual=25.87",25.873009,7.714662,42.749466,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,68.361396,101.416757,61,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=101.42, cb=68.36, residual=31.48",31.480996,2.133952,55.555560,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,66.401382,100.339867,62,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=100.34, cb=66.40, residual=32.14",32.143568,4.651505,56.108096,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
0.000000,0.000000,0.000000,0.000000,58.129935,98.919432,63,0.000000,0.000000,0.000000,0.000000,"close=False, far=False, blocked=0.0000, positive=0.000, disagreement=98.92, cb=58.13, residual=30.60",30.595351,5.541017,55.599289,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,dual_mode_regime_gate,regime-branch,False
