city,run,window_index,epoch_count,reflection_count_mean,reflection_count_max,excess_delay_m_max_mean,excess_delay_m_max_max,excess_delay_m_p90_mean,nlos_count_mean,sat_count_mean
tokyo,run2,55,3,7.0,21,6.304449113706748,18.913347341120243,6.304449113706748,0.3333333333333333,18.33333333333333
tokyo,run2,56,2,8.5,17,9.5889854952693,19.1779709905386,9.5889854952693,0.0,16.5
tokyo,run2,57,3,0.0,0,0.0,0.0,0.0,0.0,23.33333333333333
tokyo,run2,58,2,10.0,20,9.482146004214885,18.96429200842977,9.482146004214885,0.0,19.5
tokyo,run2,59,3,0.0,0,0.0,0.0,0.0,0.0,21.33333333333333
tokyo,run2,60,2,0.0,0,0.0,0.0,0.0,0.0,22.0
tokyo,run3,0,3,0.0,0,0.0,0.0,0.0,0.0,23.0
tokyo,run3,1,2,0.0,0,0.0,0.0,0.0,0.0,21.5
tokyo,run3,2,3,14.0,22,26.250235445797443,63.07648792862892,26.250235445797443,0.0,21.666666666666668
tokyo,run3,3,2,10.5,21,2.4758612494915724,4.951722498983145,2.4758612494915724,0.0,20.0
tokyo,run3,4,3,0.0,0,0.0,0.0,0.0,0.3333333333333333,21.33333333333333
tokyo,run3,5,2,0.0,0,0.0,0.0,0.0,0.5,17.5
tokyo,run3,6,3,11.0,19,38.2201120518148,79.00983203947544,38.2201120518148,1.3333333333333333,16.666666666666668
tokyo,run3,7,2,0.0,0,0.0,0.0,0.0,1.5,19.0
tokyo,run3,8,3,11.333333333333334,20,1385.710467128704,4154.34306421876,1385.710467128704,3.6666666666666665,17.333333333333332
tokyo,run3,9,2,14.5,18,40.91517270728946,63.002700846642256,40.91517270728946,0.0,14.5
tokyo,run3,10,3,6.333333333333333,19,4.779413470377524,14.338240411132574,4.779413470377524,0.6666666666666666,19.33333333333333
tokyo,run3,11,2,19.5,20,14.329101018607616,14.332185182720425,14.329101018607616,1.0,19.5
tokyo,run3,12,3,12.333333333333334,19,278.0579120715459,770.9382486753166,278.0579120715459,0.6666666666666666,18.33333333333333
tokyo,run3,13,2,8.5,17,22.76947176642716,45.53894353285432,22.76947176642716,0.0,15.5
tokyo,run3,14,3,17.666666666666668,18,45.602589566260576,45.62744058296085,45.602589566260576,0.6666666666666666,17.666666666666668
tokyo,run3,15,2,17.0,18,45.6644046716392,45.67668433114886,45.6644046716392,0.5,17.0
tokyo,run3,16,3,11.666666666666666,18,30.475515155742567,45.72542707249522,30.475515155742567,0.0,17.0
tokyo,run3,17,2,17.0,17,40.58727866970003,63.59569370374084,40.58727866970003,0.0,17.0
tokyo,run3,18,3,0.0,0,0.0,0.0,0.0,1.3333333333333333,15.333333333333334
tokyo,run3,19,2,0.0,0,0.0,0.0,0.0,1.5,16.0
tokyo,run3,20,3,2.333333333333333,7,4.919426632424195,14.758279897272589,4.919426632424195,1.0,10.333333333333334
tokyo,run3,21,2,0.0,0,0.0,0.0,0.0,1.0,18.0
tokyo,run3,22,3,0.0,0,0.0,0.0,0.0,1.3333333333333333,18.666666666666668
tokyo,run3,23,2,0.0,0,0.0,0.0,0.0,2.0,19.5
tokyo,run3,24,3,7.0,21,17.844728256265324,53.53418476879597,17.844728256265324,0.0,20.33333333333333
tokyo,run3,25,2,0.0,0,0.0,0.0,0.0,0.0,23.0
tokyo,run3,26,3,0.0,0,0.0,0.0,0.0,0.0,21.666666666666668
tokyo,run3,27,2,0.0,0,0.0,0.0,0.0,0.0,19.5
tokyo,run3,28,3,6.333333333333333,19,6.500033903867006,19.50010171160102,6.500033903867006,0.0,19.33333333333333
tokyo,run3,29,2,21.5,22,9.730385530740024,10.605072803795338,9.730385530740024,0.0,21.5
tokyo,run3,30,3,7.666666666666667,23,22.536841947585344,67.61052584275603,22.536841947585344,0.3333333333333333,23.33333333333333
tokyo,run3,31,2,0.0,0,0.0,0.0,0.0,0.5,20.5
tokyo,run3,32,3,7.666666666666667,23,6.02619748065869,18.07859244197607,6.02619748065869,0.3333333333333333,21.0
tokyo,run3,33,2,0.0,0,0.0,0.0,0.0,0.0,21.0
tokyo,run3,34,3,0.0,0,0.0,0.0,0.0,0.0,20.0
tokyo,run3,35,2,0.0,0,0.0,0.0,0.0,0.0,20.5
tokyo,run3,36,3,13.333333333333334,21,38.8593951103588,66.4825438708067,38.8593951103588,0.3333333333333333,20.33333333333333
tokyo,run3,37,2,11.0,22,9.523831667378545,19.04766333475709,9.523831667378545,1.0,22.5
tokyo,run3,38,3,0.0,0,0.0,0.0,0.0,0.6666666666666666,21.33333333333333
tokyo,run3,39,2,0.0,0,0.0,0.0,0.0,0.0,14.0
tokyo,run3,40,3,0.0,0,0.0,0.0,0.0,0.0,13.666666666666666
tokyo,run3,41,2,0.0,0,0.0,0.0,0.0,0.0,12.5
tokyo,run3,42,3,0.0,0,0.0,0.0,0.0,0.3333333333333333,15.666666666666666
tokyo,run3,43,2,0.0,0,0.0,0.0,0.0,0.0,13.5
tokyo,run3,44,3,0.0,0,0.0,0.0,0.0,1.0,15.0
tokyo,run3,45,2,18.5,20,13.960869574919345,13.96312615647912,13.960869574919345,0.0,18.5
tokyo,run3,46,3,6.333333333333333,19,52.56602741032839,157.69808223098516,52.56602741032839,0.0,17.333333333333332
tokyo,run3,47,2,0.0,0,0.0,0.0,0.0,1.0,24.0
tokyo,run3,48,3,0.0,0,0.0,0.0,0.0,0.3333333333333333,21.0
tokyo,run3,49,2,0.0,0,0.0,0.0,0.0,0.0,21.0
tokyo,run3,50,3,6.0,18,5.2789449368913965,15.83683481067419,5.2789449368913965,0.6666666666666666,19.33333333333333
tokyo,run3,51,2,8.0,16,12.389036836102605,24.77807367220521,12.389036836102605,0.5,16.5
tokyo,run3,52,3,7.0,21,21.41875682398677,64.2562704719603,21.41875682398677,0.0,19.666666666666668
tokyo,run3,53,2,0.0,0,0.0,0.0,0.0,0.0,17.0
tokyo,run3,54,3,0.0,0,0.0,0.0,0.0,0.0,19.33333333333333
tokyo,run3,55,2,0.0,0,0.0,0.0,0.0,0.5,25.0
tokyo,run3,56,3,0.0,0,0.0,0.0,0.0,0.0,21.33333333333333
tokyo,run3,57,2,9.0,18,19.255917765200135,38.51183553040028,19.255917765200135,0.0,18.5
tokyo,run3,58,3,8.0,24,2.7087479270994663,8.126243781298399,2.7087479270994663,0.0,23.0
tokyo,run3,59,2,0.0,0,0.0,0.0,0.0,0.0,21.0
tokyo,run3,60,3,8.0,24,5.593739442527294,16.781218327581882,5.593739442527294,0.0,24.0
tokyo,run3,61,2,0.0,0,0.0,0.0,0.0,0.0,22.0
tokyo,run3,62,3,7.666666666666667,23,5.411633084217708,16.234899252653122,5.411633084217708,0.0,16.666666666666668
tokyo,run3,63,2,14.5,15,32.03498026356101,37.40895606949925,32.03498026356101,0.5,14.5
tokyo,run3,64,3,11.0,18,16.622478537261486,25.23578841611743,16.622478537261486,1.3333333333333333,17.333333333333332
tokyo,run3,65,2,0.0,0,0.0,0.0,0.0,2.0,17.0
tokyo,run3,66,3,4.666666666666667,14,8.273675384620825,24.82102615386248,8.273675384620825,1.0,16.333333333333332
tokyo,run3,67,2,0.0,0,0.0,0.0,0.0,0.0,22.5
tokyo,run3,68,3,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,69,2,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,70,3,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,71,2,12.0,24,9.79878512583673,19.59757025167346,9.79878512583673,0.0,24.0
tokyo,run3,72,3,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,73,2,9.0,18,9.23309994675219,18.46619989350438,9.23309994675219,0.0,20.0
tokyo,run3,74,3,13.666666666666666,25,61.61350803325573,171.56715782359242,61.61350803325573,0.0,20.666666666666668
tokyo,run3,75,2,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,76,3,7.0,21,1.720664167155822,5.161992501467466,1.720664167155822,0.0,21.666666666666668
tokyo,run3,77,2,19.0,19,192.84592433832583,372.982270848006,192.84592433832583,0.5,19.0
tokyo,run3,78,3,6.0,18,3.9383347568412623,11.815004270523788,3.9383347568412623,0.0,20.33333333333333
tokyo,run3,79,2,0.0,0,0.0,0.0,0.0,0.0,20.5
tokyo,run3,80,3,0.0,0,0.0,0.0,0.0,0.0,20.33333333333333
tokyo,run3,81,2,0.0,0,0.0,0.0,0.0,0.0,24.0
tokyo,run3,82,3,0.0,0,0.0,0.0,0.0,0.0,23.33333333333333
tokyo,run3,83,2,0.0,0,0.0,0.0,0.0,0.0,25.0
tokyo,run3,84,3,3.0,9,3.6565816588699818,10.969744976609944,3.6565816588699818,0.3333333333333333,16.0
tokyo,run3,85,2,0.0,0,0.0,0.0,0.0,0.5,17.5
tokyo,run3,86,3,0.0,0,0.0,0.0,0.0,0.6666666666666666,14.666666666666666
tokyo,run3,87,2,0.0,0,0.0,0.0,0.0,0.0,18.0
tokyo,run3,88,3,0.0,0,0.0,0.0,0.0,0.0,15.0
tokyo,run3,89,2,0.0,0,0.0,0.0,0.0,0.0,17.5
tokyo,run3,90,3,0.0,0,0.0,0.0,0.0,0.3333333333333333,18.666666666666668
tokyo,run3,91,2,10.5,21,11.910140382125974,23.820280764251947,11.910140382125974,1.0,19.0
tokyo,run3,92,3,6.333333333333333,19,4.846207362910112,14.538622088730335,4.846207362910112,1.6666666666666667,18.33333333333333
tokyo,run3,93,2,9.0,18,304.78810028359294,609.5762005671859,304.78810028359294,1.5,17.5
tokyo,run3,94,3,4.666666666666667,14,9.015927503506342,27.047782510519028,9.015927503506342,1.3333333333333333,14.666666666666666
tokyo,run3,95,2,17.0,17,10.557670848444104,10.577013559639454,10.557670848444104,4.0,17.0
tokyo,run3,96,3,11.666666666666666,18,6.853413743277391,10.49966887757182,6.853413743277391,3.0,15.666666666666666
tokyo,run3,97,2,0.0,0,0.0,0.0,0.0,1.0,17.5
tokyo,run3,98,3,7.666666666666667,23,12.423220506558817,37.26966151967645,12.423220506558817,0.6666666666666666,22.33333333333333
tokyo,run3,99,2,22.0,23,32.366498751565814,32.446980472654104,32.366498751565814,0.0,22.0
tokyo,run3,100,3,7.333333333333333,22,10.709084964046877,32.12725489214063,10.709084964046877,0.0,21.666666666666668
tokyo,run3,101,2,11.5,23,17.264794554561377,34.52958910912275,17.264794554561377,0.5,21.5
