gps_week,tow,status,num_sats,ratio,baseline_m,ar_attempted,input_pair_count,pair_count,max_ambiguity_variance,effective_ratio_threshold,min_subset_pair_count,min_full_ratio_for_subset_ar,subset_candidates_evaluated,subset_candidates_rejected_by_full_ratio,subset_candidates_rejected_by_diversity,bsr_guided_candidates_evaluated,bsr_guided_candidates_accepted,wide_lane_total,wide_lane_fixed,wide_lane_rejected,wide_lane_min_distance,wide_lane_max_distance,gf_slip_count,doppler_slip_l1_count,doppler_slip_l2_count,code_slip_l1_count,code_slip_l2_count,lli_slip_l1_count,lli_slip_l2_count,ambiguity_reset_l1_count,ambiguity_reset_l2_count,adaptive_dynamic_slip_active,consecutive_nonfix_before_bias_update,adaptive_dynamic_slip_hold_remaining,full_lambda_solved,full_ratio,selected_fixed,selected_ratio,selected_pair_count,selected_distinct_sats,selected_distinct_systems,selected_distinct_frequencies,selected_dual_frequency_sats,selected_fixed_ambiguities,selected_used_subset,used_wlnl_fallback,validation_attempted,validation_passed,postfix_residual_rms,fixed_float_jump_m,post_validation_rejected,final_fixed_applied,reject_reason,ar_skip_reason,float_update_observation_count,float_update_prefit_residual_rms_m,float_update_post_suppression_residual_rms_m,float_update_nis_per_observation,float_update_suppressed_outliers,float_position_covariance_trace_m2
2324,187682.400,3,14,0.000000,696.142172,1,16,16,0.032605,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,248,0,1,14.297902,1,14.297902,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.450153,0.450153,1.568156,0,0.003020
2324,187682.600,3,14,0.000000,696.984620,1,16,16,0.032511,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,249,0,1,15.259144,1,15.259144,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.402454,0.402454,1.815746,0,0.003011
2324,187682.800,3,14,0.000000,697.794329,1,16,16,0.032431,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,250,0,1,15.521590,1,15.521590,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.394898,0.394898,0.455174,0,0.003003
2324,187683.000,3,14,0.000000,698.588971,1,16,16,0.032338,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,251,0,1,16.383754,1,16.383754,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.393440,0.393440,2.430074,0,0.002995
2324,187683.200,3,14,0.000000,699.334388,1,16,16,0.032232,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,252,0,1,16.923085,1,16.923085,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.391950,0.391950,0.713474,0,0.002980
2324,187683.400,3,15,0.000000,700.033039,1,16,16,0.032112,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,253,0,1,16.908795,1,16.908795,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.384969,0.384969,0.821496,0,0.002970
2324,187683.600,3,15,0.000000,700.674835,1,16,16,0.031981,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,254,0,1,17.207550,1,17.207550,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.390259,0.390259,0.582557,0,0.002958
2324,187683.800,3,15,0.000000,701.270421,1,16,16,0.031852,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,255,0,1,18.128910,1,18.128910,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.404293,0.404293,0.862689,0,0.002947
2324,187684.000,3,15,0.000000,701.809476,1,16,16,0.031712,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,256,0,1,18.498477,1,18.498477,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.410569,0.410569,0.559094,0,0.002936
2324,187684.200,3,15,0.000000,702.304039,1,18,18,0.031585,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,257,0,1,5.220720,1,5.220720,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.439311,0.439311,0.939701,0,0.002926
2324,187684.400,3,15,0.000000,702.742157,1,18,18,0.031448,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,258,0,1,6.336135,1,6.336135,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.445840,0.445840,1.031757,0,0.002916
2324,187684.600,3,14,0.000000,703.135101,1,16,16,0.031348,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,259,0,1,20.425967,1,20.425967,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,32,0.409820,0.409820,0.454471,0,0.002912
2324,187684.800,3,15,0.000000,703.468454,1,16,16,0.031223,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,260,0,1,21.077443,1,21.077443,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.390016,0.390016,0.741522,0,0.002902
2324,187685.000,3,15,0.000000,703.762662,1,16,16,0.031080,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,261,0,1,21.716942,1,21.716942,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.386004,0.386004,0.908988,0,0.002880
2324,187685.200,3,15,0.000000,704.013696,1,16,16,0.030957,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,262,0,1,22.056683,1,22.056683,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.376958,0.376958,0.952415,0,0.002875
2324,187685.400,3,15,0.000000,704.218790,1,16,16,0.030813,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,263,0,1,22.479301,1,22.479301,16,8,3,2,8,16,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.413364,0.413364,0.554649,0,0.002863
2324,187685.600,3,15,0.000000,704.412911,1,18,18,0.030674,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,264,0,1,5.550801,1,5.550801,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.400522,0.400522,0.335726,0,0.002848
2324,187685.800,3,15,0.000000,704.602423,1,18,18,0.030548,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,265,0,1,6.398488,1,6.398488,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,36,0.430463,0.430463,0.615188,0,0.002838
2324,187686.000,3,16,0.000000,704.789257,1,18,18,0.030392,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,266,0,1,7.631649,1,7.631649,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,40,0.452950,0.452950,1.178323,0,0.002826
2324,187686.200,3,16,0.000000,704.973497,1,18,18,0.030244,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,267,0,1,8.580830,1,8.580830,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,40,0.426145,0.426145,0.439942,0,0.002809
2324,187686.400,3,16,0.000000,705.168367,1,18,18,0.030098,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,268,0,1,9.680136,1,9.680136,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,40,0.416962,0.416962,0.486461,0,0.002797
2324,187686.600,3,16,0.000000,705.368356,1,18,18,0.029953,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,269,0,1,10.527397,1,10.527397,18,9,3,2,9,18,0,0,1,0,,,0,0,adaptive_position_jump,none,40,0.415839,0.415839,0.578511,0,0.002784
2324,187686.800,3,18,0.000000,705.570582,1,20,20,0.029800,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,1,0,0,0,270,0,1,7.258835,1,7.258835,20,10,3,2,10,20,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.475534,0.475534,0.562902,0,0.002768
2324,187687.000,3,18,0.000000,705.784312,1,20,20,0.029648,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,271,0,1,8.500201,1,8.500201,20,10,3,2,10,20,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.461345,0.461345,0.541782,0,0.002749
2324,187687.200,3,18,0.000000,705.990568,1,20,20,0.029499,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,272,0,1,9.585584,1,9.585584,20,10,3,2,10,20,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.435571,0.435571,0.803576,0,0.002732
2324,187687.400,3,18,0.000000,706.210099,1,20,20,0.029350,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,273,0,1,10.924721,1,10.924721,20,10,3,2,10,20,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.415606,0.415606,0.700015,0,0.002716
2324,187687.600,3,18,0.000000,706.434047,1,24,24,0.029211,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,274,0,1,8.172302,1,8.172302,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.419819,0.419819,0.489274,0,0.002700
2324,187687.800,3,18,0.000000,706.659678,1,24,24,0.029084,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,275,0,1,9.321390,1,9.321390,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.403004,0.403004,0.434988,0,0.002688
2324,187688.000,3,18,0.000000,706.892231,1,24,24,0.028959,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,276,0,1,10.848072,1,10.848072,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,48,0.380731,0.380731,0.457691,0,0.002673
2324,187688.200,3,20,0.000000,707.121800,1,24,24,0.028828,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,0,0,0,0,277,0,1,12.049043,1,12.049043,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.489963,0.489963,0.571825,0,0.002658
2324,187688.400,3,20,0.000000,707.348379,1,24,24,0.028698,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,278,0,1,13.347516,1,13.347516,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.517009,0.517009,0.571684,0,0.002642
2324,187688.600,3,20,0.000000,707.560355,1,24,24,0.028569,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,279,0,1,14.613019,1,14.613019,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.506265,0.506265,0.627689,0,0.002627
2324,187688.800,3,20,0.000000,707.756948,1,24,24,0.028441,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,280,0,1,15.994062,1,15.994062,24,12,3,2,12,24,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.489930,0.489930,0.549921,0,0.002612
2324,187689.000,3,20,0.000000,707.937839,1,26,26,0.028314,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,281,0,1,6.365934,1,6.365934,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.481800,0.481800,0.768075,0,0.002598
2324,187689.200,3,20,0.000000,708.101729,1,26,26,0.028181,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,282,0,1,7.433683,1,7.433683,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.480701,0.480701,0.724093,0,0.002583
2324,187689.400,3,20,0.000000,708.245268,1,26,26,0.028050,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,283,0,1,8.327632,1,8.327632,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.481603,0.481603,0.523071,0,0.002569
2324,187689.600,3,20,0.000000,708.366826,1,26,26,0.027919,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,284,0,1,9.199459,1,9.199459,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.488916,0.488916,0.581054,0,0.002555
2324,187689.800,3,20,0.000000,708.482727,1,26,26,0.027790,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,285,0,1,10.065282,1,10.065282,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.481797,0.481797,0.463459,0,0.002541
2324,187690.000,3,21,0.000000,708.583170,1,26,26,0.027632,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,286,0,1,11.189421,1,11.189421,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.503164,0.503164,0.771637,0,0.002522
2324,187690.200,3,21,0.000000,708.665387,1,26,26,0.027476,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,287,0,1,12.081897,1,12.081897,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.473126,0.473126,0.700830,0,0.002504
2324,187690.400,3,21,0.000000,708.738090,1,26,26,0.027322,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,288,0,1,12.909816,1,12.909816,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.478009,0.478009,0.612992,0,0.002487
2324,187690.600,3,21,0.000000,708.802783,1,26,26,0.027162,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,289,0,1,13.830615,1,13.830615,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.489839,0.489839,0.836421,0,0.002470
2324,187690.800,3,21,0.000000,708.869523,1,28,28,0.041096,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,290,0,1,2.804962,1,15.781978,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.567765,0.567765,0.625619,0,0.002453
2324,187691.000,3,21,0.000000,708.933734,1,28,28,0.040729,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,291,0,1,3.181437,1,16.326895,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.564514,0.564514,0.914871,0,0.002437
2324,187691.200,3,21,0.000000,708.991966,1,28,28,0.040382,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,292,0,1,3.365756,1,16.877422,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.537715,0.537715,0.529336,0,0.002421
2324,187691.400,3,21,0.000000,709.042088,1,28,28,0.040044,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,293,0,1,3.492788,1,17.565806,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.520766,0.520766,0.729792,0,0.002406
2324,187691.600,3,21,0.000000,709.094819,1,28,28,0.039716,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,294,0,1,3.598167,1,18.166370,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.540331,0.540331,0.510198,0,0.002390
2324,187691.800,3,21,0.000000,709.142202,1,28,28,0.039397,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,295,0,1,3.620184,1,18.649421,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.540615,0.540615,0.595472,0,0.002375
2324,187692.000,3,21,0.000000,709.190651,1,28,28,0.039089,3.000000,4,0.000000,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,296,0,1,3.777218,1,19.227288,22,12,3,2,10,22,1,0,1,0,,,0,0,adaptive_position_jump,none,56,0.485769,0.485769,0.659773,0,0.002360
2324,187692.200,3,21,0.000000,709.239935,1,28,28,0.038784,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,297,0,1,3.881296,1,3.881296,28,14,3,2,14,28,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.518657,0.518657,0.638085,0,0.002347
2324,187692.400,3,21,0.000000,709.298679,1,28,28,0.038484,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,298,0,1,4.101717,1,4.101717,28,14,3,2,14,28,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.542392,0.542392,0.609506,0,0.002331
2324,187692.600,3,21,0.000000,709.362600,1,28,28,0.038192,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,299,0,1,4.326801,1,4.326801,28,14,3,2,14,28,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.518557,0.518557,0.480275,0,0.002317
2324,187692.800,3,21,0.000000,709.431844,1,28,28,0.037903,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,300,0,1,4.430964,1,4.430964,28,14,3,2,14,28,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.521998,0.521998,0.917977,0,0.002302
2324,187693.000,3,21,0.000000,709.506412,1,28,28,0.037619,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,301,0,1,4.638227,1,4.638227,28,14,3,2,14,28,0,0,1,0,,,0,0,adaptive_position_jump,none,56,0.536783,0.536783,0.583922,0,0.002288
2324,187693.200,3,20,0.000000,709.580930,1,26,26,0.037367,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,302,0,1,4.703958,1,4.703958,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.494163,0.494163,0.491615,0,0.002281
2324,187693.400,3,20,0.000000,709.667124,1,26,26,0.037119,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,303,0,1,4.789991,1,4.789991,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.439522,0.439522,0.623541,0,0.002268
2324,187693.600,3,20,0.000000,709.754030,1,26,26,0.036874,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,304,0,1,4.990900,1,4.990900,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.411258,0.411258,0.634289,0,0.002256
2324,187693.800,3,20,0.000000,709.840265,1,26,26,0.036637,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,305,0,1,5.121227,1,5.121227,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.403545,0.403545,0.395478,0,0.002245
2324,187694.000,3,20,0.000000,709.917013,1,26,26,0.036403,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,306,0,1,5.320063,1,5.320063,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.397856,0.397856,0.626220,0,0.002233
2324,187694.200,3,20,0.000000,709.999008,1,26,26,0.036172,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,307,0,1,5.412336,1,5.412336,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.433990,0.433990,0.420493,0,0.002222
2324,187694.400,3,20,0.000000,710.076465,1,26,26,0.035942,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,308,0,1,5.455324,1,5.455324,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.495958,0.495958,0.406693,0,0.002210
2324,187694.600,3,20,0.000000,710.150609,1,26,26,0.035714,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,309,0,1,5.476824,1,5.476824,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.517837,0.517837,0.396694,0,0.002199
2324,187694.800,3,20,0.000000,710.222152,1,26,26,0.035493,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,310,0,1,5.501124,1,5.501124,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.543268,0.543268,0.425789,0,0.002188
2324,187695.000,3,20,0.000000,710.299094,1,26,26,0.035275,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,311,0,1,5.664670,1,5.664670,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.541554,0.541554,0.489314,0,0.002177
2324,187695.200,3,20,0.000000,710.382198,1,26,26,0.035060,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,312,0,1,5.744558,1,5.744558,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.529749,0.529749,0.570911,0,0.002166
2324,187695.400,3,20,0.000000,710.463033,1,26,26,0.034860,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,313,0,1,5.723919,1,5.723919,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.523313,0.523313,0.590609,0,0.002155
2324,187695.600,3,20,0.000000,710.544459,1,26,26,0.034661,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,314,0,1,5.780012,1,5.780012,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.528560,0.528560,0.508373,0,0.002145
2324,187695.800,3,20,0.000000,710.627609,1,26,26,0.034467,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,315,0,1,5.933452,1,5.933452,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.514137,0.514137,0.465574,0,0.002135
2324,187696.000,3,20,0.000000,710.713602,1,26,26,0.034271,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,316,0,1,5.993569,1,5.993569,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.513839,0.513839,0.589812,0,0.002125
2324,187696.200,3,20,0.000000,710.798030,1,26,26,0.034075,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,317,0,1,6.048708,1,6.048708,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.524480,0.524480,0.742613,0,0.002114
2324,187696.400,3,20,0.000000,710.889500,1,26,26,0.033870,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,318,0,1,6.142457,1,6.142457,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.561758,0.561758,0.967595,0,0.002104
2324,187696.600,3,20,0.000000,710.980651,1,26,26,0.033668,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,319,0,1,6.231548,1,6.231548,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.560336,0.560336,0.707140,0,0.002094
2324,187696.800,3,20,0.000000,711.073861,1,26,26,0.033469,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,320,0,1,6.355341,1,6.355341,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.547566,0.547566,0.798925,0,0.002083
2324,187697.000,3,20,0.000000,711.183866,1,26,26,0.033286,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,321,0,1,6.474422,1,6.474422,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.552035,0.552035,0.520898,0,0.002074
2324,187697.200,3,20,0.000000,711.287754,1,26,26,0.033107,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,322,0,1,6.502195,1,6.502195,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.574876,0.574876,0.660152,0,0.002064
2324,187697.400,3,20,0.000000,711.416795,1,26,26,0.032926,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,323,0,1,6.572389,1,6.572389,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.593599,0.593599,0.583418,0,0.002055
2324,187697.600,3,20,0.000000,711.550776,1,26,26,0.032748,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,324,0,1,6.640254,1,6.640254,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.572466,0.572466,0.480288,0,0.002045
2324,187697.800,3,20,0.000000,711.699374,1,26,26,0.032561,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,325,0,1,6.716385,1,6.716385,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.572991,0.572991,0.594765,0,0.002036
2324,187698.000,3,20,0.000000,711.836178,1,26,26,0.032376,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,326,0,1,6.817589,1,6.817589,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.565227,0.565227,0.623973,0,0.002026
2324,187698.200,3,20,0.000000,712.010434,1,26,26,0.032196,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,327,0,1,6.848138,1,6.848138,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.539743,0.539743,1.491595,0,0.002017
2324,187698.400,3,20,0.000000,712.175259,1,26,26,0.032016,3.000000,4,0.000000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,328,0,1,6.855885,1,6.855885,26,13,3,2,13,26,0,0,1,0,,,0,0,adaptive_position_jump,none,52,0.538245,0.538245,2.334435,0,0.002007
