epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
32,187476.39999890327,-3961767.5240634973,3349008.4242539783,3698310.1851094393,0,0,1,1,1,1,1,0.481769166220473,0.51580290306233,0.5370882408805929,24,2,0.017489028434995106,0.5080688668487248,0.10130099037274012,0,,0.0,0.0,0,nan,1,0,1,0.0012658452535022336,8b4bcb30d02e5cc0,0.09068421935720988,21.323489693379756,28,1.0895863414265823,-3961766.9788378756,3349007.877519434,3698309.5214879722,1.0181272475357646,1.0533976612997447,0,0.17027010214347485,2,0.23628817393933993,1.1034330477831875,0.10130099037274012,1,0.10130099037274012,0.6878611796919935,0.0,1,0.481769166220473,0.51580290306233,0.5080688668487248,1.9693665152899638,nan,nan,0,0.6878611796919935,0,e5253dc028b8bfe6,66,2.0293089472967276,8,0,0,0,nan,-1,0,0
33,187476.59999990463,-3961767.5244032023,3349008.4232617165,3698310.1845671916,0,0,1,1,1,1,1,0.4817928755509227,0.5157510629447086,0.5370274630945477,24,3,0.017489028434995106,0.5081290117934282,0.10215962108251996,0,,0.0,0.0,0,nan,1,0,1,0.0035076955856960883,8b4bcb30d02e5cc0,0.08689211873752281,22.836730592862004,29,1.0902695766907258,-3961766.979174849,3349007.8765395284,3698309.520924386,1.018135983796236,1.0534712882911095,0,0.16324301600207358,2,0.23629718638818886,1.1041175022787633,0.10215962108251996,1,0.10215962108251996,0.6879370657518707,0.0,1,0.4817928755509227,0.5157510629447086,0.5081290117934282,1.9765662888032152,nan,nan,0,0.6879370657518707,0,e5253dc028b8bfe6,66,2.0288921311529626,8,0,0,0,nan,-1,0,0
34,187476.79999899864,-3961767.5219637393,3349008.4205291714,3698310.179473689,0,0,1,1,1,1,1,0.4818061250040655,0.5157079326610333,0.534667429569536,24,4,0.017489028434995106,0.506168258266065,0.10707361961151828,0,,0.0,0.0,0,nan,1,0,1,0.0018350642861880515,8b4bcb30d02e5cc0,0.08329637900071707,24.395994982395642,30,1.0950530406094439,-3961766.9767242507,3349007.873801515,3698309.5158120794,1.0181571401198952,1.053453647506533,0,0.15657987648768293,2,0.23630663455101192,1.1080550652634058,0.10707361961151828,1,0.10707361961151828,0.6879450827982326,0.0,1,0.4818061250040655,0.5157079326610333,0.506168258266065,1.9840147069370986,nan,nan,0,0.6879450827982326,0,e5253dc028b8bfe6,66,2.0288481034537877,8,0,0,0,nan,-1,0,0
35,187477.0,-3961767.5443863594,3349008.435964833,3698310.226078658,0,0,0,0,1,1,1,0.5025647358707173,0.5158257554885981,0.5415111818903316,24,0,0.013522539773780295,0.5315178999529636,0.09671843143876613,0,,0.0,0.0,0,nan,1,1,1,0.0015874606539167482,8b4bcb30d02e5cc0,0.10593510863682606,17.19602026892631,31,1.0847132530572097,-3961766.9815803305,3349007.878332584,3698309.532707837,1.0528378063322763,1.076455896800181,0,0.19561586607026707,2,0.23589707566175905,1.1000870210614013,0.09671843143876613,1,0.09671843143876613,0.7652361847968636,0.0,1,0.5025647358707173,0.5158257554885981,0.5315178999529636,1.8438161101114365,0.013522539773780295,0.00252923832735965,0,0.7652361847968636,0,e5253dc028b8bfe6,66,1.672797179468414,8,12,0,0,nan,-1,24,23
36,187477.20000004768,-3961767.54385904,3349008.436320101,3698310.2247169567,0,0,0,0,1,1,1,0.5024253997556997,0.5147552130344647,0.5397533406710519,24,1,0.013522539773780295,0.5302761954265205,0.09759636831623453,0,,0.0,0.0,0,nan,1,0,1,0.0012070889554015932,8b4bcb30d02e5cc0,0.10138459006869342,18.535608354487835,32,1.0857943272702841,-3961766.980660299,3349007.8780866354,3698309.531211386,1.053454982733302,1.0742490005379817,0,0.18732966856490077,2,0.2359057953968447,1.1009021124721483,0.09759636831623453,1,0.09759636831623453,0.7742093033966966,0.0,1,0.5024253997556997,0.5147552130344647,0.5302761954265205,1.8469203725067942,nan,nan,0,0.7742093033966966,0,e5253dc028b8bfe6,66,1.6357054692444872,8,0,0,0,nan,-1,0,0
37,187477.39999890327,-3961767.5442004236,3349008.438657724,3698310.22254927,0,0,0,0,1,1,1,0.5023203493845281,0.5143495813738349,0.5363198764944005,24,2,0.013522539773780295,0.5271882240772582,0.09574714394290648,0,,0.0,0.0,0,nan,1,0,1,0.0012505047446974722,8b4bcb30d02e5cc0,0.09706148438832017,19.937182203923932,33,1.0842037240028881,-3961766.9810706945,3349007.8804499987,3698309.5291752256,1.0533178634799343,1.0743533202765667,0,0.17945746156778336,2,0.23591825064715072,1.0988359905638823,0.09574714394290648,1,0.09574714394290648,0.7750063163617125,0.0,1,0.5023203493845281,0.5143495813738349,0.5271882240772582,1.8536088421813544,nan,nan,0,0.7750063163617125,0,e5253dc028b8bfe6,66,1.6324878809149916,8,0,0,0,nan,-1,0,0
38,187477.59999990463,-3961767.548719783,3349008.4472827683,3698310.2264180062,0,0,0,0,1,1,1,0.5022678085687224,0.5143471903718099,0.534809508561509,24,3,0.013522539773780295,0.5253291566345349,0.08535931017201309,0,,0.0,0.0,0,nan,1,0,1,0.0031771875872576936,8b4bcb30d02e5cc0,0.09294928072289498,21.39911837476109,34,1.0739176417263336,-3961766.9856380485,3349007.8891106457,3698309.533119689,1.0532234873797108,1.0745023081249272,0,0.17196933156866534,2,0.23593189008083976,1.0889456723598523,0.08535931017201309,1,0.08535931017201309,0.7750894833160639,0.0,1,0.5022678085687224,0.5143471903718099,0.5253291566345349,1.8612564408289947,nan,nan,0,0.7750894833160639,0,e5253dc028b8bfe6,66,1.6321527930471615,8,0,0,0,nan,-1,0,0
39,187477.79999899864,-3961767.5557158096,3349008.4589984845,3698310.2326000356,0,0,0,0,1,1,1,0.5022571739150459,0.5143253791131279,0.5337752963134109,24,4,0.013522539773780295,0.5238078847147346,0.07090945744036378,0,,0.0,0.0,0,nan,1,0,1,0.0014378947055479392,8b4bcb30d02e5cc0,0.08902890657348927,22.92083683832474,35,1.0593180754028269,-3961766.992640824,3349007.9008287922,3698309.539314857,1.0532099426453203,1.0745122931443492,0,0.16483054900311173,2,0.235946160620215,1.075083640803567,0.07090945744036378,1,0.07090945744036378,0.7750980780164619,0.0,1,0.5022571739150459,0.5143253791131279,0.5238078847147346,1.8691644107836038,nan,nan,0,0.7750980780164619,0,e5253dc028b8bfe6,66,1.6321181713390231,8,0,0,0,nan,-1,0,0
40,187478.0,-3961767.5386446337,3349008.4408662408,3698310.2274957886,0,0,0,0,1,1,1,0.503583126496076,0.5156850951817983,0.5364150791672636,24,0,0.011883387433005243,0.5311419765222486,0.09107607002724045,0,,0.0,0.0,0,nan,1,1,1,0.001879475825565485,8b4bcb30d02e5cc0,0.11305558880552423,16.136803783218877,36,1.0797991904942705,-3961766.9818163346,3349007.8841788755,3698309.5339585114,1.0492628517868445,1.0910010889646644,0,0.20591047598391435,2,0.23549251670774915,1.09454604895447,0.09107607002724045,1,0.09107607002724045,0.8310847972561163,0.0,1,0.503583126496076,0.5156850951817983,0.5311419765222486,1.745378527262327,0.011883387433005243,0.004346170151060653,0,0.8310847972561163,0,e5253dc028b8bfe6,66,1.432657661453694,8,12,0,0,nan,-1,24,23
41,187478.20000004768,-3961767.542932148,3349008.4497653213,3698310.2319092085,0,0,0,0,1,1,1,0.5032508362807253,0.5150523918258801,0.5348488624392983,24,1,0.011883387433005243,0.5296883709326229,0.07874281384921206,0,,0.0,0.0,0,nan,1,0,1,0.0023964650670504337,8b4bcb30d02e5cc0,0.10813662908706567,17.42637355221414,37,1.0674437801553915,-3961766.987119397,3349007.8945202073,3698309.539443264,1.047250703175965,1.0939356842347672,0,0.197088454061979,2,0.23550572246208332,1.0827951210943196,0.07874281384921206,1,0.07874281384921206,0.8404506662027388,0.0,1,0.5032508362807253,0.5150523918258801,0.5296883709326229,1.7486574696759103,nan,nan,0,0.8404506662027388,0,e5253dc028b8bfe6,66,1.4016836556365344,8,0,0,0,nan,-1,0,0
42,187478.39999890327,-3961767.548287561,3349008.458744312,3698310.236752706,0,0,0,0,1,1,1,0.503228973191547,0.5151011293621571,0.5348394012135821,24,2,0.011883387433005243,0.5286193343998139,0.06766829319473305,0,,0.0,0.0,0,nan,1,0,1,0.002477348739288106,8b4bcb30d02e5cc0,0.10346623557327701,18.779875812437332,38,1.056044550573042,-3961766.992565548,3349007.90367083,3698309.5443914984,1.047042295307358,1.0940470867506917,0,0.1887115302618931,2,0.23552271304295821,1.0719969336159618,0.06766829319473305,1,0.06766829319473305,0.8412381465740129,0.0,1,0.503228973191547,0.5151011293621571,0.5286193343998139,1.7557202958672922,nan,nan,0,0.8412381465740129,0,e5253dc028b8bfe6,66,1.3991367050735728,8,0,0,0,nan,-1,0,0
43,187478.59999990463,-3961767.54642623,3349008.456105176,3698310.2343751676,0,0,0,0,1,1,1,0.5032574821514287,0.5150442659773496,0.5339486044815487,24,3,0.011883387433005243,0.5281321132652127,0.07110379163819604,0,,0.0,0.0,0,nan,1,0,1,0.004469802280484434,8b4bcb30d02e5cc0,0.09903925838650643,20.191895194937473,39,1.0597699875594864,-3961766.9906642106,3349007.9010106637,3698309.5419695987,1.047104011828536,1.0938183454848074,0,0.18077093684386755,2,0.23554092704639626,1.075394555941725,0.07110379163819604,1,0.07110379163819604,0.8413207447555734,0.0,1,0.5032574821514287,0.5150442659773496,0.5281321132652127,1.7637923736075778,nan,nan,0,0.8413207447555734,0,e5253dc028b8bfe6,66,1.398870051205751,8,0,0,0,nan,-1,0,0
44,187478.79999899864,-3961767.5495254127,3349008.459020732,3698310.2414451945,0,0,0,0,1,1,1,0.5032397502623062,0.5150987524506117,0.5388377189720042,24,4,0.011883387433005243,0.5323592178458,0.06667101430393714,0,,0.0,0.0,0,nan,1,0,1,0.0011233094654672557,8b4bcb30d02e5cc0,0.09481707081603097,21.667618308289235,40,1.0540357516289893,-3961766.9937981027,3349007.903968693,3698309.549080275,1.0470361935092058,1.0939478275133667,0,0.17319772917822354,2,0.2355599364379278,1.07095924524215,0.06667101430393714,1,0.06667101430393714,0.8413283401022645,0.0,1,0.5032397502623062,0.5150987524506117,0.5323592178458,1.7721353185995425,nan,nan,0,0.8413283401022645,0,e5253dc028b8bfe6,66,1.3988455344244215,8,0,0,0,nan,-1,0,0
45,187479.0,-3961767.526573934,3349008.44552341,3698310.2360131666,0,0,0,0,1,1,1,0.5104227723037333,0.5166904313099607,0.5345518895382773,24,0,0.010880284356056114,0.5381958121849152,0.08968423607192011,0,,0.0,0.0,0,nan,1,1,1,0.0009445310797731629,8b4bcb30d02e5cc0,0.11825649087728528,15.438058075331565,41,1.07867163164111,-3961766.9816122707,3349007.8854790432,3698309.5350735825,1.0497376853122837,1.1064040856424517,0,0.2100724593170452,2,0.23467121119048592,1.092554539722,0.08968423607192011,1,0.08968423607192011,0.8797102259183837,0.0,1,0.5104227723037333,0.5166904313099607,0.5381958121849152,1.6605942276116235,0.010880284356056114,0.0056926792802016605,0,0.8797102259183837,0,e5253dc028b8bfe6,66,1.285319078034172,8,12,0,0,nan,-1,24,23
46,187479.20000004768,-3961767.524398598,3349008.4440353983,3698310.232068504,0,0,0,0,1,1,1,0.510277528707531,0.5161014038325512,0.5313716299312152,24,1,0.010880284356056114,0.536024828204209,0.09256786309424539,0,,0.0,0.0,0,nan,1,0,1,0.0014052808415143307,8b4bcb30d02e5cc0,0.11308473255178146,16.688535732814813,42,1.0819299536830518,-3961766.979380318,3349007.884096266,3698309.5313197607,1.0495835169729986,1.1066999059011253,0,0.20105472344294212,2,0.23469506758354475,1.095190766352489,0.09256786309424539,1,0.09256786309424539,0.8890427414181825,0.0,1,0.510277528707531,0.5161014038325512,0.536024828204209,1.6640401773705098,nan,nan,0,0.8890427414181825,0,e5253dc028b8bfe6,66,1.258922627236555,8,0,0,0,nan,-1,0,0
47,187479.39999890327,-3961767.516985775,3349008.439938937,3698310.21993303,0,0,0,0,1,1,1,0.5103241492742878,0.5156380995515399,0.5229343491147459,24,2,0.010880284356056114,0.5294624710580013,0.10271308938194271,0,,0.0,0.0,0,nan,1,0,1,0.002033146873298543,8b4bcb30d02e5cc0,0.10815621595094548,18.008766091004414,43,1.0925383667935542,-3961766.9718248304,3349007.879913865,3698309.5190820172,1.0497717269987563,1.1063376575662072,0,0.19246121585795548,2,0.23472322424511377,1.1036621368220962,0.10271308938194271,1,0.10271308938194271,0.8897623296230731,0.0,1,0.5103241492742878,0.5156380995515399,0.5294624710580013,1.6714605796541586,nan,nan,0,0.8897623296230731,0,e5253dc028b8bfe6,66,1.256929312745632,8,0,0,0,nan,-1,0,0
48,187479.59999990463,-3961767.515499942,3349008.439160825,3698310.2144257543,0,0,0,0,1,1,1,0.5102696810396414,0.5158108682947877,0.5187835465633092,24,3,0.010880284356056114,0.5256207897373069,0.10569886197150082,0,,0.0,0.0,0,nan,1,0,1,0.002708146687212643,8b4bcb30d02e5cc0,0.10345082573666145,19.400094389367183,44,1.0952361395934813,-3961766.970406958,3349007.87920497,3698309.5136700193,1.0496358994007668,1.106689799733642,0,0.18425685781579246,2,0.23475317820502917,1.1054514635343855,0.10569886197150082,1,0.10569886197150082,0.8898384273552431,0.0,1,0.5102696810396414,0.5158108682947877,0.5256207897373069,1.6799375684815137,nan,nan,0,0.8898384273552431,0,e5253dc028b8bfe6,66,1.256718859208109,8,0,0,0,nan,-1,0,0
49,187479.79999899864,-3961767.5145148598,3349008.4401420117,3698310.2103922567,0,0,0,0,1,1,1,0.5102632085750649,0.5158206079854957,0.5149585536342794,24,4,0.010880284356056114,0.5219972012465194,0.10682228280880582,0,,0.0,0.0,0,nan,1,0,1,0.0015579722163722737,8b4bcb30d02e5cc0,0.09902449889111874,20.838209228876266,45,1.0960612281136828,-3961766.9694258347,3349007.880193931,3698309.509647171,1.0496225861965305,1.1067332160362338,0,0.17653935594505843,2,0.2347839177798201,1.105515486436358,0.10682228280880582,1,0.10682228280880582,0.889846032717398,0.0,1,0.5102632085750649,0.5158206079854957,0.5219972012465194,1.6886948450084132,nan,nan,0,0.889846032717398,0,e5253dc028b8bfe6,66,1.2566978293270292,8,0,0,0,nan,-1,0,0
50,187480.0,-3961767.513836263,3349008.470886896,3698310.2232410363,0,0,1,1,1,1,1,0.4947506631347459,0.4610953101200576,0.4787512529589241,24,0,0.009150547594774973,0.5177761669275501,0.10155605776551102,0,,0.0,0.0,0,nan,1,1,1,0.0011829163101516698,8b4bcb30d02e5cc0,0.11912704435496885,15.10171434225596,46,1.0910764179341186,-3961766.974939621,3349007.8767817565,3698309.527504186,1.0618004860677925,1.0734754851113513,0,0.20824639887804874,2,0.23400290712597213,1.103346800757825,0.10155605776551102,1,0.10155605776551102,0.915454730783573,0.0,1,0.4947506631347459,0.4610953101200576,0.5177761669275501,1.586506328270255,0.009150547594774973,0.005768836596916885,0,0.915454730783573,0,e5253dc028b8bfe6,66,1.1900642966708137,8,12,0,0,nan,-1,24,23
51,187480.20000004768,-3961767.5134659866,3349008.4712105608,3698310.2221585545,0,0,1,1,1,1,1,0.4952815680767486,0.4596578160494286,0.47584922428643195,24,1,0.009150547594774973,0.5167822730104725,0.1028577759849579,0,,0.0,0.0,0,nan,1,0,1,0.001838047165461539,8b4bcb30d02e5cc0,0.11391261045677996,16.33348062085191,47,1.0925086657164893,-3961766.973910345,3349007.8763260795,3698309.5254992167,1.0631754648383924,1.0735781695767903,0,0.1993220701276941,2,0.2340360200374097,1.104471221158926,0.1028577759849579,1,0.1028577759849579,0.9244064682691275,0.0,1,0.4952815680767486,0.4596578160494286,0.5167822730104725,1.5901127856098551,nan,nan,0,0.9244064682691275,0,e5253dc028b8bfe6,66,1.1673934956398642,8,0,0,0,nan,-1,0,0
52,187480.39999890327,-3961767.511094007,3349008.470595452,3698310.2166368514,0,0,1,1,1,1,1,0.4954908905693097,0.4590209861341272,0.47118483666499156,24,2,0.009150547594774973,0.5129001179738736,0.10639618225275596,0,,0.0,0.0,0,nan,1,0,1,0.0012188820791099086,8b4bcb30d02e5cc0,0.10895344415608746,17.632611184626903,48,1.0962012951053524,-3961766.971252051,3349007.875396464,3698309.5196100166,1.0637375527875854,1.0729880412319184,0,0.19083481732217938,2,0.2340736498281671,1.1071625769871807,0.10639618225275596,1,0.10639618225275596,0.9250477546171492,0.0,1,0.4954908905693097,0.4590209861341272,0.5129001179738736,1.597876523402334,nan,nan,0,0.9250477546171492,0,e5253dc028b8bfe6,66,1.1658004290462283,8,0,0,0,nan,-1,0,0
53,187480.59999990463,-3961767.509935814,3349008.473172503,3698310.2172446153,0,0,1,1,1,1,1,0.4955018363822546,0.45906210283126886,0.4709309840249489,24,3,0.009150547594774973,0.5124810589228534,0.10468268255441551,0,,0.0,0.0,0,nan,1,0,1,0.0011070384386882915,8b4bcb30d02e5cc0,0.10424976045579623,18.993559973152895,49,1.094827140091765,-3961766.970074957,3349007.8779460364,3698309.520193552,1.0637783962876337,1.0730930202157285,0,0.1827849955645119,2,0.23411312109954296,1.1057180288217294,0.10468268255441551,1,0.10468268255441551,0.925110991373008,0.0,1,0.4955018363822546,0.45906210283126886,0.5124810589228534,1.6067417764273502,nan,nan,0,0.925110991373008,0,e5253dc028b8bfe6,66,1.1656435603942423,8,0,0,0,nan,-1,0,0
54,187480.79999899864,-3961767.511063999,3349008.478765022,3698310.221265491,0,0,1,1,1,1,1,0.49550936181148053,0.45904009737704965,0.47184852593596915,24,4,0.009150547594774973,0.513088258481333,0.0984579020003003,0,,0.0,0.0,0,nan,1,0,1,0.0011049324709839121,8b4bcb30d02e5cc0,0.09977265907965624,20.418305448220362,50,1.0889569122052682,-3961766.9711938975,3349007.8835263867,3698309.5242009605,1.0637987212053788,1.0731052520766655,0,0.17512295741865222,2,0.23415394552053997,1.10026151093471,0.0984579020003003,1,0.0984579020003003,0.9251173326088643,0.0,1,0.49550936181148053,0.45904009737704965,0.513088258481333,1.6158957818558937,nan,nan,0,0.9251173326088643,0,e5253dc028b8bfe6,66,1.165627832096863,8,0,0,0,nan,-1,0,0
55,187481.0,-3961767.5058978177,3349008.495968327,3698310.2101793303,0,0,1,1,1,1,1,0.47401423467737797,0.4390974792254005,0.4553296208415535,24,0,0.008585033416229302,0.4971169799295282,0.09638191570957633,0,,0.0,0.0,0,nan,1,1,1,0.0011063191612448711,8b4bcb30d02e5cc0,0.12029461195195347,14.681285781183496,51,1.0855084014156422,-3961766.9795093047,3349007.879297478,3698309.5314102666,1.0574002289087245,1.0716112156414241,0,0.2042164984952814,2,0.23260963727614792,1.0973520442910816,0.09638191570957633,1,0.09638191570957633,0.9391506382684257,0.0,1,0.47401423467737797,0.4390974792254005,0.4971169799295282,1.5209841664072452,0.008585033416229302,0.006641307647982686,0,0.9391506382684257,0,e5253dc028b8bfe6,66,1.1322572047846104,8,12,0,0,nan,-1,24,23
56,187481.20000004768,-3961767.509238311,3349008.504775773,3698310.216072676,0,0,1,1,1,1,1,0.47378421435753826,0.43831344666660893,0.45586532968292937,24,1,0.008585033416229302,0.4976792586397237,0.08544333220735958,0,,0.0,0.0,0,nan,1,0,1,0.0015847603702094713,8b4bcb30d02e5cc0,0.11499755194914817,15.894858530846179,52,1.0746419022174507,-3961766.983267033,3349007.888640477,3698309.5377794732,1.0565747284919265,1.0716933561789104,0,0.19545705103196478,2,0.23266501794953096,1.0871761145350873,0.08544333220735958,1,0.08544333220735958,0.9476829895909448,0.0,1,0.47378421435753826,0.43831344666660893,0.4976792586397237,1.5247455592763002,nan,nan,0,0.9476829895909448,0,e5253dc028b8bfe6,66,1.1121296163501238,8,0,0,0,nan,-1,0,0
57,187481.39999890327,-3961767.5106174955,3349008.513218766,3698310.219165996,0,0,1,1,1,1,1,0.47375179115595834,0.4381245225586999,0.45543117280010753,24,2,0.008585033416229302,0.4966215194929393,0.07691101228923188,0,,0.0,0.0,0,nan,1,0,1,0.0015265381482364882,8b4bcb30d02e5cc0,0.10998470226532303,17.170895605157632,53,1.0665478503498378,-3961766.9847058537,3349007.897156464,3698309.540939769,1.0564594789271882,1.0715241341882051,0,0.18716551586218472,2,0.2327246320293379,1.0792043645479867,0.07691101228923188,1,0.07691101228923188,0.9482467223557691,0.0,1,0.47375179115595834,0.4381245225586999,0.4966215194929393,1.5328404012693202,nan,nan,0,0.9482467223557691,0,e5253dc028b8bfe6,66,1.1108230085199198,8,0,0,0,nan,-1,0,0
58,187481.59999990463,-3961767.5115744225,3349008.5163903,3698310.221689728,0,0,1,1,1,1,1,0.4737373256044412,0.4381396145071637,0.45774518793274477,24,3,0.008585033416229302,0.4986523707233498,0.07422964799842212,0,,0.0,0.0,0,nan,1,0,1,0.002239753997858346,8b4bcb30d02e5cc0,0.10522225508535984,18.51192771780982,54,1.063499195018396,-3961766.98568177,3349007.9003392886,3698309.543485405,1.0564293797761675,1.0714636634545383,0,0.17928805754409727,2,0.23278664829803689,1.0767093461350616,0.07422964799842212,1,0.07422964799842212,0.9483031350613776,0.0,1,0.4737373256044412,0.4381396145071637,0.4986523707233498,1.5420795819631443,nan,nan,0,0.9483031350613776,0,e5253dc028b8bfe6,66,1.110692416495805,8,0,0,0,nan,-1,0,0
59,187481.79999899864,-3961767.5097380523,3349008.5153169692,3698310.2230862565,0,0,1,1,1,1,1,0.4737347537901932,0.4381409622372494,0.4622937428603519,24,4,0.008585033416229302,0.5033181868670189,0.07766234463786485,0,,0.0,0.0,0,nan,1,0,1,0.001286992680236346,8b4bcb30d02e5cc0,0.10070707156040355,19.91235449731128,55,1.0662120422900399,-3961766.983847671,3349007.899268279,3698309.5448857034,1.056424475374269,1.0714378984277169,0,0.1718195443444062,2,0.23285034350158568,1.080151862823631,0.07766234463786485,1,0.07766234463786485,0.9483087971861666,0.0,1,0.4737347537901932,0.4381409622372494,0.5033181868670189,1.5516151183583888,nan,nan,0,0.9483087971861666,0,e5253dc028b8bfe6,66,1.1106793104741823,8,0,0,0,nan,-1,0,0
60,187482.0,-3961767.4943723083,3349008.494272222,3698310.2146593328,0,0,1,1,1,1,1,0.4751236519987158,0.4293971440651648,0.45742998778767974,24,0,0.009732019845157905,0.5113502352420772,0.09201289165194676,0,,0.0,0.0,0,nan,1,1,1,0.0016075772812750079,8b4bcb30d02e5cc0,0.12412120205433157,14.112274477350141,56,1.0787417362126819,-3961766.9842428737,3349007.885584234,3698309.540359906,1.0418314757013076,1.057752338198828,0,0.20571489740857957,2,0.23120312636989906,1.092096533013011,0.09201289165194676,1,0.09201289165194676,0.9549803083896139,0.0,1,0.4751236519987158,0.4293971440651648,0.5113502352420772,1.4624488614056503,0.009732019845157905,0.009945024503950784,0,0.9549803083896139,0,e5253dc028b8bfe6,66,1.0957431242280502,8,12,0,0,nan,-1,24,23
61,187482.20000004768,-3961767.4875364406,3349008.494785702,3698310.2203392787,0,0,1,1,1,1,1,0.4746158505399017,0.43145364656229473,0.4605705848112382,24,1,0.009732019845157905,0.513476500810649,0.09513213392268065,0,,0.0,0.0,0,nan,1,0,1,0.0018108011080316545,8b4bcb30d02e5cc0,0.11865154004237903,15.28865769421137,57,1.0793099011421017,-3961766.977953544,3349007.887006291,3698309.5469849072,1.0404213810807306,1.0591037033493076,0,0.19690965027011936,2,0.23127792185599796,1.093532973301331,0.09513213392268065,1,0.09513213392268065,0.9631801558461994,0.0,1,0.4746158505399017,0.43145364656229473,0.513476500810649,1.46636036803027,nan,nan,0,0.9631801558461994,0,e5253dc028b8bfe6,66,1.0772773046157837,8,0,0,0,nan,-1,0,0
62,187482.39999890327,-3961767.467429304,3349008.5049757664,3698310.2368767387,0,0,1,1,1,1,1,0.474447267874843,0.4326266004736792,0.46366521317810244,24,2,0.009732019845157905,0.5157472168172564,0.09566139546352942,0,,0.0,0.0,0,nan,1,0,1,0.0032076373895564107,8b4bcb30d02e5cc0,0.11345752269353,16.531528323414616,58,1.0781165310725094,-3961766.957972906,3349007.8974655042,3698309.563811772,1.0400148986667128,1.0596657251752177,0,0.1885485542954625,2,0.23135835286799333,1.09306190261204,0.09566139546352942,1,0.09566139546352942,0.9636754774873613,0.0,1,0.474447267874843,0.4326266004736792,0.5157472168172564,1.4747757024804884,nan,nan,0,0.9636754774873613,0,e5253dc028b8bfe6,66,1.0761795629972628,8,0,0,0,nan,-1,0,0
63,187482.59999990463,-3961767.4343750114,3349008.516915932,3698310.2576050977,0,0,1,1,1,1,1,0.4744221526721472,0.43286451305601925,0.4647583138631581,24,3,0.009732019845157905,0.5171233872283729,0.09927011503240615,0,,0.0,0.0,0,nan,1,0,1,0.002439920334472417,8b4bcb30d02e5cc0,0.10852098649968273,17.84080548833697,59,1.0807505001994306,-3961766.9249176434,3349007.9094380704,3698309.5845757937,1.0399733679142718,1.0596446084072717,0,0.1806019889757472,2,0.23144182416835252,1.095988793275192,0.09927011503240615,1,0.09927011503240615,0.96372211251123,0.0,1,0.4744221526721472,0.43286451305601925,0.5171233872283729,1.484376335378123,nan,nan,0,0.96372211251123,0,e5253dc028b8bfe6,66,1.0760763139017686,8,0,0,0,nan,-1,0,0
64,187482.79999899864,-3961767.387280358,3349008.5357519793,3698310.286242867,0,0,1,1,1,1,1,0.47440861534837425,0.4329789863022446,0.4644368217018463,24,4,0.009732019845157905,0.5169746755744277,0.10136263127285972,0,,0.0,0.0,0,nan,1,0,1,0.005165625903379384,8b4bcb30d02e5cc0,0.10383852319511643,19.211599346655,60,1.082761158404614,-3961766.8778294073,3349007.92829589,3698309.613235891,1.0399430568689894,1.0596872832473323,0,0.17306448663139765,2,0.2315275658488869,1.0979721008637549,0.10136263127285972,1,0.10136263127285972,0.9637248733056484,0.0,1,0.47440861534837425,0.4329789863022446,0.5169746755744277,1.4942801413051907,nan,nan,0,0.9637248733056484,0,e5253dc028b8bfe6,66,1.0760702015500045,8,0,0,0,nan,-1,0,0
65,187483.0,-3961767.3303118707,3349008.57324946,3698310.3166351374,0,0,0,0,1,1,1,1.5219368133566529,1.4472125999902212,0.4420131899503308,24,0,0.009632513460348125,0.5047774208042647,1.0536689325010413,0,,0.0,0.0,0,nan,1,1,1,0.0033846062916160703,12d8dfb874cd9596,0.01832983479085655,66.6016722502746,1,0.14464075541147392,-3961767.418046568,3349008.6619117544,3698309.9092163695,0.42608500559635015,0.37719169658102397,1,0.10747344236400537,6,0.34955037641627407,0.3156373813681211,0.14464075541147392,1,0.15237543133261977,0.08385416666666667,0.09515607194332242,6,0.4181398233440636,0.3706378224252446,0.5047774208042647,1.3976638202009697,0.009632513460348125,0.018113202487898977,10,0.07994791666666669,0,4b1117fea0194c4d,69,13.13831152168334,8,12,1,64,0.21437333184426371,1,24,23
